index,period,minute,second,type_id,team_name,type_name,possession,play_pattern_name,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_name,pass_outcome_name
13,1,0,6,30,Barcelona,Pass,3,Regular Play,4324.0,Daniel Alves da Silva,2.0,Right Back,37.9,60.0,20131.0,Xavier Hernández Creus,17.550499,2.0,Low Pass,49.8,47.1,,
17,1,0,8,30,Barcelona,Pass,3,Regular Play,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,50.4,47.1,5506.0,Javier Alejandro Mascherano,5.4147944,1.0,Ground Pass,45.0,46.7,Right Foot,
21,1,0,9,30,Barcelona,Pass,3,Regular Play,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,43.1,46.4,22102.0,Adriano Correia Claro,28.910898,1.0,Ground Pass,35.9,18.4,Right Foot,
25,1,0,12,30,Barcelona,Pass,3,Regular Play,22102.0,Adriano Correia Claro,6.0,Left Back,28.9,14.2,4320.0,Neymar da Silva Santos Junior,18.598118,1.0,Ground Pass,41.9,0.9,Left Foot,
29,1,0,17,30,Barcelona,Pass,3,Regular Play,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,41.9,1.6,22102.0,Adriano Correia Claro,23.365358,1.0,Ground Pass,19.4,7.9,Right Foot,
33,1,0,20,30,Barcelona,Pass,3,Regular Play,22102.0,Adriano Correia Claro,6.0,Left Back,17.4,6.2,10609.0,Jérémy Mathieu,12.85496,1.0,Ground Pass,5.6,11.3,Right Foot,
37,1,0,22,30,Barcelona,Pass,3,Regular Play,10609.0,Jérémy Mathieu,5.0,Left Center Back,7.8,9.7,4320.0,Neymar da Silva Santos Junior,30.43222,3.0,High Pass,38.2,11.1,Left Foot,
60,1,0,42,30,Barcelona,Pass,5,From Counter,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,14.9,32.9,5506.0,Javier Alejandro Mascherano,9.4371605,2.0,Low Pass,24.0,30.4,Head,
64,1,0,44,30,Barcelona,Pass,5,From Counter,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,23.8,29.0,20131.0,Xavier Hernández Creus,14.236924,1.0,Ground Pass,37.6,25.5,Right Foot,
68,1,0,46,30,Barcelona,Pass,5,From Counter,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,37.3,26.1,5203.0,Sergio Busquets i Burgos,20.22004,1.0,Ground Pass,43.0,45.5,Right Foot,
71,1,0,49,30,Barcelona,Pass,5,From Counter,5203.0,Sergio Busquets i Burgos,15.0,Left Center Midfield,50.4,47.7,5503.0,Lionel Andrés Messi Cuccittini,29.720364,1.0,Ground Pass,80.1,48.8,Right Foot,
75,1,0,53,30,Barcelona,Pass,5,From Counter,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,100.0,42.3,5246.0,Luis Alberto Suárez Díaz,14.280056,1.0,Ground Pass,111.4,50.9,Left Foot,
