index,period,minute,second,type_id,team_name,type_name,possession,play_pattern_name,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_name,pass_outcome_name
3295,2,88,28,30,Barcelona,Pass,157,Regular Play,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,36.0,10.4,5203.0,Sergio Busquets i Burgos,12.280879,1.0,Ground Pass,38.1,22.5,Right Foot,
3299,2,88,31,30,Barcelona,Pass,157,Regular Play,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,44.7,29.9,5216.0,Andrés Iniesta Luján,9.486833,1.0,Ground Pass,41.7,38.9,Right Foot,
3302,2,88,33,30,Barcelona,Pass,157,Regular Play,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,39.6,39.4,5503.0,Lionel Andrés Messi Cuccittini,28.317663,1.0,Ground Pass,53.8,63.9,Right Foot,
3305,2,88,38,30,Barcelona,Pass,157,Regular Play,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,58.4,72.2,5246.0,Luis Alberto Suárez Díaz,9.8792715,1.0,Ground Pass,66.8,77.4,Left Foot,
3308,2,88,39,30,Barcelona,Pass,157,Regular Play,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,66.8,77.4,5503.0,Lionel Andrés Messi Cuccittini,3.8209946,1.0,Ground Pass,64.2,74.6,Right Foot,
3311,2,88,41,30,Barcelona,Pass,157,Regular Play,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,64.2,72.8,5246.0,Luis Alberto Suárez Díaz,5.940539,1.0,Ground Pass,69.0,76.3,Left Foot,
3314,2,88,41,30,Barcelona,Pass,157,Regular Play,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,69.0,76.3,5503.0,Lionel Andrés Messi Cuccittini,5.8821764,1.0,Ground Pass,64.2,72.9,Right Foot,
3317,2,88,43,30,Barcelona,Pass,157,Regular Play,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,63.9,72.6,5216.0,Andrés Iniesta Luján,7.4215903,1.0,Ground Pass,65.7,65.4,Left Foot,
3320,2,88,44,30,Barcelona,Pass,157,Regular Play,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,65.7,65.4,5246.0,Luis Alberto Suárez Díaz,21.256529,3.0,High Pass,85.7,72.6,Right Foot,Incomplete
3331,2,88,54,30,Barcelona,Pass,159,Regular Play,4324.0,Daniel Alves da Silva,2.0,Right Back,65.9,67.6,5216.0,Andrés Iniesta Luján,6.484597,3.0,High Pass,68.8,61.8,Head,
3336,2,88,57,30,Barcelona,Pass,159,Regular Play,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,67.8,61.3,5203.0,Sergio Busquets i Burgos,9.464143,1.0,Ground Pass,58.7,58.7,Right Foot,
3339,2,88,58,30,Barcelona,Pass,159,Regular Play,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,58.7,58.7,4324.0,Daniel Alves da Silva,21.15207,2.0,Low Pass,73.2,74.1,Right Foot,
3343,2,89,0,30,Barcelona,Pass,159,Regular Play,4324.0,Daniel Alves da Silva,2.0,Right Back,74.4,74.8,5503.0,Lionel Andrés Messi Cuccittini,14.583552,2.0,Low Pass,80.6,61.6,Right Foot,Incomplete
3349,2,89,3,30,Barcelona,Pass,159,Regular Play,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,80.6,56.4,5246.0,Luis Alberto Suárez Díaz,10.536128,1.0,Ground Pass,88.1,49.0,Right Foot,
3352,2,89,4,30,Barcelona,Pass,159,Regular Play,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,88.1,49.0,6998.0,Rafael Alcântara do Nascimento,6.3560996,1.0,Ground Pass,85.5,43.2,Right Foot,
3356,2,89,6,30,Barcelona,Pass,159,Regular Play,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,87.4,30.1,4320.0,Neymar da Silva Santos Junior,30.814608,1.0,Ground Pass,115.1,16.6,Left Foot,
3359,2,89,12,30,Barcelona,Pass,159,Regular Play,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,113.0,2.2,6998.0,Rafael Alcântara do Nascimento,21.151833,1.0,Ground Pass,92.4,7.0,Right Foot,
3363,2,89,16,30,Barcelona,Pass,159,Regular Play,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,92.9,11.1,5203.0,Sergio Busquets i Burgos,28.877846,1.0,Ground Pass,83.2,38.3,Left Foot,
3367,2,89,19,30,Barcelona,Pass,159,Regular Play,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,80.9,45.9,4324.0,Daniel Alves da Silva,30.463093,1.0,Ground Pass,92.9,73.9,Right Foot,
3370,2,89,22,30,Barcelona,Pass,159,Regular Play,4324.0,Daniel Alves da Silva,2.0,Right Back,94.8,74.8,5213.0,Gerard Piqué Bernabéu,45.183735,3.0,High Pass,53.4,56.7,Right Foot,
3373,2,89,28,30,Barcelona,Pass,159,Regular Play,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,38.9,55.2,5506.0,Javier Alejandro Mascherano,24.788101,1.0,Ground Pass,44.7,31.1,Right Foot,
3376,2,89,31,30,Barcelona,Pass,159,Regular Play,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,43.2,27.1,5211.0,Jordi Alba Ramos,24.05847,1.0,Ground Pass,58.7,8.7,Right Foot,
3379,2,89,33,30,Barcelona,Pass,159,Regular Play,5211.0,Jordi Alba Ramos,6.0,Left Back,58.7,8.7,5506.0,Javier Alejandro Mascherano,16.34044,1.0,Ground Pass,48.8,21.7,Left Foot,
3382,2,89,36,30,Barcelona,Pass,159,Regular Play,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,44.6,26.5,5216.0,Andrés Iniesta Luján,22.011814,1.0,Ground Pass,64.0,36.9,Right Foot,
3385,2,89,38,30,Barcelona,Pass,159,Regular Play,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,63.2,38.8,4320.0,Neymar da Silva Santos Junior,40.792156,3.0,High Pass,93.6,11.6,Right Foot,
3388,2,89,44,30,Barcelona,Pass,159,Regular Play,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,101.1,21.9,5246.0,Luis Alberto Suárez Díaz,6.842514,1.0,Ground Pass,98.0,28.0,Right Foot,
3391,2,89,45,30,Barcelona,Pass,159,Regular Play,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,98.0,28.0,4320.0,Neymar da Silva Santos Junior,4.6270943,1.0,Ground Pass,102.6,27.5,Right Foot,Incomplete
3408,2,91,29,30,Barcelona,Pass,161,From Throw In,5211.0,Jordi Alba Ramos,6.0,Left Back,43.2,0.1,5506.0,Javier Alejandro Mascherano,24.891766,3.0,High Pass,18.6,3.9,,
3410,2,91,34,30,Barcelona,Pass,161,From Throw In,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,23.7,7.5,4320.0,Neymar da Silva Santos Junior,40.803062,3.0,High Pass,64.5,8.0,Right Foot,
3413,2,91,37,30,Barcelona,Pass,161,From Throw In,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,64.5,8.2,6998.0,Rafael Alcântara do Nascimento,4.313931,2.0,Low Pass,61.5,11.3,Other,Incomplete
3445,2,93,18,30,Barcelona,Pass,165,From Free Kick,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,11.4,36.4,,,71.87552,3.0,High Pass,72.9,73.6,Right Foot,Unknown
