index,period,minute,second,type_id,team_name,type_name,possession,play_pattern_name,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_name,pass_outcome_name
1916,2,52,1,30,Barcelona,Pass,99,From Free Kick,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,11.2,45.6,5246.0,Luis Alberto Suárez Díaz,54.87167,3.0,High Pass,65.5,53.5,Right Foot,
1919,2,52,4,30,Barcelona,Pass,99,From Free Kick,5246,Luis Alberto Suárez Díaz,23,Center Forward,64.3,52.4,6998.0,Rafael Alcântara do Nascimento,14.91107,2.0,Low Pass,49.6,54.9,Right Foot,
1922,2,52,7,30,Barcelona,Pass,99,From Free Kick,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,49.6,54.9,4324.0,Daniel Alves da Silva,22.451057,1.0,Ground Pass,57.8,75.8,Left Foot,
1926,2,52,10,30,Barcelona,Pass,99,From Free Kick,4324,Daniel Alves da Silva,2,Right Back,64.4,76.6,5503.0,Lionel Andrés Messi Cuccittini,60.03016,3.0,High Pass,79.5,18.5,Right Foot,Incomplete
1937,2,52,19,30,Barcelona,Pass,99,From Free Kick,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,22.1,53.1,5506.0,Javier Alejandro Mascherano,23.212282,2.0,Low Pass,43.7,44.6,Right Foot,
1940,2,52,23,30,Barcelona,Pass,99,From Free Kick,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,45.2,52.2,4324.0,Daniel Alves da Silva,19.334167,1.0,Ground Pass,42.2,71.3,Right Foot,
1943,2,52,26,30,Barcelona,Pass,99,From Free Kick,4324,Daniel Alves da Silva,2,Right Back,57.2,72.8,6998.0,Rafael Alcântara do Nascimento,15.482894,1.0,Ground Pass,49.8,59.2,Right Foot,
1946,2,52,28,30,Barcelona,Pass,99,From Free Kick,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,49.0,56.4,20131.0,Xavier Hernández Creus,24.707287,1.0,Ground Pass,49.6,31.7,Left Foot,
1950,2,52,32,30,Barcelona,Pass,99,From Free Kick,20131,Xavier Hernández Creus,15,Left Center Midfield,53.2,26.1,4320.0,Neymar da Silva Santos Junior,13.245754,1.0,Ground Pass,66.4,27.2,Right Foot,
1954,2,52,33,30,Barcelona,Pass,99,From Free Kick,4320,Neymar da Silva Santos Junior,21,Left Wing,64.0,24.6,20131.0,Xavier Hernández Creus,9.558765,1.0,Ground Pass,57.6,31.7,Right Foot,
