id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,ball_receipt,under_pressure,counterpress,out,clearance,ball_recovery,dribble,duel,interception,foul_won,off_camera,goalkeeper,miscontrol,foul_committed,shot,block,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,related_events_2,duel_outcome_id,duel_outcome_name,related_events,dribble_outcome_id,dribble_outcome_name,pass_deflected,pass_cross,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_head,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,related_events_3,dribble_overrun,foul_won_defensive,pass_through_ball,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_shot_assist,pass_inswinging,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,player,position
872caccb-3284-4e74-9792-9d8a8b190806,3193,2,00:43:54.503,88,54,42,Ball Receipt*,227,36,Manchester City,4,From Throw In,36,Manchester City,,,f6399559-abb4-4e35-ac61-7e8ce00f81cf,15399.0,Robbie Fowler,9.0,Right Defensive Midfield,102.7,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7755c643-846e-49bc-ab6e-b149afcae160,3194,2,00:43:54.503,88,54,2,Ball Recovery,227,36,Manchester City,4,From Throw In,1,Arsenal,0.0,,f6399559-abb4-4e35-ac61-7e8ce00f81cf,20015.0,Jens Lehmann,1.0,Goalkeeper,1.8,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fde71e9a-a71a-4570-b4f0-de1025b25951,3195,2,00:43:54.503,88,54,43,Carry,227,36,Manchester City,4,From Throw In,1,Arsenal,11.232027,,08a2747a-9cfd-4445-882e-c5303f9084bd,20015.0,Jens Lehmann,1.0,Goalkeeper,1.8,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7755c643-846e-49bc-ab6e-b149afcae160,14.2,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08a2747a-9cfd-4445-882e-c5303f9084bd,3196,2,00:44:05.735,89,5,30,Pass,227,36,Manchester City,4,From Throw In,1,Arsenal,1.657245,,e94867b3-8d88-42ea-8ab0-057ff9ebe061,20015.0,Jens Lehmann,1.0,Goalkeeper,14.2,51.3,,,47.762012,-0.42056277,3.0,High Pass,57.8,31.8,,,68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e94867b3-8d88-42ea-8ab0-057ff9ebe061,3197,2,00:44:07.393,89,7,2,Ball Recovery,227,36,Manchester City,4,From Throw In,36,Manchester City,0.0,,08a2747a-9cfd-4445-882e-c5303f9084bd,40217.0,Trevor Sinclair,24.0,Left Center Forward,62.3,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c7f16f8-f30b-4c77-956e-659970f70936,3198,2,00:44:07.393,89,7,43,Carry,227,36,Manchester City,4,From Throw In,36,Manchester City,1.460303,,a22c6c81-1950-49bf-ab4c-47ad041a3587,40217.0,Trevor Sinclair,24.0,Left Center Forward,62.3,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e94867b3-8d88-42ea-8ab0-057ff9ebe061,65.5,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a22c6c81-1950-49bf-ab4c-47ad041a3587,3199,2,00:44:08.853,89,8,30,Pass,227,36,Manchester City,4,From Throw In,36,Manchester City,1.561609,,e9bdfd56-f124-4a04-9b98-40bd49eeee4c,40217.0,Trevor Sinclair,24.0,Left Center Forward,65.5,50.2,15519.0,Nicolas Anelka,25.2002,0.3908229,2.0,Low Pass,88.8,59.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9bdfd56-f124-4a04-9b98-40bd49eeee4c,3200,2,00:44:10.415,89,10,42,Ball Receipt*,227,36,Manchester City,4,From Throw In,36,Manchester City,,,a22c6c81-1950-49bf-ab4c-47ad041a3587,15519.0,Nicolas Anelka,22.0,Right Center Forward,88.8,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0bca4eb-3b54-4ad8-b5ae-a9c9c34a336d,3204,2,00:44:43.741,89,43,30,Pass,229,36,Manchester City,4,From Throw In,36,Manchester City,1.086142,,eae4e115-0679-441e-ae18-7aeeb676a3cc,40215.0,Jihai Sun,2.0,Right Back,24.4,80.0,40220.0,David Sommeil,15.49871,-2.3151217,3.0,High Pass,13.9,68.6,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eae4e115-0679-441e-ae18-7aeeb676a3cc,3205,2,00:44:44.827,89,44,42,Ball Receipt*,229,36,Manchester City,4,From Throw In,36,Manchester City,,,b0bca4eb-3b54-4ad8-b5ae-a9c9c34a336d,40220.0,David Sommeil,3.0,Right Center Back,13.9,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441d3b3b-70ea-4c65-b2e1-54f15ca69bab,3206,2,00:44:44.827,89,44,43,Carry,229,36,Manchester City,4,From Throw In,36,Manchester City,1.511768,,a23c7ded-83e2-4fd2-ac9c-68e37ed77f5c,40220.0,David Sommeil,3.0,Right Center Back,13.9,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eae4e115-0679-441e-ae18-7aeeb676a3cc,13.9,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a23c7ded-83e2-4fd2-ac9c-68e37ed77f5c,3207,2,00:44:46.339,89,46,30,Pass,229,36,Manchester City,4,From Throw In,36,Manchester City,2.695969,,a679fd0c-a033-4c13-92f5-f92f69ab584c,40220.0,David Sommeil,3.0,Right Center Back,13.9,68.8,15519.0,Nicolas Anelka,59.30034,0.0033726685,3.0,High Pass,73.2,69.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a679fd0c-a033-4c13-92f5-f92f69ab584c,3208,2,00:44:49.035,89,49,42,Ball Receipt*,229,36,Manchester City,4,From Throw In,36,Manchester City,,,a23c7ded-83e2-4fd2-ac9c-68e37ed77f5c,15519.0,Nicolas Anelka,22.0,Right Center Forward,73.2,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b504e7a7-7059-4d5e-9ee3-2904ff0e7b79,3209,2,00:44:49.035,89,49,4,Duel,229,36,Manchester City,4,From Throw In,1,Arsenal,0.0,,74584fee-c7c0-4f24-9180-b1d3d5a4ebcb,38412.0,Kolo Habib Touré,5.0,Left Center Back,47.3,11.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74584fee-c7c0-4f24-9180-b1d3d5a4ebcb,3210,2,00:44:49.035,89,49,30,Pass,229,36,Manchester City,4,From Throw In,36,Manchester City,0.570241,,1fa9dc84-ef31-4392-a3a3-82da4da293e8,15519.0,Nicolas Anelka,22.0,Right Center Forward,72.8,68.8,15399.0,Robbie Fowler,12.611503,-0.18339959,3.0,High Pass,85.2,66.5,,,,,,,True,,,,,,,,,,,,,,,,,,b504e7a7-7059-4d5e-9ee3-2904ff0e7b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fa9dc84-ef31-4392-a3a3-82da4da293e8,3211,2,00:44:49.605,89,49,42,Ball Receipt*,229,36,Manchester City,4,From Throw In,36,Manchester City,,,74584fee-c7c0-4f24-9180-b1d3d5a4ebcb,15399.0,Robbie Fowler,9.0,Right Defensive Midfield,85.2,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54f816cb-7e5a-4aa0-afad-008db4cedf93,3212,2,00:44:49.605,89,49,30,Pass,229,36,Manchester City,4,From Throw In,36,Manchester City,2.209245,,3f96564b-906b-47e2-8d35-e5a01a1f81d6,15399.0,Robbie Fowler,9.0,Right Defensive Midfield,85.2,66.5,,,10.3445635,-2.847358,3.0,High Pass,75.3,63.5,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f96564b-906b-47e2-8d35-e5a01a1f81d6,3213,2,00:44:51.815,89,51,9,Clearance,229,36,Manchester City,4,From Throw In,1,Arsenal,0.0,,54f816cb-7e5a-4aa0-afad-008db4cedf93,38412.0,Kolo Habib Touré,5.0,Left Center Back,44.8,16.6,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e114e848-9f4d-441a-ad66-3e76e6f2608c,3214,2,00:44:54.724,89,54,30,Pass,229,36,Manchester City,4,From Throw In,36,Manchester City,2.803498,,2d817535-e5c1-4e4f-bc88-15402318f253,24758.0,Michael Tarnat,6.0,Left Back,38.5,48.7,15409.0,David Seaman,22.88777,-2.9347715,2.0,Low Pass,16.1,44.0,66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d817535-e5c1-4e4f-bc88-15402318f253,3215,2,00:44:57.527,89,57,42,Ball Receipt*,229,36,Manchester City,4,From Throw In,36,Manchester City,,,e114e848-9f4d-441a-ad66-3e76e6f2608c,15409.0,David Seaman,1.0,Goalkeeper,16.1,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d483fbb-d469-44f9-9ce0-0fa7810f30d8,3216,2,00:44:57.527,89,57,43,Carry,229,36,Manchester City,4,From Throw In,36,Manchester City,2.162918,,2d817535-e5c1-4e4f-bc88-15402318f253,15409.0,David Seaman,1.0,Goalkeeper,16.1,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c3695b2-2064-4e69-b7fc-d2d907712c32,19.3,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c3695b2-2064-4e69-b7fc-d2d907712c32,3217,2,00:44:59.690,89,59,30,Pass,229,36,Manchester City,4,From Throw In,36,Manchester City,3.10496,,43fd4c03-127c-47e4-b205-4148d57e7d27,15409.0,David Seaman,1.0,Goalkeeper,19.3,44.4,40218.0,Sylvain Distin,65.883,-0.21257748,3.0,High Pass,83.7,30.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43fd4c03-127c-47e4-b205-4148d57e7d27,3218,2,00:45:02.795,90,2,42,Ball Receipt*,229,36,Manchester City,4,From Throw In,36,Manchester City,,,4c3695b2-2064-4e69-b7fc-d2d907712c32,40218.0,Sylvain Distin,5.0,Left Center Back,83.7,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae7bf017-792b-4858-bbc3-c7e07d297bf1,3219,2,00:45:02.795,90,2,30,Pass,229,36,Manchester City,4,From Throw In,36,Manchester City,3.298067,,2d8ae0e5-134d-4b1e-9f6c-7d5b64c0834c,40218.0,Sylvain Distin,5.0,Left Center Back,83.7,30.5,40219.0,Danny Tiatto,31.46506,-0.31672546,3.0,High Pass,113.6,20.7,,,,,,,True,,,,,,,,,,,,,,,,,,a6a2c0a6-f0a4-4178-8395-c7e299e68f5a,,,,9.0,Incomplete,,,,,cc856339-67b9-42e9-94d8-426ce7d1671f,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6a2c0a6-f0a4-4178-8395-c7e299e68f5a,3220,2,00:45:02.795,90,2,4,Duel,229,36,Manchester City,4,From Throw In,1,Arsenal,0.0,,ae7bf017-792b-4858-bbc3-c7e07d297bf1,15654.0,Martin Keown,3.0,Right Center Back,36.4,49.6,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e46ee00-b14b-4459-9661-bc5f1f8817ab,3221,2,00:45:05.794,90,5,17,Pressure,229,36,Manchester City,4,From Throw In,36,Manchester City,0.31074,,cc856339-67b9-42e9-94d8-426ce7d1671f,40219.0,Danny Tiatto,16.0,Left Midfield,110.2,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d8ae0e5-134d-4b1e-9f6c-7d5b64c0834c,3222,2,00:45:06.093,90,6,42,Ball Receipt*,229,36,Manchester City,4,From Throw In,36,Manchester City,,,ae7bf017-792b-4858-bbc3-c7e07d297bf1,40219.0,Danny Tiatto,16.0,Left Midfield,105.1,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc856339-67b9-42e9-94d8-426ce7d1671f,3223,2,00:45:06.093,90,6,9,Clearance,229,36,Manchester City,4,From Throw In,1,Arsenal,0.0,,5e46ee00-b14b-4459-9661-bc5f1f8817ab,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,6.5,59.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,ae7bf017-792b-4858-bbc3-c7e07d297bf1,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdd6affa-a685-4949-a137-17b6cfda18df,3224,2,00:45:06.145,90,6,6,Block,229,36,Manchester City,4,From Throw In,36,Manchester City,0.0,,,40219.0,Danny Tiatto,16.0,Left Midfield,114.3,20.1,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f564a77-e774-4ad7-8c47-57430550ebe8,3239,2,00:45:47.303,90,47,30,Pass,231,36,Manchester City,3,From Free Kick,36,Manchester City,1.791536,,ae2cc050-42f5-41a6-b6d8-9781a5aa08d4,15409.0,David Seaman,1.0,Goalkeeper,14.4,37.8,40220.0,David Sommeil,9.008884,-0.044415217,1.0,Ground Pass,23.4,37.4,62.0,Free Kick,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
