id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,ball_receipt,under_pressure,counterpress,out,clearance,ball_recovery,dribble,duel,interception,foul_won,off_camera,goalkeeper,miscontrol,foul_committed,shot,block,substitution,bad_behaviour,tactics,related_events_0,related_events_1,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,interception_outcome_id,interception_outcome_name,clearance_head,pass_aerial_won,clearance_aerial_won,foul_won_defensive,pass_switch,pass_cross
f088e1eb-19e8-4cd5-a6cf-213ada168ed4,322,1,00:07:56.858,7,56,43,Carry,26,36,Manchester City,1,Regular Play,36,Manchester City,1.680133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725ea9a8-7eb3-44f1-ae3a-f3ec9dfe22bc,e49b6516-4a50-4014-a574-4957c24d9f7c,19636.0,Paul Bosvelt,9.0,Right Defensive Midfield,61.3,19.8,,,,,,,,,,,,,,60.5,22.7,,,,,,,,,,,,,,,,,,,,,,
725ea9a8-7eb3-44f1-ae3a-f3ec9dfe22bc,323,1,00:07:58.538,7,58,30,Pass,26,36,Manchester City,1,Regular Play,36,Manchester City,3.079072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a69d57f-5859-4793-8d33-126cad1f4978,,19636.0,Paul Bosvelt,9.0,Right Defensive Midfield,60.5,22.7,38551.0,Shaun Wright-Phillips,57.24378,1.1110549,3.0,High Pass,85.9,74.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,True,
3a69d57f-5859-4793-8d33-126cad1f4978,324,1,00:08:01.617,8,1,42,Ball Receipt*,26,36,Manchester City,1,Regular Play,36,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725ea9a8-7eb3-44f1-ae3a-f3ec9dfe22bc,,38551.0,Shaun Wright-Phillips,12.0,Right Midfield,85.9,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee2372f8-50d8-48b9-895e-ddb647c91a68,325,1,00:08:01.617,8,1,43,Carry,26,36,Manchester City,1,Regular Play,36,Manchester City,2.411085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a69d57f-5859-4793-8d33-126cad1f4978,8f290049-57d2-42b4-aae2-fdf45b530d3d,38551.0,Shaun Wright-Phillips,12.0,Right Midfield,85.9,74.0,,,,,,,,,,,,,,96.1,68.2,,,,,,,,,,,,,,,,,,,,,,
8f290049-57d2-42b4-aae2-fdf45b530d3d,326,1,00:08:04.028,8,4,30,Pass,26,36,Manchester City,1,Regular Play,36,Manchester City,1.371241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ccbeade-97e0-4cde-a967-c5f58fba8d3d,,38551.0,Shaun Wright-Phillips,12.0,Right Midfield,96.1,68.2,40223.0,Antoine Sibierski,32.280025,-1.2882414,3.0,High Pass,105.1,37.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1ccbeade-97e0-4cde-a967-c5f58fba8d3d,327,1,00:08:05.399,8,5,42,Ball Receipt*,26,36,Manchester City,1,Regular Play,36,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f290049-57d2-42b4-aae2-fdf45b530d3d,,40223.0,Antoine Sibierski,22.0,Right Center Forward,105.1,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b31256c-e3f1-4362-96d9-733d6bca6b8a,328,1,00:08:05.399,8,5,43,Carry,26,36,Manchester City,1,Regular Play,36,Manchester City,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ccbeade-97e0-4cde-a967-c5f58fba8d3d,57960ef9-6b36-45fa-b8ce-a4e13980a3b9,40223.0,Antoine Sibierski,22.0,Right Center Forward,105.1,37.2,,,,,,,,,,,,,,105.1,37.2,,,,,,,,,,,,,,,,,,,,,,
57960ef9-6b36-45fa-b8ce-a4e13980a3b9,329,1,00:08:05.439,8,5,38,Miscontrol,26,36,Manchester City,1,Regular Play,36,Manchester City,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40223.0,Antoine Sibierski,22.0,Right Center Forward,105.1,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b742f278-1062-4447-8575-d2dcc4ac0fd4,342,1,00:08:13.240,8,13,30,Pass,28,36,Manchester City,1,Regular Play,36,Manchester City,4.609629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca935418-2aa6-4e05-9696-7803f1660faa,d4515cff-a93d-4b6d-847e-dfcac3427f0a,38551.0,Shaun Wright-Phillips,12.0,Right Midfield,71.7,59.4,15409.0,David Seaman,47.27124,-2.6836214,2.0,Low Pass,29.3,38.5,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,
ca935418-2aa6-4e05-9696-7803f1660faa,343,1,00:08:17.850,8,17,42,Ball Receipt*,28,36,Manchester City,1,Regular Play,36,Manchester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b742f278-1062-4447-8575-d2dcc4ac0fd4,,15409.0,David Seaman,1.0,Goalkeeper,29.3,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
