index,period,minute,second,type_id,team_name,type_name,possession,play_pattern_name,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_name,pass_outcome_name
2315,2,55,38,30,Barcelona,Pass,110,Regular Play,22102,Adriano Correia Claro,6,Left Back,7.0,12.5,5203.0,Sergio Busquets i Burgos,9.021087,1.0,Ground Pass,14.3,17.8,Right Foot,
2321,2,56,21,30,Barcelona,Pass,111,From Free Kick,7068,Marc Bartra Aregall,5,Left Center Back,27.6,25.1,20055.0,Marc-André ter Stegen,18.444782,1.0,Ground Pass,16.2,39.6,Left Foot,
2325,2,56,24,30,Barcelona,Pass,111,From Free Kick,20055,Marc-André ter Stegen,1,Goalkeeper,14.5,39.4,7068.0,Marc Bartra Aregall,18.348024,1.0,Ground Pass,22.1,22.7,Right Foot,
2328,2,56,34,30,Barcelona,Pass,111,From Free Kick,7068,Marc Bartra Aregall,5,Left Center Back,32.5,38.6,5470.0,Ivan Rakitić,14.312233,1.0,Ground Pass,44.5,46.4,Right Foot,
2331,2,56,38,30,Barcelona,Pass,111,From Free Kick,5470,Ivan Rakitić,13,Right Center Midfield,48.0,49.8,6379.0,Sergi Roberto Carnicer,27.093357,1.0,Ground Pass,54.9,76.0,Right Foot,
2334,2,56,40,30,Barcelona,Pass,111,From Free Kick,6379,Sergi Roberto Carnicer,2,Right Back,54.9,76.0,6616.0,Munir El Haddadi Mohamed,21.027838,1.0,Ground Pass,70.5,61.9,Left Foot,
2339,2,56,43,30,Barcelona,Pass,111,From Free Kick,6616,Munir El Haddadi Mohamed,17,Right Wing,70.1,56.6,5506.0,Javier Alejandro Mascherano,13.685759,1.0,Ground Pass,65.0,43.9,Left Foot,
2342,2,56,45,30,Barcelona,Pass,111,From Free Kick,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,73.7,43.1,5470.0,Ivan Rakitić,11.859595,1.0,Ground Pass,68.8,53.9,Right Foot,
2345,2,56,48,30,Barcelona,Pass,111,From Free Kick,5470,Ivan Rakitić,13,Right Center Midfield,70.1,54.8,22102.0,Adriano Correia Claro,48.466072,3.0,High Pass,84.1,8.4,Right Foot,
2348,2,56,52,30,Barcelona,Pass,111,From Free Kick,22102,Adriano Correia Claro,6,Left Back,84.6,9.2,4320.0,Neymar da Silva Santos Junior,13.6565,1.0,Ground Pass,91.3,21.1,Left Foot,
2350,2,56,52,30,Barcelona,Pass,111,From Free Kick,4320,Neymar da Silva Santos Junior,21,Left Wing,90.5,21.5,22102.0,Adriano Correia Claro,17.449642,2.0,Low Pass,80.5,7.2,Right Foot,
2353,2,56,55,30,Barcelona,Pass,111,From Free Kick,22102,Adriano Correia Claro,6,Left Back,79.9,7.8,4320.0,Neymar da Silva Santos Junior,14.993999,1.0,Ground Pass,85.0,21.9,Left Foot,
2398,2,58,19,30,Barcelona,Pass,114,From Free Kick,22102,Adriano Correia Claro,6,Left Back,55.4,11.9,7068.0,Marc Bartra Aregall,17.445057,1.0,Ground Pass,38.6,16.6,Left Foot,
2401,2,58,23,30,Barcelona,Pass,114,From Free Kick,7068,Marc Bartra Aregall,5,Left Center Back,41.7,16.2,22102.0,Adriano Correia Claro,13.059862,1.0,Ground Pass,50.1,6.2,Right Foot,
2403,2,58,24,30,Barcelona,Pass,114,From Free Kick,22102,Adriano Correia Claro,6,Left Back,45.6,9.0,7068.0,Marc Bartra Aregall,12.601587,1.0,Ground Pass,35.4,16.4,Left Foot,
2406,2,58,28,30,Barcelona,Pass,114,From Free Kick,7068,Marc Bartra Aregall,5,Left Center Back,35.4,16.4,22102.0,Adriano Correia Claro,21.505814,1.0,Ground Pass,52.9,3.9,Right Foot,
2408,2,58,29,30,Barcelona,Pass,114,From Free Kick,22102,Adriano Correia Claro,6,Left Back,56.4,5.3,5203.0,Sergio Busquets i Burgos,12.107849,1.0,Ground Pass,66.8,11.5,Left Foot,
2415,2,58,32,30,Barcelona,Pass,114,From Free Kick,5203,Sergio Busquets i Burgos,15,Left Center Midfield,63.9,17.2,5506.0,Javier Alejandro Mascherano,16.959364,1.0,Ground Pass,55.8,32.1,Left Foot,
2418,2,58,37,30,Barcelona,Pass,114,From Free Kick,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,74.8,47.8,5470.0,Ivan Rakitić,12.495199,1.0,Ground Pass,77.0,60.1,Right Foot,
2421,2,58,40,30,Barcelona,Pass,114,From Free Kick,5470,Ivan Rakitić,13,Right Center Midfield,77.0,60.1,6379.0,Sergi Roberto Carnicer,28.476305,1.0,Ground Pass,104.3,68.2,Right Foot,
2424,2,58,42,30,Barcelona,Pass,114,From Free Kick,6379,Sergi Roberto Carnicer,2,Right Back,106.6,68.2,5246.0,Luis Alberto Suárez Díaz,31.264036,2.0,Low Pass,115.4,38.2,Right Foot,Incomplete
2427,2,59,10,30,Barcelona,Pass,115,From Corner,4320,Neymar da Silva Santos Junior,21,Left Wing,120.0,0.1,5470.0,Ivan Rakitić,31.949492,3.0,High Pass,114.1,31.5,Right Foot,
2430,2,59,11,30,Barcelona,Pass,115,From Corner,5470,Ivan Rakitić,13,Right Center Midfield,114.1,31.5,5203.0,Sergio Busquets i Burgos,17.404022,2.0,Low Pass,119.0,48.2,,
2439,2,60,0,30,Barcelona,Pass,118,From Free Kick,5470,Ivan Rakitić,13,Right Center Midfield,64.3,57.2,5506.0,Javier Alejandro Mascherano,14.303146,1.0,Ground Pass,57.0,44.9,Right Foot,
2442,2,60,2,30,Barcelona,Pass,118,From Free Kick,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,66.6,44.1,22102.0,Adriano Correia Claro,20.706762,1.0,Ground Pass,64.5,23.5,Right Foot,
2445,2,60,6,30,Barcelona,Pass,118,From Free Kick,22102,Adriano Correia Claro,6,Left Back,64.5,23.5,4320.0,Neymar da Silva Santos Junior,22.143396,1.0,Ground Pass,76.2,4.7,Right Foot,
2462,2,60,18,30,Barcelona,Pass,120,Regular Play,5470,Ivan Rakitić,13,Right Center Midfield,68.0,33.3,22102.0,Adriano Correia Claro,15.147607,1.0,Ground Pass,59.9,20.5,Right Foot,
