id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,off_camera,duel,interception,dribble,foul_committed,foul_won,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,clearance,ball_recovery,block,substitution,miscontrol,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,related_events_2,related_events_3,related_events_4,carry_end_location_0,carry_end_location_1,pass_through_ball,pass_technique_id,pass_technique_name,pass_cross,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate
793408e9-2030-4133-ae22-e4c8dca87d4f,3419,2,00:30:13.016,75,13,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,2.892662,,06c1d18b-3e9b-45bb-bbca-f0ff5307c860,20131,Xavier Hernández Creus,13,Right Center Midfield,63.7,39.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,46.448467,0.7336152,3.0,High Pass,98.2,70.6,40.0,Right Foot,,,0e17200f-5515-4ab0-979a-5b9f509f20c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06c1d18b-3e9b-45bb-bbca-f0ff5307c860,3420,2,00:30:15.908,75,15,42,Ball Receipt*,153,217,Barcelona,3,From Free Kick,217,Barcelona,,,793408e9-2030-4133-ae22-e4c8dca87d4f,4324,Daniel Alves da Silva,2,Right Back,98.2,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e08b740-a9c1-4a51-b8f4-65bd3ebecb36,3421,2,00:30:15.908,75,15,43,Carry,153,217,Barcelona,3,From Free Kick,217,Barcelona,1.305638,,06c1d18b-3e9b-45bb-bbca-f0ff5307c860,4324,Daniel Alves da Silva,2,Right Back,98.2,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84a7811d-38d9-4847-9abf-a1e7842b7c2b,,,,105.1,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84a7811d-38d9-4847-9abf-a1e7842b7c2b,3422,2,00:30:17.214,75,17,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,0.5453,,6bd7a312-29b2-4940-8c08-3f6fc5e09763,4324,Daniel Alves da Silva,2,Right Back,105.1,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,5.0089917,-1.5108682,2.0,Low Pass,105.4,62.8,40.0,Right Foot,,,8d22c601-0f26-46ba-965e-a1a2b2b361b5,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d22c601-0f26-46ba-965e-a1a2b2b361b5,3423,2,00:30:17.759,75,17,42,Ball Receipt*,153,217,Barcelona,3,From Free Kick,217,Barcelona,,,84a7811d-38d9-4847-9abf-a1e7842b7c2b,3958,Pedro Eliezer Rodríguez Ledesma,17,Right Wing,105.1,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bd7a312-29b2-4940-8c08-3f6fc5e09763,3424,2,00:30:17.759,75,17,6,Block,153,217,Barcelona,3,From Free Kick,213,Sevilla,0.0,,84a7811d-38d9-4847-9abf-a1e7842b7c2b,10881,Diogo José Rosário Gomes Figueiras,6,Left Back,15.6,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a258d4da-536a-4d89-b6cd-cab47a5249e7,3425,2,00:30:20.501,75,20,17,Pressure,153,217,Barcelona,3,From Free Kick,213,Sevilla,0.606634,,05d47c0f-0597-400a-802a-6474fbdd70d4,6401,Kevin Gameiro,19,Center Attacking Midfield,42.0,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05d47c0f-0597-400a-802a-6474fbdd70d4,3426,2,00:30:20.694,75,20,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,1.32806,,a258d4da-536a-4d89-b6cd-cab47a5249e7,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,79.6,71.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,13.049521,0.23196824,2.0,Low Pass,92.3,74.2,40.0,Right Foot,66.0,Recovery,de971d85-f7a3-4331-ace8-e3514241e54c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de971d85-f7a3-4331-ace8-e3514241e54c,3427,2,00:30:22.022,75,22,42,Ball Receipt*,153,217,Barcelona,3,From Free Kick,217,Barcelona,,,05d47c0f-0597-400a-802a-6474fbdd70d4,4324,Daniel Alves da Silva,2,Right Back,92.3,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542a300-014f-4c77-ad3e-1b518c28007b,3428,2,00:30:22.022,75,22,43,Carry,153,217,Barcelona,3,From Free Kick,217,Barcelona,0.41294,,8be4d4b8-cd1b-401f-a01a-40ee2ab0efd4,4324,Daniel Alves da Silva,2,Right Back,92.3,74.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0aafaf0-90b1-44a6-9367-a9b7e3a93f4a,de971d85-f7a3-4331-ace8-e3514241e54c,,,90.4,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8be4d4b8-cd1b-401f-a01a-40ee2ab0efd4,3429,2,00:30:22.346,75,22,17,Pressure,153,217,Barcelona,3,From Free Kick,213,Sevilla,0.348506,,2542a300-014f-4c77-ad3e-1b518c28007b,6401,Kevin Gameiro,19,Center Attacking Midfield,34.1,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0aafaf0-90b1-44a6-9367-a9b7e3a93f4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0aafaf0-90b1-44a6-9367-a9b7e3a93f4a,3430,2,00:30:22.435,75,22,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,1.423719,,8be4d4b8-cd1b-401f-a01a-40ee2ab0efd4,4324,Daniel Alves da Silva,2,Right Back,90.4,71.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,21.148287,-2.3327875,2.0,Low Pass,75.8,56.4,40.0,Right Foot,,,abef5654-b60c-4443-8830-bc77963d9d4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abef5654-b60c-4443-8830-bc77963d9d4f,3431,2,00:30:23.858,75,23,42,Ball Receipt*,153,217,Barcelona,3,From Free Kick,217,Barcelona,,,c0aafaf0-90b1-44a6-9367-a9b7e3a93f4a,20131,Xavier Hernández Creus,13,Right Center Midfield,75.8,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cbaaac4-4ae0-4ec9-a95f-bacb8e6f28c3,3432,2,00:30:23.858,75,23,43,Carry,153,217,Barcelona,3,From Free Kick,217,Barcelona,2.057381,,521af71e-8cbc-4321-97f1-b5bbf6678fbf,20131,Xavier Hernández Creus,13,Right Center Midfield,75.8,56.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78189cbc-2c50-4c0c-945b-e35755af38c1,abef5654-b60c-4443-8830-bc77963d9d4f,,,71.4,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521af71e-8cbc-4321-97f1-b5bbf6678fbf,3433,2,00:30:25.678,75,25,17,Pressure,153,217,Barcelona,3,From Free Kick,213,Sevilla,0.695028,,78189cbc-2c50-4c0c-945b-e35755af38c1,5504,Éver Maximiliano David Banega,9,Right Defensive Midfield,46.4,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cbaaac4-4ae0-4ec9-a95f-bacb8e6f28c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78189cbc-2c50-4c0c-945b-e35755af38c1,3434,2,00:30:25.916,75,25,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,1.764146,,521af71e-8cbc-4321-97f1-b5bbf6678fbf,20131,Xavier Hernández Creus,13,Right Center Midfield,71.4,56.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,11.510864,-3.0981417,1.0,Ground Pass,59.9,55.9,40.0,Right Foot,,,c2b84e84-5e7a-41b3-8523-8d2d4a7ac2fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2b84e84-5e7a-41b3-8523-8d2d4a7ac2fe,3435,2,00:30:27.680,75,27,42,Ball Receipt*,153,217,Barcelona,3,From Free Kick,217,Barcelona,,,78189cbc-2c50-4c0c-945b-e35755af38c1,5213,Gerard Piqué Bernabéu,3,Right Center Back,59.9,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dba71e46-163b-48e8-b2a4-2f625d4fa9b7,3436,2,00:30:27.680,75,27,43,Carry,153,217,Barcelona,3,From Free Kick,217,Barcelona,1.008854,,abfa8c5a-8e51-49f4-a481-f8d68ccc6a3e,5213,Gerard Piqué Bernabéu,3,Right Center Back,59.9,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2b84e84-5e7a-41b3-8523-8d2d4a7ac2fe,,,,61.9,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abfa8c5a-8e51-49f4-a481-f8d68ccc6a3e,3437,2,00:30:28.689,75,28,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,2.434355,,3462a276-0e5c-4ad3-a972-a466a655c9cb,5213,Gerard Piqué Bernabéu,3,Right Center Back,61.9,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,50.85607,-1.4227815,3.0,High Pass,69.4,4.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462a276-0e5c-4ad3-a972-a466a655c9cb,3438,2,00:30:31.123,75,31,42,Ball Receipt*,153,217,Barcelona,3,From Free Kick,217,Barcelona,,,abfa8c5a-8e51-49f4-a481-f8d68ccc6a3e,5211,Jordi Alba Ramos,6,Left Back,69.4,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12b80346-5c35-4d16-992e-a23a996b63a4,3439,2,00:30:31.123,75,31,43,Carry,153,217,Barcelona,3,From Free Kick,217,Barcelona,2.141245,,3462a276-0e5c-4ad3-a972-a466a655c9cb,5211,Jordi Alba Ramos,6,Left Back,69.4,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8a3a4ff-028c-466b-8ccd-28b409ef35f8,,,,56.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8a3a4ff-028c-466b-8ccd-28b409ef35f8,3440,2,00:30:33.264,75,33,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,0.910159,,60fd32aa-2024-45cf-addf-2ad65a984197,5211,Jordi Alba Ramos,6,Left Back,56.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,18.742731,0.6605752,1.0,Ground Pass,70.9,16.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60fd32aa-2024-45cf-addf-2ad65a984197,3441,2,00:30:34.174,75,34,42,Ball Receipt*,153,217,Barcelona,3,From Free Kick,217,Barcelona,,,f8a3a4ff-028c-466b-8ccd-28b409ef35f8,4320,Neymar da Silva Santos Junior,21,Left Wing,70.9,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461349b9-f43f-4b32-873b-748042b45e74,3442,2,00:30:34.174,75,34,43,Carry,153,217,Barcelona,3,From Free Kick,217,Barcelona,0.120041,,60fd32aa-2024-45cf-addf-2ad65a984197,4320,Neymar da Silva Santos Junior,21,Left Wing,70.9,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a250a17-a538-4e0d-adb8-1d0f0b0220f8,,,,70.9,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a250a17-a538-4e0d-adb8-1d0f0b0220f8,3443,2,00:30:34.295,75,34,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,0.833847,,d4ae4f19-074b-4127-bb73-a14f248960a0,4320,Neymar da Silva Santos Junior,21,Left Wing,70.9,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,15.1221695,-2.7905617,1.0,Ground Pass,56.7,11.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469f1f00-a849-4a99-a2ea-2db7ca62a23b,3444,2,00:30:34.922,75,34,17,Pressure,153,217,Barcelona,3,From Free Kick,213,Sevilla,0.86207,,219126ed-84c7-460e-917c-b57f32ba2944,3726,Gerard Deulofeu Lázaro,17,Right Wing,58.5,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b59a93b-c1b8-4855-a377-24116efbcf7a,d4ae4f19-074b-4127-bb73-a14f248960a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4ae4f19-074b-4127-bb73-a14f248960a0,3445,2,00:30:35.128,75,35,42,Ball Receipt*,153,217,Barcelona,3,From Free Kick,217,Barcelona,,,469f1f00-a849-4a99-a2ea-2db7ca62a23b,5211,Jordi Alba Ramos,6,Left Back,56.7,11.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a250a17-a538-4e0d-adb8-1d0f0b0220f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219126ed-84c7-460e-917c-b57f32ba2944,3446,2,00:30:35.128,75,35,43,Carry,153,217,Barcelona,3,From Free Kick,217,Barcelona,0.417753,,469f1f00-a849-4a99-a2ea-2db7ca62a23b,5211,Jordi Alba Ramos,6,Left Back,56.7,11.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b59a93b-c1b8-4855-a377-24116efbcf7a,d4ae4f19-074b-4127-bb73-a14f248960a0,,,56.3,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b59a93b-c1b8-4855-a377-24116efbcf7a,3447,2,00:30:35.546,75,35,30,Pass,153,217,Barcelona,3,From Free Kick,217,Barcelona,1.773518,,469f1f00-a849-4a99-a2ea-2db7ca62a23b,5211,Jordi Alba Ramos,6,Left Back,56.3,13.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,20.902153,1.5851494,1.0,Ground Pass,56.0,34.7,40.0,Right Foot,,,871a5895-25a2-40df-9ffc-c1dfe5ded63c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871a5895-25a2-40df-9ffc-c1dfe5ded63c,3448,2,00:30:37.320,75,37,42,Ball Receipt*,153,217,Barcelona,3,From Free Kick,217,Barcelona,,,6b59a93b-c1b8-4855-a377-24116efbcf7a,5470,Ivan Rakitić,15,Left Center Midfield,56.0,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669e9deb-4ffa-4cb6-90c0-f926d5a7ffd2,3449,2,00:30:37.320,75,37,43,Carry,153,217,Barcelona,3,From Free Kick,217,Barcelona,1.380282,,871a5895-25a2-40df-9ffc-c1dfe5ded63c,5470,Ivan Rakitić,15,Left Center Midfield,56.0,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1805212-30e5-4140-b691-70d05caaa280,,,,57.2,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
