id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,miscontrol,ball_receipt,out,dribble,clearance,counterpress,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,foul_won,foul_committed,injury_stoppage,ball_recovery,block,bad_behaviour,substitution,50_50,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,related_events,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_end_location_2
606056b4-2c15-432f-b26c-922e7fabed6c,3535,2,00:40:46.150,85,46,30,Pass,150,217,Barcelona,1,Regular Play,217,Barcelona,1.642035,,9801ec0b-31cd-477d-97c1-c90ce97ba782,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,9.3,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,13.682105,0.66104317,1.0,Ground Pass,20.1,42.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9801ec0b-31cd-477d-97c1-c90ce97ba782,3536,2,00:40:47.792,85,47,42,Ball Receipt*,150,217,Barcelona,1,Regular Play,217,Barcelona,,,606056b4-2c15-432f-b26c-922e7fabed6c,5213,Gerard Piqué Bernabéu,3,Right Center Back,20.1,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e1905b7-cc34-4fb4-b82b-a3a3c656527c,3537,2,00:40:47.792,85,47,43,Carry,150,217,Barcelona,1,Regular Play,217,Barcelona,1.487565,,9801ec0b-31cd-477d-97c1-c90ce97ba782,5213,Gerard Piqué Bernabéu,3,Right Center Back,20.1,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9bbdeca-8c84-47f4-8374-554c1a1efc4e,26.7,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9bbdeca-8c84-47f4-8374-554c1a1efc4e,3538,2,00:40:49.280,85,49,30,Pass,150,217,Barcelona,1,Regular Play,217,Barcelona,1.569336,,1c02d0a4-5dc5-4b7f-89c8-6bb7b53ac956,5213,Gerard Piqué Bernabéu,3,Right Center Back,26.7,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,17.448496,0.07457409,1.0,Ground Pass,44.1,48.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c02d0a4-5dc5-4b7f-89c8-6bb7b53ac956,3539,2,00:40:50.849,85,50,42,Ball Receipt*,150,217,Barcelona,1,Regular Play,217,Barcelona,,,a9bbdeca-8c84-47f4-8374-554c1a1efc4e,20131,Xavier Hernández Creus,15,Left Center Midfield,44.1,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102df5f9-beb0-4c2b-b369-d86f014c7993,3540,2,00:40:50.849,85,50,43,Carry,150,217,Barcelona,1,Regular Play,217,Barcelona,0.557262,,1c02d0a4-5dc5-4b7f-89c8-6bb7b53ac956,20131,Xavier Hernández Creus,15,Left Center Midfield,44.1,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a8c72bf-303c-4ac4-90aa-f3bb2132b974,44.1,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a8c72bf-303c-4ac4-90aa-f3bb2132b974,3541,2,00:40:51.406,85,51,30,Pass,150,217,Barcelona,1,Regular Play,217,Barcelona,1.354897,,04fa9fab-fb47-458e-9df6-2f35b708238e,20131,Xavier Hernández Creus,15,Left Center Midfield,44.1,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,17.81011,1.7858112,1.0,Ground Pass,40.3,65.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04fa9fab-fb47-458e-9df6-2f35b708238e,3542,2,00:40:52.761,85,52,42,Ball Receipt*,150,217,Barcelona,1,Regular Play,217,Barcelona,,,9a8c72bf-303c-4ac4-90aa-f3bb2132b974,4324,Daniel Alves da Silva,2,Right Back,40.3,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a3feecd-0d12-4bb8-afd6-01be55254bcb,3543,2,00:40:52.761,85,52,43,Carry,150,217,Barcelona,1,Regular Play,217,Barcelona,1.27333,,04fa9fab-fb47-458e-9df6-2f35b708238e,4324,Daniel Alves da Silva,2,Right Back,40.3,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58a96277-bb03-4ba3-abe8-e7433272012e,42.0,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58a96277-bb03-4ba3-abe8-e7433272012e,3544,2,00:40:54.034,85,54,30,Pass,150,217,Barcelona,1,Regular Play,217,Barcelona,2.296578,,9ef6edd5-0630-4c8a-b16b-ffbc5ad806ed,4324,Daniel Alves da Silva,2,Right Back,42.0,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,36.01111,-1.7834413,3.0,High Pass,34.4,28.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
