id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,dribble,duel,ball_receipt,block,off_camera,interception,ball_recovery,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed,foul_won,out,clearance,substitution,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,dribble_outcome_id,dribble_outcome_name,pass_deflected,pass_through_ball,pass_technique_id,pass_technique_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,interception_outcome_id,interception_outcome_name,related_events_4,dribble_overrun,block_offensive,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_end_location_2,shot_first_time,ball_recovery_recovery_failure,ball_recovery_offensive,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cross,clearance_aerial_won,related_events_5,player,position
b1364a9c-9c0e-4c28-aebc-cbbdf987eab8,2431,2,00:11:43.770,56,43,30,Pass,102,217,Barcelona,7,From Goal Kick,217,Barcelona,1.0985,,5cdf1a30-eb19-484a-9d7b-9994f7a7ecad,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,83.7,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,7.81025,-2.4468544,1.0,Ground Pass,77.7,72.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be8f6719-4daf-4774-8269-01e03cc5cd48,2432,2,00:11:44.669,56,44,17,Pressure,102,217,Barcelona,7,From Goal Kick,216,Getafe,0.336048,,5cdf1a30-eb19-484a-9d7b-9994f7a7ecad,6745.0,Mehdi Lacen,9.0,Right Defensive Midfield,42.0,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e524410c-74df-4374-9435-08cd15a256b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cdf1a30-eb19-484a-9d7b-9994f7a7ecad,2433,2,00:11:44.869,56,44,42,Ball Receipt*,102,217,Barcelona,7,From Goal Kick,217,Barcelona,,,b1364a9c-9c0e-4c28-aebc-cbbdf987eab8,4324.0,Daniel Alves da Silva,2.0,Right Back,77.7,72.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be8f6719-4daf-4774-8269-01e03cc5cd48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e524410c-74df-4374-9435-08cd15a256b6,2434,2,00:11:44.869,56,44,43,Carry,102,217,Barcelona,7,From Goal Kick,217,Barcelona,0.1366,,49a42942-a962-4fab-8d44-dc4fa4a8b580,4324.0,Daniel Alves da Silva,2.0,Right Back,77.7,72.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cdf1a30-eb19-484a-9d7b-9994f7a7ecad,76.4,71.6,be8f6719-4daf-4774-8269-01e03cc5cd48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49a42942-a962-4fab-8d44-dc4fa4a8b580,2435,2,00:11:45.005,56,45,30,Pass,102,217,Barcelona,7,From Goal Kick,217,Barcelona,0.722812,,85b777de-77c9-4748-8ac1-8e26f558e920,4324.0,Daniel Alves da Silva,2.0,Right Back,76.4,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,8.8,0.0,1.0,Ground Pass,85.2,71.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85b777de-77c9-4748-8ac1-8e26f558e920,2436,2,00:11:45.728,56,45,42,Ball Receipt*,102,217,Barcelona,7,From Goal Kick,217,Barcelona,,,49a42942-a962-4fab-8d44-dc4fa4a8b580,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,85.2,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110951e5-d54d-4e7e-84ca-f6166ca885ea,2437,2,00:11:45.728,56,45,43,Carry,102,217,Barcelona,7,From Goal Kick,217,Barcelona,3.007688,,5b0f69f2-e114-4502-9d7b-bb62ad251fba,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,85.2,71.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85b777de-77c9-4748-8ac1-8e26f558e920,92.7,58.9,bcd419a4-24d8-4c69-a7b1-61c1ff8a4b3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcd419a4-24d8-4c69-a7b1-61c1ff8a4b3b,2438,2,00:11:47.799,56,47,17,Pressure,102,217,Barcelona,7,From Goal Kick,216,Getafe,0.238936,,110951e5-d54d-4e7e-84ca-f6166ca885ea,11813.0,Emiliano Buendía,21.0,Left Wing,31.6,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b0f69f2-e114-4502-9d7b-bb62ad251fba,2439,2,00:11:48.736,56,48,30,Pass,102,217,Barcelona,7,From Goal Kick,217,Barcelona,1.096932,,8694e087-5d2a-4915-b7d2-949ab80f17aa,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,92.7,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,1.555635,0.7853982,1.0,Ground Pass,93.8,60.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8694e087-5d2a-4915-b7d2-949ab80f17aa,2440,2,00:11:49.833,56,49,42,Ball Receipt*,102,217,Barcelona,7,From Goal Kick,217,Barcelona,,,5b0f69f2-e114-4502-9d7b-bb62ad251fba,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,93.8,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b33e08d-93fd-431c-a281-c5aebd7e66b2,2441,2,00:11:49.833,56,49,43,Carry,102,217,Barcelona,7,From Goal Kick,217,Barcelona,0.554168,,1123a6a8-ebab-4fbd-96a1-81e56dc1a162,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,93.8,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8694e087-5d2a-4915-b7d2-949ab80f17aa,94.5,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123a6a8-ebab-4fbd-96a1-81e56dc1a162,2442,2,00:11:50.387,56,50,30,Pass,102,217,Barcelona,7,From Goal Kick,217,Barcelona,2.241,,f8bc5166-512a-44a2-8396-312afefee957,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,94.5,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,20.80024,0.0048076552,1.0,Ground Pass,115.3,59.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55be32f4-e47e-4fa4-b538-929ab0106ef2,2443,2,00:11:51.505,56,51,17,Pressure,102,217,Barcelona,7,From Goal Kick,216,Getafe,1.437946,,da1fb9bb-a0f6-4bf4-a6a5-b072bac750f1,27054.0,Roberto Lago Soto,6.0,Left Back,8.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8bc5166-512a-44a2-8396-312afefee957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8bc5166-512a-44a2-8396-312afefee957,2444,2,00:11:52.628,56,52,42,Ball Receipt*,102,217,Barcelona,7,From Goal Kick,217,Barcelona,,,1123a6a8-ebab-4fbd-96a1-81e56dc1a162,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,115.3,59.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55be32f4-e47e-4fa4-b538-929ab0106ef2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da1fb9bb-a0f6-4bf4-a6a5-b072bac750f1,2445,2,00:11:52.628,56,52,43,Carry,102,217,Barcelona,7,From Goal Kick,217,Barcelona,0.9634,,55be32f4-e47e-4fa4-b538-929ab0106ef2,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,115.3,59.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a87a3626-548a-45bc-9242-f37c9ee40f6c,114.8,62.0,f8bc5166-512a-44a2-8396-312afefee957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a87a3626-548a-45bc-9242-f37c9ee40f6c,2446,2,00:11:53.591,56,53,14,Dribble,102,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,b1b30d72-8bb2-4aed-bc1d-531d3b052901,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,114.8,62.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3edb9792-390f-4fb1-a71c-1f0f4dbdb1fc,2488,2,00:13:16.464,58,16,30,Pass,107,217,Barcelona,4,From Throw In,217,Barcelona,0.768705,,bcfd2442-3d76-444b-aff4-415befd73900,22102.0,Adriano Correia Claro,6.0,Left Back,8.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,11.6297035,1.0879203,2.0,Low Pass,13.9,10.4,,,,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd305b8f-45b2-4567-be7c-48a679b2e33e,2489,2,00:13:16.610,58,16,17,Pressure,107,217,Barcelona,4,From Throw In,216,Getafe,3.510048,,1e03eb34-0bcb-4d0d-9ec0-054e62be6759,24506.0,Álvaro Arroyo Martínez,2.0,Right Back,106.2,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44aece0c-354c-4b50-abc1-98791724756d,,,b9adffaf-8645-4ce8-a617-b2191ea99e8b,bcfd2442-3d76-444b-aff4-415befd73900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e39f01e8-24d3-4c74-a4d0-38a95c323227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcfd2442-3d76-444b-aff4-415befd73900,2490,2,00:13:17.233,58,17,42,Ball Receipt*,107,217,Barcelona,4,From Throw In,217,Barcelona,,,3edb9792-390f-4fb1-a71c-1f0f4dbdb1fc,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,13.9,10.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd305b8f-45b2-4567-be7c-48a679b2e33e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44aece0c-354c-4b50-abc1-98791724756d,2491,2,00:13:17.233,58,17,43,Carry,107,217,Barcelona,4,From Throw In,217,Barcelona,0.926849,,b9adffaf-8645-4ce8-a617-b2191ea99e8b,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,13.9,10.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcfd2442-3d76-444b-aff4-415befd73900,10.3,14.0,fd305b8f-45b2-4567-be7c-48a679b2e33e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9adffaf-8645-4ce8-a617-b2191ea99e8b,2492,2,00:13:18.159,58,18,30,Pass,107,217,Barcelona,4,From Throw In,217,Barcelona,0.728346,,e39f01e8-24d3-4c74-a4d0-38a95c323227,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,10.3,14.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,7.8313475,-1.6603001,1.0,Ground Pass,9.6,6.2,38.0,Left Foot,fd305b8f-45b2-4567-be7c-48a679b2e33e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e39f01e8-24d3-4c74-a4d0-38a95c323227,2493,2,00:13:18.888,58,18,42,Ball Receipt*,107,217,Barcelona,4,From Throw In,217,Barcelona,,,b9adffaf-8645-4ce8-a617-b2191ea99e8b,22102.0,Adriano Correia Claro,6.0,Left Back,9.6,6.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd305b8f-45b2-4567-be7c-48a679b2e33e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e03eb34-0bcb-4d0d-9ec0-054e62be6759,2494,2,00:13:18.888,58,18,43,Carry,107,217,Barcelona,4,From Throw In,217,Barcelona,1.312977,,d2b19bbe-6066-4cc6-afd3-058809194e4b,22102.0,Adriano Correia Claro,6.0,Left Back,9.6,6.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e39f01e8-24d3-4c74-a4d0-38a95c323227,9.9,5.4,fd305b8f-45b2-4567-be7c-48a679b2e33e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2b19bbe-6066-4cc6-afd3-058809194e4b,2495,2,00:13:20.201,58,20,30,Pass,107,217,Barcelona,4,From Throw In,217,Barcelona,1.074423,,876f3be3-3a3b-4bf8-aeef-4734e7c06258,22102.0,Adriano Correia Claro,6.0,Left Back,9.9,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,7.600658,2.5718362,1.0,Ground Pass,3.5,9.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876f3be3-3a3b-4bf8-aeef-4734e7c06258,2496,2,00:13:21.275,58,21,42,Ball Receipt*,107,217,Barcelona,4,From Throw In,217,Barcelona,,,d2b19bbe-6066-4cc6-afd3-058809194e4b,10609.0,Jérémy Mathieu,5.0,Left Center Back,3.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9537e3e2-f7d2-49bb-8a03-39deecec68bc,2497,2,00:13:21.275,58,21,30,Pass,107,217,Barcelona,4,From Throw In,217,Barcelona,1.8632,,70f21991-6e29-46db-9740-a64e7754e416,10609.0,Jérémy Mathieu,5.0,Left Center Back,3.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,33.612053,0.02677931,3.0,High Pass,37.1,10.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
