id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,interception,duel,clearance,dribble,out,off_camera,foul_won,shot,miscontrol,foul_committed,ball_recovery,substitution,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,related_events_5,foul_committed_card_id,foul_committed_card_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,pass_switch,pass_through_ball,pass_technique_id,pass_technique_name,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_no_touch,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,pass_straight,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,ball_recovery_recovery_failure
c1bda8d5-fe17-45d8-946c-a76d61ac0494,3087,2,00:26:56.112,71,56,2,Ball Recovery,127,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,8330cad3-a1d9-49c7-9d32-63ba9edbd1fe,5470,Ivan Rakitić,13,Right Center Midfield,79.2,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26321171-5689-44d5-8ea5-3b4f1ee75fcc,3088,2,00:26:56.112,71,56,43,Carry,127,217,Barcelona,1,Regular Play,217,Barcelona,0.8408,,764a4dff-afd1-4559-b689-dcd099298151,5470,Ivan Rakitić,13,Right Center Midfield,79.2,48.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1bda8d5-fe17-45d8-946c-a76d61ac0494,81.7,48.8,,,,,,,,,,,d02814f7-a331-4a70-962c-8278c54f26a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764a4dff-afd1-4559-b689-dcd099298151,3089,2,00:26:56.123,71,56,17,Pressure,127,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.8322,,26321171-5689-44d5-8ea5-3b4f1ee75fcc,23806,Alejandro Bergantiños García,9,Right Defensive Midfield,36.4,31.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,d02814f7-a331-4a70-962c-8278c54f26a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02814f7-a331-4a70-962c-8278c54f26a3,3090,2,00:26:56.952,71,56,30,Pass,127,217,Barcelona,1,Regular Play,217,Barcelona,1.6116,,764a4dff-afd1-4559-b689-dcd099298151,5470,Ivan Rakitić,13,Right Center Midfield,81.7,48.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce00f656-f540-4d8c-b1bd-2f4265781f70,,,5506.0,Javier Alejandro Mascherano,17.407183,-2.5982175,1.0,Ground Pass,66.8,39.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce00f656-f540-4d8c-b1bd-2f4265781f70,3091,2,00:26:58.564,71,58,42,Ball Receipt*,127,217,Barcelona,1,Regular Play,217,Barcelona,,,d02814f7-a331-4a70-962c-8278c54f26a3,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,66.8,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29a57d55-f3ee-48bb-a92c-c0711142d955,3092,2,00:26:58.564,71,58,43,Carry,127,217,Barcelona,1,Regular Play,217,Barcelona,3.6609,,815e36d5-2291-4230-8181-2f5958225b71,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,66.8,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce00f656-f540-4d8c-b1bd-2f4265781f70,75.0,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815e36d5-2291-4230-8181-2f5958225b71,3093,2,00:27:02.225,72,2,30,Pass,127,217,Barcelona,1,Regular Play,217,Barcelona,2.0507,,cac4f85e-15de-43ca-89ed-c6bc6c52cc5d,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,75.0,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,26.624237,0.43004683,3.0,High Pass,99.2,60.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cac4f85e-15de-43ca-89ed-c6bc6c52cc5d,3094,2,00:27:04.276,72,4,42,Ball Receipt*,127,217,Barcelona,1,Regular Play,217,Barcelona,,,815e36d5-2291-4230-8181-2f5958225b71,5470,Ivan Rakitić,13,Right Center Midfield,99.2,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341d3d6-bb15-4518-b2ac-c8fba2ddfe79,3095,2,00:27:04.276,72,4,43,Carry,127,217,Barcelona,1,Regular Play,217,Barcelona,0.0875,,442a9761-2279-4dca-92a9-1da0a32078f8,5470,Ivan Rakitić,13,Right Center Midfield,99.2,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cac4f85e-15de-43ca-89ed-c6bc6c52cc5d,98.0,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442a9761-2279-4dca-92a9-1da0a32078f8,3096,2,00:27:04.363,72,4,30,Pass,127,217,Barcelona,1,Regular Play,217,Barcelona,0.8574,,9033d47f-2e44-42aa-9314-842514cf3951,5470,Ivan Rakitić,13,Right Center Midfield,98.0,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,12.671622,-1.9850143,3.0,High Pass,92.9,48.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033d47f-2e44-42aa-9314-842514cf3951,3097,2,00:27:05.220,72,5,42,Ball Receipt*,127,217,Barcelona,1,Regular Play,217,Barcelona,,,442a9761-2279-4dca-92a9-1da0a32078f8,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.9,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d284ff4b-f757-4991-ba06-7ef9cbab6aca,3098,2,00:27:05.220,72,5,43,Carry,127,217,Barcelona,1,Regular Play,217,Barcelona,0.0399,,8ee6f5f8-c3cd-4139-b4d4-a42984916867,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.9,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9033d47f-2e44-42aa-9314-842514cf3951,92.9,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ee6f5f8-c3cd-4139-b4d4-a42984916867,3099,2,00:27:05.260,72,5,38,Miscontrol,127,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.9,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b9eaf67-bd84-493b-9404-f209a7361957,3100,2,00:27:07.088,72,7,2,Ball Recovery,127,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,98.6,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25478646-7473-4b94-a4d2-43827d82b51f,3101,2,00:27:07.088,72,7,43,Carry,127,217,Barcelona,1,Regular Play,217,Barcelona,0.3959,,2b9eaf67-bd84-493b-9404-f209a7361957,5246,Luis Alberto Suárez Díaz,23,Center Forward,98.6,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e32f87b5-62f4-49f7-8004-6bd25d40cbfb,98.6,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e32f87b5-62f4-49f7-8004-6bd25d40cbfb,3102,2,00:27:07.484,72,7,30,Pass,127,217,Barcelona,1,Regular Play,217,Barcelona,1.9258,,8c609cda-df51-4e82-8e8c-389a85d15efb,5246,Luis Alberto Suárez Díaz,23,Center Forward,98.6,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,13.806158,-0.5317241,2.0,Low Pass,110.5,33.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c609cda-df51-4e82-8e8c-389a85d15efb,3103,2,00:27:09.410,72,9,42,Ball Receipt*,127,217,Barcelona,1,Regular Play,217,Barcelona,,,e32f87b5-62f4-49f7-8004-6bd25d40cbfb,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,110.5,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,
bd50f38b-ccfe-4368-9cec-1f11fa8f56a3,3108,2,00:27:36.489,72,36,2,Ball Recovery,129,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,7068,Marc Bartra Aregall,5,Left Center Back,30.9,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2dc990f-fa8e-4489-8080-66ac9d3b4bf4,3109,2,00:27:36.489,72,36,43,Carry,129,217,Barcelona,1,Regular Play,217,Barcelona,0.577601,,6ad02617-6908-4eb6-bee8-647004ca6613,7068,Marc Bartra Aregall,5,Left Center Back,30.9,31.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801157c3-b67e-40c4-8d13-be196437fe73,30.9,32.3,,,,,,,,,,,bd50f38b-ccfe-4368-9cec-1f11fa8f56a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801157c3-b67e-40c4-8d13-be196437fe73,3110,2,00:27:36.531,72,36,17,Pressure,129,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.3454,,f2dc990f-fa8e-4489-8080-66ac9d3b4bf4,16083,José Rodríguez Martínez,17,Right Wing,87.8,49.6,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ad02617-6908-4eb6-bee8-647004ca6613,3111,2,00:27:37.067,72,37,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,1.6587,,b8edb0fe-5ea4-4f67-88dd-c10b56c3797f,7068,Marc Bartra Aregall,5,Left Center Back,30.9,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,13.920488,-1.1489251,1.0,Ground Pass,36.6,19.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8edb0fe-5ea4-4f67-88dd-c10b56c3797f,3112,2,00:27:38.725,72,38,42,Ball Receipt*,129,217,Barcelona,1,Regular Play,217,Barcelona,,,6ad02617-6908-4eb6-bee8-647004ca6613,5211,Jordi Alba Ramos,6,Left Back,36.6,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72fbaa69-b93d-44a0-886c-9c3ed184bc9f,3113,2,00:27:38.725,72,38,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,0.3306,,7d847b21-2eac-4311-a632-f35e0d1ce607,5211,Jordi Alba Ramos,6,Left Back,39.2,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.259336,0.521017,3.0,High Pass,50.7,25.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d847b21-2eac-4311-a632-f35e0d1ce607,3114,2,00:27:39.056,72,39,6,Block,129,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.0,,72fbaa69-b93d-44a0-886c-9c3ed184bc9f,16083,José Rodríguez Martínez,17,Right Wing,69.4,54.7,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a998c894-5394-497b-93fd-07aaa795e8cc,3115,2,00:27:54.408,72,54,30,Pass,130,217,Barcelona,4,From Throw In,217,Barcelona,1.2014,,99ce4708-90af-4222-8e4f-5965af1b9ecc,5211,Jordi Alba Ramos,6,Left Back,67.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,33.92005,0.9255264,3.0,High Pass,87.6,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99ce4708-90af-4222-8e4f-5965af1b9ecc,3116,2,00:27:55.610,72,55,42,Ball Receipt*,130,217,Barcelona,4,From Throw In,217,Barcelona,,,a998c894-5394-497b-93fd-07aaa795e8cc,5246,Luis Alberto Suárez Díaz,23,Center Forward,87.6,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8fc06d7-03a9-4a33-8bed-366ee3240616,3117,2,00:27:55.610,72,55,30,Pass,130,217,Barcelona,4,From Throw In,217,Barcelona,0.9641,,09865548-9ded-4a99-9443-34a5f1e96aa1,5246,Luis Alberto Suárez Díaz,23,Center Forward,66.8,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11f3b01d-39df-445f-8588-ca15e227f3dc,,,3958.0,Pedro Eliezer Rodríguez Ledesma,19.823723,0.83535653,2.0,Low Pass,80.1,15.8,106.0,No Touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
