id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,counterpress,clearance,out,foul_committed,interception,foul_won,dribble,duel,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,miscontrol,block,ball_recovery,substitution,bad_behaviour,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,related_events_3,related_events_4,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_type_id,pass_type_name,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cross,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,location,bad_behaviour_card_id,bad_behaviour_card_name,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,clearance_head
11d00add-68c9-4ce4-be7e-d379a7283f99,3817,2,00:46:12.264,91,12,43,Carry,169,217,Barcelona,1,Regular Play,217,Barcelona,0.1102,,6ccf357f-419f-439e-9d9e-dfc8b0f1952e,,5211,Jordi Alba Ramos,6,Left Back,78.5,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8221d31-decf-4ead-96b4-a73094a1988a,,78.5,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8221d31-decf-4ead-96b4-a73094a1988a,3818,2,00:46:12.374,91,12,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,0.5525,,7fe27f60-c875-4905-ad66-720906f553c1,,5211,Jordi Alba Ramos,6,Left Back,78.5,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,8.127115,-0.60165364,1.0,Ground Pass,85.2,27.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fe27f60-c875-4905-ad66-720906f553c1,3819,2,00:46:12.927,91,12,42,Ball Receipt*,169,217,Barcelona,1,Regular Play,217,Barcelona,,,d8221d31-decf-4ead-96b4-a73094a1988a,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,85.2,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cf5f144-f9d0-4921-8904-b6b4b3122ffa,3820,2,00:46:12.927,91,12,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,2.2587,,2d5444e3-7d6f-4761-a6b6-268feddd8036,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,85.2,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,9.0,3.1415927,1.0,Ground Pass,76.2,27.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d5444e3-7d6f-4761-a6b6-268feddd8036,3821,2,00:46:15.186,91,15,42,Ball Receipt*,169,217,Barcelona,1,Regular Play,217,Barcelona,,,7cf5f144-f9d0-4921-8904-b6b4b3122ffa,,5211,Jordi Alba Ramos,6,Left Back,76.2,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790bb37b-e8fe-47a6-8fb5-467f24dbe3c9,3822,2,00:46:15.186,91,15,43,Carry,169,217,Barcelona,1,Regular Play,217,Barcelona,4.3296,,2d5444e3-7d6f-4761-a6b6-268feddd8036,,5211,Jordi Alba Ramos,6,Left Back,76.2,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ed86421-39c7-4a8a-97a6-c35ec5b05306,,69.9,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ed86421-39c7-4a8a-97a6-c35ec5b05306,3823,2,00:46:19.515,91,19,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.8194,,9ff3246a-ace2-4612-9348-91a1a7390ae1,,5211,Jordi Alba Ramos,6,Left Back,69.9,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,36.442833,1.686302,1.0,Ground Pass,65.7,42.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ff3246a-ace2-4612-9348-91a1a7390ae1,3824,2,00:46:21.335,91,21,42,Ball Receipt*,169,217,Barcelona,1,Regular Play,217,Barcelona,,,3ed86421-39c7-4a8a-97a6-c35ec5b05306,,5470,Ivan Rakitić,13,Right Center Midfield,65.7,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525d87e7-48b9-4e9d-8de8-511f1aed234f,3825,2,00:46:21.335,91,21,43,Carry,169,217,Barcelona,1,Regular Play,217,Barcelona,0.9758,,9ff3246a-ace2-4612-9348-91a1a7390ae1,,5470,Ivan Rakitić,13,Right Center Midfield,65.7,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd033548-b480-4c3a-9fff-7e6a5a911e32,,65.7,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd033548-b480-4c3a-9fff-7e6a5a911e32,3826,2,00:46:22.310,91,22,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.1918,,bcaa80b8-6175-4822-be55-dd1088ca9fb7,,5470,Ivan Rakitić,13,Right Center Midfield,65.7,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.6977005,-0.15002696,1.0,Ground Pass,74.3,40.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcaa80b8-6175-4822-be55-dd1088ca9fb7,3827,2,00:46:23.502,91,23,42,Ball Receipt*,169,217,Barcelona,1,Regular Play,217,Barcelona,,,fd033548-b480-4c3a-9fff-7e6a5a911e32,,4320,Neymar da Silva Santos Junior,21,Left Wing,74.3,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a67f77ed-9576-47fa-b460-528d906ee34f,3828,2,00:46:23.502,91,23,43,Carry,169,217,Barcelona,1,Regular Play,217,Barcelona,1.2076,,bcaa80b8-6175-4822-be55-dd1088ca9fb7,,4320,Neymar da Silva Santos Junior,21,Left Wing,74.3,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb56f889-c90f-44ff-aa2e-5707d80e32ff,,74.3,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb56f889-c90f-44ff-aa2e-5707d80e32ff,3829,2,00:46:24.710,91,24,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.4555,,af84f3b4-5109-424b-818b-05c1bf1ca68c,,4320,Neymar da Silva Santos Junior,21,Left Wing,74.3,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,b03ea3fb-e42b-4653-94c4-408d24820c69,,,,,,5503.0,Lionel Andrés Messi Cuccittini,27.761305,-0.13731226,3.0,High Pass,101.8,36.9,40.0,Right Foot,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b03ea3fb-e42b-4653-94c4-408d24820c69,3830,2,00:46:26.165,91,26,42,Ball Receipt*,169,217,Barcelona,1,Regular Play,217,Barcelona,,,fb56f889-c90f-44ff-aa2e-5707d80e32ff,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,100.6,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af84f3b4-5109-424b-818b-05c1bf1ca68c,3831,2,00:46:26.165,91,26,9,Clearance,169,217,Barcelona,1,Regular Play,215,Athletic Club,0.0,,fb56f889-c90f-44ff-aa2e-5707d80e32ff,,26087,Carlos Gurpegi Nausia,3,Right Center Back,18.3,43.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,,,True
7ea24943-a679-4dbd-8d37-764f9f0e8aea,3832,2,00:46:26.904,91,26,17,Pressure,169,217,Barcelona,1,Regular Play,215,Athletic Club,0.3427,,,,6389,Mikel San José Domínguez,13,Right Center Midfield,31.3,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2ec4083-279b-40a0-9c2c-9c89782fad7d,3833,2,00:46:27.261,91,27,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.2458,,94410cdd-6aa6-401a-b459-e6d60f261d74,,3958,Pedro Eliezer Rodríguez Ledesma,17,Right Wing,90.3,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,8.121576,-1.3975507,3.0,High Pass,91.7,35.2,40.0,Right Foot,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94410cdd-6aa6-401a-b459-e6d60f261d74,3834,2,00:46:28.507,91,28,42,Ball Receipt*,169,217,Barcelona,1,Regular Play,217,Barcelona,,,c2ec4083-279b-40a0-9c2c-9c89782fad7d,,5213,Gerard Piqué Bernabéu,3,Right Center Back,91.7,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb2f193f-3e3e-4ac7-a590-220c2d2eb436,3835,2,00:46:28.507,91,28,43,Carry,169,217,Barcelona,1,Regular Play,217,Barcelona,0.5089,,3ca59049-4cfe-49bd-ae6f-bb5aca50e2a9,,5213,Gerard Piqué Bernabéu,3,Right Center Back,91.7,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,94410cdd-6aa6-401a-b459-e6d60f261d74,,92.2,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ca59049-4cfe-49bd-ae6f-bb5aca50e2a9,3836,2,00:46:29.016,91,29,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,0.7663,,9b4f2368-91b9-4686-be1e-dbb4aa4479a3,,5213,Gerard Piqué Bernabéu,3,Right Center Back,92.2,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,b47362dd-6e3a-4624-958b-b0490d7a9730,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,5.440588,2.1995926,1.0,Ground Pass,89.0,39.2,40.0,Right Foot,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b47362dd-6e3a-4624-958b-b0490d7a9730,3837,2,00:46:29.782,91,29,42,Ball Receipt*,169,217,Barcelona,1,Regular Play,217,Barcelona,,,3ca59049-4cfe-49bd-ae6f-bb5aca50e2a9,,3958,Pedro Eliezer Rodríguez Ledesma,17,Right Wing,90.5,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
