id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,ball_receipt,under_pressure,clearance,counterpress,dribble,duel,interception,off_camera,out,foul_won,block,shot,goalkeeper,ball_recovery,foul_committed,miscontrol,50_50,bad_behaviour,substitution,tactics,related_events_0,related_events_1,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,related_events_3,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,interception_outcome_id,interception_outcome_name,pass_inswinging,foul_won_defensive,pass_aerial_won,pass_switch,pass_miscommunication,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,ball_recovery_recovery_failure,pass_cut_back,block_deflection,shot_first_time,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate
9c2d54ae-235d-462c-95c6-3ab2c6c66b22,171,1,00:02:47.972,2,47,17,Pressure,9,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.801167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e30c6277-9914-45a2-8a54-e12d1a26c2ca,,11094.0,Arda Turan,12.0,Right Midfield,11.2,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9df4cd69-4305-48de-b63a-4df16b37064e,172,1,00:02:49.375,2,49,30,Pass,9,217,Barcelona,4,From Throw In,217,Barcelona,0.3455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52532da9-8c44-43ff-b7a4-735d44a6c502,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,106.3,4.4,,,6.621178,0.43662715,3.0,High Pass,112.3,7.2,38.0,Left Foot,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52532da9-8c44-43ff-b7a4-735d44a6c502,173,1,00:02:49.720,2,49,6,Block,9,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,9df4cd69-4305-48de-b63a-4df16b37064e,,6375.0,Juan Francisco Torres Belén,2.0,Right Back,7.8,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d13b592-a02e-4846-8e18-e5725b5ff39c,174,1,00:03:12.650,3,12,30,Pass,10,217,Barcelona,2,From Corner,217,Barcelona,0.3698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,120.0,0.1,,,39.213516,1.8844825,3.0,High Pass,107.9,37.4,40.0,Right Foot,61.0,Corner,,,,,,,,,,,77.0,Unknown,,,104.0,Inswinging,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fe10de7-0ce4-41e6-81c3-222d750601fb,175,1,00:03:13.311,3,13,22,Foul Committed,10,217,Barcelona,2,From Corner,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2f4ed4b-17fb-4443-87eb-239299f0bba2,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,104.0,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2f4ed4b-17fb-4443-87eb-239299f0bba2,176,1,00:03:13.311,3,13,21,Foul Won,10,217,Barcelona,2,From Corner,212,Atlético Madrid,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6fe10de7-0ce4-41e6-81c3-222d750601fb,,5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,16.1,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14d6ba70-c03a-4145-9218-8db9ea05538f,196,1,00:04:12.355,4,12,30,Pass,12,217,Barcelona,1,Regular Play,217,Barcelona,1.271431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,230c128a-abf1-42ca-b2e1-74afc3d4f592,47561bcb-df87-46a0-be28-430a4054fd6a,5211.0,Jordi Alba Ramos,6.0,Left Back,47.8,4.6,4320.0,Neymar da Silva Santos Junior,18.717104,0.04275468,3.0,High Pass,66.5,5.4,,,66.0,Recovery,da9ba6f4-35b4-40d3-8140-4e11de1f976b,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da9ba6f4-35b4-40d3-8140-4e11de1f976b,197,1,00:04:13.627,4,13,42,Ball Receipt*,12,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14d6ba70-c03a-4145-9218-8db9ea05538f,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,66.5,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebc4ef16-f696-4a2c-9328-4a9d90a2529b,198,1,00:04:13.627,4,13,43,Carry,12,217,Barcelona,1,Regular Play,217,Barcelona,1.434969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,145e7b2a-afb2-4125-ac00-766208de7cd8,da9ba6f4-35b4-40d3-8140-4e11de1f976b,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,66.5,5.4,,,,,,,,,,,,,edcd7681-2dd3-490f-9287-d38b1e43e8e6,62.3,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145e7b2a-afb2-4125-ac00-766208de7cd8,199,1,00:04:14.100,4,14,17,Pressure,12,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.947811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,ebc4ef16-f696-4a2c-9328-4a9d90a2529b,,6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,50.2,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edcd7681-2dd3-490f-9287-d38b1e43e8e6,200,1,00:04:15.062,4,15,30,Pass,12,217,Barcelona,1,Regular Play,217,Barcelona,1.4609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f683dd61-e9ed-4fc7-97de-36c2aea1276a,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,62.3,4.6,5216.0,Andrés Iniesta Luján,10.223991,1.6393163,2.0,Low Pass,61.6,14.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f683dd61-e9ed-4fc7-97de-36c2aea1276a,201,1,00:04:16.523,4,16,42,Ball Receipt*,12,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edcd7681-2dd3-490f-9287-d38b1e43e8e6,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,61.6,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ac43aa9-3bc7-4104-a639-13c4638ab27b,202,1,00:04:16.523,4,16,43,Carry,12,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ced01f3d-4dc9-4996-8f01-b7a2527f7864,f683dd61-e9ed-4fc7-97de-36c2aea1276a,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,61.6,14.8,,,,,,,,,,,,,,61.6,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ced01f3d-4dc9-4996-8f01-b7a2527f7864,203,1,00:04:16.563,4,16,30,Pass,12,217,Barcelona,1,Regular Play,217,Barcelona,1.5483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d8274df-bf61-4def-a63a-3ff062f69a2b,a90366d4-5f30-4179-8c92-a5c24e28eb7d,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,61.6,16.1,5246.0,Luis Alberto Suárez Díaz,20.193316,-0.5123895,2.0,Low Pass,79.2,6.2,40.0,Right Foot,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a90366d4-5f30-4179-8c92-a5c24e28eb7d,204,1,00:04:18.111,4,18,42,Ball Receipt*,12,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ced01f3d-4dc9-4996-8f01-b7a2527f7864,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,83.9,5.7,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d8274df-bf61-4def-a63a-3ff062f69a2b,205,1,00:04:18.111,4,18,30,Pass,12,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.7034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d2492d6-26b9-4748-b326-69c6ebed1d7f,ced01f3d-4dc9-4996-8f01-b7a2527f7864,5259.0,José María Giménez de Vargas,3.0,Right Center Back,40.9,73.9,6375.0,Juan Francisco Torres Belén,7.5166483,0.066568166,2.0,Low Pass,48.4,74.4,70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877cf786-a6a3-4d5b-8d68-088620a4de1b,206,1,00:04:18.422,4,18,17,Pressure,12,217,Barcelona,1,Regular Play,217,Barcelona,0.673354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,165b9bff-f95a-4c50-95cb-000f488e8f4e,7836994e-74dc-44e4-aa81-a146c559ee80,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,66.2,7.0,,,,,,,,,,,,,8d2492d6-26b9-4748-b326-69c6ebed1d7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d2492d6-26b9-4748-b326-69c6ebed1d7f,207,1,00:04:18.814,4,18,42,Ball Receipt*,12,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,3d8274df-bf61-4def-a63a-3ff062f69a2b,877cf786-a6a3-4d5b-8d68-088620a4de1b,6375.0,Juan Francisco Torres Belén,2.0,Right Back,48.4,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165b9bff-f95a-4c50-95cb-000f488e8f4e,208,1,00:04:18.814,4,18,43,Carry,12,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.1507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,7836994e-74dc-44e4-aa81-a146c559ee80,877cf786-a6a3-4d5b-8d68-088620a4de1b,6375.0,Juan Francisco Torres Belén,2.0,Right Back,48.4,74.4,,,,,,,,,,,,,8d2492d6-26b9-4748-b326-69c6ebed1d7f,47.9,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7836994e-74dc-44e4-aa81-a146c559ee80,209,1,00:04:18.965,4,18,30,Pass,12,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.5327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2b9be083-1ff9-4deb-9602-ca659639e4a5,575416b1-9019-4484-8d18-80c0192fa2eb,6375.0,Juan Francisco Torres Belén,2.0,Right Back,47.9,73.1,11094.0,Arda Turan,15.340469,-0.9194727,3.0,High Pass,57.2,60.9,38.0,Left Foot,,,877cf786-a6a3-4d5b-8d68-088620a4de1b,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da6946a0-c20e-4aee-8f73-6d47af5ab22f,210,1,00:04:19.934,4,19,17,Pressure,12,217,Barcelona,1,Regular Play,217,Barcelona,0.497249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,56.6,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575416b1-9019-4484-8d18-80c0192fa2eb,211,1,00:04:20.498,4,20,42,Ball Receipt*,12,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7836994e-74dc-44e4-aa81-a146c559ee80,,11094.0,Arda Turan,12.0,Right Midfield,59.6,65.1,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b9be083-1ff9-4deb-9602-ca659639e4a5,212,1,00:04:20.498,4,20,30,Pass,12,217,Barcelona,1,Regular Play,217,Barcelona,0.4237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2af28c45-71b9-478c-967e-c7f17e18686a,7836994e-74dc-44e4-aa81-a146c559ee80,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,62.9,19.2,5216.0,Andrés Iniesta Luján,6.5,-0.9272952,1.0,Ground Pass,66.8,14.0,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2af28c45-71b9-478c-967e-c7f17e18686a,213,1,00:04:20.921,4,20,42,Ball Receipt*,12,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b9be083-1ff9-4deb-9602-ca659639e4a5,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,66.8,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c21bf9a-be34-426d-9f46-388b59fd125e,214,1,00:04:20.921,4,20,43,Carry,12,217,Barcelona,1,Regular Play,217,Barcelona,0.4316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2af28c45-71b9-478c-967e-c7f17e18686a,b0255836-2b28-4085-a68c-4d88859f8880,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,66.8,14.0,,,,,,,,,,,,,,64.4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0255836-2b28-4085-a68c-4d88859f8880,215,1,00:04:21.353,4,21,38,Miscontrol,12,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,64.4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b7916ff-faf2-4849-a781-f0f2c460c32b,229,1,00:04:46.549,4,46,2,Ball Recovery,15,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,57.9,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
