id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,counterpress,ball_receipt,clearance,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,duel,out,dribble,foul_won,interception,foul_committed,ball_recovery,block,substitution,50_50,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,related_events,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,related_events_3,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,clearance_head,clearance_body_part_id,clearance_body_part_name,interception_outcome_id,interception_outcome_name,pass_cross,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate
8cc6e5c5-2165-4424-b73a-0cafb802c6f1,3728,2,00:38:37.146,83,37,17,Pressure,162,217,Barcelona,1,Regular Play,373,Córdoba CF,0.612881,,5b40d4fb-7755-4e8b-9d35-943e7899c603,27250,Nabil Ghilas,23,Center Forward,91.1,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,fc294787-c89d-4d69-b578-599b07f556bf,fee1594f-204b-4b78-821b-755181e8594e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc294787-c89d-4d69-b578-599b07f556bf,3729,2,00:38:37.388,83,37,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,42293c7c-ecee-4c02-bda3-730391a28850,5506,Javier Alejandro Mascherano,5,Left Center Back,27.5,27.3,,True,,,,,,,,,,,,,,,,,,,,,,,,,8cc6e5c5-2165-4424-b73a-0cafb802c6f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b40d4fb-7755-4e8b-9d35-943e7899c603,3730,2,00:38:37.388,83,37,43,Carry,162,217,Barcelona,1,Regular Play,217,Barcelona,0.040005002,,8cc6e5c5-2165-4424-b73a-0cafb802c6f1,5506,Javier Alejandro Mascherano,5,Left Center Back,27.5,27.3,,True,,,,,,,,,,,,,,,,,,,,,,,,,fc294787-c89d-4d69-b578-599b07f556bf,fee1594f-204b-4b78-821b-755181e8594e,,,,,,,,,,,,,27.5,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fee1594f-204b-4b78-821b-755181e8594e,3731,2,00:38:37.428,83,37,30,Pass,162,217,Barcelona,1,Regular Play,217,Barcelona,0.788017,,52462a23-3cbf-4845-a277-21587d15b28c,5506,Javier Alejandro Mascherano,5,Left Center Back,27.5,27.4,,True,,,,,,,,,,,,,,,,,,,,,,,,,8cc6e5c5-2165-4424-b73a-0cafb802c6f1,,20131.0,Xavier Hernández Creus,8.514693,-0.058755822,1.0,Ground Pass,36.0,26.9,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861d1d12-8c05-4723-95ce-7c8f92d45ec1,3732,2,00:38:38.202,83,38,17,Pressure,162,217,Barcelona,1,Regular Play,373,Córdoba CF,0.781326,,171cc786-aff2-4d13-9642-79211d49569f,27248,José María López de Silva Sánchez,21,Left Wing,82.5,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,421aa606-bd44-4641-9573-0c73c33ca3e2,52462a23-3cbf-4845-a277-21587d15b28c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52462a23-3cbf-4845-a277-21587d15b28c,3733,2,00:38:38.216,83,38,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,861d1d12-8c05-4723-95ce-7c8f92d45ec1,20131,Xavier Hernández Creus,13,Right Center Midfield,36.0,26.9,,True,,,,,,,,,,,,,,,,,,,,,,,,,fee1594f-204b-4b78-821b-755181e8594e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171cc786-aff2-4d13-9642-79211d49569f,3734,2,00:38:38.216,83,38,43,Carry,162,217,Barcelona,1,Regular Play,217,Barcelona,0.646389,,421aa606-bd44-4641-9573-0c73c33ca3e2,20131,Xavier Hernández Creus,13,Right Center Midfield,36.0,26.9,,True,,,,,,,,,,,,,,,,,,,,,,,,,52462a23-3cbf-4845-a277-21587d15b28c,861d1d12-8c05-4723-95ce-7c8f92d45ec1,,,,,,,,,,,,,36.3,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421aa606-bd44-4641-9573-0c73c33ca3e2,3735,2,00:38:38.862,83,38,30,Pass,162,217,Barcelona,1,Regular Play,217,Barcelona,0.811546,,40c18e56-f490-4908-8045-44d6122887e9,20131,Xavier Hernández Creus,13,Right Center Midfield,36.3,26.1,,True,,,,,,,,,,,,,,,,,,,,,,,,,861d1d12-8c05-4723-95ce-7c8f92d45ec1,,5213.0,Gerard Piqué Bernabéu,23.464867,1.900633,1.0,Ground Pass,28.7,48.3,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40c18e56-f490-4908-8045-44d6122887e9,3736,2,00:38:39.674,83,39,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,421aa606-bd44-4641-9573-0c73c33ca3e2,5213,Gerard Piqué Bernabéu,3,Right Center Back,28.7,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748ba33e-47fd-42d8-bfcb-6af26e041ccf,3737,2,00:38:39.674,83,39,43,Carry,162,217,Barcelona,1,Regular Play,217,Barcelona,3.544648,,40c18e56-f490-4908-8045-44d6122887e9,5213,Gerard Piqué Bernabéu,3,Right Center Back,28.7,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,ac388f4e-5b71-4cce-8a19-1c7410b7892c,,,,,,,,,,,,,,34.7,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
