id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,counterpress,clearance,out,foul_committed,interception,foul_won,dribble,duel,shot,goalkeeper,miscontrol,block,ball_recovery,substitution,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,pass_aerial_won,related_events,pass_switch,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate
dd9dd257-c5a3-4da9-99a5-924a445ec8cc,2612,2,00:18:01.800,63,1,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,0.9951,,f3a9217e-1c1e-4755-95bf-2e925ce87cd9,,20131,Xavier Hernández Creus,15,Left Center Midfield,62.3,51.8,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,7.2027774,1.5430257,2.0,Low Pass,62.5,59.0,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3a9217e-1c1e-4755-95bf-2e925ce87cd9,2613,2,00:18:02.795,63,2,42,Ball Receipt*,129,217,Barcelona,1,Regular Play,217,Barcelona,,,dd9dd257-c5a3-4da9-99a5-924a445ec8cc,,4324,Daniel Alves da Silva,2,Right Back,62.5,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea8e5698-a507-4f8c-9001-6b6cc21ffe7b,2614,2,00:18:02.795,63,2,43,Carry,129,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,53caa4b3-6cea-472b-bd6e-bbd8c90c8be8,,4324,Daniel Alves da Silva,2,Right Back,62.5,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3a9217e-1c1e-4755-95bf-2e925ce87cd9,63.8,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53caa4b3-6cea-472b-bd6e-bbd8c90c8be8,2615,2,00:18:02.835,63,2,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,0.8477,,077f1638-2f04-460e-ad0f-408ec2597d10,,4324,Daniel Alves da Silva,2,Right Back,63.8,60.5,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,4.704253,-1.5282688,1.0,Ground Pass,64.0,55.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
077f1638-2f04-460e-ad0f-408ec2597d10,2616,2,00:18:03.682,63,3,42,Ball Receipt*,129,217,Barcelona,1,Regular Play,217,Barcelona,,,53caa4b3-6cea-472b-bd6e-bbd8c90c8be8,,20131,Xavier Hernández Creus,15,Left Center Midfield,64.0,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc4d3c78-8543-480f-a84d-f79b19afe33d,2617,2,00:18:03.682,63,3,43,Carry,129,217,Barcelona,1,Regular Play,217,Barcelona,0.3896,,077f1638-2f04-460e-ad0f-408ec2597d10,,20131,Xavier Hernández Creus,15,Left Center Midfield,64.0,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c672a99-822c-467e-b695-d825228a4ac8,63.2,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c672a99-822c-467e-b695-d825228a4ac8,2618,2,00:18:04.072,63,4,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,0.9371,,de4e8fb0-5b05-43db-afbd-dad844c0d63d,,20131,Xavier Hernández Creus,15,Left Center Midfield,63.2,55.8,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,12.410076,0.04030075,1.0,Ground Pass,75.6,56.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de4e8fb0-5b05-43db-afbd-dad844c0d63d,2619,2,00:18:05.009,63,5,42,Ball Receipt*,129,217,Barcelona,1,Regular Play,217,Barcelona,,,7c672a99-822c-467e-b695-d825228a4ac8,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.6,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ece8dc6-3e95-4ba1-9239-fb9738e143ed,2620,2,00:18:05.009,63,5,43,Carry,129,217,Barcelona,1,Regular Play,217,Barcelona,0.5426,,5f56db22-7976-4dff-b127-cb67cc59a997,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.6,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de4e8fb0-5b05-43db-afbd-dad844c0d63d,75.8,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f56db22-7976-4dff-b127-cb67cc59a997,2621,2,00:18:05.552,63,5,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,0.8347,,9a710432-c19a-492c-82da-4b29d086a61e,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.8,56.3,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,12.535549,1.9379702,1.0,Ground Pass,71.3,68.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a710432-c19a-492c-82da-4b29d086a61e,2622,2,00:18:06.386,63,6,42,Ball Receipt*,129,217,Barcelona,1,Regular Play,217,Barcelona,,,5f56db22-7976-4dff-b127-cb67cc59a997,,5470,Ivan Rakitić,13,Right Center Midfield,71.3,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314504a-78b5-4d70-b31c-b2e7aa1e1444,2623,2,00:18:06.386,63,6,43,Carry,129,217,Barcelona,1,Regular Play,217,Barcelona,0.7637,,1772f7b4-2823-496f-aa42-10027754ed24,,5470,Ivan Rakitić,13,Right Center Midfield,71.3,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a710432-c19a-492c-82da-4b29d086a61e,71.3,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772f7b4-2823-496f-aa42-10027754ed24,2624,2,00:18:07.150,63,7,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,0.9858,,a5515fb0-3a1a-4b91-888e-c4a77ad72fa2,,5470,Ivan Rakitić,13,Right Center Midfield,71.3,68.0,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,11.761377,0.658806,1.0,Ground Pass,80.6,75.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5515fb0-3a1a-4b91-888e-c4a77ad72fa2,2625,2,00:18:08.136,63,8,42,Ball Receipt*,129,217,Barcelona,1,Regular Play,217,Barcelona,,,1772f7b4-2823-496f-aa42-10027754ed24,,5246,Luis Alberto Suárez Díaz,23,Center Forward,80.6,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd09d8bf-23be-4fee-ac59-890aa5d78c80,2626,2,00:18:08.136,63,8,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,1.43,,fa9ccf2d-3eee-4e23-b40b-65aae7f5012c,,5246,Luis Alberto Suárez Díaz,23,Center Forward,80.6,75.2,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,18.607525,-2.6971734,1.0,Ground Pass,63.8,67.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa9ccf2d-3eee-4e23-b40b-65aae7f5012c,2627,2,00:18:09.566,63,9,42,Ball Receipt*,129,217,Barcelona,1,Regular Play,217,Barcelona,,,fd09d8bf-23be-4fee-ac59-890aa5d78c80,,4324,Daniel Alves da Silva,2,Right Back,63.8,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33e533a0-be1b-4e1a-a56e-46b9c6fe8691,2628,2,00:18:09.566,63,9,43,Carry,129,217,Barcelona,1,Regular Play,217,Barcelona,4.3299,,ced98a7c-1767-4474-9d88-bfc5352d1fa0,,4324,Daniel Alves da Silva,2,Right Back,63.8,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa9ccf2d-3eee-4e23-b40b-65aae7f5012c,63.6,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ced98a7c-1767-4474-9d88-bfc5352d1fa0,2629,2,00:18:13.896,63,13,30,Pass,129,217,Barcelona,1,Regular Play,217,Barcelona,2.2171,,15cd3611-1385-4b09-a597-9d740df4ad7d,,4324,Daniel Alves da Silva,2,Right Back,63.6,67.0,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,47.668125,-1.486784,2.0,Low Pass,67.6,19.5,40.0,Right Foot,,,9db8192b-e9b3-41ff-b7ab-576349573f64,,,9.0,Incomplete,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9db8192b-e9b3-41ff-b7ab-576349573f64,2630,2,00:18:16.113,63,16,42,Ball Receipt*,129,217,Barcelona,1,Regular Play,217,Barcelona,,,ced98a7c-1767-4474-9d88-bfc5352d1fa0,,5211,Jordi Alba Ramos,6,Left Back,62.7,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27f48170-281e-4db1-9d96-10640a94094f,2638,2,00:18:23.705,63,23,23,Goal Keeper,131,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,328f9e9e-9a0b-463b-b476-08a305e5ae6f,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,1.3,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,Diving,44.0,Set,35.0,Both Hands,33.0,Shot Saved,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08e92920-d2e7-45c8-ac91-e13ee8a73a4c,2639,2,00:18:31.691,63,31,30,Pass,132,217,Barcelona,8,From Keeper,217,Barcelona,0.9836,,30938d7f-5c06-43cc-af12-400d33777f01,True,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,11.7,47.4,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,26.503584,-0.15150188,1.0,Ground Pass,37.9,43.4,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30938d7f-5c06-43cc-af12-400d33777f01,2640,2,00:18:32.675,63,32,42,Ball Receipt*,132,217,Barcelona,8,From Keeper,217,Barcelona,,,08e92920-d2e7-45c8-ac91-e13ee8a73a4c,,5470,Ivan Rakitić,13,Right Center Midfield,37.9,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98d8743a-19ac-4bf0-9083-ab1d5d543ec4,2641,2,00:18:33.977,63,33,30,Pass,132,217,Barcelona,8,From Keeper,217,Barcelona,0.7136,,674fc009-fa22-40ac-8541-d9cdb55d0a56,True,5470,Ivan Rakitić,13,Right Center Midfield,49.1,66.1,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.313708,0.7853982,1.0,Ground Pass,57.1,74.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674fc009-fa22-40ac-8541-d9cdb55d0a56,2642,2,00:18:34.691,63,34,42,Ball Receipt*,132,217,Barcelona,8,From Keeper,217,Barcelona,,,98d8743a-19ac-4bf0-9083-ab1d5d543ec4,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,57.1,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c23f245-1653-48ac-97ff-de9ce1ba3134,2643,2,00:18:34.884,63,34,30,Pass,132,217,Barcelona,8,From Keeper,217,Barcelona,1.1358,,8e33ae96-41c3-4ba2-8288-a27ecb82b4c3,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,57.1,74.1,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,7.6295476,-1.3862535,1.0,Ground Pass,58.5,66.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e33ae96-41c3-4ba2-8288-a27ecb82b4c3,2644,2,00:18:36.020,63,36,42,Ball Receipt*,132,217,Barcelona,8,From Keeper,217,Barcelona,,,3c23f245-1653-48ac-97ff-de9ce1ba3134,,5470,Ivan Rakitić,13,Right Center Midfield,58.5,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28726613-11a6-4fee-a807-da7b7b6edeff,2645,2,00:18:36.020,63,36,43,Carry,132,217,Barcelona,8,From Keeper,217,Barcelona,3.8952,,8e33ae96-41c3-4ba2-8288-a27ecb82b4c3,,5470,Ivan Rakitić,13,Right Center Midfield,58.5,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9b357b7-e21b-4380-98be-334272f9fc44,92.8,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9b357b7-e21b-4380-98be-334272f9fc44,2646,2,00:18:39.915,63,39,30,Pass,132,217,Barcelona,8,From Keeper,217,Barcelona,2.0445,,588eaab4-21b7-40fa-a155-1375be3e9fbb,,5470,Ivan Rakitić,13,Right Center Midfield,92.8,57.7,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,14.905368,-1.5976355,1.0,Ground Pass,92.4,42.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596dbfa7-8834-47c1-ac98-c3fcea59e9ed,2647,2,00:18:41.735,63,41,17,Pressure,132,217,Barcelona,8,From Keeper,215,Athletic Club,0.4783,,588eaab4-21b7-40fa-a155-1375be3e9fbb,,6788,Xabier Etxeita Gorritxategi,3,Right Center Back,18.7,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84671579-9e2e-40df-b0a0-32b8a27995a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588eaab4-21b7-40fa-a155-1375be3e9fbb,2648,2,00:18:41.960,63,41,42,Ball Receipt*,132,217,Barcelona,8,From Keeper,217,Barcelona,,,596dbfa7-8834-47c1-ac98-c3fcea59e9ed,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.4,42.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9b357b7-e21b-4380-98be-334272f9fc44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84671579-9e2e-40df-b0a0-32b8a27995a6,2649,2,00:18:41.960,63,41,30,Pass,132,217,Barcelona,8,From Keeper,217,Barcelona,1.8133,,596dbfa7-8834-47c1-ac98-c3fcea59e9ed,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,97.0,45.3,,,,True,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,16.62077,-1.0128348,1.0,Ground Pass,105.8,31.2,38.0,Left Foot,,,6d9bebd7-c828-46ff-a4f2-d91387bf63cb,,,,,,,,,,,,,,,,,,,,,,,,,96bb3805-3368-4e34-810b-fb392b07ef3c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d9bebd7-c828-46ff-a4f2-d91387bf63cb,2650,2,00:18:43.727,63,43,42,Ball Receipt*,132,217,Barcelona,8,From Keeper,217,Barcelona,,,84671579-9e2e-40df-b0a0-32b8a27995a6,,4320,Neymar da Silva Santos Junior,21,Left Wing,105.8,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96bb3805-3368-4e34-810b-fb392b07ef3c,2651,2,00:18:43.727,63,43,16,Shot,132,217,Barcelona,8,From Keeper,217,Barcelona,0.9726,,8d4eae9b-f02c-4eef-ad86-355e613d557b,,4320,Neymar da Silva Santos Junior,21,Left Wing,103.2,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10045884,120.0,42.8,0.2,84671579-9e2e-40df-b0a0-32b8a27995a6,True,93.0,Normal,40.0,Right Foot,87.0,Open Play,97.0,Goal,117.6,38.0,6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,False,109.2,47.0,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,105.2,50.0,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,105.8,40.1,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,105.9,38.2,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,True,102.0,32.4,11746.0,Unai López Cabrera,19.0,Center Attacking Midfield,False,101.8,37.5,6649.0,Óscar de Marcos Arana,2.0,Right Back,False,102.2,38.7,6389.0,Mikel San José Domínguez,15.0,Left Center Midfield,False,101.4,40.1,6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,False,94.3,44.5,6656.0,Mikel Rico Moreno,13.0,Right Center Midfield,False,103.6,48.5,26788.0,Jon Aurtenetxe Borde,6.0,Left Back,False,108.0,41.2,4353.0,Aymeric Laporte,5.0,Left Center Back,False
