id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,clearance,duel,dribble,interception,out,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,foul_won,off_camera,foul_committed,50_50,ball_recovery,substitution,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,related_events_2,related_events_3,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_4,related_events_5,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_6,related_events_7,pass_switch,interception_outcome_id,interception_outcome_name,related_events,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name
d747cd99-5969-44fa-ac94-cd2afec7bc47,3525,2,00:46:21.999,91,21,23,Goal Keeper,177,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,aee2da20-6616-4c01-8ddd-b5a7cd67ed11,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.3,38.7,,,,,,,,,,,,33.0,Shot Saved,15.0,Success,46.0,Standing,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,Both Hands
6b044dcc-3885-4b31-8c02-d142da88090b,3526,2,00:46:32.317,91,32,30,Pass,178,217,Barcelona,8,From Keeper,217,Barcelona,1.884,,6db46bfe-68af-44c5-ae5c-1b948ad6ae62,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,10.8,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,21.623137,0.046263263,1.0,Ground Pass,32.4,39.9,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6db46bfe-68af-44c5-ae5c-1b948ad6ae62,3527,2,00:46:34.201,91,34,42,Ball Receipt*,178,217,Barcelona,8,From Keeper,217,Barcelona,,,6b044dcc-3885-4b31-8c02-d142da88090b,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,32.4,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3f0cde8-5598-48a5-b2e6-a2d2206c4c89,3528,2,00:46:34.201,91,34,43,Carry,178,217,Barcelona,8,From Keeper,217,Barcelona,0.16,,09aae4f7-c200-4ad3-b615-5159cc59f525,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,32.4,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6db46bfe-68af-44c5-ae5c-1b948ad6ae62,,,34.8,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09aae4f7-c200-4ad3-b615-5159cc59f525,3529,2,00:46:34.361,91,34,30,Pass,179,217,Barcelona,1,Regular Play,217,Barcelona,1.403525,,7555aef4-497c-400a-af2e-7fd5d9f7a9da,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,34.8,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,15.815183,1.0108565,1.0,Ground Pass,43.2,53.9,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7555aef4-497c-400a-af2e-7fd5d9f7a9da,3530,2,00:46:35.764,91,35,42,Ball Receipt*,179,217,Barcelona,1,Regular Play,217,Barcelona,,,09aae4f7-c200-4ad3-b615-5159cc59f525,4324,Daniel Alves da Silva,2,Right Back,43.2,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87ceeb4b-dcde-4553-8277-11f3fd4c7a00,3531,2,00:46:35.764,91,35,43,Carry,179,217,Barcelona,1,Regular Play,217,Barcelona,0.981975,,5f497642-0373-4ca6-8c79-5075132cafa9,4324,Daniel Alves da Silva,2,Right Back,43.2,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7555aef4-497c-400a-af2e-7fd5d9f7a9da,,,49.2,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f497642-0373-4ca6-8c79-5075132cafa9,3532,2,00:46:36.746,91,36,30,Pass,180,217,Barcelona,1,Regular Play,217,Barcelona,1.394055,,263e9c47-ce2f-4e61-8543-ffdafb47ff11,4324,Daniel Alves da Silva,2,Right Back,49.2,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,14.886235,1.0349851,1.0,Ground Pass,56.8,74.3,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263e9c47-ce2f-4e61-8543-ffdafb47ff11,3533,2,00:46:38.140,91,38,42,Ball Receipt*,180,217,Barcelona,1,Regular Play,217,Barcelona,,,5f497642-0373-4ca6-8c79-5075132cafa9,3958,Pedro Eliezer Rodríguez Ledesma,13,Right Center Midfield,56.8,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26f414fd-a06e-47e6-ad93-56e64d108258,3534,2,00:46:38.140,91,38,43,Carry,180,217,Barcelona,1,Regular Play,217,Barcelona,0.197045,,263e9c47-ce2f-4e61-8543-ffdafb47ff11,3958,Pedro Eliezer Rodríguez Ledesma,13,Right Center Midfield,56.8,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893fcfc3-21d6-45f8-88b5-a3a7aec608a5,,,57.7,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893fcfc3-21d6-45f8-88b5-a3a7aec608a5,3535,2,00:46:38.338,91,38,30,Pass,181,217,Barcelona,1,Regular Play,217,Barcelona,0.898787,,c56d1b88-5094-4013-8b1c-0a3744718030,3958,Pedro Eliezer Rodríguez Ledesma,13,Right Center Midfield,57.7,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,14.342245,-2.1375256,1.0,Ground Pass,50.0,61.5,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4f8843c-1dd5-464b-8e0f-0314fb1778be,3536,2,00:46:39.118,91,39,17,Pressure,181,217,Barcelona,1,Regular Play,210,Real Sociedad,0.885783,,87ad0ff6-4346-4498-9585-5de273dc5dd9,5514,Alfreð Finnbogason,23,Center Forward,70.3,21.7,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4ad0f4d-967c-4825-9d2e-20ece12c85fb,c56d1b88-5094-4013-8b1c-0a3744718030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c56d1b88-5094-4013-8b1c-0a3744718030,3537,2,00:46:39.236,91,39,42,Ball Receipt*,181,217,Barcelona,1,Regular Play,217,Barcelona,,,893fcfc3-21d6-45f8-88b5-a3a7aec608a5,4324,Daniel Alves da Silva,2,Right Back,50.0,61.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4f8843c-1dd5-464b-8e0f-0314fb1778be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4ad0f4d-967c-4825-9d2e-20ece12c85fb,3538,2,00:46:39.236,91,39,43,Carry,181,217,Barcelona,1,Regular Play,217,Barcelona,0.636413,,87ad0ff6-4346-4498-9585-5de273dc5dd9,4324,Daniel Alves da Silva,2,Right Back,50.0,61.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4f8843c-1dd5-464b-8e0f-0314fb1778be,c56d1b88-5094-4013-8b1c-0a3744718030,,50.4,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87ad0ff6-4346-4498-9585-5de273dc5dd9,3539,2,00:46:39.873,91,39,30,Pass,182,217,Barcelona,1,Regular Play,217,Barcelona,0.5218,,3188133c-9f97-447d-ba25-46687e4ce991,4324,Daniel Alves da Silva,2,Right Back,50.4,60.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,3.7363083,-1.8417432,2.0,Low Pass,49.4,57.1,,,,55c946fa-44cb-462d-a7b4-f21d9ee902b1,b4f8843c-1dd5-464b-8e0f-0314fb1778be,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
3188133c-9f97-447d-ba25-46687e4ce991,3540,2,00:46:40.395,91,40,42,Ball Receipt*,182,217,Barcelona,1,Regular Play,217,Barcelona,,,87ad0ff6-4346-4498-9585-5de273dc5dd9,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,56.0,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
55c946fa-44cb-462d-a7b4-f21d9ee902b1,3541,2,00:46:40.395,91,40,6,Block,182,217,Barcelona,1,Regular Play,210,Real Sociedad,0.0,,87ad0ff6-4346-4498-9585-5de273dc5dd9,5514,Alfreð Finnbogason,23,Center Forward,70.7,23.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
