id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,counterpress,duel,off_camera,out,clearance,dribble,ball_recovery,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_won,foul_committed,block,50_50,bad_behaviour,substitution,interception_outcome_id,interception_outcome_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,related_events,dribble_outcome_id,dribble_outcome_name,dribble_no_touch,related_events_2,related_events_3,foul_committed_card_id,foul_committed_card_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_outswinging,pass_technique_id,pass_technique_name,pass_outcome_id,pass_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_end_location_2,shot_key_pass_id,shot_first_time,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,pass_inswinging,clearance_aerial_won
11ef1027-3d6f-45c2-844a-6bfe6e30bdc7,935,1,00:20:37.812,20,37,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,1.367304,,6ab67384-1df7-423b-9c03-5889dc3ca212,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,57.0,44.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,b42b1026-4cc0-421c-9318-e1c9836b4fe2,,,,,,,4324.0,Daniel Alves da Silva,25.576551,1.8480219,1.0,Ground Pass,50.0,69.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ab67384-1df7-423b-9c03-5889dc3ca212,936,1,00:20:39.180,20,39,42,Ball Receipt*,42,217,Barcelona,1,Regular Play,217,Barcelona,,,11ef1027-3d6f-45c2-844a-6bfe6e30bdc7,4324,Daniel Alves da Silva,2,Right Back,50.0,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798adc78-39e4-4fea-a17f-832e4208a401,937,1,00:20:39.180,20,39,43,Carry,42,217,Barcelona,1,Regular Play,217,Barcelona,0.079996005,,26f70a58-09a4-442a-9c58-8111b94cdb4f,4324,Daniel Alves da Silva,2,Right Back,50.0,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ab67384-1df7-423b-9c03-5889dc3ca212,50.0,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26f70a58-09a4-442a-9c58-8111b94cdb4f,938,1,00:20:39.260,20,39,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,1.590351,,d5c5cd89-e840-483d-b186-cdd5349354d4,4324,Daniel Alves da Silva,2,Right Back,50.0,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,15.953056,0.56192154,1.0,Ground Pass,63.5,77.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5c5cd89-e840-483d-b186-cdd5349354d4,939,1,00:20:40.850,20,40,42,Ball Receipt*,42,217,Barcelona,1,Regular Play,217,Barcelona,,,26f70a58-09a4-442a-9c58-8111b94cdb4f,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,63.5,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63d089c9-49c8-4222-9e4e-32485a6ca716,940,1,00:20:40.850,20,40,43,Carry,42,217,Barcelona,1,Regular Play,217,Barcelona,6.743949,,9d4848f3-3b16-4307-9789-83ce0ecccfd3,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,63.5,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5c5cd89-e840-483d-b186-cdd5349354d4,63.5,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d4848f3-3b16-4307-9789-83ce0ecccfd3,941,1,00:20:47.594,20,47,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,1.2654,,d5d8a633-d386-4358-9a5c-299d459403da,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,63.5,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,14.681962,-0.9109479,1.0,Ground Pass,72.5,66.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5d8a633-d386-4358-9a5c-299d459403da,942,1,00:20:48.859,20,48,42,Ball Receipt*,42,217,Barcelona,1,Regular Play,217,Barcelona,,,9d4848f3-3b16-4307-9789-83ce0ecccfd3,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,72.5,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddfeda42-7b52-415e-a6e1-e604d6c0af09,943,1,00:20:48.859,20,48,43,Carry,42,217,Barcelona,1,Regular Play,217,Barcelona,0.4284,,0994fe78-92e7-4f70-bf0d-6e87823d2e5f,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,72.5,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5d8a633-d386-4358-9a5c-299d459403da,78.4,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0994fe78-92e7-4f70-bf0d-6e87823d2e5f,944,1,00:20:49.288,20,49,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,1.397928,,91021dba-904c-47bf-a200-b4b45a995c51,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,78.4,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,22.545954,-2.010639,1.0,Ground Pass,68.8,44.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91021dba-904c-47bf-a200-b4b45a995c51,945,1,00:20:50.686,20,50,42,Ball Receipt*,42,217,Barcelona,1,Regular Play,217,Barcelona,,,0994fe78-92e7-4f70-bf0d-6e87823d2e5f,5216,Andrés Iniesta Luján,15,Left Center Midfield,68.8,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9068b7d-b304-4a6f-8127-60aaa93a7a26,946,1,00:20:50.686,20,50,43,Carry,42,217,Barcelona,1,Regular Play,217,Barcelona,2.585672,,095f41f9-087d-49b0-96ae-43cad283b5c1,5216,Andrés Iniesta Luján,15,Left Center Midfield,68.8,44.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,91021dba-904c-47bf-a200-b4b45a995c51,85.8,38.6,,,,,,,,,,,,,,,,,,,,,a1772a0f-5cf2-4259-aeb0-ad9d81d9d781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1772a0f-5cf2-4259-aeb0-ad9d81d9d781,947,1,00:20:52.522,20,52,17,Pressure,42,217,Barcelona,1,Regular Play,220,Real Madrid,0.974693,,095f41f9-087d-49b0-96ae-43cad283b5c1,5463,Luka Modrić,13,Right Center Midfield,34.3,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9068b7d-b304-4a6f-8127-60aaa93a7a26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
095f41f9-087d-49b0-96ae-43cad283b5c1,948,1,00:20:53.271,20,53,30,Pass,42,217,Barcelona,1,Regular Play,217,Barcelona,0.568,,813c887d-57f8-44a6-8cbc-e82ef8b4112a,5216,Andrés Iniesta Luján,15,Left Center Midfield,85.8,38.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1772a0f-5cf2-4259-aeb0-ad9d81d9d781,,,,,,,5246.0,Luis Alberto Suárez Díaz,10.6216755,-0.7321153,1.0,Ground Pass,93.7,31.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4658261-eef7-4cfd-be89-b56549b58a44,949,1,00:20:53.515,20,53,17,Pressure,42,217,Barcelona,1,Regular Play,220,Real Madrid,0.668943,,466be51e-12bd-4c5a-8815-c873d495babd,20016,Kléper Laveran Lima Ferreira,3,Right Center Back,24.4,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813c887d-57f8-44a6-8cbc-e82ef8b4112a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813c887d-57f8-44a6-8cbc-e82ef8b4112a,950,1,00:20:53.839,20,53,42,Ball Receipt*,42,217,Barcelona,1,Regular Play,217,Barcelona,,,095f41f9-087d-49b0-96ae-43cad283b5c1,5246,Luis Alberto Suárez Díaz,23,Center Forward,93.7,31.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4658261-eef7-4cfd-be89-b56549b58a44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466be51e-12bd-4c5a-8815-c873d495babd,951,1,00:20:53.839,20,53,43,Carry,42,217,Barcelona,1,Regular Play,217,Barcelona,0.409735,,813c887d-57f8-44a6-8cbc-e82ef8b4112a,5246,Luis Alberto Suárez Díaz,23,Center Forward,93.7,31.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,83db0cb5-8d00-4047-82b6-2150b497aaa8,93.9,29.5,,,,,,,,,,,,,,,,,,,,,e73a707f-627e-4ea7-b957-5255a8d8d86e,f4658261-eef7-4cfd-be89-b56549b58a44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83db0cb5-8d00-4047-82b6-2150b497aaa8,952,1,00:20:54.249,20,54,22,Foul Committed,42,217,Barcelona,1,Regular Play,220,Real Madrid,0.0,,466be51e-12bd-4c5a-8815-c873d495babd,20016,Kléper Laveran Lima Ferreira,3,Right Center Back,26.2,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e73a707f-627e-4ea7-b957-5255a8d8d86e,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e73a707f-627e-4ea7-b957-5255a8d8d86e,953,1,00:20:54.249,20,54,21,Foul Won,42,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,83db0cb5-8d00-4047-82b6-2150b497aaa8,5246,Luis Alberto Suárez Díaz,23,Center Forward,93.9,29.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa0cb3c6-807d-4ecb-81fa-f356c185af31,954,1,00:22:22.836,22,22,16,Shot,43,217,Barcelona,3,From Free Kick,217,Barcelona,0.4374,,1f76fd0b-1b5b-4a82-a765-4e03710150b2,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,93.5,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975297db-7547-4a66-85e0-0ac3b33bcad2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044288155,104.6,31.4,62.0,Free Kick,38.0,Left Foot,96.0,Blocked,93.0,Normal,106.9,35.2,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,106.6,33.5,10609.0,Jérémy Mathieu,5.0,Left Center Back,True,104.9,39.1,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,True,104.4,44.9,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,92.8,36.1,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,True,94.0,24.7,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,106.0,34.8,5721.0,Daniel Carvajal Ramos,2.0,Right Back,False,105.2,34.0,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,False,105.7,42.7,5201.0,Sergio Ramos García,5.0,Left Center Back,False,105.9,39.3,5463.0,Luka Modrić,13.0,Right Center Midfield,False,104.6,38.2,5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,False,118.8,40.6,11179.0,Iker Casillas Fernández,1.0,Goalkeeper,False,98.8,38.7,4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,False,105.3,33.2,5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,False,105.3,32.2,19677.0,Karim Benzema,23.0,Center Forward,False,105.4,31.3,6399.0,Gareth Frank Bale,17.0,Right Wing,False,105.4,30.6,5574.0,Toni Kroos,10.0,Center Defensive Midfield,False,,,,,,,,,,,,,,,,,,,,
1f76fd0b-1b5b-4a82-a765-4e03710150b2,955,1,00:22:23.273,22,23,6,Block,43,217,Barcelona,3,From Free Kick,220,Real Madrid,0.0,,aa0cb3c6-807d-4ecb-81fa-f356c185af31,6399,Gareth Frank Bale,17,Right Wing,15.5,48.7,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975297db-7547-4a66-85e0-0ac3b33bcad2,956,1,00:22:23.313,22,23,23,Goal Keeper,43,217,Barcelona,3,From Free Kick,220,Real Madrid,0.0,,aa0cb3c6-807d-4ecb-81fa-f356c185af31,11179,Iker Casillas Fernández,1,Goalkeeper,1.3,39.5,,,,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,39.5,,,,,,,,,,,,,,,,,,
3487c337-6496-4a43-8fb2-05c1215f0da8,957,1,00:23:06.023,23,6,30,Pass,44,217,Barcelona,2,From Corner,217,Barcelona,0.5367,,43744869-c871-43d3-a4cf-f2758ac977ea,5470,Ivan Rakitić,13,Right Center Midfield,120.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.886175,-1.7681919,3.0,High Pass,116.1,60.5,61.0,Corner,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,105.0,Outswinging,9.0,Incomplete,,,,,,,,,,,,,
43744869-c871-43d3-a4cf-f2758ac977ea,958,1,00:23:06.560,23,6,9,Clearance,44,217,Barcelona,2,From Corner,220,Real Madrid,0.0,,3487c337-6496-4a43-8fb2-05c1215f0da8,5463,Luka Modrić,13,Right Center Midfield,4.0,19.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,
7a42a9ad-de1c-49c3-a941-1dccff2d4644,959,1,00:23:07.810,23,7,2,Ball Recovery,44,217,Barcelona,2,From Corner,217,Barcelona,0.0,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,104.7,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8fc97e2-a1b8-46d8-8265-4de9b2678b6b,960,1,00:23:07.810,23,7,43,Carry,44,217,Barcelona,2,From Corner,217,Barcelona,1.1144,,4c461d69-9652-480f-91b0-84ae5bcf51d4,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,104.7,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a42a9ad-de1c-49c3-a941-1dccff2d4644,96.8,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c461d69-9652-480f-91b0-84ae5bcf51d4,961,1,00:23:08.924,23,8,30,Pass,44,217,Barcelona,2,From Corner,217,Barcelona,1.2977,,c53442ad-9399-498d-a21d-6c811ec25edb,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,96.8,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,15.111916,-1.831825,1.0,Ground Pass,92.9,32.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a89d727-3b0d-4b6f-bd07-e2282de53950,True,,,,,,,,
c53442ad-9399-498d-a21d-6c811ec25edb,962,1,00:23:10.222,23,10,42,Ball Receipt*,44,217,Barcelona,2,From Corner,217,Barcelona,,,4c461d69-9652-480f-91b0-84ae5bcf51d4,5211,Jordi Alba Ramos,6,Left Back,92.9,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
