id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed,foul_won,ball_receipt,out,clearance,counterpress,dribble,duel,50_50,interception,ball_recovery,block,miscontrol,substitution,bad_behaviour,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,pass_switch,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,related_events_3,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,interception_outcome_id,interception_outcome_name,related_events,pass_technique_id,pass_technique_name,pass_inswinging,duel_type_id,duel_type_name,clearance_aerial_won,pass_cross,foul_committed_type_id,foul_committed_type_name,dribble_overrun,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_left_foot,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_through_ball,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,related_events_4,related_events_5,pass_goal_assist,shot_one_on_one
3fc5f1d5-634e-4a00-acc7-b15c8a9172e4,815,1,00:21:11.108,21,11,38,Miscontrol,41,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,4320,Neymar da Silva Santos Junior,21,Left Wing,70.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f88888c9-9892-4da5-8b68-305de11bbe72,822,1,00:21:48.697,21,48,30,Pass,43,217,Barcelona,2,From Corner,217,Barcelona,1.5468,,a041fa09-3753-45f1-ad7c-558efe7f9e84,,20131,Xavier Hernández Creus,15,Left Center Midfield,120.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.41383,1.6750093,3.0,High Pass,115.9,39.3,40.0,Right Foot,61.0,Corner,,,,,,9.0,Incomplete,,,,,,,,,,,,,104.0,Inswinging,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0647544-57c6-4979-bcc1-12e9ad80e167,823,1,00:21:50.244,21,50,4,Duel,43,217,Barcelona,2,From Corner,217,Barcelona,0.0,,a041fa09-3753-45f1-ad7c-558efe7f9e84,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,115.9,39.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a041fa09-3753-45f1-ad7c-558efe7f9e84,824,1,00:21:50.244,21,50,9,Clearance,43,217,Barcelona,2,From Corner,221,Levante UD,0.0,,b0647544-57c6-4979-bcc1-12e9ad80e167,,26495,Kalu Uche,24,Left Center Forward,4.2,40.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,f88888c9-9892-4da5-8b68-305de11bbe72,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19188e90-d72e-4757-8786-205c41806404,825,1,00:21:51.959,21,51,30,Pass,43,217,Barcelona,2,From Corner,221,Levante UD,1.319917,,24dcb9ed-4db2-4557-bc55-f85c9d551ef1,,27123,Jordi Xumetra Feliu,12,Right Midfield,14.6,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8801.0,Iván López Mendoza,8.409518,-2.6992185,1.0,Ground Pass,7.0,60.7,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24dcb9ed-4db2-4557-bc55-f85c9d551ef1,826,1,00:21:53.279,21,53,42,Ball Receipt*,43,217,Barcelona,2,From Corner,221,Levante UD,,,19188e90-d72e-4757-8786-205c41806404,,8801,Iván López Mendoza,2,Right Back,7.0,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdc182ac-2107-4f6e-baec-e32e8f25e138,827,1,00:21:53.279,21,53,43,Carry,43,217,Barcelona,2,From Corner,221,Levante UD,0.355783,,24dcb9ed-4db2-4557-bc55-f85c9d551ef1,,8801,Iván López Mendoza,2,Right Back,7.0,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0962733-1353-4c25-91b1-efac07827501,,,,,,,,,,,,,,,,6.5,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0962733-1353-4c25-91b1-efac07827501,828,1,00:21:53.635,21,53,30,Pass,43,217,Barcelona,2,From Corner,221,Levante UD,3.4213,,ad02676b-5d0a-460a-90ba-d5d4ca3248ee,,8801,Iván López Mendoza,2,Right Back,6.5,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.34276,-0.07317737,3.0,High Pass,59.7,54.8,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad02676b-5d0a-460a-90ba-d5d4ca3248ee,829,1,00:21:57.056,21,57,2,Ball Recovery,43,217,Barcelona,2,From Corner,217,Barcelona,0.0,,e0962733-1353-4c25-91b1-efac07827501,,5506,Javier Alejandro Mascherano,3,Right Center Back,60.4,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03b1d196-71b4-4f9f-8fca-698b49f87de7,830,1,00:21:57.056,21,57,43,Carry,43,217,Barcelona,2,From Corner,217,Barcelona,2.0623,,6cd2f881-a3aa-422e-a71c-54daff34011e,,5506,Javier Alejandro Mascherano,3,Right Center Back,60.4,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad02676b-5d0a-460a-90ba-d5d4ca3248ee,,,,,,,,,,,,,,,,47.1,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cd2f881-a3aa-422e-a71c-54daff34011e,831,1,00:21:59.118,21,59,30,Pass,43,217,Barcelona,2,From Corner,217,Barcelona,2.5657,,4b92e267-adeb-48cb-93ad-d2603fe274aa,,5506,Javier Alejandro Mascherano,3,Right Center Back,47.1,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,27.120472,2.4921918,1.0,Ground Pass,25.5,28.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b92e267-adeb-48cb-93ad-d2603fe274aa,832,1,00:22:01.684,22,1,42,Ball Receipt*,43,217,Barcelona,2,From Corner,217,Barcelona,,,6cd2f881-a3aa-422e-a71c-54daff34011e,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,25.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da61014d-e7df-4087-b33c-5cf07831c9e3,833,1,00:22:01.684,22,1,30,Pass,43,217,Barcelona,2,From Corner,217,Barcelona,2.418971,,d8eb6290-68a3-4434-b601-0e876616b737,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,25.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,21.867327,-1.4470085,1.0,Ground Pass,28.2,6.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8eb6290-68a3-4434-b601-0e876616b737,834,1,00:22:04.103,22,4,42,Ball Receipt*,43,217,Barcelona,2,From Corner,217,Barcelona,,,da61014d-e7df-4087-b33c-5cf07831c9e3,,5506,Javier Alejandro Mascherano,3,Right Center Back,28.2,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f0411ca-444b-48fc-99e2-91d07d8d2a99,835,1,00:22:04.103,22,4,43,Carry,43,217,Barcelona,2,From Corner,217,Barcelona,5.170429,,5960872d-f47b-4a8d-ab67-27cacb15f803,,5506,Javier Alejandro Mascherano,3,Right Center Back,28.2,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8eb6290-68a3-4434-b601-0e876616b737,,,,,,,,,,,,,,,,42.2,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5960872d-f47b-4a8d-ab67-27cacb15f803,836,1,00:22:09.273,22,9,30,Pass,43,217,Barcelona,2,From Corner,217,Barcelona,3.0271,,ef52a785-2f33-4298-951b-5be31ec76d97,,5506,Javier Alejandro Mascherano,3,Right Center Back,42.2,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,40.63951,1.4076703,1.0,Ground Pass,48.8,56.5,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef52a785-2f33-4298-951b-5be31ec76d97,837,1,00:22:12.300,22,12,42,Ball Receipt*,43,217,Barcelona,2,From Corner,217,Barcelona,,,5960872d-f47b-4a8d-ab67-27cacb15f803,,7068,Marc Bartra Aregall,5,Left Center Back,48.8,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12c41469-9243-47b3-a6d5-32550be970d2,838,1,00:22:12.300,22,12,43,Carry,43,217,Barcelona,2,From Corner,217,Barcelona,1.18,,9f5ee4bb-d4a2-43ca-82f2-7570851a3022,,7068,Marc Bartra Aregall,5,Left Center Back,48.8,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef52a785-2f33-4298-951b-5be31ec76d97,,,,,,,,,,,,,,,,50.8,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f5ee4bb-d4a2-43ca-82f2-7570851a3022,839,1,00:22:13.480,22,13,30,Pass,43,217,Barcelona,2,From Corner,217,Barcelona,1.172017,,673d3ad3-a0d7-42e6-9fa9-9d560665d7f1,,7068,Marc Bartra Aregall,5,Left Center Back,50.8,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,21.145449,0.94999707,1.0,Ground Pass,63.1,75.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673d3ad3-a0d7-42e6-9fa9-9d560665d7f1,840,1,00:22:14.652,22,14,42,Ball Receipt*,43,217,Barcelona,2,From Corner,217,Barcelona,,,9f5ee4bb-d4a2-43ca-82f2-7570851a3022,,6593,Martín Montoya Torralbo,2,Right Back,63.1,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84d9d99f-3780-4526-8dfd-d1c13e9b153b,841,1,00:22:14.652,22,14,43,Carry,43,217,Barcelona,2,From Corner,217,Barcelona,1.599083,,0358f798-41ca-46a4-b0dc-48b33afe3158,,6593,Martín Montoya Torralbo,2,Right Back,63.1,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,673d3ad3-a0d7-42e6-9fa9-9d560665d7f1,,,,,,,,,,,,,,,,64.0,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0358f798-41ca-46a4-b0dc-48b33afe3158,842,1,00:22:16.251,22,16,30,Pass,43,217,Barcelona,2,From Corner,217,Barcelona,0.7813,,c873c4e1-a60e-4fd4-8baf-f9524623e755,,6593,Martín Montoya Torralbo,2,Right Back,64.0,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,12.288612,-0.6060593,1.0,Ground Pass,74.1,67.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c873c4e1-a60e-4fd4-8baf-f9524623e755,843,1,00:22:17.033,22,17,42,Ball Receipt*,43,217,Barcelona,2,From Corner,217,Barcelona,,,0358f798-41ca-46a4-b0dc-48b33afe3158,,3958,Pedro Eliezer Rodríguez Ledesma,23,Center Forward,74.1,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575f9a14-3576-4bbf-8d00-6b7fb84a2c9d,844,1,00:22:17.033,22,17,30,Pass,43,217,Barcelona,2,From Corner,217,Barcelona,0.876275,,9eada76f-8c1e-4116-995a-e5136235ab44,,3958,Pedro Eliezer Rodríguez Ledesma,23,Center Forward,74.1,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,11.543396,2.5848298,1.0,Ground Pass,64.3,74.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eada76f-8c1e-4116-995a-e5136235ab44,845,1,00:22:17.909,22,17,42,Ball Receipt*,43,217,Barcelona,2,From Corner,217,Barcelona,,,575f9a14-3576-4bbf-8d00-6b7fb84a2c9d,,6593,Martín Montoya Torralbo,2,Right Back,64.3,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51ca656b-d850-4bc9-bac2-c5f9cc44e141,846,1,00:22:17.909,22,17,30,Pass,43,217,Barcelona,2,From Corner,217,Barcelona,0.9031,,94e7c0a1-1633-437c-afd6-07c82e18c0a9,,6593,Martín Montoya Torralbo,2,Right Back,64.3,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,10.499524,-1.2610934,1.0,Ground Pass,67.5,64.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94e7c0a1-1633-437c-afd6-07c82e18c0a9,847,1,00:22:18.812,22,18,42,Ball Receipt*,43,217,Barcelona,2,From Corner,217,Barcelona,,,51ca656b-d850-4bc9-bac2-c5f9cc44e141,,5470,Ivan Rakitić,13,Right Center Midfield,67.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
