id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble,duel,counterpress,out,interception,clearance,ball_recovery,foul_committed,foul_won,off_camera,shot,substitution,block,miscontrol,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,pass_type_id,pass_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,foul_won_defensive,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,duel_type_id,duel_type_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,pass_aerial_won,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_4,clearance_right_foot,dribble_overrun
a8b9060b-3376-4444-9817-84b8282eac3d,2538,2,00:29:08.980,74,8,42,Ball Receipt*,205,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,07c38abe-6f8e-43dc-89ab-1f1d45c0330e,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,11.1,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ccf2812-d7a2-454b-bcc4-974722204ae3,2539,2,00:29:08.980,74,8,43,Carry,205,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,2.723467,,3445bfd8-b8cb-4bd7-8526-72b2a9ab4df4,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,11.1,75.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bf3d211-4b77-460d-91f3-cd5e19c94be4,a8b9060b-3376-4444-9817-84b8282eac3d,13.7,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bf3d211-4b77-460d-91f3-cd5e19c94be4,2540,2,00:29:09.244,74,9,17,Pressure,205,360,Rayo Vallecano,8,From Keeper,216,Getafe,0.971956,,2ccf2812-d7a2-454b-bcc4-974722204ae3,15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,104.9,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445bfd8-b8cb-4bd7-8526-72b2a9ab4df4,2541,2,00:29:11.703,74,11,30,Pass,205,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.664164,,8d6c5f4f-a244-44ad-a281-a14cc065f8db,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,13.7,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,30.786036,-0.07477887,3.0,High Pass,44.4,75.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9721201-aa48-40da-81c2-0fe63bb03e5c,2542,2,00:29:13.058,74,13,17,Pressure,205,360,Rayo Vallecano,8,From Keeper,216,Getafe,2.421333,,0c658d7f-17e8-4134-a175-07030778a55f,27054.0,Roberto Lago Soto,6.0,Left Back,73.2,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684aeb76-8fe4-49b4-b8b0-e408920f09d3,8d6c5f4f-a244-44ad-a281-a14cc065f8db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d6c5f4f-a244-44ad-a281-a14cc065f8db,2543,2,00:29:13.368,74,13,42,Ball Receipt*,205,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,3445bfd8-b8cb-4bd7-8526-72b2a9ab4df4,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,44.4,75.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9721201-aa48-40da-81c2-0fe63bb03e5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684aeb76-8fe4-49b4-b8b0-e408920f09d3,2544,2,00:29:13.368,74,13,43,Carry,205,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,2.054057,,0c658d7f-17e8-4134-a175-07030778a55f,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,44.4,75.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d6c5f4f-a244-44ad-a281-a14cc065f8db,c9721201-aa48-40da-81c2-0fe63bb03e5c,34.6,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c658d7f-17e8-4134-a175-07030778a55f,2545,2,00:29:15.422,74,15,30,Pass,205,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.307039,,0a729026-c93f-464f-8025-e96c9fd8b6dc,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,34.6,68.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,27.518175,-1.358434,1.0,Ground Pass,40.4,41.1,40.0,Right Foot,c9721201-aa48-40da-81c2-0fe63bb03e5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fe40215-91cd-45ab-844d-127e0d340afc,2546,2,00:29:16.482,74,16,17,Pressure,205,360,Rayo Vallecano,8,From Keeper,216,Getafe,0.735261,,0a729026-c93f-464f-8025-e96c9fd8b6dc,6720.0,Pablo Sarabia García,17.0,Right Wing,78.4,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497ac3c6-2c33-4482-bab3-7c45df3887de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a729026-c93f-464f-8025-e96c9fd8b6dc,2547,2,00:29:16.729,74,16,42,Ball Receipt*,205,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,0c658d7f-17e8-4134-a175-07030778a55f,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,40.4,41.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fe40215-91cd-45ab-844d-127e0d340afc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497ac3c6-2c33-4482-bab3-7c45df3887de,2548,2,00:29:16.729,74,16,43,Carry,205,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.956238,,0a729026-c93f-464f-8025-e96c9fd8b6dc,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,40.4,41.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fe40215-91cd-45ab-844d-127e0d340afc,f8b2002f-32ad-463d-b203-7fffcb5f672a,43.8,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8b2002f-32ad-463d-b203-7fffcb5f672a,2549,2,00:29:17.685,74,17,14,Dribble,205,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,9dd7eec9-7bae-480b-8619-b2c043bcc525,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,43.8,39.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da24fb03-6b5d-48eb-97bc-f5686f65189d,2574,2,00:30:29.616,75,29,30,Pass,207,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.095185,,afa2f39b-dd4a-43c9-a07a-4dcc98acd459,11298.0,José Ignacio Martínez García,6.0,Left Back,77.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.260593,0.9206922,3.0,High Pass,93.9,21.8,,,,,,,,,9.0,Incomplete,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c7fc983-73d0-42ce-af05-420a5c31cf08,2594,2,00:30:45.003,75,45,30,Pass,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.823824,,ade0b9c3-5f14-4248-8716-65c69b887581,6914.0,Roberto Román Triguero,2.0,Right Back,56.2,74.5,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,7.300685,-0.23501222,1.0,Ground Pass,63.3,72.8,40.0,Right Foot,c5ea1779-efcb-437b-9102-8005b8f67be6,f1fa1b18-5353-489b-8ed6-4ac0328358e9,,,,,,,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8d18a0e-250e-4558-ad9f-2e7962fe40bd,2595,2,00:30:46.559,75,46,17,Pressure,209,360,Rayo Vallecano,1,Regular Play,216,Getafe,0.479488,,991c3579-1478-4821-8707-d5827d02707b,11675.0,Moisés Gómez Bordonado,21.0,Left Wing,59.9,10.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ade0b9c3-5f14-4248-8716-65c69b887581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ade0b9c3-5f14-4248-8716-65c69b887581,2596,2,00:30:46.826,75,46,42,Ball Receipt*,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,8c7fc983-73d0-42ce-af05-420a5c31cf08,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,63.3,72.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8d18a0e-250e-4558-ad9f-2e7962fe40bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991c3579-1478-4821-8707-d5827d02707b,2597,2,00:30:46.826,75,46,43,Carry,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.277488,,8333354f-d299-45c8-a83f-675766d87205,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,63.3,72.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ade0b9c3-5f14-4248-8716-65c69b887581,c8d18a0e-250e-4558-ad9f-2e7962fe40bd,63.3,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8333354f-d299-45c8-a83f-675766d87205,2598,2,00:30:47.104,75,47,30,Pass,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.132683,,07732b46-c450-4e79-88e4-3e32c54b2fd9,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,63.3,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,8.421401,-1.6421038,1.0,Ground Pass,62.7,63.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48d24fdb-3c92-4521-8a9b-624ab5c03c77,2599,2,00:30:47.762,75,47,17,Pressure,209,360,Rayo Vallecano,1,Regular Play,216,Getafe,0.570549,,07732b46-c450-4e79-88e4-3e32c54b2fd9,6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,55.8,12.6,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20b2429d-ef8b-425b-ade0-f0097bf96ebd,4e18ccaa-38c3-4e85-894b-e571ca923952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07732b46-c450-4e79-88e4-3e32c54b2fd9,2600,2,00:30:48.237,75,48,42,Ball Receipt*,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,48d24fdb-3c92-4521-8a9b-624ab5c03c77,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,62.7,63.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8333354f-d299-45c8-a83f-675766d87205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20b2429d-ef8b-425b-ade0-f0097bf96ebd,2601,2,00:30:48.237,75,48,43,Carry,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.014714,,07732b46-c450-4e79-88e4-3e32c54b2fd9,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,62.7,63.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48d24fdb-3c92-4521-8a9b-624ab5c03c77,4e18ccaa-38c3-4e85-894b-e571ca923952,63.3,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e18ccaa-38c3-4e85-894b-e571ca923952,2602,2,00:30:48.251,75,48,30,Pass,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.899086,,424ade25-6b17-453d-bc40-d56501613f52,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,63.3,63.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,11.240107,-0.41190103,1.0,Ground Pass,73.6,59.3,40.0,Right Foot,48d24fdb-3c92-4521-8a9b-624ab5c03c77,6612c8f0-cf58-4848-8435-95581c328dcf,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6612c8f0-cf58-4848-8435-95581c328dcf,2603,2,00:30:49.150,75,49,42,Ball Receipt*,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,4e18ccaa-38c3-4e85-894b-e571ca923952,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,75.2,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b0d43bf-3bd2-4f29-ad9f-00d7d8d7dd60,2623,2,00:31:36.698,76,36,30,Pass,212,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,4.822026,,cb9f1774-7cc7-49cc-8227-18ef6b7a3406,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,21.7,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.54826,0.09802279,3.0,High Pass,93.9,68.9,40.0,Right Foot,,,,,,,9.0,Incomplete,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
