id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,interception,clearance,counterpress,shot,goalkeeper,duel,out,dribble,ball_recovery,miscontrol,foul_won,off_camera,foul_committed,substitution,50_50,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_right_foot,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_aerial_won,foul_committed_advantage,foul_won_advantage,related_events_3,related_events,dribble_outcome_id,dribble_outcome_name,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_technique_id,pass_technique_name,pass_outswinging,shot_end_location_2,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_first_time,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,pass_cut_back,dribble_nutmeg,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,pass_inswinging,shot_aerial_won
9cfafd75-1ad6-4cde-a96a-3587e7e9a909,691,1,00:17:29.109,17,29,42,Ball Receipt*,34,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,7f910219-18f4-4ac2-ad50-1f612432ccec,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,116.7,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e1d0dcb-a875-4542-905f-cfe3db305c88,719,1,00:18:29.866,18,29,30,Pass,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.939892,,29c86bc9-e080-4b84-84eb-e3108670b06b,26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,30.8,59.6,26222.0,José Eduardo Rosa Vale de Castro,19.864542,-1.6514292,1.0,Ground Pass,29.2,39.8,38.0,Left Foot,64.0,Interception,,,,,,True,,,,,,,,,,,,,,,338ad6c6-c99c-468c-a2ff-6af70e3405ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29c86bc9-e080-4b84-84eb-e3108670b06b,720,1,00:18:30.806,18,30,42,Ball Receipt*,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6e1d0dcb-a875-4542-905f-cfe3db305c88,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,29.2,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a08d3d85-96c6-4722-a11f-2fe61fab7b3e,721,1,00:18:30.806,18,30,43,Carry,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.860405,,29c86bc9-e080-4b84-84eb-e3108670b06b,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,29.2,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c68e4998-21b8-48ee-a0cc-e4088b7d9eb2,29.6,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c68e4998-21b8-48ee-a0cc-e4088b7d9eb2,722,1,00:18:31.666,18,31,30,Pass,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.803977,,6039571c-b438-4d1b-bfb4-e347cf97973b,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,29.6,39.7,26848.0,Roberto Trashorras Gayoso,20.393381,-0.45706877,1.0,Ground Pass,47.9,30.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6039571c-b438-4d1b-bfb4-e347cf97973b,723,1,00:18:32.470,18,32,42,Ball Receipt*,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c68e4998-21b8-48ee-a0cc-e4088b7d9eb2,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,47.9,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70cffb9a-9188-431d-8dc5-6c37deb62c20,724,1,00:18:32.470,18,32,43,Carry,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.295651,,3614e380-5ed9-4548-b91b-db31783684bf,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,47.9,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6039571c-b438-4d1b-bfb4-e347cf97973b,50.3,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614e380-5ed9-4548-b91b-db31783684bf,725,1,00:18:33.766,18,33,30,Pass,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.0,,4d742d92-499c-4b7b-8a0d-3eaa36551284,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,50.3,30.5,11539.0,Adrián Embarba Blázquez,30.703909,-0.9918269,1.0,Ground Pass,67.1,4.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d742d92-499c-4b7b-8a0d-3eaa36551284,726,1,00:18:35.766,18,35,42,Ball Receipt*,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3614e380-5ed9-4548-b91b-db31783684bf,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,67.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199d7fe0-258d-4680-a615-426a19cd4b6d,727,1,00:18:35.766,18,35,43,Carry,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.377831,,1a16d083-981f-481e-b908-55af73aa9a35,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,67.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d742d92-499c-4b7b-8a0d-3eaa36551284,63.5,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a16d083-981f-481e-b908-55af73aa9a35,728,1,00:18:39.144,18,39,30,Pass,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.751108,,4906f049-80ef-4521-9846-fd0acde2fea9,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,63.5,18.7,6743.0,Manuel Rolando Iturra Urrutia,12.631706,1.9777671,1.0,Ground Pass,58.5,30.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4906f049-80ef-4521-9846-fd0acde2fea9,729,1,00:18:39.895,18,39,42,Ball Receipt*,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1a16d083-981f-481e-b908-55af73aa9a35,6743.0,Manuel Rolando Iturra Urrutia,11.0,Left Defensive Midfield,58.5,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49d3d2a5-efee-4a88-904f-3f64896c01df,730,1,00:18:39.895,18,39,30,Pass,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.6,,0ef542a3-7aef-4389-86e9-1d1d0ac2ea8a,6743.0,Manuel Rolando Iturra Urrutia,11.0,Left Defensive Midfield,58.5,30.3,6914.0,Roberto Román Triguero,23.181242,-1.4148673,1.0,Ground Pass,62.1,7.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ef542a3-7aef-4389-86e9-1d1d0ac2ea8a,731,1,00:18:41.495,18,41,42,Ball Receipt*,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,49d3d2a5-efee-4a88-904f-3f64896c01df,6914.0,Roberto Román Triguero,6.0,Left Back,62.1,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eda2f4ad-4309-490b-802b-596b27433e7c,732,1,00:18:41.495,18,41,43,Carry,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.0,,0ef542a3-7aef-4389-86e9-1d1d0ac2ea8a,6914.0,Roberto Román Triguero,6.0,Left Back,62.1,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e005d32b-c1ac-4be2-9fc4-22dda7f8f0b4,62.1,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e005d32b-c1ac-4be2-9fc4-22dda7f8f0b4,733,1,00:18:42.495,18,42,30,Pass,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.12,,875716a4-7505-49a9-90c5-99362a6e22a4,6914.0,Roberto Román Triguero,6.0,Left Back,62.1,7.4,18404.0,José Ángel Crespo Rincón,16.68772,2.3561945,1.0,Ground Pass,50.3,19.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875716a4-7505-49a9-90c5-99362a6e22a4,734,1,00:18:43.615,18,43,42,Ball Receipt*,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e005d32b-c1ac-4be2-9fc4-22dda7f8f0b4,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,50.3,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7aa74cc-b2f1-4fc7-923a-b268ae19422b,735,1,00:18:43.615,18,43,43,Carry,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.039999,,064d6807-96c1-4ca1-aee2-b5cd9d2445a7,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,50.3,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875716a4-7505-49a9-90c5-99362a6e22a4,50.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
064d6807-96c1-4ca1-aee2-b5cd9d2445a7,736,1,00:18:45.655,18,45,30,Pass,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.4,,74ed9d18-9b9d-4f2c-b98a-771eebceaaa1,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,50.1,24.1,26222.0,José Eduardo Rosa Vale de Castro,44.990887,1.3306694,1.0,Ground Pass,60.8,67.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74ed9d18-9b9d-4f2c-b98a-771eebceaaa1,737,1,00:18:48.055,18,48,42,Ball Receipt*,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,064d6807-96c1-4ca1-aee2-b5cd9d2445a7,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,60.8,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3afb213b-ea53-4b5e-9090-8d5a98e696e6,738,1,00:18:48.055,18,48,43,Carry,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.2,,32c7b2e7-2903-472a-9e58-3ff2f08640f5,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,60.8,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74ed9d18-9b9d-4f2c-b98a-771eebceaaa1,62.3,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32c7b2e7-2903-472a-9e58-3ff2f08640f5,739,1,00:18:48.255,18,48,30,Pass,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.942885,,cd5d145a-e8de-4108-92a9-55c8910a5785,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,62.3,68.2,4711.0,Pablo Hernández Domínguez,11.320777,-0.5585993,1.0,Ground Pass,71.9,62.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
