id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,out,clearance,duel,ball_receipt,counterpress,interception,foul_won,dribble,goalkeeper,off_camera,shot,foul_committed,ball_recovery,miscontrol,substitution,bad_behaviour,50_50,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,pass_cross,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,duel_type_id,duel_type_name,clearance_aerial_won,related_events,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,interception_outcome_id,interception_outcome_name,related_events_3,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,pass_outswinging,shot_first_time,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate
a6d15a53-a0b7-4664-98ad-ada8ecac4ffb,414,1,00:10:23.864,10,23,30,Pass,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.970663,,07cdeed9-cf8c-4b89-9774-09c2da6d48c1,7900,Tiago Manuel Dias Correia,21,Left Wing,96.0,9.3,26848.0,Roberto Trashorras Gayoso,17.042301,2.514522,1.0,Ground Pass,82.2,19.3,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,feee77dd-551e-41db-8051-b5d2111b479b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07cdeed9-cf8c-4b89-9774-09c2da6d48c1,415,1,00:10:24.835,10,24,42,Ball Receipt*,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,a6d15a53-a0b7-4664-98ad-ada8ecac4ffb,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,82.2,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05aed273-1bc5-4927-a30c-b8cc4f8baf8f,416,1,00:10:24.835,10,24,43,Carry,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.992829,,07cdeed9-cf8c-4b89-9774-09c2da6d48c1,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,82.2,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9aef6a08-4a38-4f67-ba8a-4ba302d81f3d,82.2,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aef6a08-4a38-4f67-ba8a-4ba302d81f3d,417,1,00:10:25.828,10,25,30,Pass,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.717698,,24dc2de6-774e-4cc4-bfd9-21fbcf6138f9,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,82.2,20.5,26222.0,José Eduardo Rosa Vale de Castro,44.027378,1.9795653,1.0,Ground Pass,64.7,60.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24dc2de6-774e-4cc4-bfd9-21fbcf6138f9,418,1,00:10:29.546,10,29,42,Ball Receipt*,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,9aef6a08-4a38-4f67-ba8a-4ba302d81f3d,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,64.7,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc054000-4b77-48fb-b29b-64a64429da21,419,1,00:10:29.546,10,29,43,Carry,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.029296,,1e685bed-d9d6-4cf7-8a8c-3719c54b9c50,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,64.7,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24dc2de6-774e-4cc4-bfd9-21fbcf6138f9,67.0,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e685bed-d9d6-4cf7-8a8c-3719c54b9c50,420,1,00:10:31.575,10,31,30,Pass,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.265635,,8669c9ad-76fc-4465-9d95-5b53bacf5b7a,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,67.0,62.4,26848.0,Roberto Trashorras Gayoso,15.608331,-1.098553,1.0,Ground Pass,74.1,48.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8669c9ad-76fc-4465-9d95-5b53bacf5b7a,421,1,00:10:32.840,10,32,42,Ball Receipt*,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1e685bed-d9d6-4cf7-8a8c-3719c54b9c50,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,74.1,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f13f810-464b-4dcd-a63e-20ab6d74ed11,422,1,00:10:32.840,10,32,30,Pass,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.970617,,15ba128b-840f-4905-8863-82f360ca12c7,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,74.1,48.5,6743.0,Manuel Rolando Iturra Urrutia,11.1892805,2.7179236,1.0,Ground Pass,63.9,53.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15ba128b-840f-4905-8863-82f360ca12c7,423,1,00:10:33.811,10,33,42,Ball Receipt*,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,4f13f810-464b-4dcd-a63e-20ab6d74ed11,6743,Manuel Rolando Iturra Urrutia,11,Left Defensive Midfield,63.9,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da8faec7-f131-43e8-99b3-cf6ae2c67834,424,1,00:10:33.811,10,33,43,Carry,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.542851,,15ba128b-840f-4905-8863-82f360ca12c7,6743,Manuel Rolando Iturra Urrutia,11,Left Defensive Midfield,63.9,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7b74331-4431-4eb3-bd61-90f905edcbcc,63.9,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7b74331-4431-4eb3-bd61-90f905edcbcc,425,1,00:10:35.354,10,35,30,Pass,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.257319,,b9d118d2-0814-4a73-9632-4c594db6444a,6743,Manuel Rolando Iturra Urrutia,11,Left Defensive Midfield,63.9,55.1,26222.0,José Eduardo Rosa Vale de Castro,16.211107,1.6078165,1.0,Ground Pass,63.3,71.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9d118d2-0814-4a73-9632-4c594db6444a,426,1,00:10:36.611,10,36,42,Ball Receipt*,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,a7b74331-4431-4eb3-bd61-90f905edcbcc,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,63.3,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d11f9134-2dca-4be3-bdaa-5284b1b96d15,427,1,00:10:36.611,10,36,43,Carry,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.816358,,a8ae8bf9-5f67-479d-93da-7e82af066e64,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,63.3,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9d118d2-0814-4a73-9632-4c594db6444a,64.1,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8ae8bf9-5f67-479d-93da-7e82af066e64,428,1,00:10:38.428,10,38,30,Pass,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.48449,,fd7d916c-eccd-43f5-801d-6619507c7278,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,64.1,71.3,,,44.240368,-0.44140658,3.0,High Pass,104.1,52.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb4a1c27-fc66-43fe-80c4-d931467e58c8,429,1,00:10:40.912,10,40,4,Duel,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,fd7d916c-eccd-43f5-801d-6619507c7278,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,104.1,52.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd7d916c-eccd-43f5-801d-6619507c7278,430,1,00:10:40.912,10,40,9,Clearance,25,360,Rayo Vallecano,4,From Throw In,218,Real Betis,0.0,,a8ae8bf9-5f67-479d-93da-7e82af066e64,6872,Bruno González Cabrera,5,Left Center Back,16.0,27.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,bb4a1c27-fc66-43fe-80c4-d931467e58c8,,,,,,,,37.0,Head,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42bd313c-5cd2-46ee-b18b-00c938d2bfeb,431,1,00:10:42.040,10,42,17,Pressure,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.399998,,696a4e8f-5444-4224-9670-b1e469a1431d,11539,Adrián Embarba Blázquez,17,Right Wing,94.5,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696a4e8f-5444-4224-9670-b1e469a1431d,432,1,00:10:42.336,10,42,9,Clearance,25,360,Rayo Vallecano,4,From Throw In,218,Real Betis,0.0,,42bd313c-5cd2-46ee-b18b-00c938d2bfeb,27346,Petros Matheus dos Santos Araújo,9,Right Defensive Midfield,25.6,25.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91b5fac7-1c41-43d9-aae2-e2f766cef8b9,433,1,00:10:43.708,10,43,9,Clearance,25,360,Rayo Vallecano,4,From Throw In,218,Real Betis,0.0,,,6697,Daniel Ceballos Fernández,11,Left Defensive Midfield,25.3,19.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dabdce87-3274-45eb-85f3-59d9efab278b,434,1,00:10:45.664,10,45,30,Pass,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.764415,,82ecea55-ee84-470f-a706-9c8e9f9b80b4,24138,Joaquín José Marín Ruiz,2,Right Back,82.2,63.4,26848.0,Roberto Trashorras Gayoso,6.0074954,-1.6207547,2.0,Low Pass,81.9,57.4,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82ecea55-ee84-470f-a706-9c8e9f9b80b4,435,1,00:10:46.428,10,46,42,Ball Receipt*,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,dabdce87-3274-45eb-85f3-59d9efab278b,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,81.9,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260aafc3-531a-48e6-8896-08886d271399,436,1,00:10:46.428,10,46,43,Carry,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.487799,,82ecea55-ee84-470f-a706-9c8e9f9b80b4,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,81.9,57.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8d5fcd47-5cfd-4941-a349-452c7a08b823,82.7,57.7,,bc23ae19-68e7-4679-b594-5f0136cd6a95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d5fcd47-5cfd-4941-a349-452c7a08b823,437,1,00:10:46.593,10,46,17,Pressure,25,360,Rayo Vallecano,4,From Throw In,218,Real Betis,0.386347,,260aafc3-531a-48e6-8896-08886d271399,27346,Petros Matheus dos Santos Araújo,9,Right Defensive Midfield,33.5,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc23ae19-68e7-4679-b594-5f0136cd6a95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc23ae19-68e7-4679-b594-5f0136cd6a95,438,1,00:10:46.916,10,46,30,Pass,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.392693,,780aaa5d-e5ce-45c5-a368-e90001831755,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,82.7,57.7,26797.0,Francisco Medina Luna,6.670832,-1.3439975,2.0,Low Pass,84.2,51.2,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,8d5fcd47-5cfd-4941-a349-452c7a08b823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780aaa5d-e5ce-45c5-a368-e90001831755,439,1,00:10:47.309,10,47,42,Ball Receipt*,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,bc23ae19-68e7-4679-b594-5f0136cd6a95,26797,Francisco Medina Luna,19,Center Attacking Midfield,84.2,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016459b6-ef06-495b-9667-29ab6f00f975,440,1,00:10:47.309,10,47,43,Carry,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.693562,,780aaa5d-e5ce-45c5-a368-e90001831755,26797,Francisco Medina Luna,19,Center Attacking Midfield,84.2,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2051a27-1134-4bfb-8064-17969cca68db,81.3,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2051a27-1134-4bfb-8064-17969cca68db,441,1,00:10:50.002,10,50,30,Pass,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.326802,,92be713b-3cf3-42f7-ac9e-747c852e4645,26797,Francisco Medina Luna,19,Center Attacking Midfield,81.3,53.8,24138.0,Joaquín José Marín Ruiz,10.151355,1.9018924,1.0,Ground Pass,78.0,63.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92be713b-3cf3-42f7-ac9e-747c852e4645,442,1,00:10:51.329,10,51,42,Ball Receipt*,25,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e2051a27-1134-4bfb-8064-17969cca68db,24138,Joaquín José Marín Ruiz,2,Right Back,78.0,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
