id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper,block,ball_recovery,substitution,related_events_1,related_events_2,pass,related_events_3,carry_end_location_0,carry_end_location_1,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_one_on_one
317a0d75-5927-4e2b-a09a-ea1ef4eabafa,3082,2,00:42:03.227,87,3,43,Carry,174,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.655633,,1ebc58fc-8f40-4cad-b079-8a79e35d1730,24782,Jonhatan Montiel Caballero,19,Center Attacking Midfield,43.7,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9236a560-b07e-456a-882f-10792b6ffa0c,,,,43.7,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ebc58fc-8f40-4cad-b079-8a79e35d1730,3083,2,00:42:03.883,87,3,30,Pass,174,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.12779,,845d0397-172c-41ad-867e-a73a0345737a,24782,Jonhatan Montiel Caballero,19,Center Attacking Midfield,43.7,50.1,27144.0,Antonio Amaya Carazo,16.385664,2.6315303,1.0,Ground Pass,29.4,58.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845d0397-172c-41ad-867e-a73a0345737a,3084,2,00:42:05.011,87,5,42,Ball Receipt*,174,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,1ebc58fc-8f40-4cad-b079-8a79e35d1730,27144,Antonio Amaya Carazo,3,Right Center Back,29.4,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cf932a3-f3f7-4f7c-a5d8-f7be7aaca6b7,3085,2,00:42:05.011,87,5,43,Carry,174,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.60001,,845d0397-172c-41ad-867e-a73a0345737a,27144,Antonio Amaya Carazo,3,Right Center Back,29.4,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac969379-8c95-45aa-8d68-ee87f829b929,,,,29.4,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac969379-8c95-45aa-8d68-ee87f829b929,3086,2,00:42:06.611,87,6,30,Pass,174,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.119098,,cc4da7e9-3795-4d23-b480-9fb4e118ecd4,27144,Antonio Amaya Carazo,3,Right Center Back,29.4,58.1,24138.0,Joaquín José Marín Ruiz,16.995588,1.1203059,1.0,Ground Pass,36.8,73.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc4da7e9-3795-4d23-b480-9fb4e118ecd4,3087,2,00:42:07.730,87,7,42,Ball Receipt*,174,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,ac969379-8c95-45aa-8d68-ee87f829b929,24138,Joaquín José Marín Ruiz,2,Right Back,36.8,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce51ee47-72db-445e-8fcf-78654f0b7bd3,3088,2,00:42:07.730,87,7,43,Carry,174,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.341802,,23ea0888-0dc4-4108-bf34-1c5c94dd6613,24138,Joaquín José Marín Ruiz,2,Right Back,36.8,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc4da7e9-3795-4d23-b480-9fb4e118ecd4,,,,36.8,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23ea0888-0dc4-4108-bf34-1c5c94dd6613,3089,2,00:42:09.072,87,9,30,Pass,174,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.0104,,a99050ff-0bc7-4d10-a04b-f5bf8f541b05,24138,Joaquín José Marín Ruiz,2,Right Back,36.8,73.4,11542.0,Javier Guerra Rodríguez,56.737377,-0.26207832,3.0,High Pass,91.6,58.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a99050ff-0bc7-4d10-a04b-f5bf8f541b05,3090,2,00:42:12.082,87,12,42,Ball Receipt*,174,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,23ea0888-0dc4-4108-bf34-1c5c94dd6613,11542,Javier Guerra Rodríguez,23,Center Forward,91.6,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479fa28f-c719-43f2-be4e-46783a3c7805,3091,2,00:42:12.082,87,12,43,Carry,174,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.12,,7948a7c1-31c9-44a3-8001-e02e1b44d0ff,11542,Javier Guerra Rodríguez,23,Center Forward,91.6,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a99050ff-0bc7-4d10-a04b-f5bf8f541b05,,,,95.0,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948a7c1-31c9-44a3-8001-e02e1b44d0ff,3092,2,00:42:12.202,87,12,30,Pass,174,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.446607,,29cd8f08-8ea6-483c-8e20-b47086626942,11542,Javier Guerra Rodríguez,23,Center Forward,95.0,57.7,11539.0,Adrián Embarba Blázquez,6.2968245,-2.1411796,1.0,Ground Pass,91.6,52.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7565693-48bd-491e-9d63-fbb4c8eafb54,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29cd8f08-8ea6-483c-8e20-b47086626942,3093,2,00:42:13.649,87,13,42,Ball Receipt*,174,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,7948a7c1-31c9-44a3-8001-e02e1b44d0ff,11539,Adrián Embarba Blázquez,13,Right Center Midfield,91.6,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f119b546-05f8-4e8b-a8d8-b967a7db6f0d,3094,2,00:42:13.649,87,13,43,Carry,174,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.009193,,29cd8f08-8ea6-483c-8e20-b47086626942,11539,Adrián Embarba Blázquez,13,Right Center Midfield,91.6,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7565693-48bd-491e-9d63-fbb4c8eafb54,,,,100.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7565693-48bd-491e-9d63-fbb4c8eafb54,3095,2,00:42:14.658,87,14,16,Shot,174,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.245341,,01bf1392-ac4e-4aa3-b8ba-d8065f691a1c,11539,Adrián Embarba Blázquez,13,Right Center Midfield,100.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03938504,117.9,40.7,1.6,7948a7c1-31c9-44a3-8001-e02e1b44d0ff,93.0,Normal,40.0,Right Foot,87.0,Open Play,100.0,Saved,118.2,42.0,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,False,103.5,60.7,24782.0,Jonhatan Montiel Caballero,19.0,Center Attacking Midfield,True,103.3,55.0,6332.0,Thomas Vermaelen,5.0,Left Center Back,False,103.3,50.8,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,False,96.3,42.2,6400.0,Aleix Vidal Parreu,2.0,Right Back,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01bf1392-ac4e-4aa3-b8ba-d8065f691a1c,3096,2,00:42:15.903,87,15,23,Goal Keeper,174,360,Rayo Vallecano,3,From Free Kick,217,Barcelona,0.0,,c7565693-48bd-491e-9d63-fbb4c8eafb54,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,1.9,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,Both Hands,33.0,Shot Saved,15.0,Success,45.0,Diving,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26fed834-37f2-47cb-b7f4-e9a483c2c66e,3101,2,00:42:29.930,87,29,30,Pass,176,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.785832,,743b90e9-58e7-4868-81a1-ad7b2cfcc5df,24138,Joaquín José Marín Ruiz,2,Right Back,47.5,74.1,26848.0,Roberto Trashorras Gayoso,4.016217,-0.3296244,1.0,Ground Pass,51.3,72.8,40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,780c3d46-c718-4038-b0f7-ee040b30d5b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743b90e9-58e7-4868-81a1-ad7b2cfcc5df,3102,2,00:42:30.715,87,30,42,Ball Receipt*,176,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,26fed834-37f2-47cb-b7f4-e9a483c2c66e,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,51.3,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
