id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,clearance,counterpress,dribble,shot,goalkeeper,interception,foul_committed,foul_won,ball_recovery,out,miscontrol,block,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,related_events,related_events_2,pass_aerial_won,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,miscontrol_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,related_events_3,related_events_4,foul_committed_advantage,foul_won_advantage,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,pass_switch,clearance_head,foul_won_defensive,player,position,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,pass_technique_id,pass_technique_name,pass_outswinging,goalkeeper_punched_out,clearance_aerial_won,pass_inswinging,foul_committed_card_id,foul_committed_card_name
0cd9af9d-a605-4106-8450-eca96d2d2625,1035,1,00:29:14.608,29,14,42,Ball Receipt*,67,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,5315c545-9aad-4c75-85ac-4463c9bc6f7a,,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,66.1,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b351385f-8a1f-496a-8a86-a7002c7dd82c,1036,1,00:29:14.608,29,14,43,Carry,67,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.388253,,0cd9af9d-a605-4106-8450-eca96d2d2625,,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,66.1,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e83d01dc-5de0-4bc3-b4b3-57a63bbd91db,62.4,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e83d01dc-5de0-4bc3-b4b3-57a63bbd91db,1037,1,00:29:17.996,29,17,30,Pass,67,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.354468,,33a078c8-3280-46f2-86c8-6257e54fa691,,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,62.4,18.0,27144.0,Antonio Amaya Carazo,10.6775465,-2.757608,1.0,Ground Pass,52.5,14.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33a078c8-3280-46f2-86c8-6257e54fa691,1038,1,00:29:19.350,29,19,42,Ball Receipt*,67,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,e83d01dc-5de0-4bc3-b4b3-57a63bbd91db,,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,52.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5f3e228-747d-418a-af96-2dde3a2c05a0,1039,1,00:29:19.350,29,19,43,Carry,67,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.985622,,33a078c8-3280-46f2-86c8-6257e54fa691,,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,52.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e788523-2f33-4432-8a7f-de1b65b58602,51.5,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e788523-2f33-4432-8a7f-de1b65b58602,1040,1,00:29:20.336,29,20,30,Pass,67,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.257723,,2a72cdad-7571-4914-a807-16b46d23865f,,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,51.5,25.2,6914.0,Roberto Román Triguero,40.688572,1.2816936,3.0,High Pass,63.1,64.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a72cdad-7571-4914-a807-16b46d23865f,1041,1,00:29:22.594,29,22,42,Ball Receipt*,67,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,7e788523-2f33-4432-8a7f-de1b65b58602,,6914.0,Roberto Román Triguero,2.0,Right Back,63.1,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86bb853e-575a-4713-bc53-faba0e03ad2e,1042,1,00:29:22.594,29,22,43,Carry,67,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.37419,,2a72cdad-7571-4914-a807-16b46d23865f,,6914.0,Roberto Román Triguero,2.0,Right Back,63.1,64.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,659ab535-cfff-4243-b84b-bb8b303f5aa8,63.8,63.3,,,,,,,,771872f6-15bb-4533-892d-cedd1503d5d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771872f6-15bb-4533-892d-cedd1503d5d2,1043,1,00:29:22.643,29,22,17,Pressure,67,360,Rayo Vallecano,3,From Free Kick,215,Athletic Club,0.324534,,86bb853e-575a-4713-bc53-faba0e03ad2e,,6392.0,Íñigo Lekue Martínez,21.0,Left Wing,55.7,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dea46dc-dc28-4e5b-8837-d9599b94c291,1044,1,00:29:22.968,29,22,39,Dribbled Past,67,360,Rayo Vallecano,3,From Free Kick,215,Athletic Club,0.0,,659ab535-cfff-4243-b84b-bb8b303f5aa8,,6392.0,Íñigo Lekue Martínez,21.0,Left Wing,56.3,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8c53265-70ad-4892-a1ce-298441463602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659ab535-cfff-4243-b84b-bb8b303f5aa8,1045,1,00:29:22.968,29,22,14,Dribble,67,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,9dea46dc-dc28-4e5b-8837-d9599b94c291,,6914.0,Roberto Román Triguero,2.0,Right Back,63.8,63.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8c53265-70ad-4892-a1ce-298441463602,1046,1,00:29:22.968,29,22,43,Carry,67,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.688431,,659ab535-cfff-4243-b84b-bb8b303f5aa8,,6914.0,Roberto Román Triguero,2.0,Right Back,63.8,63.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,999bee81-fd18-422a-9c85-817929e0e445,70.5,61.2,,,,,,,,9dea46dc-dc28-4e5b-8837-d9599b94c291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999bee81-fd18-422a-9c85-817929e0e445,1047,1,00:29:25.656,29,25,30,Pass,67,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.327358,,55b3c5dd-dd7b-4c29-8546-7fc2baa4a7d0,,6914.0,Roberto Román Triguero,2.0,Right Back,70.5,61.2,11542.0,Javier Guerra Rodríguez,39.25328,-0.5675108,3.0,High Pass,103.6,40.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,eda0bba0-001d-4e32-945c-87233a2e702a,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55b3c5dd-dd7b-4c29-8546-7fc2baa4a7d0,1048,1,00:29:26.984,29,26,42,Ball Receipt*,67,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,999bee81-fd18-422a-9c85-817929e0e445,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,103.8,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c710b58-a4db-44ac-8c3d-f81f52293bde,1060,1,00:29:35.898,29,35,2,Ball Recovery,69,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,75.0,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9009d6a-8fbb-4a70-adab-dae3399cc07c,1061,1,00:29:35.898,29,35,43,Carry,69,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.440865,,0c710b58-a4db-44ac-8c3d-f81f52293bde,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,75.0,71.6,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,ac74310e-d086-49fe-b4f8-895402fda4c2,78.7,65.3,,,,,,,,f2420e17-8969-47a2-b106-e518bf1deef2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac74310e-d086-49fe-b4f8-895402fda4c2,1062,1,00:29:35.924,29,35,17,Pressure,69,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.548187,,f2420e17-8969-47a2-b106-e518bf1deef2,,6392.0,Íñigo Lekue Martínez,21.0,Left Wing,41.7,9.3,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,f9009d6a-8fbb-4a70-adab-dae3399cc07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2420e17-8969-47a2-b106-e518bf1deef2,1063,1,00:29:36.338,29,36,30,Pass,69,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.746004,,1ad60312-eef9-4be5-9919-4f7008c26948,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,78.7,65.3,6914.0,Roberto Román Triguero,14.651279,0.14382756,1.0,Ground Pass,93.2,67.4,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,ac74310e-d086-49fe-b4f8-895402fda4c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ad60312-eef9-4be5-9919-4f7008c26948,1064,1,00:29:37.084,29,37,42,Ball Receipt*,69,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f2420e17-8969-47a2-b106-e518bf1deef2,,6914.0,Roberto Román Triguero,2.0,Right Back,93.2,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f9d2252-ab7c-471b-a2ef-63a8e8191651,1065,1,00:29:37.084,29,37,30,Pass,69,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.849714,,dc2a21d9-8946-4fc4-b4bc-a1bcd40cd29f,,6914.0,Roberto Román Triguero,2.0,Right Back,92.2,66.9,4711.0,Pablo Hernández Domínguez,7.7077885,2.3653686,1.0,Ground Pass,86.7,72.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc2a21d9-8946-4fc4-b4bc-a1bcd40cd29f,1066,1,00:29:37.934,29,37,42,Ball Receipt*,69,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,4f9d2252-ab7c-471b-a2ef-63a8e8191651,,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,86.7,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72be9feb-6bbe-4558-8009-a35ef8218b21,1067,1,00:29:37.934,29,37,43,Carry,69,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.795904,,dc2a21d9-8946-4fc4-b4bc-a1bcd40cd29f,,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,86.7,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9c7cd81-b426-4b22-8fab-474f0ebe6dd3,86.7,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9c7cd81-b426-4b22-8fab-474f0ebe6dd3,1068,1,00:29:39.730,29,39,30,Pass,69,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.74457,,94d01dfd-c0f3-4152-a3df-8d99f1c78d5e,,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,86.7,72.3,26848.0,Roberto Trashorras Gayoso,8.532878,-1.3940874,1.0,Ground Pass,88.2,63.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94d01dfd-c0f3-4152-a3df-8d99f1c78d5e,1069,1,00:29:40.475,29,40,42,Ball Receipt*,69,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e9c7cd81-b426-4b22-8fab-474f0ebe6dd3,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,88.2,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
