id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,pass,related_events,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,foul_committed_card_id,foul_committed_card_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,pass_cross
9065403e-bbed-45d0-bf81-cf5f676df10f,2653,2,00:25:34.803,70,34,42,Ball Receipt*,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,f19476cf-c2a4-4f69-9839-f62bfb4861f2,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,25.1,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed20cdff-8d32-4517-be81-fbc261b7c41f,2654,2,00:25:34.803,70,34,43,Carry,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,4.287063,,712cf96b-cb6b-4325-90f5-bcfced1ad4a1,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,25.1,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9065403e-bbed-45d0-bf81-cf5f676df10f,27.7,13.9,,,,,,,,,,,,,,,,,,,
712cf96b-cb6b-4325-90f5-bcfced1ad4a1,2655,2,00:25:39.090,70,39,30,Pass,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.855238,,60a00f17-1c80-44bc-8702-8532b196e40c,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,27.7,13.9,6852.0,Jozabed Sánchez Ruiz,21.82132,0.14254515,1.0,Ground Pass,49.3,17.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60a00f17-1c80-44bc-8702-8532b196e40c,2656,2,00:25:39.945,70,39,42,Ball Receipt*,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,712cf96b-cb6b-4325-90f5-bcfced1ad4a1,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,49.3,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3c4ec1e-313f-4d19-923d-5619e748e64f,2657,2,00:25:39.945,70,39,43,Carry,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,3.439955,,60a00f17-1c80-44bc-8702-8532b196e40c,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,49.3,17.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,88376a6f-28d1-49f1-803e-75d9915b1f1a,48.9,18.2,f5667900-1b09-4d9b-b48b-b061911a7ced,,,,,,,,,,,,,,,,,,
f5667900-1b09-4d9b-b48b-b061911a7ced,2658,2,00:25:40.529,70,40,17,Pressure,168,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.686985,,f3c4ec1e-313f-4d19-923d-5619e748e64f,20016,Kléper Laveran Lima Ferreira,3,Right Center Back,71.0,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d84ec60b-ec6d-4afa-949a-c69d63a41ee5,2659,2,00:25:40.703,70,40,17,Pressure,168,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,1.718136,,,5574,Toni Kroos,10,Center Defensive Midfield,69.1,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e1c6bd8-8e96-4aeb-a08b-38b2d401d306,2660,2,00:25:43.385,70,43,39,Dribbled Past,168,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.0,,88376a6f-28d1-49f1-803e-75d9915b1f1a,5574,Toni Kroos,10,Center Defensive Midfield,71.2,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5fef84f-5cbd-4568-b0bf-a945812e79dd,,,,,,,,,,,,,,,,,,,,,
88376a6f-28d1-49f1-803e-75d9915b1f1a,2661,2,00:25:43.385,70,43,14,Dribble,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,1e1c6bd8-8e96-4aeb-a08b-38b2d401d306,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,48.9,18.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,
c5fef84f-5cbd-4568-b0bf-a945812e79dd,2662,2,00:25:43.385,70,43,43,Carry,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.839187,,1e1c6bd8-8e96-4aeb-a08b-38b2d401d306,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,48.9,18.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,88376a6f-28d1-49f1-803e-75d9915b1f1a,48.9,25.3,b54e9eff-db23-4fc3-b40b-1b52aed7abf2,,,,,,,,,,,,,,,,,,
b54e9eff-db23-4fc3-b40b-1b52aed7abf2,2663,2,00:25:44.224,70,44,30,Pass,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.10899,,4e44d9be-0288-4d06-be2a-dcbb3a8b5cf4,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,48.9,25.3,27144.0,Antonio Amaya Carazo,8.947066,2.6529503,1.0,Ground Pass,41.0,29.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e44d9be-0288-4d06-be2a-dcbb3a8b5cf4,2664,2,00:25:45.333,70,45,42,Ball Receipt*,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,b54e9eff-db23-4fc3-b40b-1b52aed7abf2,27144,Antonio Amaya Carazo,3,Right Center Back,41.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74b74126-2bc8-405a-b79a-238026635199,2665,2,00:25:45.333,70,45,43,Carry,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.448843,,4e44d9be-0288-4d06-be2a-dcbb3a8b5cf4,27144,Antonio Amaya Carazo,3,Right Center Back,41.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba25a8f9-fe87-435d-b0f7-fff1fb4e41dd,42.0,30.1,,,,,,,,,,,,,,,,,,,
ba25a8f9-fe87-435d-b0f7-fff1fb4e41dd,2666,2,00:25:45.782,70,45,30,Pass,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.249426,,fc888e9f-f0bd-4f6d-81b2-6685deb71127,27144,Antonio Amaya Carazo,3,Right Center Back,42.0,30.1,24138.0,Joaquín José Marín Ruiz,18.59301,1.1673169,1.0,Ground Pass,49.3,47.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc888e9f-f0bd-4f6d-81b2-6685deb71127,2667,2,00:25:47.032,70,47,42,Ball Receipt*,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,ba25a8f9-fe87-435d-b0f7-fff1fb4e41dd,24138,Joaquín José Marín Ruiz,2,Right Back,49.3,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5f752c7-019e-4046-9263-0918b5be509d,2668,2,00:25:47.032,70,47,43,Carry,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.926475,,1e761ebe-f9a9-4854-985f-be7af892457f,24138,Joaquín José Marín Ruiz,2,Right Back,49.3,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc888e9f-f0bd-4f6d-81b2-6685deb71127,52.6,58.4,,,,,,,,,,,,,,,,,,,
1e761ebe-f9a9-4854-985f-be7af892457f,2669,2,00:25:48.958,70,48,30,Pass,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.487079,,b9399be8-49e3-4491-87ad-d93793024ccd,24138,Joaquín José Marín Ruiz,2,Right Back,52.6,58.4,7900.0,Tiago Manuel Dias Correia,14.638647,0.77090645,1.0,Ground Pass,63.1,68.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9399be8-49e3-4491-87ad-d93793024ccd,2670,2,00:25:50.445,70,50,42,Ball Receipt*,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,1e761ebe-f9a9-4854-985f-be7af892457f,7900,Tiago Manuel Dias Correia,17,Right Wing,63.1,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad970bae-7e98-417e-aee2-35a08e6f9f66,2671,2,00:25:50.445,70,50,43,Carry,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.599997,,b9399be8-49e3-4491-87ad-d93793024ccd,7900,Tiago Manuel Dias Correia,17,Right Wing,63.1,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faa7a753-247d-402c-b4cd-11f3ec04247f,63.7,68.0,,,,,,,,,,,,,,,,,,,
faa7a753-247d-402c-b4cd-11f3ec04247f,2672,2,00:25:53.045,70,53,30,Pass,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.583212,,733acd1e-00bc-4057-93e1-af404e43cd1b,7900,Tiago Manuel Dias Correia,17,Right Wing,63.7,68.0,6852.0,Jozabed Sánchez Ruiz,11.1892805,-1.06717,1.0,Ground Pass,69.1,58.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733acd1e-00bc-4057-93e1-af404e43cd1b,2673,2,00:25:53.628,70,53,42,Ball Receipt*,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,faa7a753-247d-402c-b4cd-11f3ec04247f,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,69.1,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0647173-d93a-4feb-8e17-e1f8d0e9e698,2674,2,00:25:53.628,70,53,43,Carry,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.516184,,27d8f538-6f56-4a9d-8d5c-f8b29d2d49e1,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,69.1,58.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,566218e0-72ba-4789-bff3-e1c76d0172ba,69.3,58.9,733acd1e-00bc-4057-93e1-af404e43cd1b,,,,,,,,,,,,,,,,,,
566218e0-72ba-4789-bff3-e1c76d0172ba,2675,2,00:25:53.712,70,53,17,Pressure,168,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.50961,,27d8f538-6f56-4a9d-8d5c-f8b29d2d49e1,5574,Toni Kroos,10,Center Defensive Midfield,51.4,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0647173-d93a-4feb-8e17-e1f8d0e9e698,,,,,,,,,,,,,,,,,,,,,
27d8f538-6f56-4a9d-8d5c-f8b29d2d49e1,2676,2,00:25:54.145,70,54,30,Pass,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.751612,,566218e0-72ba-4789-bff3-e1c76d0172ba,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,69.3,58.9,7900.0,Tiago Manuel Dias Correia,10.111875,2.0654075,1.0,Ground Pass,64.5,67.8,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,7c30c0cb-e69e-4418-86de-518013ced156,,,,,,,,,,,,,,,,,,,,,
7c30c0cb-e69e-4418-86de-518013ced156,2677,2,00:25:54.896,70,54,42,Ball Receipt*,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,27d8f538-6f56-4a9d-8d5c-f8b29d2d49e1,7900,Tiago Manuel Dias Correia,17,Right Wing,64.5,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37b164a1-aab7-4149-9386-3b7d242a70c9,2678,2,00:25:54.896,70,54,43,Carry,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.196922,,0c6eedfa-d763-49ae-b228-bcdfccd2098d,7900,Tiago Manuel Dias Correia,17,Right Wing,64.5,67.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,3d6091dc-4286-426d-bde1-ecfe580195ff,74.1,72.0,7c30c0cb-e69e-4418-86de-518013ced156,,,,,,,,,,,,,,,,,,
0c6eedfa-d763-49ae-b228-bcdfccd2098d,2679,2,00:25:56.691,70,56,17,Pressure,168,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.319438,,37b164a1-aab7-4149-9386-3b7d242a70c9,3063,Danilo Luiz da Silva,6,Left Back,43.9,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdaf0994-b3d2-4760-85a6-620a7c4def98,2680,2,00:25:57.093,70,57,22,Foul Committed,168,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.0,,3d6091dc-4286-426d-bde1-ecfe580195ff,3063,Danilo Luiz da Silva,6,Left Back,46.0,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,
3d6091dc-4286-426d-bde1-ecfe580195ff,2681,2,00:25:57.093,70,57,21,Foul Won,168,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,fdaf0994-b3d2-4760-85a6-620a7c4def98,7900,Tiago Manuel Dias Correia,17,Right Wing,74.1,72.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e432e420-494e-4f80-8d3e-211b78f30e82,2682,2,00:26:25.972,71,25,30,Pass,169,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.102787,,1b5e01b9-16b1-4bf9-a103-888f51452d8c,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,75.6,73.6,6852.0,Jozabed Sánchez Ruiz,15.426276,-1.6291715,1.0,Ground Pass,74.7,58.2,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b5e01b9-16b1-4bf9-a103-888f51452d8c,2683,2,00:26:27.075,71,27,42,Ball Receipt*,169,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,e432e420-494e-4f80-8d3e-211b78f30e82,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,74.7,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870a249c-745e-4d64-b460-92591b887466,2684,2,00:26:27.075,71,27,43,Carry,169,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.139799,,1b5e01b9-16b1-4bf9-a103-888f51452d8c,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,74.7,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec8339d4-fdb3-40d5-a1b7-bccbea12e655,70.4,61.2,,,,,,,,,,,,,,,,,,,
ec8339d4-fdb3-40d5-a1b7-bccbea12e655,2685,2,00:26:28.215,71,28,30,Pass,169,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.971429,,32259586-f38d-465f-8f94-24f998dc7ad0,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,70.4,61.2,24138.0,Joaquín José Marín Ruiz,11.6430235,1.484802,1.0,Ground Pass,71.4,72.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32259586-f38d-465f-8f94-24f998dc7ad0,2686,2,00:26:29.186,71,29,42,Ball Receipt*,169,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,ec8339d4-fdb3-40d5-a1b7-bccbea12e655,24138,Joaquín José Marín Ruiz,2,Right Back,71.4,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1381ab9-b307-443e-9116-170eb55a5564,2687,2,00:26:29.186,71,29,43,Carry,169,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.039999,,32259586-f38d-465f-8f94-24f998dc7ad0,24138,Joaquín José Marín Ruiz,2,Right Back,71.4,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b824f49e-00c9-4112-8273-b3fe9fcda59d,69.5,70.7,,,,,,,,,,,,,,,,,,,
b824f49e-00c9-4112-8273-b3fe9fcda59d,2688,2,00:26:31.226,71,31,30,Pass,169,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.433549,,9e40d4be-62d7-4750-8116-f269807fe641,24138,Joaquín José Marín Ruiz,2,Right Back,69.5,70.7,27144.0,Antonio Amaya Carazo,36.008053,-2.7512877,1.0,Ground Pass,36.2,57.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e40d4be-62d7-4750-8116-f269807fe641,2689,2,00:26:34.660,71,34,42,Ball Receipt*,169,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,b824f49e-00c9-4112-8273-b3fe9fcda59d,27144,Antonio Amaya Carazo,3,Right Center Back,36.2,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7288b8c-fd88-4782-b9ba-566df8afac38,2690,2,00:26:34.660,71,34,43,Carry,169,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.338466,,9e40d4be-62d7-4750-8116-f269807fe641,27144,Antonio Amaya Carazo,3,Right Center Back,36.2,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1d50ba0-e9f6-43ee-88a9-b50e3ae14c70,40.1,38.4,,,,,,,,,,,,,,,,,,,
e1d50ba0-e9f6-43ee-88a9-b50e3ae14c70,2691,2,00:26:36.998,71,36,30,Pass,169,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.8571,,7b674b1a-3137-40ff-a8f2-34c548bd3f36,27144,Antonio Amaya Carazo,3,Right Center Back,40.1,38.4,6852.0,Jozabed Sánchez Ruiz,15.646086,1.0040671,1.0,Ground Pass,48.5,51.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b674b1a-3137-40ff-a8f2-34c548bd3f36,2692,2,00:26:37.855,71,37,42,Ball Receipt*,169,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,e1d50ba0-e9f6-43ee-88a9-b50e3ae14c70,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,48.5,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bebbf150-8c65-4da7-a019-846073892803,2693,2,00:26:37.855,71,37,43,Carry,169,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.312691,,2e57297e-f75b-40db-a42a-cbd6ffe0f4f1,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,48.5,51.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,7b674b1a-3137-40ff-a8f2-34c548bd3f36,48.3,48.2,d544f62e-4c1d-43cf-a050-16394a555d00,,,,,,,,,,,,,,,,,,
2e57297e-f75b-40db-a42a-cbd6ffe0f4f1,2694,2,00:26:37.958,71,37,17,Pressure,169,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,2.175744,,bebbf150-8c65-4da7-a019-846073892803,5574,Toni Kroos,10,Center Defensive Midfield,68.3,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d544f62e-4c1d-43cf-a050-16394a555d00,2695,2,00:26:40.168,71,40,30,Pass,169,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.290473,,a65a6994-1fe1-4701-943d-33f197a0057d,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,48.3,48.2,11298.0,José Ignacio Martínez García,10.590562,-1.380808,3.0,High Pass,50.3,37.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,f579c994-4e3c-4e97-a4d9-61b6894ca6ec,,,,,,,,9.0,Incomplete,,,,,,,,,,,,
a65a6994-1fe1-4701-943d-33f197a0057d,2696,2,00:26:40.459,71,40,42,Ball Receipt*,169,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,d544f62e-4c1d-43cf-a050-16394a555d00,11298,José Ignacio Martínez García,6,Left Back,48.3,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,
