id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,counterpress,goalkeeper,dribble,duel,foul_committed,off_camera,clearance,shot,foul_won,interception,out,ball_recovery,bad_behaviour,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,related_events_3,pass_switch,pass_aerial_won,duel_type_id,duel_type_name,foul_committed_type_id,foul_committed_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,pass_cross,interception_outcome_id,interception_outcome_name,related_events,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_head,clearance_body_part_id,clearance_body_part_name,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,location,dribble_overrun,dribble_outcome_id,dribble_outcome_name,dribble_no_touch
399cc753-2737-4561-8e8b-238b74da24f7,696,1,00:19:26.572,19,26,22,Foul Committed,39,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.0,,d46b7541-5a18-491f-8277-81ae149342f4,3497,Vicente Iborra De La Fuente,19,Center Attacking Midfield,98.9,69.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d46b7541-5a18-491f-8277-81ae149342f4,697,1,00:19:26.572,19,26,21,Foul Won,39,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,399cc753-2737-4561-8e8b-238b74da24f7,6713,Diego Javier Llorente Ríos,5,Left Center Back,21.2,10.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725e337b-e17e-4a75-b955-044e66d3b16c,698,1,00:20:00.062,20,0,30,Pass,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.10551,,34ac8b54-7e50-44f4-aa91-109c5c6f8b30,26070,Antonio Rodríguez Martínez,1,Goalkeeper,23.7,12.6,10727.0,Răzvan Dincă Raț,42.125763,-0.19832666,3.0,High Pass,65.0,4.3,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34ac8b54-7e50-44f4-aa91-109c5c6f8b30,699,1,00:20:02.168,20,2,42,Ball Receipt*,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,725e337b-e17e-4a75-b955-044e66d3b16c,10727,Răzvan Dincă Raț,6,Left Back,65.0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e41bbfeb-9e6b-40d8-ab02-3e1c0303fa9d,700,1,00:20:02.168,20,2,30,Pass,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.93222,,9162c31a-a976-4fbf-844b-50b37f570c14,10727,Răzvan Dincă Raț,6,Left Back,65.0,4.3,11539.0,Adrián Embarba Blázquez,14.989663,0.25630504,3.0,High Pass,79.5,8.1,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9162c31a-a976-4fbf-844b-50b37f570c14,701,1,00:20:04.100,20,4,42,Ball Receipt*,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,e41bbfeb-9e6b-40d8-ab02-3e1c0303fa9d,11539,Adrián Embarba Blázquez,21,Left Wing,79.5,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e90a89ec-7e08-4cdb-8275-d9029e8dd6b9,702,1,00:20:04.100,20,4,30,Pass,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.564507,,1c4854a9-ee33-4b76-8fe3-e38178df4a2d,11539,Adrián Embarba Blázquez,21,Left Wing,80.2,8.1,11542.0,Javier Guerra Rodríguez,9.6208105,0.36120376,2.0,Low Pass,89.2,11.5,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693ab82c-1135-43bc-ab21-ffc2de5a76d1,703,1,00:20:05.562,20,5,17,Pressure,40,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,0.06013,,,10476,Timothée Kolodziejczak,5,Left Center Back,31.3,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c4854a9-ee33-4b76-8fe3-e38178df4a2d,704,1,00:20:05.665,20,5,42,Ball Receipt*,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,e90a89ec-7e08-4cdb-8275-d9029e8dd6b9,11542,Javier Guerra Rodríguez,23,Center Forward,89.2,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9794c1f3-5ede-4a7b-ab6d-6bc7cab8bd36,705,1,00:20:05.665,20,5,43,Carry,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.04046,,1bdd509c-c24d-468c-bd12-c80e2972ef35,11542,Javier Guerra Rodríguez,23,Center Forward,89.2,11.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,1c4854a9-ee33-4b76-8fe3-e38178df4a2d,89.1,10.6,87eaf33f-b413-4ad6-a7c4-fa5109c5cd94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87eaf33f-b413-4ad6-a7c4-fa5109c5cd94,706,1,00:20:05.705,20,5,39,Dribbled Past,40,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,0.0,,1bdd509c-c24d-468c-bd12-c80e2972ef35,10476,Timothée Kolodziejczak,5,Left Center Back,31.0,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9794c1f3-5ede-4a7b-ab6d-6bc7cab8bd36,,,9c947dd0-ba9f-4d4c-8177-9cae1f1b863e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bdd509c-c24d-468c-bd12-c80e2972ef35,707,1,00:20:05.705,20,5,14,Dribble,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,87eaf33f-b413-4ad6-a7c4-fa5109c5cd94,11542,Javier Guerra Rodríguez,23,Center Forward,89.1,10.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,
9c947dd0-ba9f-4d4c-8177-9cae1f1b863e,708,1,00:20:05.705,20,5,43,Carry,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,4.236654,,1bdd509c-c24d-468c-bd12-c80e2972ef35,11542,Javier Guerra Rodríguez,23,Center Forward,89.1,10.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,87eaf33f-b413-4ad6-a7c4-fa5109c5cd94,115.0,20.0,c58b5d77-91c7-4968-9809-4800a7b9cef4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c58b5d77-91c7-4968-9809-4800a7b9cef4,709,1,00:20:09.942,20,9,30,Pass,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.32555,,31f970da-8407-4e98-8d07-47e3e59cc94c,11542,Javier Guerra Rodríguez,23,Center Forward,115.0,20.0,7900.0,Tiago Manuel Dias Correia,16.502728,1.5526165,1.0,Ground Pass,115.3,36.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,8a00b311-ba1e-4513-8d72-d793374534a2,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31f970da-8407-4e98-8d07-47e3e59cc94c,710,1,00:20:11.267,20,11,42,Ball Receipt*,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,c58b5d77-91c7-4968-9809-4800a7b9cef4,7900,Tiago Manuel Dias Correia,17,Right Wing,113.6,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a00b311-ba1e-4513-8d72-d793374534a2,711,1,00:20:11.267,20,11,2,Ball Recovery,40,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,0.0,,c58b5d77-91c7-4968-9809-4800a7b9cef4,6823,Sergio Rico González,1,Goalkeeper,4.8,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e4a2a9b-aab8-4a9d-83ac-7e509259c463,712,1,00:20:15.968,20,15,30,Pass,40,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,2.554751,,f1153482-9905-4210-b7d7-cf76d79ec8b7,6823,Sergio Rico González,1,Goalkeeper,7.2,42.5,10476.0,Timothée Kolodziejczak,20.06016,-0.9233072,1.0,Ground Pass,19.3,26.5,,,69.0,Keeper Arm,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1153482-9905-4210-b7d7-cf76d79ec8b7,713,1,00:20:18.523,20,18,42,Ball Receipt*,40,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,,,7e4a2a9b-aab8-4a9d-83ac-7e509259c463,10476,Timothée Kolodziejczak,5,Left Center Back,19.3,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f80ef75-bd26-4500-963d-b740fc271237,714,1,00:20:18.893,20,18,30,Pass,40,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,2.269928,,1c7e2eb4-f03d-4444-8006-7d3c90ed3559,10476,Timothée Kolodziejczak,5,Left Center Back,20.5,25.6,3497.0,Vicente Iborra De La Fuente,44.553337,-0.12602538,3.0,High Pass,64.7,20.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,282177a1-2377-45d2-8d99-47237d54678f,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282177a1-2377-45d2-8d99-47237d54678f,715,1,00:20:21.163,20,21,42,Ball Receipt*,40,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,,,3f80ef75-bd26-4500-963d-b740fc271237,3497,Vicente Iborra De La Fuente,19,Center Attacking Midfield,64.7,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c7e2eb4-f03d-4444-8006-7d3c90ed3559,716,1,00:20:21.163,20,21,30,Pass,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.988291,,3f80ef75-bd26-4500-963d-b740fc271237,11298,José Ignacio Martínez García,2,Right Back,55.4,60.1,7900.0,Tiago Manuel Dias Correia,18.404346,-0.021735707,3.0,High Pass,73.8,59.7,64.0,Interception,37.0,Head,,,,True,,,,,,,,,,,,,,,dac494af-6625-4442-b65b-97dd02e4c793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dac494af-6625-4442-b65b-97dd02e4c793,717,1,00:20:23.152,20,23,42,Ball Receipt*,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,1c7e2eb4-f03d-4444-8006-7d3c90ed3559,7900,Tiago Manuel Dias Correia,17,Right Wing,73.8,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8eb15efb-f594-45f8-b875-dad50467697a,718,1,00:20:23.152,20,23,43,Carry,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,6.300328,,709e0e26-9042-4334-b36a-ddb03635d9d8,7900,Tiago Manuel Dias Correia,17,Right Wing,73.8,59.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,7ad1ef77-864e-4fe3-9760-58ac02e2be1e,87.8,72.7,dac494af-6625-4442-b65b-97dd02e4c793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ad1ef77-864e-4fe3-9760-58ac02e2be1e,719,1,00:20:23.785,20,23,17,Pressure,40,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,0.566769,,8eb15efb-f594-45f8-b875-dad50467697a,6356,Michael Krohn-Dehli,21,Left Wing,45.5,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7685ab15-8247-4478-b15a-6e1508a471ee,720,1,00:20:24.971,20,24,17,Pressure,40,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,0.566758,,,3637,Grzegorz Krychowiak,11,Left Defensive Midfield,36.2,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709e0e26-9042-4334-b36a-ddb03635d9d8,721,1,00:20:29.452,20,29,30,Pass,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.898104,,ef448bc5-4c78-4a23-9e9c-957967468886,7900,Tiago Manuel Dias Correia,17,Right Wing,87.8,72.7,11298.0,José Ignacio Martínez García,9.404786,2.3637133,1.0,Ground Pass,81.1,79.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef448bc5-4c78-4a23-9e9c-957967468886,722,1,00:20:30.350,20,30,42,Ball Receipt*,40,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,709e0e26-9042-4334-b36a-ddb03635d9d8,11298,José Ignacio Martínez García,2,Right Back,78.4,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8c317c1-849e-4134-82cb-c0ce2259d526,727,1,00:20:40.734,20,40,30,Pass,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.568175,,39674096-7846-45e9-87f8-9e2e7062e5d8,6713,Diego Javier Llorente Ríos,5,Left Center Back,43.6,62.8,27144.0,Antonio Amaya Carazo,4.167733,1.0427219,3.0,High Pass,45.7,66.4,64.0,Interception,37.0,Head,,,,True,,,,,,,,,,,,,,,ef87f064-d974-4c84-aad7-11bab64a0cd8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
