id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,duel,clearance,counterpress,dribble,out,ball_recovery,interception,off_camera,foul_won,foul_committed,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,shot,miscontrol,50_50,block,substitution,interception_outcome_id,interception_outcome_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,foul_committed_card_id,foul_committed_card_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,related_events,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,clearance_aerial_won,clearance_head,pass_inswinging,pass_technique_id,pass_technique_name,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_3,pass_outswinging,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,50_50_outcome_id,50_50_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,ball_recovery_recovery_failure,shot_one_on_one,foul_committed_type_id,foul_committed_type_name
4c894361-9a7a-40fe-9f45-bc8dde640eb1,1753,2,00:10:05.352,55,5,17,Pressure,126,360,Rayo Vallecano,2,From Corner,208,Las Palmas,0.979557,,79d1eac0-5e47-4c24-8410-1481228523bf,3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,57.2,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8b97fce-fb19-410e-8d60-0b6bb58b1b2f,e4ed5370-a423-4922-95e9-907918a140ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfb0a662-8055-4faf-b8a7-e490d8ae47eb,1754,2,00:10:06.250,55,6,39,Dribbled Past,126,360,Rayo Vallecano,2,From Corner,208,Las Palmas,0.0,,79d1eac0-5e47-4c24-8410-1481228523bf,3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,57.2,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8b97fce-fb19-410e-8d60-0b6bb58b1b2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79d1eac0-5e47-4c24-8410-1481228523bf,1755,2,00:10:06.250,55,6,14,Dribble,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,4c894361-9a7a-40fe-9f45-bc8dde640eb1,6852.0,Jozabed Sánchez Ruiz,21.0,Left Wing,62.9,33.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfb0a662-8055-4faf-b8a7-e490d8ae47eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8b97fce-fb19-410e-8d60-0b6bb58b1b2f,1756,2,00:10:06.250,55,6,43,Carry,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,2.393825,,222bdf43-1a1a-4619-bb75-9d3b263ee1da,6852.0,Jozabed Sánchez Ruiz,21.0,Left Wing,62.9,33.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c894361-9a7a-40fe-9f45-bc8dde640eb1,79d1eac0-5e47-4c24-8410-1481228523bf,65.1,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfb0a662-8055-4faf-b8a7-e490d8ae47eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222bdf43-1a1a-4619-bb75-9d3b263ee1da,1757,2,00:10:08.644,55,8,30,Pass,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.336871,,65f6d36b-6d71-42a0-9770-ab3ac8d2c519,6852.0,Jozabed Sánchez Ruiz,21.0,Left Wing,65.1,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,4.9578223,2.4132752,1.0,Ground Pass,61.4,44.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65f6d36b-6d71-42a0-9770-ab3ac8d2c519,1758,2,00:10:09.981,55,9,42,Ball Receipt*,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,222bdf43-1a1a-4619-bb75-9d3b263ee1da,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,61.4,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4245505b-2007-42b0-9395-f298b722140d,1759,2,00:10:09.981,55,9,43,Carry,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.904216,,65f6d36b-6d71-42a0-9770-ab3ac8d2c519,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,61.4,44.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,696a949c-e401-44ae-8c2b-14ecbdf66772,ccdb286b-6f30-4735-bb3a-5678a1088c90,62.7,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696a949c-e401-44ae-8c2b-14ecbdf66772,1760,2,00:10:10.216,55,10,17,Pressure,126,360,Rayo Vallecano,2,From Corner,208,Las Palmas,0.722184,,4245505b-2007-42b0-9395-f298b722140d,15805.0,Hernán Daniel Santana Trujillo,10.0,Center Defensive Midfield,58.7,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cec16d4-45ca-4d81-a866-18e27e007b3c,ccdb286b-6f30-4735-bb3a-5678a1088c90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cec16d4-45ca-4d81-a866-18e27e007b3c,1761,2,00:10:10.785,55,10,36,Tactical Shift,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,696a949c-e401-44ae-8c2b-14ecbdf66772,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231.0,26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,25.0,11298.0,José Ignacio Martínez García,2.0,Right Back,3.0,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,27.0,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,4.0,10727.0,Răzvan Dincă Raț,6.0,Left Back,15.0,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,8.0,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,10.0,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,23.0,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,21.0,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,14.0,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,24.0,,,,,,,,,,,,,,,,,,
ccdb286b-6f30-4735-bb3a-5678a1088c90,1762,2,00:10:10.885,55,10,30,Pass,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,2.139503,,0fcb53c6-3a4f-446c-917c-3e6471ff212a,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,62.7,47.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,696a949c-e401-44ae-8c2b-14ecbdf66772,,,,,,11298.0,José Ignacio Martínez García,27.71155,1.5996692,1.0,Ground Pass,61.9,74.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fcb53c6-3a4f-446c-917c-3e6471ff212a,1763,2,00:10:13.025,55,13,42,Ball Receipt*,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,ccdb286b-6f30-4735-bb3a-5678a1088c90,11298.0,José Ignacio Martínez García,2.0,Right Back,61.9,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6c4fd7b-ac76-42c1-ac34-1fc4eacd949a,1764,2,00:10:13.025,55,13,43,Carry,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.740184,,0fcb53c6-3a4f-446c-917c-3e6471ff212a,11298.0,José Ignacio Martínez García,2.0,Right Back,61.9,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b27618f9-beb4-4be1-bc6a-1ad4668237fd,,61.9,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b27618f9-beb4-4be1-bc6a-1ad4668237fd,1765,2,00:10:13.765,55,13,30,Pass,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.348328,,d3f8b37f-0752-49b8-8817-e4c0959e11f4,11298.0,José Ignacio Martínez García,2.0,Right Back,61.9,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,10.912378,-2.6861415,1.0,Ground Pass,52.1,70.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3f8b37f-0752-49b8-8817-e4c0959e11f4,1766,2,00:10:15.113,55,15,42,Ball Receipt*,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,b27618f9-beb4-4be1-bc6a-1ad4668237fd,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,52.1,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb70f371-5c3a-4ec7-afcc-8f02c59db066,1767,2,00:10:15.113,55,15,43,Carry,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.738264,,6861b0d5-e759-4195-9fde-301e8e0c5de6,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,52.1,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3f8b37f-0752-49b8-8817-e4c0959e11f4,,52.1,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6861b0d5-e759-4195-9fde-301e8e0c5de6,1768,2,00:10:15.852,55,15,30,Pass,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.965129,,67076c0a-5478-43a7-8d4e-5d3712b72e20,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,52.1,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,12.175796,-1.2360595,1.0,Ground Pass,56.1,58.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67076c0a-5478-43a7-8d4e-5d3712b72e20,1769,2,00:10:16.817,55,16,42,Ball Receipt*,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,6861b0d5-e759-4195-9fde-301e8e0c5de6,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,56.1,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139ba6f-8af4-43b8-a72a-b32fb8fccf91,1770,2,00:10:16.817,55,16,43,Carry,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.387668,,67076c0a-5478-43a7-8d4e-5d3712b72e20,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,56.1,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b234b8ec-6fb5-4d08-85bc-e8bb9da4adc8,,56.1,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b234b8ec-6fb5-4d08-85bc-e8bb9da4adc8,1771,2,00:10:17.204,55,17,30,Pass,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.270188,,be85465a-8549-491a-a1cf-dbda3cece903,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,56.1,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11298.0,José Ignacio Martínez García,19.370596,1.08175,1.0,Ground Pass,65.2,75.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be85465a-8549-491a-a1cf-dbda3cece903,1772,2,00:10:18.475,55,18,42,Ball Receipt*,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,b234b8ec-6fb5-4d08-85bc-e8bb9da4adc8,11298.0,José Ignacio Martínez García,2.0,Right Back,65.2,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f6db70d-ef1a-428a-99f9-ddeaf0283ae3,1773,2,00:10:18.475,55,18,43,Carry,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,4.820937,,be85465a-8549-491a-a1cf-dbda3cece903,11298.0,José Ignacio Martínez García,2.0,Right Back,65.2,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fabeb38f-a25c-4c0c-adb9-8bacb016bfbe,,96.1,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fabeb38f-a25c-4c0c-adb9-8bacb016bfbe,1774,2,00:10:23.296,55,23,30,Pass,126,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.267011,,32e11d57-5061-4472-a6f4-07f6493632d2,11298.0,José Ignacio Martínez García,2.0,Right Back,96.1,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d17991a7-eb2e-4310-9dcf-2455b3a0ad6a,,,,,,7900.0,Tiago Manuel Dias Correia,13.01768,0.8179953,1.0,Ground Pass,105.0,66.7,38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
