id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,out,clearance,duel,ball_receipt,counterpress,interception,foul_won,dribble,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,shot,foul_committed,ball_recovery,miscontrol,substitution,bad_behaviour,50_50,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,goalkeeper,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,related_events_2,pass_aerial_won,duel_outcome_id,duel_outcome_name,related_events,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,dribble_outcome_id,dribble_outcome_name,foul_won_defensive,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_end_location_2,shot_first_time
a906f746-808f-42a9-a856-57e44b1fe963,1801,2,00:04:18.173,49,18,30,Pass,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.666255,,74de201d-91ed-4f10-b397-e94e8ba2dc63,11539,Adrián Embarba Blázquez,21,Left Wing,79.1,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,11.521285,0.060794555,1.0,Ground Pass,90.6,62.9,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74de201d-91ed-4f10-b397-e94e8ba2dc63,1802,2,00:04:18.839,49,18,42,Ball Receipt*,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a906f746-808f-42a9-a856-57e44b1fe963,7900,Tiago Manuel Dias Correia,17,Right Wing,90.6,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6aff022d-a595-43e4-8ea4-dd53652044e8,1803,2,00:04:18.839,49,18,43,Carry,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.509,,74de201d-91ed-4f10-b397-e94e8ba2dc63,7900,Tiago Manuel Dias Correia,17,Right Wing,90.6,62.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c3dec097-6f1d-4815-89ae-c3f563759b27,,,,,,,,,,,,,,,,,,,,cc763b32-8f00-4c91-990d-64c19f5a99c0,,,,,97.3,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3dec097-6f1d-4815-89ae-c3f563759b27,1804,2,00:04:19.229,49,19,17,Pressure,95,360,Rayo Vallecano,1,Regular Play,218,Real Betis,1.896876,,6aff022d-a595-43e4-8ea4-dd53652044e8,27346,Petros Matheus dos Santos Araújo,9,Right Defensive Midfield,32.3,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc763b32-8f00-4c91-990d-64c19f5a99c0,1805,2,00:04:21.348,49,21,30,Pass,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.035621,,562ac6a6-491c-4229-a1ab-a7cbac7cbea2,7900,Tiago Manuel Dias Correia,17,Right Wing,97.3,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,13.865786,0.7547955,1.0,Ground Pass,107.4,75.0,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562ac6a6-491c-4229-a1ab-a7cbac7cbea2,1806,2,00:04:22.384,49,22,42,Ball Receipt*,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cc763b32-8f00-4c91-990d-64c19f5a99c0,11539,Adrián Embarba Blázquez,21,Left Wing,107.4,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8990f70a-edca-4613-99e6-38114ed56dd6,1807,2,00:04:22.384,49,22,43,Carry,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.764143,,562ac6a6-491c-4229-a1ab-a7cbac7cbea2,11539,Adrián Embarba Blázquez,21,Left Wing,107.4,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,71922ce2-03aa-466d-83a7-7c99b574f9b3,,,,,,,,,,,,,,,,,,,,,,,,,117.1,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71922ce2-03aa-466d-83a7-7c99b574f9b3,1808,2,00:04:25.148,49,25,30,Pass,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.147629,,16798fe6-58d6-4249-92b2-bcd6d1f8468f,11539,Adrián Embarba Blázquez,21,Left Wing,117.1,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,-1.5707964,2.0,Low Pass,117.1,68.7,,,9.0,Incomplete,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16798fe6-58d6-4249-92b2-bcd6d1f8468f,1809,2,00:04:25.296,49,25,6,Block,95,360,Rayo Vallecano,1,Regular Play,218,Real Betis,0.0,,71922ce2-03aa-466d-83a7-7c99b574f9b3,27347,Juan Manuel Vargas Risco,6,Left Back,3.0,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6758bbe7-4cc5-45b3-a099-fdb10c2e7e7b,1810,2,00:04:26.433,49,26,17,Pressure,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.482877,,,11539,Adrián Embarba Blázquez,21,Left Wing,117.5,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6b04187-7c78-4b1f-95b6-a194b65dc023,1811,2,00:04:28.252,49,28,22,Foul Committed,95,360,Rayo Vallecano,1,Regular Play,218,Real Betis,0.0,,6e12d728-d40c-4fd4-be6f-1fcc4e70ab9f,27347,Juan Manuel Vargas Risco,6,Left Back,2.7,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e12d728-d40c-4fd4-be6f-1fcc4e70ab9f,1812,2,00:04:28.252,49,28,21,Foul Won,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,e6b04187-7c78-4b1f-95b6-a194b65dc023,11539,Adrián Embarba Blázquez,21,Left Wing,117.4,66.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5f8b266-b95f-47cb-b88f-96bc2df72e6d,1813,2,00:05:19.776,50,19,30,Pass,96,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.57948,,ac6c7952-d97e-48cb-a93e-8607fa00e8cc,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,117.4,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,27.664417,-1.849096,3.0,High Pass,109.8,33.9,62.0,Free Kick,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,True,d4430a51-3e20-40aa-a410-47dc9d2aa8a7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac6c7952-d97e-48cb-a93e-8607fa00e8cc,1814,2,00:05:21.333,50,21,42,Ball Receipt*,96,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,f5f8b266-b95f-47cb-b88f-96bc2df72e6d,6713,Diego Javier Llorente Ríos,5,Left Center Back,109.8,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28480525-02a3-4eb7-9610-751d6cbf0783,1815,2,00:05:21.333,50,21,4,Duel,96,360,Rayo Vallecano,3,From Free Kick,218,Real Betis,0.0,,d4430a51-3e20-40aa-a410-47dc9d2aa8a7,7161,Germán Alejandro Pezzella,3,Right Center Back,7.7,44.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4430a51-3e20-40aa-a410-47dc9d2aa8a7,1816,2,00:05:21.333,50,21,16,Shot,96,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.047144,,0d58d609-5b79-4477-91c9-f07f0a786032,6713,Diego Javier Llorente Ríos,5,Left Center Back,112.4,35.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,28480525-02a3-4eb7-9610-751d6cbf0783,,,,,,,,,,,,,,,,,,,,b5c569a3-3a14-4f31-a634-e7dadbbaf535,,,,,,,,,,,,,,,0.073863894,113.0,36.0,f5f8b266-b95f-47cb-b88f-96bc2df72e6d,96.0,Blocked,87.0,Open Play,37.0,Head,93.0,Normal,True,114.8,38.0,26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,True,112.8,35.9,7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,False,113.2,38.3,6872.0,Bruno González Cabrera,5.0,Left Center Back,False,111.3,34.1,6914.0,Roberto Román Triguero,6.0,Left Back,True,111.5,29.4,24782.0,Jonhatan Montiel Caballero,3.0,Right Center Back,True,103.2,58.7,26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,True,110.8,36.0,6865.0,Francisco José Molinero Calderón,2.0,Right Back,False,111.6,31.2,6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,False,103.0,43.7,6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,False,119.5,39.0,6654.0,Antonio Adán Garrido,1.0,Goalkeeper,False,118.1,51.1,3601.0,Charly Musonda Junior,16.0,Left Midfield,False,113.5,51.1,6832.0,Rubén Castro Martín,24.0,Left Center Forward,False,111.0,49.0,27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,False,114.4,42.2,27347.0,Juan Manuel Vargas Risco,6.0,Left Back,False,115.7,41.5,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,True,111.8,45.0,6630.0,Jorge Molina Vidal,22.0,Right Center Forward,False,,,,
0d58d609-5b79-4477-91c9-f07f0a786032,1817,2,00:05:21.380,50,21,6,Block,96,360,Rayo Vallecano,3,From Free Kick,218,Real Betis,0.0,,d4430a51-3e20-40aa-a410-47dc9d2aa8a7,7161,Germán Alejandro Pezzella,3,Right Center Back,7.1,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5c569a3-3a14-4f31-a634-e7dadbbaf535,1818,2,00:05:21.630,50,21,23,Goal Keeper,96,360,Rayo Vallecano,3,From Free Kick,218,Real Betis,0.0,,d4430a51-3e20-40aa-a410-47dc9d2aa8a7,6654,Antonio Adán Garrido,1,Goalkeeper,0.6,41.1,,,,,,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,41.1,,
beb073c7-096f-4757-82b0-4922a8cf50cb,1819,2,00:05:22.337,50,22,2,Ball Recovery,96,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,117.5,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b0fbf8e-8b7d-4b07-9a5b-515043d796c3,1820,2,00:05:22.468,50,22,16,Shot,96,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.409956,,654b39a3-0b36-4c2d-b414-cb3005f29c6b,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,116.5,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2944027,120.0,39.1,,97.0,Goal,87.0,Open Play,38.0,Left Foot,94.0,Overhead Kick,,108.1,36.1,6914.0,Roberto Román Triguero,6.0,Left Back,True,110.0,37.0,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,True,109.7,28.6,6743.0,Manuel Rolando Iturra Urrutia,11.0,Left Defensive Midfield,True,101.4,56.8,26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,True,118.2,37.3,6654.0,Antonio Adán Garrido,1.0,Goalkeeper,False,114.0,53.0,3601.0,Charly Musonda Junior,16.0,Left Midfield,False,117.5,41.4,27347.0,Juan Manuel Vargas Risco,6.0,Left Back,False,109.1,51.7,6832.0,Rubén Castro Martín,24.0,Left Center Forward,False,109.6,48.1,27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,False,115.2,37.2,6872.0,Bruno González Cabrera,5.0,Left Center Back,False,108.4,43.5,6630.0,Jorge Molina Vidal,22.0,Right Center Forward,False,110.8,31.4,6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,False,110.2,35.5,6865.0,Francisco José Molinero Calderón,2.0,Right Back,False,109.7,36.2,7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,False,102.8,43.9,6697.0,Daniel Ceballos Fernández,11.0,Left Defensive Midfield,False,116.0,38.4,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,True,,,1.9,True
