id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry,duel,out,counterpress,ball_receipt,clearance,shot,goalkeeper,foul_committed,foul_won,dribble,ball_recovery,interception,block,substitution,miscontrol,bad_behaviour,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_nutmeg,dribble_overrun,dribble_outcome_id,dribble_outcome_name,ball_recovery_offensive,clearance_right_foot,pass_technique_id,pass_technique_name,pass_inswinging,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_end_location_2,shot_key_pass_id,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,pass_switch,related_events_3,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,related_events_4,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,clearance_aerial_won,pass_goal_assist
109a9de1-57d1-40cf-a731-065f7a649ad5,15,1,00:00:13.653,0,13,4,Duel,2,360,Rayo Vallecano,9,From Kick Off,207,Valencia,0.0,,f95f8b0a-9eda-47cb-bafa-9731df11954f,,27482,Aderllan Leandro de Jesus Santos,5,Left Center Back,34.6,19.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f95f8b0a-9eda-47cb-bafa-9731df11954f,16,1,00:00:13.653,0,13,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.489017,,109a9de1-57d1-40cf-a731-065f7a649ad5,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,85.5,61.1,11539.0,Adrián Embarba Blázquez,12.202458,0.70418185,3.0,High Pass,94.8,69.0,,,,,True,,,,,,,,,,,,,,,,,,,8aa40873-5937-4cb9-8b71-156876f627fc,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8aa40873-5937-4cb9-8b71-156876f627fc,17,1,00:00:15.142,0,15,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,f95f8b0a-9eda-47cb-bafa-9731df11954f,,11539,Adrián Embarba Blázquez,17,Right Wing,94.8,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1db6fd27-352f-421f-8174-ce95ec781ef7,18,1,00:00:15.142,0,15,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,5.151123,,8aa40873-5937-4cb9-8b71-156876f627fc,,11539,Adrián Embarba Blázquez,17,Right Wing,94.8,69.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,909ddb73-1180-482b-8ad0-282534aa8e92,b6393895-c6e6-44b5-80b5-3dd0371b2d51,113.6,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6393895-c6e6-44b5-80b5-3dd0371b2d51,19,1,00:00:15.948,0,15,17,Pressure,2,360,Rayo Vallecano,9,From Kick Off,207,Valencia,5.022552,,1db6fd27-352f-421f-8174-ce95ec781ef7,,7005,João Pedro Cavaco Cancelo,6,Left Back,21.7,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909ddb73-1180-482b-8ad0-282534aa8e92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909ddb73-1180-482b-8ad0-282534aa8e92,20,1,00:00:20.293,0,20,38,Miscontrol,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,b6393895-c6e6-44b5-80b5-3dd0371b2d51,,11539,Adrián Embarba Blázquez,17,Right Wing,113.6,78.1,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b562cbc7-bbe7-472a-9105-d647509cda9a,25,1,00:00:31.722,0,31,2,Ball Recovery,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,11539,Adrián Embarba Blázquez,17,Right Wing,94.0,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49696f36-95a9-4822-90b9-ea0ba2754fd9,26,1,00:00:31.722,0,31,43,Carry,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.319155,,7116989e-abd7-416c-99f9-0095541f3013,,11539,Adrián Embarba Blázquez,17,Right Wing,94.0,77.7,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,b562cbc7-bbe7-472a-9105-d647509cda9a,c7330e73-f316-480a-99b0-4c8b9cea9d15,91.1,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7330e73-f316-480a-99b0-4c8b9cea9d15,27,1,00:00:32.868,0,32,17,Pressure,4,360,Rayo Vallecano,1,Regular Play,207,Valencia,0.571943,,49696f36-95a9-4822-90b9-ea0ba2754fd9,,20542,Álvaro Negredo Sánchez,23,Center Forward,34.2,7.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,7116989e-abd7-416c-99f9-0095541f3013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116989e-abd7-416c-99f9-0095541f3013,28,1,00:00:33.041,0,33,30,Pass,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.599087,,4d602ab7-d0a5-415d-91a3-1252ad19ffd2,,11539,Adrián Embarba Blázquez,17,Right Wing,91.1,72.4,26848.0,Roberto Trashorras Gayoso,10.962208,-2.1942272,1.0,Ground Pass,84.7,63.5,38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,c7330e73-f316-480a-99b0-4c8b9cea9d15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d602ab7-d0a5-415d-91a3-1252ad19ffd2,29,1,00:00:33.641,0,33,42,Ball Receipt*,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7116989e-abd7-416c-99f9-0095541f3013,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,84.7,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81abb536-9bcf-4c0c-b8df-6d84125c6ac0,30,1,00:00:33.641,0,33,43,Carry,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.881686,,0936e4b3-79e2-4ea1-8f89-6113773bd738,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,84.7,63.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,3718ed80-cf75-4c21-9405-d1982b3fe306,4d602ab7-d0a5-415d-91a3-1252ad19ffd2,83.9,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3718ed80-cf75-4c21-9405-d1982b3fe306,31,1,00:00:33.828,0,33,17,Pressure,4,360,Rayo Vallecano,1,Regular Play,207,Valencia,1.820271,,0936e4b3-79e2-4ea1-8f89-6113773bd738,,10802,André Filipe Tavares Gomes,15,Left Center Midfield,32.2,14.1,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,81abb536-9bcf-4c0c-b8df-6d84125c6ac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0936e4b3-79e2-4ea1-8f89-6113773bd738,32,1,00:00:35.522,0,35,30,Pass,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.562393,,34b07647-1db9-428f-bcd5-fbd8b802bd63,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,83.9,55.9,4711.0,Pablo Hernández Domínguez,8.547514,-2.0710769,1.0,Ground Pass,79.8,48.4,38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,3718ed80-cf75-4c21-9405-d1982b3fe306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34b07647-1db9-428f-bcd5-fbd8b802bd63,33,1,00:00:36.085,0,36,42,Ball Receipt*,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0936e4b3-79e2-4ea1-8f89-6113773bd738,,4711,Pablo Hernández Domínguez,21,Left Wing,79.8,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6291ed9-6992-4d47-8feb-c784e63eec29,34,1,00:00:36.085,0,36,43,Carry,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.343824,,34b07647-1db9-428f-bcd5-fbd8b802bd63,,4711,Pablo Hernández Domínguez,21,Left Wing,79.8,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2c7d06-47d9-4291-a764-828548b743ac,,78.6,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
