id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,interception,duel,counterpress,goalkeeper,shot,clearance,out,foul_committed,foul_won,dribble,ball_recovery,block,substitution,bad_behaviour,pass,related_events_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location_0,carry_end_location_1,interception_outcome_id,interception_outcome_name,related_events,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_3,pass_cross,foul_committed_card_id,foul_committed_card_name,location,pass_switch,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,foul_committed_advantage,foul_won_defensive,foul_won_advantage,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,block_offensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_aerial_won,related_events_4,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,shot_end_location_2,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate
8af01015-9d3d-4b72-bb6e-b5dee68c09dd,1440,1,00:38:37.400,38,37,17,Pressure,90,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,1.513275,,6d8a176c-f6a3-45d0-bb64-84ae748aaced,,5582,Celso Borges Mora,13,Right Center Midfield,49.8,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc8f1b40-4751-4c27-baa9-e038c58ad596,1441,1,00:38:39.053,38,39,30,Pass,90,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.888782,,08296df9-ca08-4415-9830-ab9bcc0407af,,11542,Javier Guerra Rodríguez,23,Center Forward,66.4,21.5,27144.0,Antonio Amaya Carazo,17.035551,-3.0769768,1.0,Ground Pass,49.4,20.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08296df9-ca08-4415-9830-ab9bcc0407af,1442,1,00:38:39.942,38,39,42,Ball Receipt*,90,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,cc8f1b40-4751-4c27-baa9-e038c58ad596,,27144,Antonio Amaya Carazo,3,Right Center Back,49.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b103c765-17af-4914-b5d1-b15c74346594,1443,1,00:38:39.942,38,39,43,Carry,90,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.641094,,08296df9-ca08-4415-9830-ab9bcc0407af,,27144,Antonio Amaya Carazo,3,Right Center Back,49.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a28eef6f-d04b-4933-ae8c-3ff428853eee,,,,,,48.6,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a28eef6f-d04b-4933-ae8c-3ff428853eee,1444,1,00:38:43.583,38,43,30,Pass,90,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.252244,,3451610d-4ec5-40e2-a45b-a4edd6992f33,,27144,Antonio Amaya Carazo,3,Right Center Back,48.6,21.3,11298.0,José Ignacio Martínez García,17.325415,-0.37836275,3.0,High Pass,64.7,14.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,5bce5f24-912c-4a5f-84ad-1ada9e54b169,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451610d-4ec5-40e2-a45b-a4edd6992f33,1445,1,00:38:44.835,38,44,42,Ball Receipt*,90,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,a28eef6f-d04b-4933-ae8c-3ff428853eee,,11298,José Ignacio Martínez García,6,Left Back,64.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bce5f24-912c-4a5f-84ad-1ada9e54b169,1446,1,00:38:44.835,38,44,30,Pass,90,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,1.292299,,4080a585-c4b3-4c20-9fb0-6de71345bd6c,,6738,Juan Francisco Moreno Fuertes,12,Right Midfield,55.4,65.2,,,14.270599,-0.15478039,3.0,High Pass,69.5,63.0,37.0,Head,64.0,Interception,,,,,,,,,,,,,,,,,,,a28eef6f-d04b-4933-ae8c-3ff428853eee,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080a585-c4b3-4c20-9fb0-6de71345bd6c,1447,1,00:38:46.127,38,46,30,Pass,90,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.297949,,5bce5f24-912c-4a5f-84ad-1ada9e54b169,,27144,Antonio Amaya Carazo,3,Right Center Back,50.6,17.1,11542.0,Javier Guerra Rodríguez,21.162466,-0.18534794,2.0,Low Pass,71.4,13.2,37.0,Head,64.0,Interception,,,,,,,,,,,,,,,,,,,9954c022-0d5d-4f9a-8823-fee9a5ee0682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9954c022-0d5d-4f9a-8823-fee9a5ee0682,1448,1,00:38:47.425,38,47,42,Ball Receipt*,90,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,4080a585-c4b3-4c20-9fb0-6de71345bd6c,,11542,Javier Guerra Rodríguez,23,Center Forward,71.4,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a289c94-8e39-4f8c-a5a0-35cbf4055ad6,1449,1,00:38:47.425,38,47,43,Carry,90,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.181723,,3934b19b-94be-43f1-903f-fa0c337ef50c,,11542,Javier Guerra Rodríguez,23,Center Forward,71.4,13.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,93ab5d33-0c8f-4e25-beaf-af2e869cc57a,9954c022-0d5d-4f9a-8823-fee9a5ee0682,,,,,71.4,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
