id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,off_camera,dribble,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,counterpress,duel,clearance,out,interception,ball_recovery,miscontrol,foul_committed,foul_won,block,substitution,injury_stoppage,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events,related_events_3,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_cross,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,ball_recovery_recovery_failure,player,position,location
febb162d-e540-43f4-b657-b82e01ef1fd9,3202,2,00:38:44.834,83,44,42,Ball Receipt*,212,360,Rayo Vallecano,7,From Goal Kick,222,Villarreal,,,22bc2892-6512-4c1c-b42b-342902cf6e28,6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,49.5,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,
bcd0297f-b86e-4419-aac1-f726e6a2cc09,3203,2,00:38:44.834,83,44,2,Ball Recovery,212,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,22bc2892-6512-4c1c-b42b-342902cf6e28,6852.0,Jozabed Sánchez Ruiz,3.0,Right Center Back,65.9,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698cf89-3f3c-4b8d-9bfe-b9c9c9328447,3204,2,00:38:44.834,83,44,43,Carry,212,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.155918,,30953932-3065-46c9-be36-3e4f542d8b45,6852.0,Jozabed Sánchez Ruiz,3.0,Right Center Back,65.9,19.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,bcd0297f-b86e-4419-aac1-f726e6a2cc09,cb2b9256-0019-4bd4-b1b4-545f589f3892,,,,,,,,,,,,,64.2,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,
cb2b9256-0019-4bd4-b1b4-545f589f3892,3205,2,00:38:45.711,83,45,17,Pressure,212,360,Rayo Vallecano,7,From Goal Kick,222,Villarreal,0.3455,,30953932-3065-46c9-be36-3e4f542d8b45,6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,53.5,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,4698cf89-3f3c-4b8d-9bfe-b9c9c9328447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30953932-3065-46c9-be36-3e4f542d8b45,3206,2,00:38:45.990,83,45,30,Pass,212,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.162179,,150b19ef-696e-47d0-a44d-961e21d61dd3,6852.0,Jozabed Sánchez Ruiz,3.0,Right Center Back,64.2,17.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,cb2b9256-0019-4bd4-b1b4-545f589f3892,,26848.0,Roberto Trashorras Gayoso,10.259142,2.3906636,1.0,Ground Pass,56.7,24.3,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
150b19ef-696e-47d0-a44d-961e21d61dd3,3207,2,00:38:47.152,83,47,42,Ball Receipt*,212,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,30953932-3065-46c9-be36-3e4f542d8b45,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,56.7,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d124cd43-2809-46aa-9f08-b282f30f7eeb,3208,2,00:38:47.152,83,47,43,Carry,212,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.338591,,150b19ef-696e-47d0-a44d-961e21d61dd3,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,56.7,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,be296e2b-38bb-4fc3-9985-301c56339caf,,,,,,,,,,,,,,57.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
be296e2b-38bb-4fc3-9985-301c56339caf,3209,2,00:38:47.491,83,47,30,Pass,212,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.52,,050974cc-2272-43d4-b74e-71f89ce34e87,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,57.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24255.0,Juan Carlos Martín Corral,35.739334,2.924441,1.0,Ground Pass,22.7,27.7,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
050974cc-2272-43d4-b74e-71f89ce34e87,3210,2,00:38:50.011,83,50,42,Ball Receipt*,212,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,be296e2b-38bb-4fc3-9985-301c56339caf,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,22.7,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ce137f8-4efb-44a7-8727-147015314eaf,3211,2,00:38:50.011,83,50,43,Carry,212,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.860726,,050974cc-2272-43d4-b74e-71f89ce34e87,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,22.7,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7677f22-19fe-494f-9376-2cbadc4e64fa,,,,,,,,,,,,,,20.0,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,
a7677f22-19fe-494f-9376-2cbadc4e64fa,3212,2,00:38:51.872,83,51,30,Pass,212,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,3.194614,,8c8e0701-16dd-482b-a895-7ec3ab861021,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,20.0,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2082678-0f26-4deb-a550-03a4089f06a8,,11542.0,Javier Guerra Rodríguez,67.84718,0.42540768,3.0,High Pass,81.8,58.3,,,,,,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,
8c8e0701-16dd-482b-a895-7ec3ab861021,3213,2,00:38:55.066,83,55,42,Ball Receipt*,212,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,a7677f22-19fe-494f-9376-2cbadc4e64fa,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,84.6,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,
e58343a6-8f70-4055-88c3-3b8aa8fdf682,3214,2,00:38:55.066,83,55,4,Duel,212,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,e2082678-0f26-4deb-a550-03a4089f06a8,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,81.8,58.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,
3abf41b1-6b85-4a7f-969c-b8d07bfaaad8,3290,2,00:40:43.557,85,43,4,Duel,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,cf12e4f4-5e4b-47bf-abac-6267456de613,6914.0,Roberto Román Triguero,6.0,Left Back,14.4,5.1,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,
be514160-c628-4e63-8025-747ed0269402,3291,2,00:40:44.240,85,44,2,Ball Recovery,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,26685.0,Nicolás Ladislao Fedor Flores,16.0,Left Midfield,17.2,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d3ad067-a4b1-4314-9b58-5de8308d22ef,3292,2,00:40:44.240,85,44,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.894789,,be514160-c628-4e63-8025-747ed0269402,26685.0,Nicolás Ladislao Fedor Flores,16.0,Left Midfield,17.2,4.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c99024df-4847-480c-829e-b0acb61f660e,cf2aaf2d-381d-4bd4-9400-8560ed2cacbb,,,,,,,,,,,,,22.7,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,
c99024df-4847-480c-829e-b0acb61f660e,3293,2,00:40:45.482,85,45,17,Pressure,218,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.588786,,0d3ad067-a4b1-4314-9b58-5de8308d22ef,6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,99.1,72.9,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf2aaf2d-381d-4bd4-9400-8560ed2cacbb,3294,2,00:40:46.135,85,46,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.845534,,5ba4fc6b-013a-42b5-aed4-b0d8907626e7,26685.0,Nicolás Ladislao Fedor Flores,16.0,Left Midfield,22.7,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26690.0,Alberto Mateus Contreiras Gonçalves,16.668833,0.58467484,1.0,Ground Pass,36.6,16.4,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
5ba4fc6b-013a-42b5-aed4-b0d8907626e7,3295,2,00:40:46.980,85,46,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cf2aaf2d-381d-4bd4-9400-8560ed2cacbb,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,36.6,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc7a18c8-c890-4ea0-951d-53406a2f76c3,3296,2,00:40:46.980,85,46,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.666373,,3ee11dc7-2dbb-420a-b16f-422bff8d2aa5,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,35.6,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,14.094325,0.43191224,1.0,Ground Pass,48.4,23.2,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
3ee11dc7-2dbb-420a-b16f-422bff8d2aa5,3297,2,00:40:48.647,85,48,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,bc7a18c8-c890-4ea0-951d-53406a2f76c3,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,48.4,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c331865b-4f97-48fe-9c05-2913ea1ed5af,3298,2,00:40:48.647,85,48,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.062111,,3ee11dc7-2dbb-420a-b16f-422bff8d2aa5,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,48.4,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,c454d6fe-2086-40d1-80d0-3b11d9e769ee,,,,,,,,,,,,,,49.7,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,
c454d6fe-2086-40d1-80d0-3b11d9e769ee,3299,2,00:40:48.709,85,48,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.69709,,66c59d9a-6219-4269-af48-1676357a127c,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,49.7,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,41.408817,1.6433082,3.0,High Pass,46.7,64.5,,,,,,,40.0,Right Foot,,,,,,,,,,,True,,,,,,,,,,,,,
66c59d9a-6219-4269-af48-1676357a127c,3300,2,00:40:51.406,85,51,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c454d6fe-2086-40d1-80d0-3b11d9e769ee,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,46.7,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c3d004f-8a1b-4043-b125-ad9a1ee7ae8c,3301,2,00:40:51.406,85,51,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.327233,,66c59d9a-6219-4269-af48-1676357a127c,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,46.7,64.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,e58e0198-55f4-4754-baa5-52b7b3b959fb,f46d2e6b-144a-48be-aecc-197e29b9633a,,,,,,,,,,,,,69.8,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,
e58e0198-55f4-4754-baa5-52b7b3b959fb,3302,2,00:40:53.345,85,53,17,Pressure,218,360,Rayo Vallecano,1,Regular Play,222,Villarreal,1.774322,,6c3d004f-8a1b-4043-b125-ad9a1ee7ae8c,18867.0,Matías Nahuel Leiva Esquivel,16.0,Left Midfield,67.6,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f46d2e6b-144a-48be-aecc-197e29b9633a,3303,2,00:40:56.733,85,56,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.520118,,98bfc932-f090-48f2-86a3-609d7302a782,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,69.8,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26690.0,Alberto Mateus Contreiras Gonçalves,41.429096,-1.4108063,1.0,Ground Pass,76.4,31.8,,,,,,,40.0,Right Foot,,,,,,,,,,,True,,,,,,,,,,,,,
98bfc932-f090-48f2-86a3-609d7302a782,3304,2,00:40:59.253,85,59,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f46d2e6b-144a-48be-aecc-197e29b9633a,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,76.4,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec990223-79c8-4e73-8eca-ddfbe4dc6fb1,3305,2,00:40:59.253,85,59,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.390389,,5b3044bb-9be3-4408-b7e1-fcfa1b6b6eac,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,76.4,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,98bfc932-f090-48f2-86a3-609d7302a782,,,,,,,,,,,,,,77.7,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,
5b3044bb-9be3-4408-b7e1-fcfa1b6b6eac,3306,2,00:40:59.644,85,59,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.197261,,9468b560-a411-432e-b5c2-9261927b3ca4,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,77.7,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,13.388055,2.900237,1.0,Ground Pass,64.7,38.9,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,
9468b560-a411-432e-b5c2-9261927b3ca4,3307,2,00:41:00.841,86,0,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,5b3044bb-9be3-4408-b7e1-fcfa1b6b6eac,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,64.7,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfbb9b5f-55e3-4920-9f9a-98834ad038cf,3308,2,00:41:00.841,86,0,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.944824,,9468b560-a411-432e-b5c2-9261927b3ca4,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,64.7,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd8193b2-c1cc-42ae-9b90-42eb0b8f558b,,,,,,,,,,,,,,64.9,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,
cd8193b2-c1cc-42ae-9b90-42eb0b8f558b,3309,2,00:41:01.786,86,1,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.706117,,99bd93c6-83c0-472c-9712-1fe8cc933768,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,64.9,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,26.774801,-1.645563,1.0,Ground Pass,62.9,11.5,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
99bd93c6-83c0-472c-9712-1fe8cc933768,3310,2,00:41:03.492,86,3,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cd8193b2-c1cc-42ae-9b90-42eb0b8f558b,6914.0,Roberto Román Triguero,6.0,Left Back,62.9,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8524bba-535b-4f61-8c48-95b14313ddb2,3311,2,00:41:03.492,86,3,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.196525,,8310ffca-d043-4ae9-9bf3-6fde1a7477bf,6914.0,Roberto Román Triguero,6.0,Left Back,62.9,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,99bd93c6-83c0-472c-9712-1fe8cc933768,,,,,,,,,,,,,,62.9,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,
8310ffca-d043-4ae9-9bf3-6fde1a7477bf,3312,2,00:41:03.688,86,3,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.382521,,26162cd2-a641-4e1a-b122-16b5d2ad74b6,6914.0,Roberto Román Triguero,6.0,Left Back,62.9,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26685.0,Nicolás Ladislao Fedor Flores,14.996666,-0.5083938,1.0,Ground Pass,76.0,4.2,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
26162cd2-a641-4e1a-b122-16b5d2ad74b6,3313,2,00:41:05.071,86,5,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,8310ffca-d043-4ae9-9bf3-6fde1a7477bf,26685.0,Nicolás Ladislao Fedor Flores,16.0,Left Midfield,76.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38288c0c-8d09-4653-b5b0-caeb3918c069,3314,2,00:41:05.071,86,5,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.582956,,8026ab06-ee92-4119-853f-65756fd589a4,26685.0,Nicolás Ladislao Fedor Flores,16.0,Left Midfield,76.6,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,12.773801,2.976444,1.0,Ground Pass,64.0,7.2,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
8026ab06-ee92-4119-853f-65756fd589a4,3315,2,00:41:06.654,86,6,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,38288c0c-8d09-4653-b5b0-caeb3918c069,6914.0,Roberto Román Triguero,6.0,Left Back,64.0,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855793b8-d078-4232-9bda-618ab32ef6ca,3316,2,00:41:06.654,86,6,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.785355,,8026ab06-ee92-4119-853f-65756fd589a4,6914.0,Roberto Román Triguero,6.0,Left Back,64.0,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2787921-58db-4b56-896a-b7da8456c173,,,,,,,,,,,,,,64.0,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,
f2787921-58db-4b56-896a-b7da8456c173,3317,2,00:41:07.439,86,7,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.86729,,7c6c49a9-2edf-4928-91d0-035dbb4dea66,6914.0,Roberto Román Triguero,6.0,Left Back,64.0,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,9.990496,2.2924511,1.0,Ground Pass,57.4,16.6,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
7c6c49a9-2edf-4928-91d0-035dbb4dea66,3318,2,00:41:08.307,86,8,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f2787921-58db-4b56-896a-b7da8456c173,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,57.4,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93f582cb-e150-42c0-bf9c-41f0705eec98,3319,2,00:41:08.307,86,8,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.164335,,40f8e0b9-292b-4a99-b503-51b42fedc041,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,57.4,16.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,7c6c49a9-2edf-4928-91d0-035dbb4dea66,7cca13d8-1958-4724-84a8-0b5cd8438e8b,,,,,,,,,,,,,62.3,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,
7cca13d8-1958-4724-84a8-0b5cd8438e8b,3320,2,00:41:08.664,86,8,17,Pressure,218,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.729502,,93f582cb-e150-42c0-bf9c-41f0705eec98,6862.0,Cédric Bakambu,24.0,Left Center Forward,59.5,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40f8e0b9-292b-4a99-b503-51b42fedc041,3321,2,00:41:10.471,86,10,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.490872,,bc3bc66c-b01f-4ff4-8980-a5e156c4204c,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,62.3,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,18.209887,-1.5378412,1.0,Ground Pass,62.9,3.6,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
bc3bc66c-b01f-4ff4-8980-a5e156c4204c,3322,2,00:41:11.962,86,11,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,40f8e0b9-292b-4a99-b503-51b42fedc041,6914.0,Roberto Román Triguero,6.0,Left Back,62.9,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65650f11-2b54-4a5f-9b8c-60a4f1ff8beb,3323,2,00:41:11.962,86,11,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.347357,,218a6f7d-8e17-4e07-80cc-c6a653ba73c5,6914.0,Roberto Román Triguero,6.0,Left Back,62.9,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc3bc66c-b01f-4ff4-8980-a5e156c4204c,,,,,,,,,,,,,,61.9,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,
218a6f7d-8e17-4e07-80cc-c6a653ba73c5,3324,2,00:41:12.309,86,12,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.035232,,f1e44fe7-ffe1-4702-84fd-b1570c449b67,6914.0,Roberto Román Triguero,6.0,Left Back,61.9,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,26.108427,2.3914104,1.0,Ground Pass,42.8,23.5,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
f1e44fe7-ffe1-4702-84fd-b1570c449b67,3325,2,00:41:14.344,86,14,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,218a6f7d-8e17-4e07-80cc-c6a653ba73c5,6852.0,Jozabed Sánchez Ruiz,3.0,Right Center Back,42.8,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6810071c-f2fb-4097-a993-9fdd357b51ca,3326,2,00:41:14.344,86,14,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.08,,64afc949-e388-493b-ad23-d559ba4e84e1,6852.0,Jozabed Sánchez Ruiz,3.0,Right Center Back,42.8,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1e44fe7-ffe1-4702-84fd-b1570c449b67,,,,,,,,,,,,,,42.6,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,
64afc949-e388-493b-ad23-d559ba4e84e1,3327,2,00:41:15.424,86,15,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.775477,,4d91b5b3-6890-4cf4-9304-a1ca5a1d78ed,6852.0,Jozabed Sánchez Ruiz,3.0,Right Center Back,42.6,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24255.0,Juan Carlos Martín Corral,32.13378,2.8021274,1.0,Ground Pass,12.3,36.7,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,
4d91b5b3-6890-4cf4-9304-a1ca5a1d78ed,3328,2,00:41:18.200,86,18,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,64afc949-e388-493b-ad23-d559ba4e84e1,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,12.3,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10ec7b29-8426-46c9-b87e-ee2944dbd28d,3329,2,00:41:18.200,86,18,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.386249,,4d91b5b3-6890-4cf4-9304-a1ca5a1d78ed,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,12.3,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,a69fa2a8-ca47-43ee-a224-c8861579ff0e,,,,,,,,,,,,,,12.9,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,
