id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,dribble,duel,ball_recovery,ball_receipt,clearance,out,foul_won,foul_committed,counterpress,interception,shot,goalkeeper,substitution,miscontrol,bad_behaviour,player_off,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_aerial_won,duel_type_id,duel_type_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,interception_outcome_id,interception_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_3,dribble_outcome_id,dribble_outcome_name,related_events_4,foul_committed_advantage,foul_won_advantage,duel_outcome_id,duel_outcome_name,pass_cross,clearance_head,goalkeeper_outcome_id,goalkeeper_outcome_name,miscontrol_aerial_won,clearance_aerial_won,clearance_left_foot,pass_goal_assist,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate
f4c3968c-c26b-4849-92e3-ddd632f002c0,733,1,00:22:33.803,22,33,30,Pass,56,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.246664,,f422109f-fc6e-431d-8ef6-c83f1467f137,,11298,José Ignacio Martínez García,6,Left Back,56.8,13.6,26222.0,José Eduardo Rosa Vale de Castro,49.81335,1.7402354,3.0,High Pass,48.4,62.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f422109f-fc6e-431d-8ef6-c83f1467f137,734,1,00:22:36.050,22,36,42,Ball Receipt*,56,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,f4c3968c-c26b-4849-92e3-ddd632f002c0,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,48.4,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06f474ef-2306-4b31-b44e-b98b04e47492,735,1,00:22:36.050,22,36,43,Carry,56,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.486238,,e41f396e-ec3b-48f7-ae12-07d08cfb89ba,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,48.4,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f422109f-fc6e-431d-8ef6-c83f1467f137,55.0,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e41f396e-ec3b-48f7-ae12-07d08cfb89ba,736,1,00:22:38.536,22,38,30,Pass,56,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.088207,,ec519523-f390-4baa-a9f5-b57963ee093c,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,55.0,50.4,6852.0,Jozabed Sánchez Ruiz,60.282417,-0.9183373,3.0,High Pass,91.6,2.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec519523-f390-4baa-a9f5-b57963ee093c,737,1,00:22:41.625,22,41,42,Ball Receipt*,56,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e41f396e-ec3b-48f7-ae12-07d08cfb89ba,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,91.6,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab4fb571-6356-4764-8923-bd9dedd42b56,738,1,00:22:41.745,22,41,30,Pass,56,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.735179,,842ef2c6-b535-4eb5-9d5c-081eccef1a5a,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,93.9,3.5,11298.0,José Ignacio Martínez García,9.884331,1.7642237,2.0,Low Pass,92.0,13.2,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842ef2c6-b535-4eb5-9d5c-081eccef1a5a,739,1,00:22:42.480,22,42,42,Ball Receipt*,56,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,ab4fb571-6356-4764-8923-bd9dedd42b56,,11298,José Ignacio Martínez García,6,Left Back,92.0,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df11403d-9d4b-44a9-a079-3525d5dfc84c,740,1,00:22:42.480,22,42,43,Carry,56,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.062184,,842ef2c6-b535-4eb5-9d5c-081eccef1a5a,,11298,José Ignacio Martínez García,6,Left Back,92.0,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e3dac3e-b2fd-49c1-9d31-a974182f5afb,92.0,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e3dac3e-b2fd-49c1-9d31-a974182f5afb,741,1,00:22:42.542,22,42,30,Pass,56,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.393891,,7df17df8-bbf3-4dd5-a3da-6efac1cb7426,,11298,José Ignacio Martínez García,6,Left Back,92.0,13.2,26848.0,Roberto Trashorras Gayoso,11.462984,-2.3191743,1.0,Ground Pass,84.2,4.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5763ee16-fc6b-41db-8e03-49bac134f20c,742,1,00:22:43.741,22,43,17,Pressure,56,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.482971,,7df17df8-bbf3-4dd5-a3da-6efac1cb7426,,7154,Sebastián Carlos Cristóforo Pepe,9,Right Defensive Midfield,32.0,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dba1a880-7380-4d6a-bf8b-4850b366e9d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7df17df8-bbf3-4dd5-a3da-6efac1cb7426,743,1,00:22:43.936,22,43,42,Ball Receipt*,56,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,5763ee16-fc6b-41db-8e03-49bac134f20c,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,84.2,4.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,8e3dac3e-b2fd-49c1-9d31-a974182f5afb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dba1a880-7380-4d6a-bf8b-4850b366e9d6,744,1,00:22:43.936,22,43,43,Carry,56,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.311223,,5763ee16-fc6b-41db-8e03-49bac134f20c,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,84.2,4.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7df17df8-bbf3-4dd5-a3da-6efac1cb7426,86.4,2.1,d9fcf017-c475-4c4e-8855-c6b53e18a831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9fcf017-c475-4c4e-8855-c6b53e18a831,745,1,00:22:45.247,22,45,30,Pass,56,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.467733,,af26f369-2219-4729-b02e-50b6925c9ac0,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,86.4,2.1,6852.0,Jozabed Sánchez Ruiz,10.127192,0.15865526,1.0,Ground Pass,96.4,3.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af26f369-2219-4729-b02e-50b6925c9ac0,746,1,00:22:45.715,22,45,42,Ball Receipt*,56,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,d9fcf017-c475-4c4e-8855-c6b53e18a831,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,96.4,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
