id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,duel,ball_receipt,off_camera,counterpress,interception,out,clearance,foul_won,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery,foul_committed,substitution,bad_behaviour,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,foul_committed_card_id,foul_committed_card_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,pass_aerial_won,clearance_head,clearance_aerial_won,foul_won_defensive
b8034a8e-8852-465f-9c71-18e5c755c331,2877,2,00:40:16.422,85,16,6,Block,211,360,Rayo Vallecano,3,From Free Kick,221,Levante UD,0.0,,e5d0e08d-7b7d-4e7e-afab-2883e946d581,6647,Zouhair Feddal,5,Left Center Back,22.7,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9abe199d-574b-49db-99a3-c8fede2f414a,2878,2,00:40:16.502,85,16,23,Goal Keeper,211,360,Rayo Vallecano,3,From Free Kick,221,Levante UD,0.0,,e5d0e08d-7b7d-4e7e-afab-2883e946d581,23843,Diego Mariño Villar,1,Goalkeeper,1.3,39.7,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,39.7,,,,,,,,,,,,,,,,,,,,,,,,,
8bdf439a-b215-4a0d-a9b3-ae02951885bb,2879,2,00:40:18.367,85,18,9,Clearance,211,360,Rayo Vallecano,3,From Free Kick,221,Levante UD,0.0,,,25134,Deyverson Brum Silva Acosta,23,Center Forward,22.1,52.3,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,
cade3e4f-6a75-4683-acf9-b40649541447,2880,2,00:40:32.539,85,32,30,Pass,212,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.416234,,88ef0afa-5b6b-4d57-bbaa-31590cc18f97,11298,José Ignacio Martínez García,5,Left Center Back,53.0,0.1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,26.786564,0.40685257,3.0,High Pass,77.6,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Throw-in,9.0,Incomplete,,,,,,,,,,,,,,,,,
88ef0afa-5b6b-4d57-bbaa-31590cc18f97,2881,2,00:40:34.955,85,34,10,Interception,212,360,Rayo Vallecano,4,From Throw In,221,Levante UD,0.0,,cade3e4f-6a75-4683-acf9-b40649541447,5678,Jefferson Andrés Lerma Solís,9,Right Defensive Midfield,42.5,69.4,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,
9d4b0c44-341e-42eb-afb7-1b794ca1d583,2882,2,00:40:44.579,85,44,30,Pass,213,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.329832,,197a2249-276e-458b-8b42-2dfb87e641c9,11298,José Ignacio Martínez García,5,Left Center Back,77.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26690.0,Alberto Mateus Contreiras Gonçalves,20.734753,0.54786354,3.0,High Pass,95.0,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,
197a2249-276e-458b-8b42-2dfb87e641c9,2883,2,00:40:45.909,85,45,42,Ball Receipt*,213,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,9d4b0c44-341e-42eb-afb7-1b794ca1d583,26690,Alberto Mateus Contreiras Gonçalves,24,Left Center Forward,95.0,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8099a7b-1562-4d86-a19b-fcfe660f3e75,2884,2,00:40:45.909,85,45,30,Pass,213,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.656535,,28563810-e8bc-4865-9a97-410b2bef3c76,26690,Alberto Mateus Contreiras Gonçalves,24,Left Center Forward,95.4,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23761.0,Alhassane Bangoura,12.865458,-0.20349304,3.0,High Pass,108.0,8.3,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28563810-e8bc-4865-9a97-410b2bef3c76,2885,2,00:40:47.565,85,47,42,Ball Receipt*,213,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e8099a7b-1562-4d86-a19b-fcfe660f3e75,23761,Alhassane Bangoura,8,Left Wing Back,108.0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b38c2f8-d72e-488e-9b6d-784e5cee65fa,2886,2,00:40:47.565,85,47,43,Carry,213,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,4.761743,,258ce656-a911-44c8-8d00-506e7cbcb68b,23761,Alhassane Bangoura,8,Left Wing Back,108.0,8.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,28563810-e8bc-4865-9a97-410b2bef3c76,113.2,5.8,,,,,,,,,,,c354041b-3568-4242-ae88-fdea6a64094e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c354041b-3568-4242-ae88-fdea6a64094e,2887,2,00:40:48.083,85,48,17,Pressure,213,360,Rayo Vallecano,4,From Throw In,221,Levante UD,2.159998,,5b38c2f8-d72e-488e-9b6d-784e5cee65fa,6787,Pedro López Muñoz,2,Right Back,6.9,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258ce656-a911-44c8-8d00-506e7cbcb68b,2888,2,00:40:52.327,85,52,30,Pass,213,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.269504,,2b1aabea-2b01-420c-bb01-e5e4c7e1ae28,23761,Alhassane Bangoura,8,Left Wing Back,113.2,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,17.91089,2.0844023,1.0,Ground Pass,104.4,21.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b1aabea-2b01-420c-bb01-e5e4c7e1ae28,2889,2,00:40:53.597,85,53,42,Ball Receipt*,213,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,258ce656-a911-44c8-8d00-506e7cbcb68b,11542,Javier Guerra Rodríguez,22,Right Center Forward,104.4,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5f132b0-b336-468e-bbbf-814c514a64ce,2890,2,00:40:53.597,85,53,43,Carry,213,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.726082,,2b1aabea-2b01-420c-bb01-e5e4c7e1ae28,11542,Javier Guerra Rodríguez,22,Right Center Forward,104.4,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fc63c97-51c0-4757-a8e9-c10bd1e09184,108.7,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc63c97-51c0-4757-a8e9-c10bd1e09184,2891,2,00:40:56.323,85,56,14,Dribble,213,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,0894ff2d-6370-4d9d-9673-70c8c66b47ea,11542,Javier Guerra Rodríguez,22,Right Center Forward,108.7,21.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,
0894ff2d-6370-4d9d-9673-70c8c66b47ea,2892,2,00:40:56.323,85,56,4,Duel,213,360,Rayo Vallecano,4,From Throw In,221,Levante UD,0.0,,8fc63c97-51c0-4757-a8e9-c10bd1e09184,6787,Pedro López Muñoz,2,Right Back,11.4,58.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,
40c96c6d-b8a9-4f8d-a567-26d3eb511660,2893,2,00:40:58.930,85,58,2,Ball Recovery,213,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,23761,Alhassane Bangoura,8,Left Wing Back,99.6,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8432986-c84b-457c-8541-99a3638d76fa,2894,2,00:40:58.930,85,58,43,Carry,213,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.695681,,29a10b9c-cdc9-40a3-9b7e-cd1dc5fe4bd6,23761,Alhassane Bangoura,8,Left Wing Back,99.6,4.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,40c96c6d-b8a9-4f8d-a567-26d3eb511660,98.7,6.9,,,,,,,,,,,e4151f89-35df-4509-8c3e-3c6b952af94f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29a10b9c-cdc9-40a3-9b7e-cd1dc5fe4bd6,2895,2,00:41:00.923,86,0,17,Pressure,213,360,Rayo Vallecano,4,From Throw In,221,Levante UD,0.8,,d8432986-c84b-457c-8541-99a3638d76fa,27123,Jordi Xumetra Feliu,17,Right Wing,18.0,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4151f89-35df-4509-8c3e-3c6b952af94f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4151f89-35df-4509-8c3e-3c6b952af94f,2896,2,00:41:01.626,86,1,30,Pass,213,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.322214,,29a10b9c-cdc9-40a3-9b7e-cd1dc5fe4bd6,23761,Alhassane Bangoura,8,Left Wing Back,98.7,6.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,5cfc96f4-df01-4ba4-9967-0f9291c9c8d3,,,,,44.617935,1.165316,3.0,High Pass,116.3,47.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,True,True,,,,,,,
09cb3900-9dac-4694-bc16-7303ca51d44f,2916,2,00:41:31.481,86,31,4,Duel,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,1a4e5785-4ff1-4720-847e-edd4ef8214cc,6914,Roberto Román Triguero,4,Center Back,31.9,33.6,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,
73bfed2b-de81-4d73-a4b5-838cf4c8c98f,2917,2,00:41:32.749,86,32,2,Ball Recovery,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,11298,José Ignacio Martínez García,5,Left Center Back,26.5,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9edc12f-3a83-4cc2-a68e-f2f13e3d6634,2918,2,00:41:32.749,86,32,43,Carry,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.470488,,73bfed2b-de81-4d73-a4b5-838cf4c8c98f,11298,José Ignacio Martínez García,5,Left Center Back,26.5,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78aea018-23ba-4d55-9c9e-830e8f0ce92c,21.9,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78aea018-23ba-4d55-9c9e-830e8f0ce92c,2919,2,00:41:33.220,86,33,30,Pass,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.535893,,ec51bbcc-4b08-4b94-8fa2-3474ee0fbf3e,11298,José Ignacio Martínez García,5,Left Center Back,21.9,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10612.0,Yoel Rodríguez Oterino,17.987774,2.4112568,1.0,Ground Pass,8.5,45.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec51bbcc-4b08-4b94-8fa2-3474ee0fbf3e,2920,2,00:41:35.755,86,35,42,Ball Receipt*,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,78aea018-23ba-4d55-9c9e-830e8f0ce92c,10612,Yoel Rodríguez Oterino,1,Goalkeeper,8.5,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddb7eae2-1970-49db-8818-0ebf99aba6bf,2921,2,00:41:35.755,86,35,30,Pass,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.19319,,1a1d0c98-3a03-4350-abc7-9118bcfab80f,10612,Yoel Rodríguez Oterino,1,Goalkeeper,8.5,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27cdddc9-008a-46bf-8977-b117de061f8e,,,11542.0,Javier Guerra Rodríguez,59.90209,-0.40313816,3.0,High Pass,63.6,22.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
1a1d0c98-3a03-4350-abc7-9118bcfab80f,2922,2,00:41:38.949,86,38,42,Ball Receipt*,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ddb7eae2-1970-49db-8818-0ebf99aba6bf,11542,Javier Guerra Rodríguez,22,Right Center Forward,63.9,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
213e1572-53a3-4bbb-9af5-c20442386641,2923,2,00:41:38.949,86,38,4,Duel,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,27cdddc9-008a-46bf-8977-b117de061f8e,11542,Javier Guerra Rodríguez,22,Right Center Forward,63.6,22.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,
