id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,out,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,miscontrol,block,clearance,foul_won,50_50,foul_committed,substitution,bad_behaviour,pass,related_events_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,carry_end_location_0,carry_end_location_1,related_events_2,related_events,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_outcome_id,duel_outcome_name,related_events_3,pass_aerial_won,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name
5ac5847c-6f1a-428b-acfb-7d57c21ac877,1446,1,00:38:32.243,38,32,17,Pressure,84,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.338171,,aec6af4a-51d5-4d0e-b1f1-9cfb08082c38,5485,Raphaël Varane,5,Left Center Back,32.6,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcde3662-c3fc-4401-956b-deb0d04974d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec6af4a-51d5-4d0e-b1f1-9cfb08082c38,1447,1,00:38:32.526,38,32,30,Pass,84,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.100943,,0503d074-36ba-4225-a14e-994aba98cdf5,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,85.8,49.6,26848.0,Roberto Trashorras Gayoso,13.259336,2.0918133,1.0,Ground Pass,79.2,61.1,,,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,5ac5847c-6f1a-428b-acfb-7d57c21ac877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0503d074-36ba-4225-a14e-994aba98cdf5,1448,1,00:38:33.627,38,33,42,Ball Receipt*,84,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,aec6af4a-51d5-4d0e-b1f1-9cfb08082c38,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,79.2,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28e4f98b-285f-4c21-863f-0f52ffc60045,1449,1,00:38:33.627,38,33,43,Carry,84,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.178073,,0503d074-36ba-4225-a14e-994aba98cdf5,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,79.2,61.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,18eb8f89-2140-4004-9288-dc3604fd0a7f,,,,,,,115.4,56.0,7b59c4b9-4fb5-4f16-8f28-10caa63be5a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b59c4b9-4fb5-4f16-8f28-10caa63be5a5,1450,1,00:38:34.262,38,34,17,Pressure,84,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,1.433253,,28e4f98b-285f-4c21-863f-0f52ffc60045,5456,Mateo Kovačić,13,Right Center Midfield,39.4,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00ecc5b-6d54-4a37-8b64-65b61c7c74c9,1451,1,00:38:36.801,38,36,17,Pressure,84,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.062829,,,5552,Marcelo Vieira da Silva Júnior,6,Left Back,14.4,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18eb8f89-2140-4004-9288-dc3604fd0a7f,1452,1,00:38:38.805,38,38,30,Pass,84,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.506371,,e4c7ed2e-94fa-4e30-98e5-acfdbf43ceb3,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,115.4,56.0,11539.0,Adrián Embarba Blázquez,27.574627,-1.7753042,3.0,High Pass,109.8,29.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,a5eb6e89-7769-4076-a4b5-26548f178eb4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4c7ed2e-94fa-4e30-98e5-acfdbf43ceb3,1453,1,00:38:40.311,38,40,42,Ball Receipt*,84,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,18eb8f89-2140-4004-9288-dc3604fd0a7f,11539,Adrián Embarba Blázquez,17,Right Wing,109.8,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5eb6e89-7769-4076-a4b5-26548f178eb4,1454,1,00:38:40.311,38,40,16,Shot,84,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.182774,,c0ae7674-46d3-46b0-acb8-42d8b86f1827,11539,Adrián Embarba Blázquez,17,Right Wing,112.4,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0868823,120.0,31.8,7.1,18eb8f89-2140-4004-9288-dc3604fd0a7f,98.0,Off T,93.0,Normal,37.0,Head,87.0,Open Play,117.9,40.3,5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,False,113.6,56.6,5485.0,Raphaël Varane,5.0,Left Center Back,False,113.7,52.5,5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,False,103.1,61.6,5456.0,Mateo Kovačić,13.0,Right Center Midfield,False,112.7,47.5,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,False,104.6,53.8,5574.0,Toni Kroos,10.0,Center Defensive Midfield,False,115.7,35.4,3063.0,Danilo Luiz da Silva,2.0,Right Back,False,103.2,38.5,4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,False,108.6,33.1,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,True,111.8,46.3,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,True,116.4,61.9,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,True,103.4,67.2,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,True,93.0,47.5,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,True,,,,,,,,,,,,,,,,,,
c0ae7674-46d3-46b0-acb8-42d8b86f1827,1455,1,00:38:41.494,38,41,23,Goal Keeper,84,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,a5eb6e89-7769-4076-a4b5-26548f178eb4,5597,Keylor Navas Gamboa,1,Goalkeeper,2.2,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,39.8,42.0,Moving,32.0,Shot Faced,,,,,,,,,,,,
65de0897-231a-4202-b8a7-8aa19cd262be,1481,1,00:39:26.987,39,26,4,Duel,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,d39ce0ff-4017-4f14-bace-31744f123a36,7900,Tiago Manuel Dias Correia,21,Left Wing,44.3,71.3,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,
5c3ca06e-6f7a-4167-8d1d-69d844720bc3,1482,1,00:39:27.801,39,27,2,Ball Recovery,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,24138,Joaquín José Marín Ruiz,2,Right Back,40.1,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1cfea54-5ec3-4660-af8c-c9069d432a77,1483,1,00:39:27.801,39,27,43,Carry,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.363429,,5c3ca06e-6f7a-4167-8d1d-69d844720bc3,24138,Joaquín José Marín Ruiz,2,Right Back,40.1,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9535dfb1-bfa9-4c27-b5c1-cce91f34d568,,,,,,,40.6,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9535dfb1-bfa9-4c27-b5c1-cce91f34d568,1484,1,00:39:29.164,39,29,30,Pass,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.995501,,b9aba321-262b-4dd9-81dd-37879a3d4ab5,24138,Joaquín José Marín Ruiz,2,Right Back,40.6,61.6,6852.0,Jozabed Sánchez Ruiz,13.621306,-1.0051932,1.0,Ground Pass,47.9,50.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9aba321-262b-4dd9-81dd-37879a3d4ab5,1485,1,00:39:30.160,39,30,42,Ball Receipt*,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,9535dfb1-bfa9-4c27-b5c1-cce91f34d568,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,47.9,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bafa6b22-de78-461b-b4a6-d212981be14b,1486,1,00:39:30.160,39,30,30,Pass,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.11754,,36afffaa-e561-460c-b391-d10a76c27f36,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,46.8,50.1,26848.0,Roberto Trashorras Gayoso,7.8549347,2.7634504,3.0,High Pass,39.5,53.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36afffaa-e561-460c-b391-d10a76c27f36,1487,1,00:39:31.277,39,31,42,Ball Receipt*,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,bafa6b22-de78-461b-b4a6-d212981be14b,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,39.5,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd650946-163a-410c-990d-db5426b9aae3,1488,1,00:39:31.277,39,31,30,Pass,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.19164,,5db4b27c-cc54-476d-a4ea-89b6d6b1874c,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,38.9,52.8,6852.0,Jozabed Sánchez Ruiz,13.755726,-1.0453383,2.0,Low Pass,45.8,40.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5db4b27c-cc54-476d-a4ea-89b6d6b1874c,1489,1,00:39:32.469,39,32,42,Ball Receipt*,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cd650946-163a-410c-990d-db5426b9aae3,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,45.8,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5189093c-7464-4ac1-bc87-e70949e6ef1a,1490,1,00:39:32.469,39,32,43,Carry,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.08817,,5db4b27c-cc54-476d-a4ea-89b6d6b1874c,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,45.8,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f170a573-36bd-419f-8bcc-0c430d371108,,,,,,,46.0,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f170a573-36bd-419f-8bcc-0c430d371108,1491,1,00:39:33.557,39,33,30,Pass,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.56188,,a8e28b73-bf8d-4fe6-8f6b-4ebcace2acac,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,46.0,37.6,6914.0,Roberto Román Triguero,26.717222,-1.6984011,2.0,Low Pass,42.6,11.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8e28b73-bf8d-4fe6-8f6b-4ebcace2acac,1492,1,00:39:35.119,39,35,42,Ball Receipt*,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f170a573-36bd-419f-8bcc-0c430d371108,6914,Roberto Román Triguero,6,Left Back,42.6,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670d961c-6a50-4124-b006-8e45226616e8,1493,1,00:39:35.119,39,35,43,Carry,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.95161,,535dbe98-bbcb-44e9-a748-a6bb5535b939,6914,Roberto Román Triguero,6,Left Back,42.6,11.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a8e28b73-bf8d-4fe6-8f6b-4ebcace2acac,,,,,,,72.8,13.4,d4c063db-7a50-4d12-b553-bd0358be3df1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535dbe98-bbcb-44e9-a748-a6bb5535b939,1494,1,00:39:37.092,39,37,17,Pressure,86,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,1.625853,,670d961c-6a50-4124-b006-8e45226616e8,6399,Gareth Frank Bale,17,Right Wing,55.9,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4c063db-7a50-4d12-b553-bd0358be3df1,1495,1,00:39:39.071,39,39,30,Pass,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.259015,,7542141b-03b4-4fcc-9a4b-22382be2d83e,6914,Roberto Román Triguero,6,Left Back,72.8,13.4,11539.0,Adrián Embarba Blázquez,12.677934,-1.004672,1.0,Ground Pass,79.6,2.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7542141b-03b4-4fcc-9a4b-22382be2d83e,1496,1,00:39:41.330,39,41,42,Ball Receipt*,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d4c063db-7a50-4d12-b553-bd0358be3df1,11539,Adrián Embarba Blázquez,17,Right Wing,79.6,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007d96df-cb26-435a-9a34-337a84c516a0,1497,1,00:39:41.330,39,41,43,Carry,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.205078,,2f007555-16f7-4242-977a-59f3992da57b,11539,Adrián Embarba Blázquez,17,Right Wing,79.6,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7542141b-03b4-4fcc-9a4b-22382be2d83e,,,,,,,76.4,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f007555-16f7-4242-977a-59f3992da57b,1498,1,00:39:42.535,39,42,38,Miscontrol,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,11539,Adrián Embarba Blázquez,17,Right Wing,76.4,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5011410-55ce-4187-aab2-875a87ccbbe0,1499,1,00:39:43.607,39,43,17,Pressure,86,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.182714,,38ebeaa1-f420-4dbc-9f49-4ab39c4c87c5,3063,Danilo Luiz da Silva,2,Right Back,43.0,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c355ea3-c2a7-4efb-a49a-1fe7f7b132cc,,,,,,,,,a2fc5ed5-b949-4758-becd-500f7e970b76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2fc5ed5-b949-4758-becd-500f7e970b76,1500,1,00:39:43.744,39,43,2,Ball Recovery,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,d5011410-55ce-4187-aab2-875a87ccbbe0,11539,Adrián Embarba Blázquez,17,Right Wing,76.2,2.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38ebeaa1-f420-4dbc-9f49-4ab39c4c87c5,1501,1,00:39:43.744,39,43,43,Carry,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.026926,,5c355ea3-c2a7-4efb-a49a-1fe7f7b132cc,11539,Adrián Embarba Blázquez,17,Right Wing,76.2,2.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a2fc5ed5-b949-4758-becd-500f7e970b76,,,,,,,76.2,2.9,d5011410-55ce-4187-aab2-875a87ccbbe0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c355ea3-c2a7-4efb-a49a-1fe7f7b132cc,1502,1,00:39:43.771,39,43,3,Dispossessed,86,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,43bace07-4a07-4650-be3d-00a43bf6bfd8,11539,Adrián Embarba Blázquez,17,Right Wing,76.2,2.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,d5011410-55ce-4187-aab2-875a87ccbbe0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
