id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,dribble,duel,interception,out,miscontrol,foul_won,clearance,foul_committed,substitution,shot,goalkeeper,ball_recovery,block,pass,duel_type_id,duel_type_name,related_events_1,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,pass_body_part_id,pass_body_part_name,carry_end_location_0,carry_end_location_1,interception_outcome_id,interception_outcome_name,related_events,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_right_foot
b46c6224-80a9-4c28-8880-9ec6c7924544,157,1,00:02:37.976,2,37,39,Dribbled Past,7,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.0,,3a2bc287-bc79-49df-b967-5a84b6673e83,,6724,Manuel Agudo Durán,21,Left Wing,30.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fe24772-4d9d-4e7c-9c78-962325a977cb,,,,,,,,,,,,,,,,,,,,,,,
3a2bc287-bc79-49df-b967-5a84b6673e83,158,1,00:02:37.976,2,37,14,Dribble,7,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,b46c6224-80a9-4c28-8880-9ec6c7924544,,23761,Alhassane Bangoura,17,Right Wing,89.9,78.1,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,c995f7b8-94b1-4f8e-9a1e-80701548ee8c,,,,,,,,,,,,,,8.0,Complete,,,,,,,,
9fe24772-4d9d-4e7c-9c78-962325a977cb,159,1,00:02:37.976,2,37,43,Carry,7,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.353087,,3a2bc287-bc79-49df-b967-5a84b6673e83,,23761,Alhassane Bangoura,17,Right Wing,89.9,78.1,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,7e1f6f96-6e91-46e2-ab2c-3a9c6a0e896b,,,,,,b46c6224-80a9-4c28-8880-9ec6c7924544,,,93.9,72.3,,,,,,be866f99-e7bb-4a19-8340-a869c5fab90c,c995f7b8-94b1-4f8e-9a1e-80701548ee8c,,,,,,
be866f99-e7bb-4a19-8340-a869c5fab90c,160,1,00:02:38.152,2,38,17,Pressure,7,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.862846,,9fe24772-4d9d-4e7c-9c78-962325a977cb,,6802,Jonathan Castro Otto,6,Left Back,27.2,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d076214-33e8-4261-8ede-a881daf38316,161,1,00:02:39.329,2,39,22,Foul Committed,7,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.0,,7e1f6f96-6e91-46e2-ab2c-3a9c6a0e896b,,6802,Jonathan Castro Otto,6,Left Back,26.2,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e1f6f96-6e91-46e2-ab2c-3a9c6a0e896b,162,1,00:02:39.329,2,39,21,Foul Won,7,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,7d076214-33e8-4261-8ede-a881daf38316,,23761,Alhassane Bangoura,17,Right Wing,93.9,72.3,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76c5b7a0-05bb-46c4-8333-b3b90639af40,163,1,00:03:27.373,3,27,30,Pass,8,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.749252,,b3587187-890a-4f85-85ed-3ca1e6ff822b,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,93.9,72.3,26690.0,Alberto Mateus Contreiras Gonçalves,38.77654,-1.1198355,3.0,High Pass,110.8,37.4,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,True,,,,,
b3587187-890a-4f85-85ed-3ca1e6ff822b,164,1,00:03:29.122,3,29,42,Ball Receipt*,8,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,76c5b7a0-05bb-46c4-8333-b3b90639af40,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,110.8,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8405c323-ae3c-4973-8546-6fa93099dd70,165,1,00:03:29.122,3,29,4,Duel,8,360,Rayo Vallecano,3,From Free Kick,209,Celta Vigo,0.0,,ed8e6733-e698-4252-b037-13656164cae2,,6801,Pedro Pablo Hernández,15,Left Center Midfield,9.3,42.7,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,
ed8e6733-e698-4252-b037-13656164cae2,166,1,00:03:29.122,3,29,30,Pass,8,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.79313,,78580797-92ce-4eac-866a-afd817c94b48,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,110.8,37.4,7900.0,Tiago Manuel Dias Correia,12.396773,-1.3923858,2.0,Low Pass,113.0,25.2,,,,True,,,,,,,,,,,,,,,,,,,8405c323-ae3c-4973-8546-6fa93099dd70,True,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,
78580797-92ce-4eac-866a-afd817c94b48,167,1,00:03:29.915,3,29,42,Ball Receipt*,8,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,ed8e6733-e698-4252-b037-13656164cae2,,7900,Tiago Manuel Dias Correia,21,Left Wing,113.0,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
758012f0-6dd5-4620-af7c-605f8e54eda5,171,1,00:04:18.531,4,18,30,Pass,10,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.730832,,7e3adf37-e8d0-4bf8-8954-54f1004d2ba8,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,47.6,18.6,11298.0,José Ignacio Martínez García,19.592346,0.0971293,1.0,Ground Pass,67.1,20.5,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,bb8f1f8a-12e9-43cc-9674-57075c90e499,,9.0,Incomplete,,,,40.0,Right Foot,,,,,,,,,,,,,,,
bb8f1f8a-12e9-43cc-9674-57075c90e499,172,1,00:04:19.262,4,19,42,Ball Receipt*,10,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,758012f0-6dd5-4620-af7c-605f8e54eda5,,11298,José Ignacio Martínez García,6,Left Back,70.4,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
752fc670-caae-4c9b-bb8d-aedb8fe7f6fd,188,1,00:04:34.067,4,34,30,Pass,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.287271,,706a6379-d2d3-47f0-afab-cd093a480720,,6713,Diego Javier Llorente Ríos,3,Right Center Back,34.0,57.0,26070.0,Antonio Rodríguez Martínez,28.342548,-2.8443906,1.0,Ground Pass,6.9,48.7,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,97e1bc02-81cf-485b-adad-e8578dcbe13a,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,
97e1bc02-81cf-485b-adad-e8578dcbe13a,189,1,00:04:36.354,4,36,42,Ball Receipt*,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,752fc670-caae-4c9b-bb8d-aedb8fe7f6fd,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,6.9,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4416a2bd-ac34-4007-91ce-6c6012af3ec0,190,1,00:04:36.354,4,36,43,Carry,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.757931,,97e1bc02-81cf-485b-adad-e8578dcbe13a,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,6.9,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa2f8cf6-e0c1-4777-b56d-a061a0e379a6,,,,,,,,,8.5,50.8,,,,,,,,,,,,,
fa2f8cf6-e0c1-4777-b56d-a061a0e379a6,191,1,00:04:38.112,4,38,30,Pass,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.785547,,2aff1e86-9dc9-414c-9a03-9f6b1d6cd433,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,8.5,50.8,23761.0,Alhassane Bangoura,41.234573,0.7631034,3.0,High Pass,38.3,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,
2aff1e86-9dc9-414c-9a03-9f6b1d6cd433,192,1,00:04:40.898,4,40,42,Ball Receipt*,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,fa2f8cf6-e0c1-4777-b56d-a061a0e379a6,,23761,Alhassane Bangoura,17,Right Wing,38.3,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ba466fd-e8a8-432c-b40d-13d0e276d4fe,193,1,00:04:40.898,4,40,43,Carry,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.949616,,2aff1e86-9dc9-414c-9a03-9f6b1d6cd433,,23761,Alhassane Bangoura,17,Right Wing,38.3,79.3,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,db5368ca-eaba-4df5-9c85-1fbcaefdfc09,,,,,,e1866d34-5746-4fb8-aa68-b4869b633968,,,34.0,75.2,,,,,,,,,,,,,
db5368ca-eaba-4df5-9c85-1fbcaefdfc09,194,1,00:04:41.587,4,41,17,Pressure,13,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.57934,,8ba466fd-e8a8-432c-b40d-13d0e276d4fe,,6724,Manuel Agudo Durán,21,Left Wing,78.1,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1866d34-5746-4fb8-aa68-b4869b633968,,,,,,,,,,,,,,,,,,,,,,,
e1866d34-5746-4fb8-aa68-b4869b633968,195,1,00:04:41.847,4,41,30,Pass,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.102916,,169fdb13-b557-44cc-867f-17477537312f,,23761,Alhassane Bangoura,17,Right Wing,34.0,75.2,26690.0,Alberto Mateus Contreiras Gonçalves,41.922787,-0.15808997,3.0,High Pass,75.4,68.6,,,,True,,,,,,,,,,,,,,,,,,,9e65365d-7870-46e3-a2dc-a6efc1a56d3c,,9.0,Incomplete,,,db5368ca-eaba-4df5-9c85-1fbcaefdfc09,38.0,Left Foot,,,,,,,,,,,,,,,
9e65365d-7870-46e3-a2dc-a6efc1a56d3c,196,1,00:04:44.950,4,44,42,Ball Receipt*,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e1866d34-5746-4fb8-aa68-b4869b633968,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,75.1,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
c57a4b1e-a476-4b8e-87ed-73a564c4e1f9,197,1,00:04:44.950,4,44,4,Duel,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,169fdb13-b557-44cc-867f-17477537312f,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,75.4,68.6,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,
169fdb13-b557-44cc-867f-17477537312f,198,1,00:04:44.950,4,44,9,Clearance,13,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.0,,c57a4b1e-a476-4b8e-87ed-73a564c4e1f9,,6794,Gustavo Daniel Cabral Cáceres,3,Right Center Back,44.7,11.5,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,e1866d34-5746-4fb8-aa68-b4869b633968,,,,,,,,,,,,,,,,,,,True,37.0,Head,True,
fcd123a8-9e93-4277-8f77-0d231380adcb,199,1,00:04:58.574,4,58,30,Pass,14,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.001814,,9598153f-7b34-4575-82c7-ae72d5b979e1,,24138,Joaquín José Marín Ruiz,2,Right Back,69.3,80.0,9246.0,Patrick Ebert,10.733592,-0.9776258,2.0,Low Pass,75.3,71.1,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9598153f-7b34-4575-82c7-ae72d5b979e1,200,1,00:04:59.576,4,59,42,Ball Receipt*,14,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,fcd123a8-9e93-4277-8f77-0d231380adcb,,9246,Patrick Ebert,19,Center Attacking Midfield,75.3,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f244b46b-b167-49f0-8a15-305f12c19b98,201,1,00:04:59.576,4,59,30,Pass,14,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.492718,,3b914b90-951a-4a15-b26c-1081950a5964,,9246,Patrick Ebert,19,Center Attacking Midfield,75.4,71.1,26690.0,Alberto Mateus Contreiras Gonçalves,14.384019,2.474452,2.0,Low Pass,64.1,80.0,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,38.0,Left Foot,,,,,,,,,,,,,,,
3b914b90-951a-4a15-b26c-1081950a5964,202,1,00:05:01.069,5,1,42,Ball Receipt*,14,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,f244b46b-b167-49f0-8a15-305f12c19b98,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,66.3,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
f1199150-6d4d-4e21-a368-427600aff010,223,1,00:05:16.889,5,16,30,Pass,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.865105,,4e78a645-60fb-4646-825e-d0b068b75741,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,20.7,36.9,11298.0,José Ignacio Martínez García,17.439323,-1.697285,1.0,Ground Pass,18.5,19.6,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,b37ccb82-cf2d-47c1-9923-cfd3d1cd8937,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,
4e78a645-60fb-4646-825e-d0b068b75741,224,1,00:05:18.754,5,18,42,Ball Receipt*,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f1199150-6d4d-4e21-a368-427600aff010,,11298,José Ignacio Martínez García,6,Left Back,18.5,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c75fde0-eb82-4346-9f4f-d3ac5519627e,225,1,00:05:18.754,5,18,43,Carry,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.001536,,4e78a645-60fb-4646-825e-d0b068b75741,,11298,José Ignacio Martínez García,6,Left Back,18.5,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8a15be8-d073-48e2-a276-0356b07f9346,,,,,,,,,22.4,14.6,,,,,,,,,,,,,
a8a15be8-d073-48e2-a276-0356b07f9346,226,1,00:05:18.756,5,18,30,Pass,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.647017,,a4e20f1c-ba2c-49f1-9f88-a55aa1d1d7f7,,11298,José Ignacio Martínez García,6,Left Back,22.4,14.6,7900.0,Tiago Manuel Dias Correia,29.672379,-0.19673462,1.0,Ground Pass,51.5,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,
a4e20f1c-ba2c-49f1-9f88-a55aa1d1d7f7,227,1,00:05:20.403,5,20,42,Ball Receipt*,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a8a15be8-d073-48e2-a276-0356b07f9346,,7900,Tiago Manuel Dias Correia,21,Left Wing,51.5,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a8403c4-462a-4fe5-b81f-21b852a24789,228,1,00:05:20.403,5,20,43,Carry,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.058044,,65869394-f3d6-4ec4-8add-fa86bceb2c80,,7900,Tiago Manuel Dias Correia,21,Left Wing,51.5,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4e20f1c-ba2c-49f1-9f88-a55aa1d1d7f7,,,,,,,,,52.2,8.8,,,,,,,,,,,,,
65869394-f3d6-4ec4-8add-fa86bceb2c80,229,1,00:05:20.461,5,20,38,Miscontrol,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,7900,Tiago Manuel Dias Correia,21,Left Wing,52.2,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d955f0db-f5b6-4a9b-8695-6e1089e148c9,230,1,00:05:21.565,5,21,17,Pressure,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.58141,,4a316d85-c115-4f15-bbcf-8da9e2b9ff32,,7900,Tiago Manuel Dias Correia,21,Left Wing,62.2,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a316d85-c115-4f15-bbcf-8da9e2b9ff32,231,1,00:05:22.042,5,22,9,Clearance,16,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.0,,d955f0db-f5b6-4a9b-8695-6e1089e148c9,,6794,Gustavo Daniel Cabral Cáceres,3,Right Center Back,55.6,75.3,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,True
670e7651-58cb-41cf-93f7-99f9037a6fe9,232,1,00:05:37.460,5,37,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.4,,afd7666c-b23e-427a-b6e8-bd547b5a3e79,True,11298,José Ignacio Martínez García,6,Left Back,63.7,0.1,,,31.780497,0.2220819,3.0,High Pass,94.7,7.1,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,
38a285eb-e2f9-4c9e-967c-bda48e6dcbb1,233,1,00:05:39.860,5,39,4,Duel,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,afd7666c-b23e-427a-b6e8-bd547b5a3e79,,7900,Tiago Manuel Dias Correia,21,Left Wing,94.7,7.1,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,
afd7666c-b23e-427a-b6e8-bd547b5a3e79,234,1,00:05:39.860,5,39,30,Pass,17,360,Rayo Vallecano,4,From Throw In,209,Celta Vigo,2.154209,,38a285eb-e2f9-4c9e-967c-bda48e6dcbb1,,6794,Gustavo Daniel Cabral Cáceres,3,Right Center Back,25.4,73.0,6805.0,Hugo Mallo Novegil,8.502353,-0.02352507,2.0,Low Pass,33.9,72.8,64.0,Interception,,True,,,,,,,,,,,,,,,,,,,576ee791-7db2-4db2-8b1a-4365140aa0b5,True,,,,,670e7651-58cb-41cf-93f7-99f9037a6fe9,,,,,,,,,,,,,,,,,
576ee791-7db2-4db2-8b1a-4365140aa0b5,235,1,00:05:42.014,5,42,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,209,Celta Vigo,,,afd7666c-b23e-427a-b6e8-bd547b5a3e79,,6805,Hugo Mallo Novegil,2,Right Back,33.9,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a73b68c5-e44b-48be-832f-505589b5f922,236,1,00:05:43.156,5,43,30,Pass,17,360,Rayo Vallecano,4,From Throw In,209,Celta Vigo,4.752053,,3832017f-95c6-45ca-8f64-7c742e2a9fee,True,6805,Hugo Mallo Novegil,2,Right Back,45.4,68.5,5217.0,Iago Aspas Juncal,50.833454,-0.15803367,3.0,High Pass,95.6,60.5,,,,,,,,,,,,,,,,,,,,,,,4c334055-d748-4ca8-80b6-4d48b1222a45,,9.0,Incomplete,,,,40.0,Right Foot,,,,,,,,,,,,,,,
3832017f-95c6-45ca-8f64-7c742e2a9fee,237,1,00:05:47.908,5,47,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,209,Celta Vigo,,,a73b68c5-e44b-48be-832f-505589b5f922,,5217,Iago Aspas Juncal,23,Center Forward,80.1,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
4c334055-d748-4ca8-80b6-4d48b1222a45,238,1,00:05:47.908,5,47,2,Ball Recovery,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,a73b68c5-e44b-48be-832f-505589b5f922,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,24.5,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6119a721-9704-4903-8cd0-6ee476d7a5a8,239,1,00:05:47.908,5,47,43,Carry,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.481361,,4c334055-d748-4ca8-80b6-4d48b1222a45,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,24.5,19.6,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,577cd001-9808-42da-8509-35c08db60bcd,,,,,,e6e70b6d-9dd5-4900-b676-2dc3c21fec30,,,19.9,21.9,,,,,,,,,,,,,
e6e70b6d-9dd5-4900-b676-2dc3c21fec30,240,1,00:05:48.903,5,48,17,Pressure,17,360,Rayo Vallecano,4,From Throw In,209,Celta Vigo,0.38454,,6119a721-9704-4903-8cd0-6ee476d7a5a8,,5217,Iago Aspas Juncal,23,Center Forward,97.2,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577cd001-9808-42da-8509-35c08db60bcd,241,1,00:05:49.389,5,49,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.342328,,1181cf5d-0fdb-4654-a0b7-5012b889a51e,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,19.9,21.9,26690.0,Alberto Mateus Contreiras Gonçalves,55.307957,0.5754656,3.0,High Pass,66.3,52.0,,,,,,,,,,,,,,,,,,,,,,,e238a284-0d8f-438f-bbc0-d21e7bc4a9e4,,9.0,Incomplete,,,,40.0,Right Foot,,,,,,,,,,,,,,,
1181cf5d-0fdb-4654-a0b7-5012b889a51e,242,1,00:05:52.732,5,52,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,577cd001-9808-42da-8509-35c08db60bcd,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,69.1,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
e238a284-0d8f-438f-bbc0-d21e7bc4a9e4,243,1,00:05:52.732,5,52,30,Pass,17,360,Rayo Vallecano,4,From Throw In,209,Celta Vigo,1.169318,,577cd001-9808-42da-8509-35c08db60bcd,,6802,Jonathan Castro Otto,6,Left Back,53.8,28.1,6724.0,Manuel Agudo Durán,12.219656,-0.36834893,3.0,High Pass,65.2,23.7,64.0,Interception,,,,,,,,,,,,,,,,,,,,,77160375-7889-4b3a-a5e9-5eed38fc5034,,,,,,,37.0,Head,,,,,,,,,,,,,,,
77160375-7889-4b3a-a5e9-5eed38fc5034,244,1,00:05:53.901,5,53,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,209,Celta Vigo,,,e238a284-0d8f-438f-bbc0-d21e7bc4a9e4,,6724,Manuel Agudo Durán,21,Left Wing,65.2,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345ee61c-c40f-4593-88ac-88305b21db57,245,1,00:05:53.901,5,53,43,Carry,17,360,Rayo Vallecano,4,From Throw In,209,Celta Vigo,1.6081,,37a09533-f9d8-42aa-8291-f4592570fefc,,6724,Manuel Agudo Durán,21,Left Wing,65.2,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77160375-7889-4b3a-a5e9-5eed38fc5034,,,,,,,,,61.7,29.7,,,,,,,,,,,,,
37a09533-f9d8-42aa-8291-f4592570fefc,246,1,00:05:55.509,5,55,30,Pass,17,360,Rayo Vallecano,4,From Throw In,209,Celta Vigo,1.779575,,67268d64-5e44-4545-8609-986e69fc230d,,6724,Manuel Agudo Durán,21,Left Wing,61.7,29.7,5217.0,Iago Aspas Juncal,11.415778,-0.05258306,1.0,Ground Pass,73.1,29.1,,,,,,,,,,,,,,,,,,,,,,,b33217c8-f879-49bc-9b60-c4967b4fa57f,,9.0,Incomplete,,,,40.0,Right Foot,,,,,,,,,,,,,,,
b33217c8-f879-49bc-9b60-c4967b4fa57f,247,1,00:05:57.289,5,57,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,209,Celta Vigo,,,37a09533-f9d8-42aa-8291-f4592570fefc,,5217,Iago Aspas Juncal,23,Center Forward,77.3,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
67268d64-5e44-4545-8609-986e69fc230d,248,1,00:05:57.289,5,57,2,Ball Recovery,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,37a09533-f9d8-42aa-8291-f4592570fefc,,6713,Diego Javier Llorente Ríos,3,Right Center Back,47.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baf8d04a-2520-45d2-a18e-9f05e8aa3df7,249,1,00:05:57.289,5,57,43,Carry,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.013426,,327a2365-cb4b-44bb-86ea-98260fc6ceb3,,6713,Diego Javier Llorente Ríos,3,Right Center Back,47.0,51.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,67268d64-5e44-4545-8609-986e69fc230d,,,,,,78396c15-db5d-4793-a2b0-239fdf2cb48b,,,42.8,48.4,,,,,,,,,,,,,
327a2365-cb4b-44bb-86ea-98260fc6ceb3,250,1,00:05:57.457,5,57,17,Pressure,17,360,Rayo Vallecano,4,From Throw In,209,Celta Vigo,0.58194,,baf8d04a-2520-45d2-a18e-9f05e8aa3df7,,5217,Iago Aspas Juncal,23,Center Forward,79.8,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78396c15-db5d-4793-a2b0-239fdf2cb48b,251,1,00:05:58.302,5,58,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.508795,,387037c0-37e8-4f37-8a91-f25b2a212de5,,6713,Diego Javier Llorente Ríos,3,Right Center Back,42.8,48.4,,,24.77761,-1.2120256,1.0,Ground Pass,51.5,25.2,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,40.0,Right Foot,,,,,,,,,,,,,,,
