id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,off_camera,player,position,location,pass,ball_receipt,under_pressure,duel,carry,clearance,counterpress,dribble,shot,goalkeeper,interception,out,ball_recovery,foul_committed,foul_won,substitution,miscontrol,50_50,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,shot_one_on_one,shot_end_location_2,shot_redirect
3edd4776-9718-45e6-ad82-95cb5a7244c7,68,1,00:01:29.434,1,29,2,Ball Recovery,4,360,Rayo Vallecano,7,From Goal Kick,1049,Granada,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e3d9c42-97c6-425d-b896-97748ef07aad,6702.0,David Rodríguez Lombán,5.0,Left Center Back,28.3,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ddc6ba2-74de-4938-b0bd-4907a4bfcfe2,69,1,00:01:29.434,1,29,43,Carry,4,360,Rayo Vallecano,7,From Goal Kick,1049,Granada,1.55738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3edd4776-9718-45e6-ad82-95cb5a7244c7,6702.0,David Rodríguez Lombán,5.0,Left Center Back,28.3,52.7,,,,,,,,,,,,,8e1d2335-ee85-452a-9fcf-739d55a32a29,34.4,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e1d2335-ee85-452a-9fcf-739d55a32a29,70,1,00:01:30.992,1,30,30,Pass,4,360,Rayo Vallecano,7,From Goal Kick,1049,Granada,1.893881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9324f1ac-d021-47c0-a733-e476feb237d3,6702.0,David Rodríguez Lombán,5.0,Left Center Back,34.4,54.8,27109.0,Youssef El-Arabi,30.401644,-0.18191293,3.0,High Pass,64.3,49.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9324f1ac-d021-47c0-a733-e476feb237d3,71,1,00:01:32.886,1,32,42,Ball Receipt*,4,360,Rayo Vallecano,7,From Goal Kick,1049,Granada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e1d2335-ee85-452a-9fcf-739d55a32a29,27109.0,Youssef El-Arabi,23.0,Center Forward,64.3,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d6ab1f7-2109-46ac-804b-b4a740eaeddd,72,1,00:01:32.886,1,32,30,Pass,4,360,Rayo Vallecano,7,From Goal Kick,1049,Granada,1.977283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d15ef1f9-1506-4130-91a7-7268ebf3f71b,27109.0,Youssef El-Arabi,23.0,Center Forward,64.7,49.3,24783.0,Javier Márquez Moreno,16.728718,-1.1258631,2.0,Low Pass,71.9,34.2,37.0,Head,,,db7806ee-2284-4457-a5ce-542d07e1cfc3,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b0cf368-82c4-4650-b366-f76ea17603be,73,1,00:01:34.607,1,34,17,Pressure,4,360,Rayo Vallecano,7,From Goal Kick,1049,Granada,0.451649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d15ef1f9-1506-4130-91a7-7268ebf3f71b,24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,68.0,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db7806ee-2284-4457-a5ce-542d07e1cfc3,74,1,00:01:34.863,1,34,42,Ball Receipt*,4,360,Rayo Vallecano,7,From Goal Kick,1049,Granada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d6ab1f7-2109-46ac-804b-b4a740eaeddd,24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,70.0,34.2,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d15ef1f9-1506-4130-91a7-7268ebf3f71b,75,1,00:01:34.863,1,34,30,Pass,4,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.232087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0b0cf368-82c4-4650-b366-f76ea17603be,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,48.2,45.9,4711.0,Pablo Hernández Domínguez,2.0518284,0.75092906,1.0,Ground Pass,49.7,47.3,40.0,Right Foot,66.0,Recovery,2d6ab1f7-2109-46ac-804b-b4a740eaeddd,,,,,,,,3220cabf-b30f-46fa-8a5b-5f2e837706e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220cabf-b30f-46fa-8a5b-5f2e837706e2,76,1,00:01:36.095,1,36,42,Ball Receipt*,4,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d15ef1f9-1506-4130-91a7-7268ebf3f71b,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,49.7,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f80354ae-1ea0-4307-8c51-7452d0fa79c3,77,1,00:01:36.095,1,36,43,Carry,4,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.666454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d82dd6b-b42b-471e-be8e-8fb04b3acec4,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,49.7,47.3,,,,,,,,,,,,,3220cabf-b30f-46fa-8a5b-5f2e837706e2,58.0,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d82dd6b-b42b-471e-be8e-8fb04b3acec4,78,1,00:01:36.762,1,36,30,Pass,4,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.764874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944f98ce-2704-4b7d-988e-cf3574c66f14,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,58.0,55.5,6914.0,Roberto Román Triguero,17.0763,1.2490457,1.0,Ground Pass,63.4,71.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944f98ce-2704-4b7d-988e-cf3574c66f14,79,1,00:01:38.526,1,38,42,Ball Receipt*,4,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d82dd6b-b42b-471e-be8e-8fb04b3acec4,6914.0,Roberto Román Triguero,2.0,Right Back,63.4,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e57d377-3f75-420b-92e8-4d25740c11bf,80,1,00:01:38.526,1,38,43,Carry,4,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.260842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,10947a82-066c-4782-b971-3db31a0d24f5,6914.0,Roberto Román Triguero,2.0,Right Back,63.4,71.7,,,,,,,,,,,,,244fc446-c505-43e3-8377-a729cff1987c,63.0,71.7,,,,,,944f98ce-2704-4b7d-988e-cf3574c66f14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10947a82-066c-4782-b971-3db31a0d24f5,81,1,00:01:39.660,1,39,17,Pressure,4,360,Rayo Vallecano,7,From Goal Kick,1049,Granada,0.327531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244fc446-c505-43e3-8377-a729cff1987c,18721.0,Robert Ibáñez Castro,21.0,Left Wing,56.6,8.4,,,,,,,,,,,,,8e57d377-3f75-420b-92e8-4d25740c11bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244fc446-c505-43e3-8377-a729cff1987c,82,1,00:01:39.787,1,39,30,Pass,4,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.19995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,10947a82-066c-4782-b971-3db31a0d24f5,6914.0,Roberto Román Triguero,2.0,Right Back,63.0,71.7,4711.0,Pablo Hernández Domínguez,1.7464249,-1.801887,1.0,Ground Pass,62.6,70.0,38.0,Left Foot,,,ac831674-dac0-4caa-b472-a6a8c11e4203,,,,9.0,Incomplete,,,b2c0f06d-44f9-4e55-99b2-9c71d6175146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac831674-dac0-4caa-b472-a6a8c11e4203,83,1,00:01:39.987,1,39,42,Ball Receipt*,4,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244fc446-c505-43e3-8377-a729cff1987c,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,67.3,61.2,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2c0f06d-44f9-4e55-99b2-9c71d6175146,84,1,00:01:39.987,1,39,6,Block,4,360,Rayo Vallecano,7,From Goal Kick,1049,Granada,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244fc446-c505-43e3-8377-a729cff1987c,18721.0,Robert Ibáñez Castro,21.0,Left Wing,57.5,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291b092d-57f3-4792-81d9-2bbd42c93186,96,1,00:02:23.580,2,23,30,Pass,7,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,3.396501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff4fe4d0-0a46-4cbd-ab4b-7396623ca67f,26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,6.0,36.0,,,76.75135,0.14908323,3.0,High Pass,81.9,47.4,40.0,Right Foot,63.0,Goal Kick,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff4fe4d0-0a46-4cbd-ab4b-7396623ca67f,97,1,00:02:26.977,2,26,30,Pass,7,360,Rayo Vallecano,7,From Goal Kick,1049,Granada,0.661186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10447dc2-4a90-4c2e-bd32-2877fb97eee7,6702.0,David Rodríguez Lombán,5.0,Left Center Back,38.2,32.7,,,7.877182,0.14010173,1.0,Ground Pass,46.0,33.8,38.0,Left Foot,66.0,Recovery,291b092d-57f3-4792-81d9-2bbd42c93186,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447dc2-4a90-4c2e-bd32-2877fb97eee7,98,1,00:02:27.638,2,27,2,Ball Recovery,7,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff4fe4d0-0a46-4cbd-ab4b-7396623ca67f,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,74.1,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24bce530-be8a-482f-b478-a0ca19a3b79a,99,1,00:02:27.638,2,27,43,Carry,7,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.851879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10447dc2-4a90-4c2e-bd32-2877fb97eee7,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,74.1,46.3,,,,,,,,,,,,,db07ee93-fc9e-4bb0-9778-4f9408cb1ba2,77.2,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db07ee93-fc9e-4bb0-9778-4f9408cb1ba2,100,1,00:02:28.490,2,28,30,Pass,7,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.157732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a47b298-e208-4a24-a753-6d5c05d93dfb,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,77.2,46.4,6914.0,Roberto Román Triguero,24.858398,0.30648455,1.0,Ground Pass,100.9,53.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a47b298-e208-4a24-a753-6d5c05d93dfb,101,1,00:02:30.647,2,30,42,Ball Receipt*,7,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db07ee93-fc9e-4bb0-9778-4f9408cb1ba2,6914.0,Roberto Román Triguero,2.0,Right Back,100.9,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1e74635-ebbe-4017-b040-b508f259bbd2,102,1,00:02:30.647,2,30,43,Carry,7,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.400362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a47b298-e208-4a24-a753-6d5c05d93dfb,6914.0,Roberto Román Triguero,2.0,Right Back,100.9,53.9,,,,,,,,,,,,,9dd65ec3-9c93-4c49-bef6-0f1120078822,106.1,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dd65ec3-9c93-4c49-bef6-0f1120078822,103,1,00:02:31.048,2,31,30,Pass,7,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.041512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7227256f-0e8b-41ac-99cd-afee3782bbb4,6914.0,Roberto Román Triguero,2.0,Right Back,106.1,55.7,4711.0,Pablo Hernández Domínguez,12.589679,-1.6902252,1.0,Ground Pass,104.6,43.2,40.0,Right Foot,,,,,,,,,,,,0dc5f2f9-066e-4b8a-af30-1ae6d49796aa,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7227256f-0e8b-41ac-99cd-afee3782bbb4,104,1,00:02:32.089,2,32,42,Ball Receipt*,7,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dd65ec3-9c93-4c49-bef6-0f1120078822,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,104.6,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dc5f2f9-066e-4b8a-af30-1ae6d49796aa,105,1,00:02:32.129,2,32,16,Shot,7,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.553986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259e3f8-adc4-43d8-b1fc-3b2f26cb62c7,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,102.4,41.6,,,,,,,,,,,,,,,,,,,,,,,,0.09530813,114.3,35.5,9dd65ec3-9c93-4c49-bef6-0f1120078822,101.0,Wayward,87.0,Open Play,38.0,Left Foot,91.0,Half Volley,True,110.0,35.6,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,108.9,61.6,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,True,101.6,46.2,6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,False,95.7,44.1,3160.0,Rene Krhin,11.0,Left Defensive Midfield,False,109.6,37.9,4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,False,110.2,43.5,6702.0,David Rodríguez Lombán,5.0,Left Center Back,False,108.0,55.8,7158.0,Cristiano Biraghi,6.0,Left Back,False,118.6,39.5,8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,False,95.6,25.5,20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,False,,,,,,,,,
7259e3f8-adc4-43d8-b1fc-3b2f26cb62c7,106,1,00:02:32.683,2,32,23,Goal Keeper,7,360,Rayo Vallecano,7,From Goal Kick,1049,Granada,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dc5f2f9-066e-4b8a-af30-1ae6d49796aa,8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,1.5,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,40.6,44.0,Set,32.0,Shot Faced,,,
0278fd74-8053-4bfc-a32a-57743b84a8b5,107,1,00:02:32.806,2,32,16,Shot,7,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.711162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba7a76b5-728b-4074-8ec3-1d11fc6012b9,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,113.2,34.6,,,,,,,,,,,,,,,,,,,,,,,,0.44939902,120.0,41.4,,97.0,Goal,87.0,Open Play,40.0,Right Foot,91.0,Half Volley,,110.5,42.9,6702.0,David Rodríguez Lombán,5.0,Left Center Back,False,109.7,37.5,4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,False,98.4,27.1,20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,False,97.7,43.6,3160.0,Rene Krhin,11.0,Left Defensive Midfield,False,104.2,45.8,6599.0,Rubén Salvador Pérez Del Mármol,9.0,Right Defensive Midfield,False,109.0,53.4,7158.0,Cristiano Biraghi,6.0,Left Back,False,117.2,39.0,8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,False,105.6,41.6,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,True,110.0,63.5,6914.0,Roberto Román Triguero,2.0,Right Back,True,,,,,,,True,2.2,True
