id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry,ball_receipt,counterpress,interception,duel,shot,goalkeeper,clearance,foul_won,out,ball_recovery,block,dribble,foul_committed,miscontrol,substitution,bad_behaviour,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,related_events,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,related_events_3,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,clearance_head,dribble_outcome_id,dribble_outcome_name,block_offensive,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_first_time,clearance_aerial_won,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,pass_cross,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,player,position,location,dribble_overrun,dribble_no_touch,related_events_4,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events_5,shot_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg
f64b393e-3402-4313-9700-e8490606a381,1497,1,00:41:17.473,41,17,42,Ball Receipt*,97,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,174c0cfb-4a2b-4e8d-ae2f-7a272cc29d24,,10727.0,Răzvan Dincă Raț,6.0,Left Back,39.9,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387fe85a-ad2e-4b61-8ef9-31918bcd71db,1498,1,00:41:17.473,41,17,43,Carry,97,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.052983,,b8ea8a6b-83a1-448b-998e-235a40462f81,,10727.0,Răzvan Dincă Raț,6.0,Left Back,39.9,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f64b393e-3402-4313-9700-e8490606a381,,39.9,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8ea8a6b-83a1-448b-998e-235a40462f81,1499,1,00:41:18.526,41,18,30,Pass,97,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.31416,,364b64b8-f4c1-4aa9-b18d-e064430e547e,,10727.0,Răzvan Dincă Raț,6.0,Left Back,39.9,3.3,6852.0,Jozabed Sánchez Ruiz,25.899227,0.31808758,3.0,High Pass,64.5,11.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,dbafb1ef-8fe5-45f5-b448-26a89bf2f49b,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364b64b8-f4c1-4aa9-b18d-e064430e547e,1500,1,00:41:19.840,41,19,42,Ball Receipt*,97,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b8ea8a6b-83a1-448b-998e-235a40462f81,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,66.9,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbafb1ef-8fe5-45f5-b448-26a89bf2f49b,1501,1,00:41:19.840,41,19,9,Clearance,97,360,Rayo Vallecano,1,Regular Play,322,Eibar,0.0,,b8ea8a6b-83a1-448b-998e-235a40462f81,,27239.0,Aleksandar Pantić,5.0,Left Center Back,55.6,68.7,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eda093a1-de77-4317-bccb-4a9b34ce704f,1502,1,00:41:42.541,41,42,30,Pass,98,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.928421,,23fea89e-2331-4333-aaab-497257be99d3,,10727.0,Răzvan Dincă Raț,6.0,Left Back,69.7,0.1,11542.0,Javier Guerra Rodríguez,39.160313,0.13575773,3.0,High Pass,108.5,5.4,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,940ee94c-4a5f-4b8f-a20c-2f333ad55feb,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23fea89e-2331-4333-aaab-497257be99d3,1503,1,00:41:45.470,41,45,42,Ball Receipt*,98,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,eda093a1-de77-4317-bccb-4a9b34ce704f,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,105.2,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940ee94c-4a5f-4b8f-a20c-2f333ad55feb,1504,1,00:41:45.470,41,45,10,Interception,98,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.0,,eda093a1-de77-4317-bccb-4a9b34ce704f,,6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,11.6,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2cb392e-6e26-4a06-9847-1d89bdd9a3d4,1505,1,00:41:55.864,41,55,6,Block,98,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.0,,,,6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,17.2,77.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40d8531d-3d8e-4ff5-a297-5e6e3f42f8e1,1506,1,00:41:58.223,41,58,30,Pass,99,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.648236,,79068eec-982b-4867-beb2-49dd4ece48bc,,10727.0,Răzvan Dincă Raț,6.0,Left Back,104.3,0.1,11542.0,Javier Guerra Rodríguez,21.535551,1.1549294,2.0,Low Pass,113.0,19.8,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79068eec-982b-4867-beb2-49dd4ece48bc,1507,1,00:41:59.872,41,59,42,Ball Receipt*,99,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,40d8531d-3d8e-4ff5-a297-5e6e3f42f8e1,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,113.0,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbd8231c-14a8-4536-86a9-c56338426cec,1508,1,00:41:59.872,41,59,43,Carry,99,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.596727,,79068eec-982b-4867-beb2-49dd4ece48bc,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,113.0,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c826f713-0f5d-4103-a25b-791c3a3500db,,108.1,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c826f713-0f5d-4103-a25b-791c3a3500db,1509,1,00:42:01.468,42,1,30,Pass,99,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.089922,,c9e220ec-58e0-4b22-a4d2-dd982c43dd3b,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,108.1,10.7,26222.0,José Eduardo Rosa Vale de Castro,8.683893,-2.5280366,1.0,Ground Pass,101.0,5.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9e220ec-58e0-4b22-a4d2-dd982c43dd3b,1510,1,00:42:02.558,42,2,42,Ball Receipt*,99,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,c826f713-0f5d-4103-a25b-791c3a3500db,,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,101.0,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e9b6c39-abdd-4977-bc6a-21bdf748e3e6,1511,1,00:42:02.558,42,2,43,Carry,99,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.158511,,808e2ed7-c2dc-4389-80d2-7db0f075c55b,,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,101.0,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9e220ec-58e0-4b22-a4d2-dd982c43dd3b,,101.0,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808e2ed7-c2dc-4389-80d2-7db0f075c55b,1512,1,00:42:03.717,42,3,30,Pass,99,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.953722,,06a3b14d-d4f9-49ac-8b6c-18a2b407bd72,,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,101.0,5.7,9246.0,Patrick Ebert,34.960693,1.2173822,3.0,High Pass,113.1,38.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,2b70813e-fd69-4077-af86-0266f540f78d,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06a3b14d-d4f9-49ac-8b6c-18a2b407bd72,1513,1,00:42:05.671,42,5,42,Ball Receipt*,99,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,808e2ed7-c2dc-4389-80d2-7db0f075c55b,,9246.0,Patrick Ebert,17.0,Right Wing,112.6,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a223bf37-4c81-426f-bf77-27adb2addbcc,1521,1,00:42:23.060,42,23,10,Interception,101,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,ba9b9463-e08c-4b02-b23c-e2571c474ac9,,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,28.1,12.3,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106c7fb-088e-4b2d-aaae-db17f5cde2fe,1522,1,00:42:23.060,42,23,43,Carry,101,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.931237,,44ebc349-eedc-4e0e-9d3d-c95068d9ad6d,,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,28.1,12.3,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a223bf37-4c81-426f-bf77-27adb2addbcc,fc3cf765-7abb-4fb8-83f7-7fd521f67537,22.9,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44ebc349-eedc-4e0e-9d3d-c95068d9ad6d,1523,1,00:42:23.264,42,23,17,Pressure,101,360,Rayo Vallecano,1,Regular Play,322,Eibar,1.753363,,1106c7fb-088e-4b2d-aaae-db17f5cde2fe,,6742.0,Sergio Gontán Gallardo,17.0,Right Wing,92.9,67.1,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,fc3cf765-7abb-4fb8-83f7-7fd521f67537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc3cf765-7abb-4fb8-83f7-7fd521f67537,1524,1,00:42:24.991,42,24,30,Pass,101,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.549546,,44ebc349-eedc-4e0e-9d3d-c95068d9ad6d,,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,22.9,16.8,26070.0,Antonio Rodríguez Martínez,22.080082,2.21158,1.0,Ground Pass,9.7,34.5,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,9887e639-2ebf-4239-b075-8fe283b5e389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9887e639-2ebf-4239-b075-8fe283b5e389,1525,1,00:42:26.541,42,26,42,Ball Receipt*,101,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,fc3cf765-7abb-4fb8-83f7-7fd521f67537,,26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,9.7,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
