id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,goalkeeper,dribble,duel,counterpress,out,interception,clearance,ball_recovery,foul_committed,foul_won,off_camera,shot,substitution,block,miscontrol,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_outswinging,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,related_events_3,related_events_4,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cross,pass_switch,clearance_right_foot,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_deflection,foul_committed_advantage,foul_won_advantage,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_inswinging,clearance_left_foot
fe550ccc-8b50-4444-a811-3f7c81a4a921,183,1,00:04:11.927,4,11,17,Pressure,13,360,Rayo Vallecano,4,From Throw In,216,Getafe,0.466778,,657db511-1f19-4c22-92b9-4781ceb8cf17,26020,Ángel Lafita Castillo,21,Left Wing,58.8,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a3c05fe-e3c7-40dd-9a8e-fb93f6eb9dbe,184,1,00:04:12.428,4,12,30,Pass,13,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.179497,,965e7e9b-e056-463d-a507-d34740bf9fe5,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,64.1,66.4,11542.0,Javier Guerra Rodríguez,37.21626,0.02956128,3.0,High Pass,101.3,67.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,c7a1f731-739c-48b5-bd73-2eada8a3ef76,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7a1f731-739c-48b5-bd73-2eada8a3ef76,185,1,00:04:15.607,4,15,42,Ball Receipt*,13,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,3a3c05fe-e3c7-40dd-9a8e-fb93f6eb9dbe,11542,Javier Guerra Rodríguez,23,Center Forward,100.4,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965e7e9b-e056-463d-a507-d34740bf9fe5,186,1,00:04:15.607,4,15,10,Interception,13,360,Rayo Vallecano,4,From Throw In,216,Getafe,0.0,,3a3c05fe-e3c7-40dd-9a8e-fb93f6eb9dbe,6861,Juan Torres Ruiz,5,Left Center Back,18.8,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28deb913-e88c-4b5f-95b2-dea4019fb691,187,1,00:04:15.607,4,15,43,Carry,13,360,Rayo Vallecano,4,From Throw In,216,Getafe,1.830403,,7cc9fd57-d694-428d-bfae-d99eb3755707,6861,Juan Torres Ruiz,5,Left Center Back,18.8,12.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,965e7e9b-e056-463d-a507-d34740bf9fe5,17.5,4.7,cdb2261b-0959-4bfa-9965-7c04d6183c6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdb2261b-0959-4bfa-9965-7c04d6183c6d,188,1,00:04:15.775,4,15,17,Pressure,13,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.594297,,28deb913-e88c-4b5f-95b2-dea4019fb691,11542,Javier Guerra Rodríguez,23,Center Forward,105.7,68.8,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f48bd521-ff2d-485b-b6df-b10e4320a36a,189,1,00:04:17.438,4,17,22,Foul Committed,13,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,7cc9fd57-d694-428d-bfae-d99eb3755707,11542,Javier Guerra Rodríguez,23,Center Forward,102.6,75.4,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cc9fd57-d694-428d-bfae-d99eb3755707,190,1,00:04:17.438,4,17,21,Foul Won,13,360,Rayo Vallecano,4,From Throw In,216,Getafe,0.0,,f48bd521-ff2d-485b-b6df-b10e4320a36a,6861,Juan Torres Ruiz,5,Left Center Back,17.5,4.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb0b3161-b9f3-4345-ab72-9368510d2735,194,1,00:04:44.468,4,44,30,Pass,15,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.194156,,753c51af-d092-4a94-bebe-8f5856edc215,6914,Roberto Román Triguero,2,Right Back,35.6,71.3,11539.0,Adrián Embarba Blázquez,6.5253353,-0.26356387,3.0,High Pass,41.9,69.6,66.0,Recovery,,,,True,,,,,,,,,,,,,,,,,,d91b1c27-7f79-4eb0-b564-7b79898c6dcf,,,e7346e9b-ecb3-4e06-b838-051d8fd7c5f4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0136daca-ce99-49e5-9a14-dc1a9008fdc9,195,1,00:04:45.617,4,45,17,Pressure,15,360,Rayo Vallecano,1,Regular Play,216,Getafe,0.737615,,3e0ab8b8-d8f1-47e4-a81b-7deaefb58f06,27054,Roberto Lago Soto,6,Left Back,76.3,10.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,3fde9f8d-e5c8-4a6b-bed4-8bd6968a2a84,,,e7346e9b-ecb3-4e06-b838-051d8fd7c5f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7346e9b-ecb3-4e06-b838-051d8fd7c5f4,196,1,00:04:45.662,4,45,42,Ball Receipt*,15,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0136daca-ce99-49e5-9a14-dc1a9008fdc9,11539,Adrián Embarba Blázquez,17,Right Wing,41.9,69.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,cb0b3161-b9f3-4345-ab72-9368510d2735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e0ab8b8-d8f1-47e4-a81b-7deaefb58f06,197,1,00:04:45.662,4,45,43,Carry,15,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.68188,,0136daca-ce99-49e5-9a14-dc1a9008fdc9,11539,Adrián Embarba Blázquez,17,Right Wing,41.9,69.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,3fde9f8d-e5c8-4a6b-bed4-8bd6968a2a84,40.0,68.6,e7346e9b-ecb3-4e06-b838-051d8fd7c5f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fde9f8d-e5c8-4a6b-bed4-8bd6968a2a84,198,1,00:04:46.344,4,46,30,Pass,15,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.393996,,0136daca-ce99-49e5-9a14-dc1a9008fdc9,11539,Adrián Embarba Blázquez,17,Right Wing,40.0,68.6,26848.0,Roberto Trashorras Gayoso,4.967897,-0.87090343,2.0,Low Pass,43.2,64.8,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,85343f40-1b47-4716-9541-c1cfb870c130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85343f40-1b47-4716-9541-c1cfb870c130,199,1,00:04:46.738,4,46,42,Ball Receipt*,15,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3fde9f8d-e5c8-4a6b-bed4-8bd6968a2a84,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,43.2,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb841e64-5a0b-47d7-8169-185e48cf6c83,200,1,00:04:46.778,4,46,30,Pass,15,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.599255,,53f6818c-2a7b-40bb-a78e-e4e7cc1328e7,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,43.2,64.8,11539.0,Adrián Embarba Blázquez,7.0092797,1.3258177,2.0,Low Pass,44.9,71.6,,,37.0,Head,,,,,,,,,,,,,,,,,,,,87b06499-ae46-4c8e-98ad-d855deb8aebd,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b414ae5e-b37c-44e6-b959-bfb7e2521aa2,201,1,00:04:47.950,4,47,17,Pressure,15,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.501795,,87b06499-ae46-4c8e-98ad-d855deb8aebd,11539,Adrián Embarba Blázquez,17,Right Wing,42.4,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53f6818c-2a7b-40bb-a78e-e4e7cc1328e7,202,1,00:04:48.377,4,48,42,Ball Receipt*,15,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,eb841e64-5a0b-47d7-8169-185e48cf6c83,11539,Adrián Embarba Blázquez,17,Right Wing,42.4,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87b06499-ae46-4c8e-98ad-d855deb8aebd,203,1,00:04:48.377,4,48,30,Pass,15,360,Rayo Vallecano,1,Regular Play,216,Getafe,0.114384,,66aaa6a9-701a-4f99-b529-6baa655a47cd,27054,Roberto Lago Soto,6,Left Back,75.2,8.5,24035.0,Álvaro Vázquez García,3.306055,-0.06053202,1.0,Ground Pass,78.5,8.3,64.0,Interception,38.0,Left Foot,,True,,,,,True,,,,,,,,,,,,,b414ae5e-b37c-44e6-b959-bfb7e2521aa2,,,de0eaaa2-5142-4a1e-8ab1-7b320bb58106,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,eb841e64-5a0b-47d7-8169-185e48cf6c83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66aaa6a9-701a-4f99-b529-6baa655a47cd,204,1,00:04:48.492,4,48,42,Ball Receipt*,15,360,Rayo Vallecano,1,Regular Play,216,Getafe,,,87b06499-ae46-4c8e-98ad-d855deb8aebd,24035,Álvaro Vázquez García,23,Center Forward,87.8,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de0eaaa2-5142-4a1e-8ab1-7b320bb58106,205,1,00:04:48.492,4,48,6,Block,15,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,87b06499-ae46-4c8e-98ad-d855deb8aebd,11539,Adrián Embarba Blázquez,17,Right Wing,41.6,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42216d86-ac03-4de8-bd62-00dc79e94e21,218,1,00:05:00.576,5,0,2,Ball Recovery,17,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,dc8f4e7a-e399-44eb-9b24-9b1da12b5764,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,110.7,8.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5501bce-d667-4636-b551-8eea4518edd2,219,1,00:05:00.576,5,0,43,Carry,17,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.439994,,42216d86-ac03-4de8-bd62-00dc79e94e21,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,110.7,8.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,8e328b10-e1e1-41ba-9c8a-f7f9c3095382,110.3,8.6,dc8f4e7a-e399-44eb-9b24-9b1da12b5764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e328b10-e1e1-41ba-9c8a-f7f9c3095382,220,1,00:05:01.016,5,1,30,Pass,17,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.605014,,dc8f4e7a-e399-44eb-9b24-9b1da12b5764,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,110.3,8.6,7900.0,Tiago Manuel Dias Correia,13.0,-2.7468016,1.0,Ground Pass,98.3,3.6,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,fb99500c-852f-463c-b885-6e3e7555b26f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb99500c-852f-463c-b885-6e3e7555b26f,221,1,00:05:02.621,5,2,42,Ball Receipt*,17,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,8e328b10-e1e1-41ba-9c8a-f7f9c3095382,7900,Tiago Manuel Dias Correia,21,Left Wing,98.3,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6696f6f0-0407-40a9-a837-26a2594d20f6,222,1,00:05:02.621,5,2,43,Carry,17,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.599997,,a5c818f7-c7ac-48fb-b4aa-18cff392f086,7900,Tiago Manuel Dias Correia,21,Left Wing,98.3,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb99500c-852f-463c-b885-6e3e7555b26f,100.2,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5c818f7-c7ac-48fb-b4aa-18cff392f086,223,1,00:05:05.221,5,5,30,Pass,17,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.839999,,08978811-bbc4-4338-be77-38d05895a244,7900,Tiago Manuel Dias Correia,21,Left Wing,100.2,14.8,26848.0,Roberto Trashorras Gayoso,11.896638,2.0231662,1.0,Ground Pass,95.0,25.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
