id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,goalkeeper,dribble,duel,foul_committed,off_camera,clearance,shot,foul_won,interception,out,ball_recovery,bad_behaviour,substitution,pass,player,position,location,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,related_events_1,related_events_2,pass_aerial_won,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location_0,carry_end_location_1,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,related_events,pass_switch,related_events_3,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate
a00aee6f-abb0-43d2-935f-f685a2aacaa0,1707,1,00:46:24.388,46,24,30,Pass,94,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.159999,,59018bf3-69de-4cae-97f5-37773d27b117,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,60.0,40.0,6852.0,Jozabed Sánchez Ruiz,9.124144,2.976444,1.0,Ground Pass,51.0,41.5,40.0,Right Foot,65.0,Kick Off,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59018bf3-69de-4cae-97f5-37773d27b117,1708,1,00:00:02.947,0,2,42,Ball Receipt*,94,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,a00aee6f-abb0-43d2-935f-f685a2aacaa0,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,51.0,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f597093-7fdc-4dc4-8e34-3ff3e0c1419e,1709,1,00:46:26.796,46,26,34,Half End,94,360,Rayo Vallecano,9,From Kick Off,213,Sevilla,0.0,,72112dfa-043f-4c17-85a5-926574434718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72112dfa-043f-4c17-85a5-926574434718,1710,1,00:46:26.796,46,26,34,Half End,94,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,3f597093-7fdc-4dc4-8e34-3ff3e0c1419e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41fd9785-efcf-4bcc-afb0-c11a8cc43744,1711,2,00:00:00.000,45,0,18,Half Start,94,360,Rayo Vallecano,9,From Kick Off,213,Sevilla,0.0,,d14bcf27-d20f-4d2d-beb0-0b803fcb24e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d14bcf27-d20f-4d2d-beb0-0b803fcb24e9,1712,2,00:00:00.000,45,0,18,Half Start,94,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,41fd9785-efcf-4bcc-afb0-c11a8cc43744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43d40c83-3b27-4ca2-85b5-376b99073d00,1725,2,00:00:32.601,45,32,30,Pass,96,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.798086,,cb3efe17-5eb0-4831-bdb9-9d7a9522cc75,10727.0,Răzvan Dincă Raț,6.0,Left Back,63.1,0.1,,,31.212337,0.82845545,3.0,High Pass,84.2,23.1,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb3efe17-5eb0-4831-bdb9-9d7a9522cc75,1726,2,00:00:34.399,45,34,10,Interception,96,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,43d40c83-3b27-4ca2-85b5-376b99073d00,10476.0,Timothée Kolodziejczak,5.0,Left Center Back,35.9,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d072612-4900-48c0-8a08-2b9975f4af3e,1727,2,00:00:35.525,45,35,30,Pass,96,360,Rayo Vallecano,4,From Throw In,213,Sevilla,1.514861,,47bfa76c-b107-47e2-b2aa-f9518cc97980,10476.0,Timothée Kolodziejczak,5.0,Left Center Back,37.3,56.2,3637.0,Grzegorz Krychowiak,4.1,0.0,3.0,High Pass,41.4,56.2,,,,,,True,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,4e113d43-124c-459e-bc01-8ad686e961c0,d20e7399-ee0b-4c06-813b-118fc0b9d8c2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d20e7399-ee0b-4c06-813b-118fc0b9d8c2,1728,2,00:00:35.525,45,35,4,Duel,96,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,9d072612-4900-48c0-8a08-2b9975f4af3e,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,82.8,23.9,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e113d43-124c-459e-bc01-8ad686e961c0,1729,2,00:00:37.040,45,37,42,Ball Receipt*,96,360,Rayo Vallecano,4,From Throw In,213,Sevilla,,,9d072612-4900-48c0-8a08-2b9975f4af3e,3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,39.8,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47bfa76c-b107-47e2-b2aa-f9518cc97980,1730,2,00:00:37.040,45,37,2,Ball Recovery,96,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,9d072612-4900-48c0-8a08-2b9975f4af3e,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,78.7,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0734758e-4256-4db0-8112-255e1bb413d5,1731,2,00:00:37.040,45,37,43,Carry,96,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.491091,,3edad0ea-73aa-43b8-9a60-89ed95482487,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,78.7,23.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,47bfa76c-b107-47e2-b2aa-f9518cc97980,637f8c27-950c-4498-b3e8-48de1faea5a3,,,,,,77.7,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3edad0ea-73aa-43b8-9a60-89ed95482487,1732,2,00:00:37.297,45,37,17,Pressure,96,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.255231,,0734758e-4256-4db0-8112-255e1bb413d5,3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,41.7,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637f8c27-950c-4498-b3e8-48de1faea5a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637f8c27-950c-4498-b3e8-48de1faea5a3,1733,2,00:00:37.531,45,37,30,Pass,96,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,4.281778,,3edad0ea-73aa-43b8-9a60-89ed95482487,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,77.7,28.3,11298.0,José Ignacio Martínez García,39.77851,1.3374025,3.0,High Pass,86.9,67.0,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,c5b3866e-a787-4e2b-976b-3b188ee4de0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5b3866e-a787-4e2b-976b-3b188ee4de0e,1734,2,00:00:41.813,45,41,42,Ball Receipt*,96,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,637f8c27-950c-4498-b3e8-48de1faea5a3,11298.0,José Ignacio Martínez García,2.0,Right Back,86.9,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1fbbe48-117b-4b5d-a09c-69c2b25b75cd,1735,2,00:00:41.813,45,41,43,Carry,96,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.89279,,a24f0508-0260-485a-8307-6dfb3afbf160,11298.0,José Ignacio Martínez García,2.0,Right Back,86.9,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5b3866e-a787-4e2b-976b-3b188ee4de0e,,,,,,,87.9,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a24f0508-0260-485a-8307-6dfb3afbf160,1736,2,00:00:43.705,45,43,30,Pass,96,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.644648,,19ae075c-2039-4035-a063-0b537bfc353b,11298.0,José Ignacio Martínez García,2.0,Right Back,87.9,70.6,,,38.245655,-0.86869293,3.0,High Pass,112.6,41.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19ae075c-2039-4035-a063-0b537bfc353b,1737,2,00:00:45.350,45,45,23,Goal Keeper,96,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,a24f0508-0260-485a-8307-6dfb3afbf160,6823.0,Sergio Rico González,1.0,Goalkeeper,7.5,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,In Play Safe,30.0,Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93ed2bd5-9dbe-4a2e-bc0d-fd3b3e7cacf8,1738,2,00:00:46.843,45,46,30,Pass,96,360,Rayo Vallecano,4,From Throw In,213,Sevilla,1.697048,,11040a35-7501-4012-ac6a-6db655d926d9,3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,15.4,25.1,27483.0,Benoît Trémoulinas,10.938464,-1.9648842,1.0,Ground Pass,11.2,15.0,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11040a35-7501-4012-ac6a-6db655d926d9,1739,2,00:00:48.540,45,48,42,Ball Receipt*,96,360,Rayo Vallecano,4,From Throw In,213,Sevilla,,,93ed2bd5-9dbe-4a2e-bc0d-fd3b3e7cacf8,27483.0,Benoît Trémoulinas,6.0,Left Back,11.2,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b59a795d-091a-422b-9ab5-b81c08236792,1740,2,00:00:48.540,45,48,43,Carry,96,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.709817,,0d89f37c-b939-407f-a9c1-68462df55223,27483.0,Benoît Trémoulinas,6.0,Left Back,11.2,15.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,11040a35-7501-4012-ac6a-6db655d926d9,825b19d1-4857-4ba8-9700-938eeee23d6b,,,,,,12.6,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825b19d1-4857-4ba8-9700-938eeee23d6b,1741,2,00:00:48.930,45,48,17,Pressure,96,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.420519,,0d89f37c-b939-407f-a9c1-68462df55223,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,105.7,65.6,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,b59a795d-091a-422b-9ab5-b81c08236792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d89f37c-b939-407f-a9c1-68462df55223,1742,2,00:00:49.250,45,49,30,Pass,96,360,Rayo Vallecano,4,From Throw In,213,Sevilla,1.786724,,825b19d1-4857-4ba8-9700-938eeee23d6b,27483.0,Benoît Trémoulinas,6.0,Left Back,12.6,12.1,,,32.51123,0.11405395,2.0,Low Pass,44.9,15.8,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,f40768c4-38a7-4b92-b6bb-d988dfee8b46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f40768c4-38a7-4b92-b6bb-d988dfee8b46,1743,2,00:00:51.037,45,51,2,Ball Recovery,96,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,0d89f37c-b939-407f-a9c1-68462df55223,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,75.2,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5417e80-a552-4695-857d-c9f3c7b7f44c,1744,2,00:00:51.037,45,51,43,Carry,96,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.427266,,2a6e0c29-dd53-4713-9fbc-8b1e0e896929,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,75.2,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f40768c4-38a7-4b92-b6bb-d988dfee8b46,,,,,,,82.9,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a6e0c29-dd53-4713-9fbc-8b1e0e896929,1745,2,00:00:52.464,45,52,30,Pass,96,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.140851,,64c60c05-e594-4d0e-8040-5ef275106afb,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,82.9,71.6,11539.0,Adrián Embarba Blázquez,11.621101,0.2700256,1.0,Ground Pass,94.1,74.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64c60c05-e594-4d0e-8040-5ef275106afb,1746,2,00:00:53.605,45,53,42,Ball Receipt*,96,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,2a6e0c29-dd53-4713-9fbc-8b1e0e896929,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,94.1,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f326bc3-940e-4af9-affe-0a72817c030a,1747,2,00:00:53.605,45,53,43,Carry,96,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.904047,,64c60c05-e594-4d0e-8040-5ef275106afb,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,94.1,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1d26041-3d1c-4288-81d1-f6578ad13ce4,,,,,,,96.3,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
