id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,pass,related_events,pass_outcome_id,pass_outcome_name,related_events_1,carry_end_location_0,carry_end_location_1,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_deflected,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,player,position,location,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name
67516e81-3102-4020-b9ac-734cd1a00063,1564,1,00:45:34.815,45,34,43,Carry,100,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.461854,,8b47fda3-bd19-4f23-a92e-db457de4dbab,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,47.1,18.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,ce09a129-edd3-4815-87e2-9c4e9beb3bbd,47.3,19.5,,,ff6be67c-07d6-4972-9221-0f80590825c5,,,,,,,,,,,,,,,,,,,,
8b47fda3-bd19-4f23-a92e-db457de4dbab,1565,1,00:45:34.870,45,34,17,Pressure,100,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.335169,,67516e81-3102-4020-b9ac-734cd1a00063,5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,76.6,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff6be67c-07d6-4972-9221-0f80590825c5,1566,1,00:45:35.277,45,35,38,Miscontrol,100,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,47.3,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8beedbe-39be-4ca9-a751-2af179f2c786,1567,1,00:45:35.370,45,35,2,Ball Recovery,100,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,,6399.0,Gareth Frank Bale,17.0,Right Wing,72.4,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
cf54ae9b-fc3d-4c36-b91f-475dc98c8384,1568,1,00:45:35.603,45,35,17,Pressure,100,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.294197,,33534710-e469-4c8e-bd51-b02c5372bf7e,6399.0,Gareth Frank Bale,17.0,Right Wing,73.0,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33534710-e469-4c8e-bd51-b02c5372bf7e,1569,1,00:45:35.607,45,35,17,Pressure,100,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.196842,,cf54ae9b-fc3d-4c36-b91f-475dc98c8384,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,47.1,17.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ec48a08-9bcc-40ae-8482-e34f88314a03,1570,1,00:45:35.985,45,35,30,Pass,100,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.625892,,3de24c72-6103-4bcd-b79d-7491209f46b9,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,47.7,17.2,11298.0,José Ignacio Martínez García,14.012852,3.0987618,1.0,Ground Pass,33.7,17.8,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3de24c72-6103-4bcd-b79d-7491209f46b9,1571,1,00:45:37.611,45,37,42,Ball Receipt*,100,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,9ec48a08-9bcc-40ae-8482-e34f88314a03,11298.0,José Ignacio Martínez García,6.0,Left Back,33.7,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561c655-e89b-4a49-a117-3f3a5ec0cde1,1572,1,00:45:37.611,45,37,30,Pass,100,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.626439,,21418bb8-c57c-4bb3-a59d-13aaa376ce2f,11298.0,José Ignacio Martínez García,6.0,Left Back,33.7,17.8,26222.0,José Eduardo Rosa Vale de Castro,10.095544,-0.5880026,1.0,Ground Pass,42.1,12.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,5e78acbb-c0c9-4ddc-b9b2-b41b79832c3a,,,,,,,,,,,,,,,,,,,,,,,,,
5e78acbb-c0c9-4ddc-b9b2-b41b79832c3a,1573,1,00:45:38.237,45,38,42,Ball Receipt*,100,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,2561c655-e89b-4a49-a117-3f3a5ec0cde1,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,46.9,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,
21418bb8-c57c-4bb3-a59d-13aaa376ce2f,1574,1,00:45:38.237,45,38,10,Interception,100,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,2561c655-e89b-4a49-a117-3f3a5ec0cde1,6399.0,Gareth Frank Bale,17.0,Right Wing,78.0,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,
3669714e-533d-4f1f-b340-21a2a02ae25f,1575,1,00:45:38.237,45,38,43,Carry,100,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,3.019509,,21418bb8-c57c-4bb3-a59d-13aaa376ce2f,6399.0,Gareth Frank Bale,17.0,Right Wing,78.0,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73b6aaa3-06b8-4c0d-ab72-5d0bd2785c0d,98.7,71.3,,,,,,,,,,,,,,,,,,,,,,,
73b6aaa3-06b8-4c0d-ab72-5d0bd2785c0d,1576,1,00:45:41.257,45,41,30,Pass,100,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,1.4415,,776637c8-a949-4b6d-89ec-22ac6ec41d9f,6399.0,Gareth Frank Bale,17.0,Right Wing,98.7,71.3,19677.0,Karim Benzema,35.007713,-1.2056733,3.0,High Pass,111.2,38.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,f49da2e1-dbba-4719-9091-81f81c0c237d,,,,,,,,,,,,,True,,,,,,,,,,,,
f49da2e1-dbba-4719-9091-81f81c0c237d,1577,1,00:45:42.698,45,42,42,Ball Receipt*,100,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,,,73b6aaa3-06b8-4c0d-ab72-5d0bd2785c0d,19677.0,Karim Benzema,23.0,Center Forward,109.6,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,
776637c8-a949-4b6d-89ec-22ac6ec41d9f,1578,1,00:45:42.698,45,42,23,Goal Keeper,101,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,73b6aaa3-06b8-4c0d-ab72-5d0bd2785c0d,10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,8.9,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,25.0,Collected,,,,,,,,
8043424d-10b5-4477-b83e-e9e7af577134,1579,1,00:45:42.698,45,42,43,Carry,101,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,2.666249,,33629725-1ef3-4b94-95da-abe466f4575d,10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,8.9,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776637c8-a949-4b6d-89ec-22ac6ec41d9f,16.6,38.6,,,,,,,,,,,,,,,,,,,,,,,
33629725-1ef3-4b94-95da-abe466f4575d,1580,1,00:45:45.364,45,45,30,Pass,101,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,3.104576,,bfb9632e-efdd-4dfe-ab38-5afa42b1a2fc,10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,16.6,38.6,11542.0,Javier Guerra Rodríguez,60.593895,-0.387555,3.0,High Pass,72.7,15.7,,,68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfb9632e-efdd-4dfe-ab38-5afa42b1a2fc,1581,1,00:45:48.469,45,48,42,Ball Receipt*,101,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,33629725-1ef3-4b94-95da-abe466f4575d,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,72.7,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcdc33f4-67ad-4b94-8d3f-391ab2c3c836,1582,1,00:45:48.469,45,48,30,Pass,101,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.670848,,c11d6d58-f9b7-43ec-b914-601b84a58f12,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,72.7,15.7,23761.0,Alhassane Bangoura,8.472308,-2.9395676,3.0,High Pass,64.4,14.0,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,c9dfa790-5d5c-4409-982a-69e2761a9689,,,,,,,,,,,,,,,,,,,,,,,,,
c11d6d58-f9b7-43ec-b914-601b84a58f12,1583,1,00:45:50.140,45,50,42,Ball Receipt*,101,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,dcdc33f4-67ad-4b94-8d3f-391ab2c3c836,23761.0,Alhassane Bangoura,17.0,Right Wing,61.9,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,
08c0dbd2-a23e-402b-8ba6-153becfbe924,1603,1,00:46:31.023,46,31,30,Pass,103,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.729894,,4cf00a0a-af08-4f2d-a327-83b68a30fcb2,10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,7.0,44.1,26848.0,Roberto Trashorras Gayoso,71.86,-0.53278244,3.0,High Pass,68.9,7.6,63.0,Goal Kick,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cf00a0a-af08-4f2d-a327-83b68a30fcb2,1604,1,00:46:33.753,46,33,42,Ball Receipt*,103,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,08c0dbd2-a23e-402b-8ba6-153becfbe924,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,68.9,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391b8e75-e384-48e8-88cb-851731a085ac,1605,1,00:46:38.735,46,38,30,Pass,103,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.736727,,7c4343f2-5b49-414e-a2bf-5fcd6c69434d,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,68.9,7.6,23761.0,Alhassane Bangoura,8.988882,-0.5633163,1.0,Ground Pass,76.5,2.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c4343f2-5b49-414e-a2bf-5fcd6c69434d,1606,1,00:46:39.472,46,39,42,Ball Receipt*,103,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,391b8e75-e384-48e8-88cb-851731a085ac,23761.0,Alhassane Bangoura,17.0,Right Wing,76.5,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbc3996e-e7c1-4325-a5c7-7defba02be6d,1607,1,00:46:39.472,46,39,43,Carry,103,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.60908103,,07ed9f2d-451e-4f6e-b1a7-6af1e8abbda7,23761.0,Alhassane Bangoura,17.0,Right Wing,76.5,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c4343f2-5b49-414e-a2bf-5fcd6c69434d,76.5,2.8,,,,,,,,,,,,,,,,,,,,,,,
07ed9f2d-451e-4f6e-b1a7-6af1e8abbda7,1608,1,00:46:40.081,46,40,30,Pass,103,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.902094,,40e0a07b-932d-4657-9c34-d748455dc1ea,23761.0,Alhassane Bangoura,17.0,Right Wing,76.5,2.8,26848.0,Roberto Trashorras Gayoso,5.515433,2.7509856,1.0,Ground Pass,71.4,4.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40e0a07b-932d-4657-9c34-d748455dc1ea,1609,1,00:46:40.983,46,40,42,Ball Receipt*,103,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,07ed9f2d-451e-4f6e-b1a7-6af1e8abbda7,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,71.4,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93f065dd-0cda-48d3-b6fe-6d126b8b17a3,1610,1,00:46:40.983,46,40,43,Carry,103,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.583257,,40e0a07b-932d-4657-9c34-d748455dc1ea,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,71.4,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcad3bb7-299f-40b7-816d-1b00db220e5e,72.8,5.2,,,,,,,,,,,,,,,,,,,,,,,
dcad3bb7-299f-40b7-816d-1b00db220e5e,1611,1,00:46:41.567,46,41,30,Pass,103,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.723015,,ca69ba6e-0d92-48a8-b79b-0aac0db4b4c4,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,72.8,5.2,23761.0,Alhassane Bangoura,10.770794,-0.22471116,1.0,Ground Pass,83.3,2.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca69ba6e-0d92-48a8-b79b-0aac0db4b4c4,1612,1,00:46:42.290,46,42,42,Ball Receipt*,103,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,dcad3bb7-299f-40b7-816d-1b00db220e5e,23761.0,Alhassane Bangoura,17.0,Right Wing,83.3,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530dff10-4c4a-4f40-a624-0f02e4d30649,1613,1,00:46:42.290,46,42,43,Carry,103,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.386429,,5b1410e4-6255-444b-a63e-1fa133d5664b,23761.0,Alhassane Bangoura,17.0,Right Wing,83.3,2.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,72d8c0da-0200-4605-bc22-93fbf556d250,91.6,4.2,,,ca69ba6e-0d92-48a8-b79b-0aac0db4b4c4,,,,,,,,,,,,,,,,,,,,
5b1410e4-6255-444b-a63e-1fa133d5664b,1614,1,00:46:43.106,46,43,17,Pressure,103,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.394565,,530dff10-4c4a-4f40-a624-0f02e4d30649,3063.0,Danilo Luiz da Silva,2.0,Right Back,28.3,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72d8c0da-0200-4605-bc22-93fbf556d250,1615,1,00:46:43.676,46,43,14,Dribble,103,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,0bdf6df2-c047-4a25-9f12-9b90fc11af50,23761.0,Alhassane Bangoura,17.0,Right Wing,91.6,4.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
aa0de204-35c5-4b09-8278-0dbccdc9b944,1627,1,00:46:55.510,46,55,30,Pass,105,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.088263,,d654392f-a93c-462b-b48b-e1972d473d86,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,44.9,61.7,24138.0,Joaquín José Marín Ruiz,7.2277246,2.8899026,1.0,Ground Pass,37.9,63.5,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d654392f-a93c-462b-b48b-e1972d473d86,1628,1,00:46:56.598,46,56,42,Ball Receipt*,105,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,aa0de204-35c5-4b09-8278-0dbccdc9b944,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,37.9,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b0ad6fa-6b2a-4cff-a91f-d02974fddbc6,1629,1,00:46:56.598,46,56,30,Pass,105,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.839271,,1fd4dd9f-d5fa-490b-88d9-fd2ccb0c8136,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,37.9,63.5,6852.0,Jozabed Sánchez Ruiz,7.4464755,-0.38549387,1.0,Ground Pass,44.8,60.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fd4dd9f-d5fa-490b-88d9-fd2ccb0c8136,1630,1,00:46:57.437,46,57,42,Ball Receipt*,105,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7b0ad6fa-6b2a-4cff-a91f-d02974fddbc6,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,44.8,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a72e55d-c11b-4cdb-8f4c-dd9286cb34ca,1631,1,00:46:57.437,46,57,43,Carry,105,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.021284,,1fd4dd9f-d5fa-490b-88d9-fd2ccb0c8136,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,44.8,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5b4ad6d-19c3-47dc-9f4c-e9c9f893bd06,50.8,58.9,,,,,,,,,,,,,,,,,,,,,,,
e5b4ad6d-19c3-47dc-9f4c-e9c9f893bd06,1632,1,00:46:59.459,46,59,30,Pass,105,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.724826,,de341895-023c-4168-9fb9-f26a08679b92,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,50.8,58.9,26848.0,Roberto Trashorras Gayoso,12.325989,-1.6357455,1.0,Ground Pass,50.0,46.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de341895-023c-4168-9fb9-f26a08679b92,1633,1,00:00:01.140,0,1,42,Ball Receipt*,105,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e5b4ad6d-19c3-47dc-9f4c-e9c9f893bd06,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,50.0,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e545963c-de82-4cb2-8a4f-56cd5a336ac0,1634,1,00:47:00.847,47,0,34,Half End,105,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,2af1b497-e78e-40a4-859e-8d863aebb491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2af1b497-e78e-40a4-859e-8d863aebb491,1635,1,00:47:00.847,47,0,34,Half End,105,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,e545963c-de82-4cb2-8a4f-56cd5a336ac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
028161c5-1889-4f6c-83f5-6ca28221a867,1636,2,00:00:00.000,45,0,18,Half Start,105,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,2bfb3b96-d65d-4617-b555-f9ab811b4e4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bfb3b96-d65d-4617-b555-f9ab811b4e4c,1637,2,00:00:00.000,45,0,18,Half Start,105,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,028161c5-1889-4f6c-83f5-6ca28221a867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403a8477-aa99-468a-8081-709d7a173080,1638,2,00:00:01.140,45,1,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.073144,,29b3c2cb-63be-4ed8-ba10-b3ec91f63256,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,60.0,40.0,11542.0,Javier Guerra Rodríguez,2.8071337,-1.4994888,1.0,Ground Pass,60.2,37.2,65.0,Kick Off,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29b3c2cb-63be-4ed8-ba10-b3ec91f63256,1639,2,00:00:01.213,45,1,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,403a8477-aa99-468a-8081-709d7a173080,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,60.2,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5a450ee-57c3-4b57-98b4-c95117317f95,1640,2,00:00:01.213,45,1,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.076915,,29b3c2cb-63be-4ed8-ba10-b3ec91f63256,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,60.2,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb311462-8e68-420d-925a-cb4ce8b49e3f,59.7,39.3,,,,,,,,,,,,,,,,,,,,,,,
fb311462-8e68-420d-925a-cb4ce8b49e3f,1641,2,00:00:01.290,45,1,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.588378,,bbd9ae22-336d-446f-ae99-9016d96938e8,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,59.7,39.3,26848.0,Roberto Trashorras Gayoso,9.662815,-3.0275068,1.0,Ground Pass,50.1,38.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbd9ae22-336d-446f-ae99-9016d96938e8,1642,2,00:00:01.878,45,1,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,fb311462-8e68-420d-925a-cb4ce8b49e3f,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,50.1,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720bf6a6-426b-477c-9092-a37abc083d7b,1643,2,00:00:01.878,45,1,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.279726,,41e58d7c-d386-422c-86e9-a6317cc2abfc,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,50.1,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbd9ae22-336d-446f-ae99-9016d96938e8,52.5,29.9,,,,,,,,,,,,,,,,,,,,,,,
41e58d7c-d386-422c-86e9-a6317cc2abfc,1644,2,00:00:04.158,45,4,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.588075,,2cb8edc7-9227-49d0-adee-ef40ba0591fc,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,52.5,29.9,11298.0,José Ignacio Martínez García,25.96151,-1.9412887,1.0,Ground Pass,43.1,5.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cb8edc7-9227-49d0-adee-ef40ba0591fc,1645,2,00:00:05.746,45,5,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,41e58d7c-d386-422c-86e9-a6317cc2abfc,11298.0,José Ignacio Martínez García,6.0,Left Back,43.1,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94839e40-66b3-4a2c-b1ce-791361dd9dec,1646,2,00:00:05.746,45,5,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.999999,,2cb8edc7-9227-49d0-adee-ef40ba0591fc,11298.0,José Ignacio Martínez García,6.0,Left Back,43.1,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81350510-7c2d-4a45-a2dd-d0b37815baf6,42.2,6.8,,,,,,,,,,,,,,,,,,,,,,,
81350510-7c2d-4a45-a2dd-d0b37815baf6,1647,2,00:00:06.746,45,6,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.96682,,42f4e49c-849d-487f-a13b-cb79ac8957c1,11298.0,José Ignacio Martínez García,6.0,Left Back,42.2,6.8,26222.0,José Eduardo Rosa Vale de Castro,17.19593,2.4550447,1.0,Ground Pass,28.9,17.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42f4e49c-849d-487f-a13b-cb79ac8957c1,1648,2,00:00:07.713,45,7,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,81350510-7c2d-4a45-a2dd-d0b37815baf6,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,28.9,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ebffa3f-f109-4a1d-9efc-874eae4fe2bb,1649,2,00:00:07.713,45,7,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.319996,,42f4e49c-849d-487f-a13b-cb79ac8957c1,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,28.9,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ec8b252-4bc0-417f-aed0-6de330aac945,27.9,20.0,,,,,,,,,,,,,,,,,,,,,,,
