id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,dribble,duel,counterpress,ball_receipt,interception,out,clearance,shot,goalkeeper,miscontrol,ball_recovery,foul_won,foul_committed,50_50,bad_behaviour,substitution,block,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,pass_cross,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,50_50_outcome_id,50_50_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,clearance_head,pass_technique_id,pass_technique_name,pass_inswinging,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,pass_outswinging,shot_key_pass_id,shot_aerial_won,pass_deflected,block_deflection,shot_first_time,dribble_overrun,pass_cut_back,clearance_left_foot,foul_committed_advantage,foul_won_advantage,location,bad_behaviour_card_id,bad_behaviour_card_name,clearance_aerial_won,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won
2f65c2ca-61b2-4392-bb57-43b8b868799b,1808,2,00:11:37.298,56,37,42,Ball Receipt*,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,038a1e56-4277-460d-b9bd-19c4b3e4fd89,,7900,Tiago Manuel Dias Correia,21,Left Wing,91.5,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b254f5f-a0ba-4c5d-859c-7bb107790c0e,1809,2,00:11:37.298,56,37,43,Carry,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.551775,,281574e0-63ac-4c31-8cc9-bd36dde268b2,,7900,Tiago Manuel Dias Correia,21,Left Wing,91.5,22.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2f65c2ca-61b2-4392-bb57-43b8b868799b,80.8,20.1,78ff5a07-de03-4af3-8f4d-9d37c3d10999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78ff5a07-de03-4af3-8f4d-9d37c3d10999,1810,2,00:11:39.258,56,39,17,Pressure,140,360,Rayo Vallecano,3,From Free Kick,322,Eibar,1.357332,,9b254f5f-a0ba-4c5d-859c-7bb107790c0e,,6699,Ander Capa Rodríguez,2,Right Back,35.0,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281574e0-63ac-4c31-8cc9-bd36dde268b2,1811,2,00:11:40.849,56,40,30,Pass,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.182202,,3b2ee78c-ef15-4302-93fe-e84fbe2fca7a,,7900,Tiago Manuel Dias Correia,21,Left Wing,80.8,20.1,26222.0,José Eduardo Rosa Vale de Castro,32.175922,2.2615554,1.0,Ground Pass,60.3,44.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b2ee78c-ef15-4302-93fe-e84fbe2fca7a,1812,2,00:11:43.031,56,43,42,Ball Receipt*,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,281574e0-63ac-4c31-8cc9-bd36dde268b2,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,60.3,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5895ff50-9ba0-4979-93cf-76a16b069eac,1813,2,00:11:43.031,56,43,30,Pass,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.394236,,c42362c8-6f5a-49ab-881b-2ab9d18ab3f8,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,60.7,43.6,6713.0,Diego Javier Llorente Ríos,18.301092,-1.5817249,1.0,Ground Pass,60.5,25.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c42362c8-6f5a-49ab-881b-2ab9d18ab3f8,1814,2,00:11:44.426,56,44,42,Ball Receipt*,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,5895ff50-9ba0-4979-93cf-76a16b069eac,,6713,Diego Javier Llorente Ríos,5,Left Center Back,60.5,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22e139ad-038d-40b5-a8fc-c28954c11824,1815,2,00:11:44.426,56,44,43,Carry,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.975428,,8f3e153a-4198-45ff-bf85-88a6c9d285ab,,6713,Diego Javier Llorente Ríos,5,Left Center Back,60.5,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c42362c8-6f5a-49ab-881b-2ab9d18ab3f8,60.3,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f3e153a-4198-45ff-bf85-88a6c9d285ab,1816,2,00:11:45.401,56,45,30,Pass,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.2,,52772f87-4350-4bce-a453-70a97537b0f0,,6713,Diego Javier Llorente Ríos,5,Left Center Back,60.3,25.2,26848.0,Roberto Trashorras Gayoso,23.977072,-1.1724762,1.0,Ground Pass,69.6,3.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52772f87-4350-4bce-a453-70a97537b0f0,1817,2,00:11:46.601,56,46,42,Ball Receipt*,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,8f3e153a-4198-45ff-bf85-88a6c9d285ab,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,69.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8757e834-ef42-4370-a8bd-7f30c367c33f,1818,2,00:11:46.601,56,46,30,Pass,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.638788,,c17f1f8a-e48d-4044-99d1-be277ede6cfb,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,66.4,3.1,6713.0,Diego Javier Llorente Ríos,23.438856,2.1434155,1.0,Ground Pass,53.7,22.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c17f1f8a-e48d-4044-99d1-be277ede6cfb,1819,2,00:11:48.240,56,48,42,Ball Receipt*,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,8757e834-ef42-4370-a8bd-7f30c367c33f,,6713,Diego Javier Llorente Ríos,5,Left Center Back,53.7,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5184864-aa78-4282-bcce-40af46c01932,1820,2,00:11:48.240,56,48,43,Carry,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.49953,,c17f1f8a-e48d-4044-99d1-be277ede6cfb,,6713,Diego Javier Llorente Ríos,5,Left Center Back,53.7,22.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,decd4be4-936a-4380-ac38-c5ad8c276a91,53.9,21.9,fff2aa89-deb9-4363-847e-b6453cdf9e17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fff2aa89-deb9-4363-847e-b6453cdf9e17,1821,2,00:11:48.455,56,48,17,Pressure,140,360,Rayo Vallecano,3,From Free Kick,322,Eibar,0.368354,,c5184864-aa78-4282-bcce-40af46c01932,,6566,Borja González Tomás,23,Center Forward,65.9,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,decd4be4-936a-4380-ac38-c5ad8c276a91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decd4be4-936a-4380-ac38-c5ad8c276a91,1822,2,00:11:48.739,56,48,30,Pass,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.341179,,e3341eb0-c64c-486b-8199-6ae86dabc638,,6713,Diego Javier Llorente Ríos,5,Left Center Back,53.9,21.9,24138.0,Joaquín José Marín Ruiz,28.779333,1.7102364,1.0,Ground Pass,49.9,50.4,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,fff2aa89-deb9-4363-847e-b6453cdf9e17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3341eb0-c64c-486b-8199-6ae86dabc638,1823,2,00:11:50.081,56,50,42,Ball Receipt*,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,decd4be4-936a-4380-ac38-c5ad8c276a91,,24138,Joaquín José Marín Ruiz,2,Right Back,49.9,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9962836a-2ca8-48c4-96fc-9acd7089ac2b,1824,2,00:11:50.081,56,50,43,Carry,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.44338,,05df8607-5034-40e4-b2cb-5088f04d4f3e,,24138,Joaquín José Marín Ruiz,2,Right Back,49.9,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3341eb0-c64c-486b-8199-6ae86dabc638,42.7,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05df8607-5034-40e4-b2cb-5088f04d4f3e,1825,2,00:11:51.524,56,51,30,Pass,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.185436,,bd963693-9c48-4f94-913e-eeaa10f8f0ee,,24138,Joaquín José Marín Ruiz,2,Right Back,42.7,48.3,10612.0,Yoel Rodríguez Oterino,31.022089,-2.816784,1.0,Ground Pass,13.3,38.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd963693-9c48-4f94-913e-eeaa10f8f0ee,1826,2,00:11:53.709,56,53,42,Ball Receipt*,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,05df8607-5034-40e4-b2cb-5088f04d4f3e,,10612,Yoel Rodríguez Oterino,1,Goalkeeper,13.3,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5d6ba20-f4ad-4bcf-bf84-6e8341984aef,1827,2,00:11:53.709,56,53,43,Carry,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,5.599999,,bd963693-9c48-4f94-913e-eeaa10f8f0ee,,10612,Yoel Rodríguez Oterino,1,Goalkeeper,13.3,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9693af6-e618-4cac-aa05-86b9bf5b4857,15.5,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9693af6-e618-4cac-aa05-86b9bf5b4857,1828,2,00:11:59.309,56,59,30,Pass,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.77769,,ab0cdb9b-f1a1-45e3-b734-f7c2c59d3bea,,10612,Yoel Rodríguez Oterino,1,Goalkeeper,15.5,43.9,26685.0,Nicolás Ladislao Fedor Flores,78.968666,-0.27969122,3.0,High Pass,91.4,22.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,ec3c4323-9dfc-487b-a7fe-741984843e06,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec3c4323-9dfc-487b-a7fe-741984843e06,1829,2,00:12:03.087,57,3,42,Ball Receipt*,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,f9693af6-e618-4cac-aa05-86b9bf5b4857,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,92.1,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab0cdb9b-f1a1-45e3-b734-f7c2c59d3bea,1830,2,00:12:03.087,57,3,30,Pass,140,360,Rayo Vallecano,3,From Free Kick,322,Eibar,1.601256,,06eb5568-9f9e-455b-b550-ea7b365dc9e1,,6837,Mauro Javier Dos Santos,3,Right Center Back,28.7,58.0,6712.0,Gonzalo Escalante,20.854256,-0.5387748,2.0,Low Pass,46.6,47.3,,,64.0,Interception,,True,,,,,,,,,,,,,,,,,,,405dd747-06a2-4052-80a7-012ba6613ab1,,,c0390938-e875-472f-8c29-0723198602f3,,,,f9693af6-e618-4cac-aa05-86b9bf5b4857,,,,9.0,Incomplete,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0390938-e875-472f-8c29-0723198602f3,1831,2,00:12:03.087,57,3,4,Duel,140,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,ab0cdb9b-f1a1-45e3-b734-f7c2c59d3bea,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,91.4,22.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405dd747-06a2-4052-80a7-012ba6613ab1,1832,2,00:12:04.688,57,4,42,Ball Receipt*,140,360,Rayo Vallecano,3,From Free Kick,322,Eibar,,,ab0cdb9b-f1a1-45e3-b734-f7c2c59d3bea,,6712,Gonzalo Escalante,13,Right Center Midfield,44.0,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
