id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,related_events,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,pass_switch,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_won_defensive
801bee90-d109-4fd2-a051-a988d1837ab5,1069,1,00:32:59.517,32,59,43,Carry,70,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.426812,,117be3e3-c48b-45e0-93bb-6c4fc47bf75f,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,35.5,69.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,75cefd66-a088-45a8-8637-7eca00b23c11,e6588638-beb3-41d6-8498-486c2c030750,37.1,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6588638-beb3-41d6-8498-486c2c030750,1070,1,00:32:59.783,32,59,17,Pressure,70,360,Rayo Vallecano,4,From Throw In,220,Real Madrid,1.151689,,801bee90-d109-4fd2-a051-a988d1837ab5,5695,James David Rodríguez Rubio,13,Right Center Midfield,89.6,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117be3e3-c48b-45e0-93bb-6c4fc47bf75f,1071,1,00:33:00.944,33,0,30,Pass,70,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.596793,,88688187-e428-46bb-b61a-75851b456be9,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,37.1,70.0,26848.0,Roberto Trashorras Gayoso,5.9841456,-1.7386923,1.0,Ground Pass,36.1,64.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aee5095c-aa61-427c-aa6d-6d540a318e7b,1072,1,00:33:01.264,33,1,17,Pressure,70,360,Rayo Vallecano,4,From Throw In,220,Real Madrid,4.57163,,88688187-e428-46bb-b61a-75851b456be9,5695,James David Rodríguez Rubio,13,Right Center Midfield,83.9,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac843a1d-7527-4703-bf01-95dbaf7dd3b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88688187-e428-46bb-b61a-75851b456be9,1073,1,00:33:01.541,33,1,42,Ball Receipt*,70,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,117be3e3-c48b-45e0-93bb-6c4fc47bf75f,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,36.1,64.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,aee5095c-aa61-427c-aa6d-6d540a318e7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac843a1d-7527-4703-bf01-95dbaf7dd3b5,1074,1,00:33:01.541,33,1,43,Carry,70,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,4.430554,,60592522-edf5-4069-bf2a-91c6c6b6b9b5,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,36.1,64.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,88688187-e428-46bb-b61a-75851b456be9,aee5095c-aa61-427c-aa6d-6d540a318e7b,43.1,77.8,,,,,,,,,,,,,,,,,eb422f5c-5c5f-44e6-b6b8-a017e4f05c2b,,,,,,,,,,,,
60592522-edf5-4069-bf2a-91c6c6b6b9b5,1075,1,00:33:05.971,33,5,22,Foul Committed,70,360,Rayo Vallecano,4,From Throw In,220,Real Madrid,0.0,,ac843a1d-7527-4703-bf01-95dbaf7dd3b5,5695,James David Rodríguez Rubio,13,Right Center Midfield,77.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb422f5c-5c5f-44e6-b6b8-a017e4f05c2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb422f5c-5c5f-44e6-b6b8-a017e4f05c2b,1076,1,00:33:05.971,33,5,21,Foul Won,70,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,60592522-edf5-4069-bf2a-91c6c6b6b9b5,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,43.1,77.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2445e32-1cdb-484a-9a76-e23ab2f3f19d,1077,1,00:33:14.287,33,14,30,Pass,71,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.346388,,fa2cca37-b6f1-4376-abeb-2604e05f6bd9,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,49.1,73.6,26848.0,Roberto Trashorras Gayoso,7.44043,2.508844,1.0,Ground Pass,43.1,78.0,62.0,Free Kick,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa2cca37-b6f1-4376-abeb-2604e05f6bd9,1078,1,00:33:15.633,33,15,42,Ball Receipt*,71,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,c2445e32-1cdb-484a-9a76-e23ab2f3f19d,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,43.1,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41910ab4-f77f-437d-bfa5-bf63c386c421,1079,1,00:33:15.633,33,15,30,Pass,71,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.983442,,6cffe983-151d-4af0-94bf-002f858f8e3e,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,42.9,78.0,24138.0,Joaquín José Marín Ruiz,12.739309,0.07857803,1.0,Ground Pass,55.6,79.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cffe983-151d-4af0-94bf-002f858f8e3e,1080,1,00:33:16.616,33,16,42,Ball Receipt*,71,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,41910ab4-f77f-437d-bfa5-bf63c386c421,24138,Joaquín José Marín Ruiz,2,Right Back,55.6,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4dc0d6b0-2b37-410e-ba4d-b1e0561bb186,1081,1,00:33:16.616,33,16,43,Carry,71,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.683023,,6cffe983-151d-4af0-94bf-002f858f8e3e,24138,Joaquín José Marín Ruiz,2,Right Back,55.6,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70540008-546f-49c5-9cc4-836abc35673a,,55.6,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70540008-546f-49c5-9cc4-836abc35673a,1082,1,00:33:18.299,33,18,30,Pass,71,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.589703,,d81c6ef1-8e25-4e69-9177-fec72edf34c4,24138,Joaquín José Marín Ruiz,2,Right Back,55.6,79.0,6852.0,Jozabed Sánchez Ruiz,7.5716577,-0.5880026,1.0,Ground Pass,61.9,74.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d81c6ef1-8e25-4e69-9177-fec72edf34c4,1083,1,00:33:18.889,33,18,42,Ball Receipt*,71,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,70540008-546f-49c5-9cc4-836abc35673a,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,61.9,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e1f89f6-417a-4db3-9a06-fac6d925f5b8,1084,1,00:33:18.889,33,18,43,Carry,71,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.218156,,452aff5b-73a9-4fff-bc89-2078b9d865b8,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,61.9,74.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,79094cc1-2ed4-4a2e-96eb-10466c9e5bc4,d81c6ef1-8e25-4e69-9177-fec72edf34c4,58.8,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79094cc1-2ed4-4a2e-96eb-10466c9e5bc4,1085,1,00:33:19.734,33,19,17,Pressure,71,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,0.446744,,2e1f89f6-417a-4db3-9a06-fac6d925f5b8,5574,Toni Kroos,10,Center Defensive Midfield,55.8,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452aff5b-73a9-4fff-bc89-2078b9d865b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452aff5b-73a9-4fff-bc89-2078b9d865b8,1086,1,00:33:20.107,33,20,30,Pass,71,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.013104,,5b5c6a11-0508-4ca1-964b-024ddb7369ec,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,58.8,75.2,26848.0,Roberto Trashorras Gayoso,10.04241,-1.3089111,1.0,Ground Pass,61.4,65.5,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,79094cc1-2ed4-4a2e-96eb-10466c9e5bc4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b5c6a11-0508-4ca1-964b-024ddb7369ec,1087,1,00:33:21.120,33,21,42,Ball Receipt*,71,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,452aff5b-73a9-4fff-bc89-2078b9d865b8,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,61.4,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96bca349-d7a2-42d8-8eae-cbac9f668c40,1088,1,00:33:21.120,33,21,43,Carry,71,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.041568,,231cb708-8179-4dec-8012-324536100b71,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,61.4,65.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,5b5c6a11-0508-4ca1-964b-024ddb7369ec,bdd91235-5f5c-411d-a33c-8497bb3eb649,77.3,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231cb708-8179-4dec-8012-324536100b71,1089,1,00:33:21.259,33,21,17,Pressure,71,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,1.028857,,96bca349-d7a2-42d8-8eae-cbac9f668c40,5463,Luka Modrić,15,Left Center Midfield,59.5,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdd91235-5f5c-411d-a33c-8497bb3eb649,1090,1,00:33:24.162,33,24,30,Pass,71,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.252101,,4b7a2e0f-579c-456d-be41-8740bdd1da51,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,77.3,65.5,23761.0,Alhassane Bangoura,61.462997,-1.4353418,3.0,High Pass,85.6,4.6,,,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
4b7a2e0f-579c-456d-be41-8740bdd1da51,1091,1,00:33:27.414,33,27,42,Ball Receipt*,71,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,bdd91235-5f5c-411d-a33c-8497bb3eb649,23761,Alhassane Bangoura,17,Right Wing,85.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9dbae4d-9e85-4fb0-baa6-3c53e1438d89,1092,1,00:33:27.414,33,27,38,Miscontrol,71,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,23761,Alhassane Bangoura,17,Right Wing,85.2,4.9,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b98ea0a-e856-4e42-a4da-c2c873bcb9c5,1112,1,00:34:41.340,34,41,30,Pass,74,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.878635,,9216b3d4-f24f-4f15-aae4-4fa3d9630136,10612,Yoel Rodríguez Oterino,1,Goalkeeper,8.3,32.9,26848.0,Roberto Trashorras Gayoso,23.880117,-0.68455094,1.0,Ground Pass,26.8,17.8,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9216b3d4-f24f-4f15-aae4-4fa3d9630136,1113,1,00:34:43.219,34,43,42,Ball Receipt*,74,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,9b98ea0a-e856-4e42-a4da-c2c873bcb9c5,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,26.8,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11dffc4b-c214-431b-b8e3-ec6c0f31f22e,1114,1,00:34:43.219,34,43,30,Pass,74,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.908468,,a08fa230-12c1-4c3a-8bf6-835cc658eeae,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,26.8,17.8,26222.0,José Eduardo Rosa Vale de Castro,5.8830266,2.586597,1.0,Ground Pass,21.8,20.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a08fa230-12c1-4c3a-8bf6-835cc658eeae,1115,1,00:34:45.127,34,45,42,Ball Receipt*,74,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,11dffc4b-c214-431b-b8e3-ec6c0f31f22e,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,21.8,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c7d3f43-fd7f-4a20-8ff1-ce71b4b77910,1116,1,00:34:45.127,34,45,43,Carry,74,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.696325,,9e0a9beb-17ff-452b-b8a2-234bc2a9e289,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,21.8,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a08fa230-12c1-4c3a-8bf6-835cc658eeae,,26.2,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e0a9beb-17ff-452b-b8a2-234bc2a9e289,1117,1,00:34:46.824,34,46,30,Pass,74,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,4.617341,,7943164b-c322-454a-889a-4bb6557522ac,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,26.2,22.3,11542.0,Javier Guerra Rodríguez,53.503365,-0.0112144835,1.0,Ground Pass,79.7,21.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,ab18920c-3dfd-4fdb-802d-6fd1dbd85af0,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,
7943164b-c322-454a-889a-4bb6557522ac,1118,1,00:34:51.441,34,51,42,Ball Receipt*,74,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,9e0a9beb-17ff-452b-b8a2-234bc2a9e289,11542,Javier Guerra Rodríguez,23,Center Forward,56.4,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
24da8edb-7550-435d-97e7-7f0ec58c2974,1133,1,00:35:02.293,35,2,23,Goal Keeper,76,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,68b67613-2943-4619-83b3-4bd41a9db37d,10612,Yoel Rodríguez Oterino,1,Goalkeeper,3.1,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,Both Hands,44.0,Set,33.0,Shot Saved,56.0,Saved Twice,46.0,Standing,
049bad89-6f6a-43ab-95e2-8f6b7ec3a031,1134,1,00:35:23.282,35,23,30,Pass,77,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,3.357692,,0b2c7ca4-2af5-4328-9e71-86e6f5b362ed,10612,Yoel Rodríguez Oterino,1,Goalkeeper,8.3,32.1,24138.0,Joaquín José Marín Ruiz,49.79317,0.7626748,3.0,High Pass,44.3,66.5,,,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,3436ee07-b2cb-476c-9a07-9c5964173d8a,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,
3257373d-5e45-43a5-b1c5-dfb8cde07511,1135,1,00:35:23.775,35,23,17,Pressure,77,360,Rayo Vallecano,8,From Keeper,220,Real Madrid,0.226909,,,19677,Karim Benzema,23,Center Forward,109.6,50.2,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436ee07-b2cb-476c-9a07-9c5964173d8a,1136,1,00:35:26.639,35,26,42,Ball Receipt*,77,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,049bad89-6f6a-43ab-95e2-8f6b7ec3a031,24138,Joaquín José Marín Ruiz,2,Right Back,43.1,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
0b2c7ca4-2af5-4328-9e71-86e6f5b362ed,1137,1,00:35:26.639,35,26,6,Block,77,360,Rayo Vallecano,8,From Keeper,220,Real Madrid,0.0,,049bad89-6f6a-43ab-95e2-8f6b7ec3a031,5695,James David Rodríguez Rubio,13,Right Center Midfield,75.8,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08d7668a-4d11-487f-a2a7-ee3fb32ebb81,1138,1,00:35:26.852,35,26,2,Ball Recovery,77,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,,24138,Joaquín José Marín Ruiz,2,Right Back,44.5,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d06c208-9fb0-4cac-af1a-81ae7814a3af,1139,1,00:35:26.852,35,26,43,Carry,77,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,7.613979,,08d7668a-4d11-487f-a2a7-ee3fb32ebb81,24138,Joaquín José Marín Ruiz,2,Right Back,44.5,68.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,094d239d-51f5-48d6-8a9e-3ab543fb02ee,c2ede2ca-d61a-459f-9b79-3a26e29377c7,85.7,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2ede2ca-d61a-459f-9b79-3a26e29377c7,1140,1,00:35:32.977,35,32,17,Pressure,77,360,Rayo Vallecano,8,From Keeper,220,Real Madrid,1.479675,,3d06c208-9fb0-4cac-af1a-81ae7814a3af,5552,Marcelo Vieira da Silva Júnior,6,Left Back,41.0,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
094d239d-51f5-48d6-8a9e-3ab543fb02ee,1141,1,00:35:34.466,35,34,30,Pass,77,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,2.270763,,3a1a249a-752f-4419-9b55-c125ef60a001,24138,Joaquín José Marín Ruiz,2,Right Back,85.7,28.2,23761.0,Alhassane Bangoura,29.213867,-0.030812163,1.0,Ground Pass,114.9,27.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,f7bf2864-16d1-4b6a-9966-371972e0ca10,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,
f7bf2864-16d1-4b6a-9966-371972e0ca10,1142,1,00:35:36.737,35,36,42,Ball Receipt*,77,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,094d239d-51f5-48d6-8a9e-3ab543fb02ee,23761,Alhassane Bangoura,17,Right Wing,105.1,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
df026d4b-2117-4be4-8516-b4e02340862b,1167,1,00:36:05.827,36,5,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.804284,,56b0918e-a22e-44a6-b801-eb0d0336849b,10612,Yoel Rodríguez Oterino,1,Goalkeeper,7.0,36.1,26848.0,Roberto Trashorras Gayoso,20.96187,-0.6568591,1.0,Ground Pass,23.6,23.3,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56b0918e-a22e-44a6-b801-eb0d0336849b,1168,1,00:36:07.632,36,7,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,df026d4b-2117-4be4-8516-b4e02340862b,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,23.6,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a026149-9b71-4df6-af49-911e1a343bf9,1169,1,00:36:16.093,36,16,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.096974,,14ea8802-c5ee-49d4-882a-b8f5a0e2d94e,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,23.4,22.7,11298.0,José Ignacio Martínez García,6.627217,0.09065989,1.0,Ground Pass,30.0,23.3,,,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14ea8802-c5ee-49d4-882a-b8f5a0e2d94e,1170,1,00:36:17.190,36,17,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,3a026149-9b71-4df6-af49-911e1a343bf9,11298,José Ignacio Martínez García,6,Left Back,30.0,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5305a479-2b26-4737-9fc9-b5a78711c368,1171,1,00:36:17.440,36,17,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.298187,,4e0fa6eb-8ee6-42e2-b9eb-4e51714a10b6,11298,José Ignacio Martínez García,6,Left Back,32.8,22.9,11542.0,Javier Guerra Rodríguez,3.7013512,-0.67052156,1.0,Ground Pass,35.7,20.6,,,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,b1a98422-c001-4877-9508-11cd81ee20f1,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,
b1a98422-c001-4877-9508-11cd81ee20f1,1172,1,00:36:17.738,36,17,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,5305a479-2b26-4737-9fc9-b5a78711c368,11542,Javier Guerra Rodríguez,23,Center Forward,40.1,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
4e0fa6eb-8ee6-42e2-b9eb-4e51714a10b6,1173,1,00:36:17.738,36,17,10,Interception,79,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.0,,5305a479-2b26-4737-9fc9-b5a78711c368,5574,Toni Kroos,10,Center Defensive Midfield,84.4,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,
4dd3cc1e-21ce-4fed-9464-655bb8d26004,1174,1,00:36:18.988,36,18,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.965592,,a35a8ebd-4675-43e9-be6b-9a7a420f856e,5463,Luka Modrić,15,Left Center Midfield,85.3,66.2,6399.0,Gareth Frank Bale,13.928389,-0.56012136,1.0,Ground Pass,97.1,58.8,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a35a8ebd-4675-43e9-be6b-9a7a420f856e,1175,1,00:36:19.953,36,19,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,,,4dd3cc1e-21ce-4fed-9464-655bb8d26004,6399,Gareth Frank Bale,17,Right Wing,97.1,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d7c1398-0efe-4580-b0f6-8d7a702a6345,1176,1,00:36:19.953,36,19,43,Carry,79,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.790794,,0763de77-5fd1-4645-ad88-40250a6f808f,6399,Gareth Frank Bale,17,Right Wing,97.1,58.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,0af26411-8b7d-428f-bcb6-c7abd0b55582,a35a8ebd-4675-43e9-be6b-9a7a420f856e,98.3,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0763de77-5fd1-4645-ad88-40250a6f808f,1177,1,00:36:20.009,36,20,17,Pressure,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.58499,,0d7c1398-0efe-4580-b0f6-8d7a702a6345,11298,José Ignacio Martínez García,6,Left Back,26.2,22.9,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0af26411-8b7d-428f-bcb6-c7abd0b55582,1178,1,00:36:20.744,36,20,3,Dispossessed,79,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.0,,965edf26-3555-4128-81b2-021ced5c8810,6399,Gareth Frank Bale,17,Right Wing,98.3,55.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965edf26-3555-4128-81b2-021ced5c8810,1179,1,00:36:20.744,36,20,4,Duel,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,0af26411-8b7d-428f-bcb6-c7abd0b55582,11298,José Ignacio Martínez García,6,Left Back,21.8,24.3,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,4.0,Won,11.0,Tackle,,,,,,,,,,,,,,,,,
