id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,ball_recovery,substitution,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_switch,pass_aerial_won,related_events_3,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,foul_won_defensive,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,interception_outcome_id,interception_outcome_name
68e09819-42ec-4ecc-995f-15aed51f465a,2148,2,00:12:42.741,57,42,43,Carry,127,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.519959,,05753196-0b0e-4c5d-9d9d-93397de82ed5,6914,Roberto Román Triguero,6,Left Back,69.6,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,cd026a2a-b586-4ab5-81b5-8018905284e4,,,,,,,,,,,,,,92.0,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05753196-0b0e-4c5d-9d9d-93397de82ed5,2149,2,00:12:46.261,57,46,30,Pass,127,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.018214,,d0f3aa21-3b42-4320-a716-fb3804a465ec,6914,Roberto Román Triguero,6,Left Back,92.0,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,26690.0,Alberto Mateus Contreiras Gonçalves,47.8599,0.95613337,3.0,High Pass,119.6,58.3,38.0,Left Foot,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0f3aa21-3b42-4320-a716-fb3804a465ec,2150,2,00:12:49.279,57,49,42,Ball Receipt*,127,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,05753196-0b0e-4c5d-9d9d-93397de82ed5,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,111.4,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7baf9843-861e-4a24-a127-52a488fb4f7d,2178,2,00:13:28.337,58,28,30,Pass,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.62655,,32758e5c-ca1e-4131-a842-6f5255c56164,6743,Manuel Rolando Iturra Urrutia,13,Right Center Midfield,71.4,69.0,,,,,,,,,True,,,,,,,,,,,,,,,,,448ac167-301a-4efd-807b-6de677c7d79e,18404.0,José Ángel Crespo Rincón,27.320688,-2.147632,1.0,Ground Pass,56.5,46.1,40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448ac167-301a-4efd-807b-6de677c7d79e,2179,2,00:13:29.963,58,29,42,Ball Receipt*,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7baf9843-861e-4a24-a127-52a488fb4f7d,18404,José Ángel Crespo Rincón,5,Left Center Back,56.5,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2b75bd6-ec3d-4ae7-af81-0177e959e208,2180,2,00:13:29.963,58,29,43,Carry,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.080021,,448ac167-301a-4efd-807b-6de677c7d79e,18404,José Ángel Crespo Rincón,5,Left Center Back,56.5,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,f7cd67be-467b-44d8-b5b7-19c7242dac07,,,,,,,,,,,,,,56.3,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7cd67be-467b-44d8-b5b7-19c7242dac07,2181,2,00:13:30.043,58,30,30,Pass,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.9476,,556e1689-6e87-48d2-ad64-ccc01cf3bd8d,18404,José Ángel Crespo Rincón,5,Left Center Back,56.3,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,14.928162,0.17506024,3.0,High Pass,71.0,49.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556e1689-6e87-48d2-ad64-ccc01cf3bd8d,2182,2,00:13:30.991,58,30,42,Ball Receipt*,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f7cd67be-467b-44d8-b5b7-19c7242dac07,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,71.0,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf984792-8a31-46a2-9ec8-a728319b8fa8,2183,2,00:13:30.991,58,30,43,Carry,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.507715,,556e1689-6e87-48d2-ad64-ccc01cf3bd8d,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,71.0,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,af6e1bb4-8894-498f-b521-44dfbbd65236,,,,,,,,,,,,,,70.4,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af6e1bb4-8894-498f-b521-44dfbbd65236,2184,2,00:13:31.499,58,31,3,Dispossessed,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,549a86ec-3495-423d-b5ad-e57529114a42,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,70.4,52.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25f1993e-ac5a-4098-94b1-577e26e0e926,2264,2,00:15:14.521,60,14,30,Pass,133,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.688486,,3f53471d-283e-490f-9627-1dc778c05e6f,24138,Joaquín José Marín Ruiz,2,Right Back,57.6,70.3,,,,,,,,,True,,,,,,,,,,,,,,,,,9e665160-94ad-4254-9158-d6172764adb9,11539.0,Adrián Embarba Blázquez,9.219544,-0.06512516,2.0,Low Pass,66.8,69.7,40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f53471d-283e-490f-9627-1dc778c05e6f,2265,2,00:15:16.210,60,16,42,Ball Receipt*,133,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,25f1993e-ac5a-4098-94b1-577e26e0e926,11539,Adrián Embarba Blázquez,17,Right Wing,66.8,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0193d25e-dfa9-4ce0-b70a-a36a29c97cdd,2266,2,00:15:16.210,60,16,43,Carry,133,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.250288,,3f53471d-283e-490f-9627-1dc778c05e6f,11539,Adrián Embarba Blázquez,17,Right Wing,66.8,69.7,,,True,,,,,,,,,,,,,,,,,,,,,,,456e1ce4-6860-4e8a-b7fd-686a23a9109e,,,,,,,,,,,,,,77.8,75.3,d77ab677-a9e9-4323-bad6-f4c24ac40223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456e1ce4-6860-4e8a-b7fd-686a23a9109e,2267,2,00:15:16.365,60,16,17,Pressure,133,360,Rayo Vallecano,1,Regular Play,217,Barcelona,1.094627,,0193d25e-dfa9-4ce0-b70a-a36a29c97cdd,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,50.8,9.4,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d77ab677-a9e9-4323-bad6-f4c24ac40223,2268,2,00:15:17.460,60,17,3,Dispossessed,133,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,3ff7f264-9402-4d19-ac6c-c5ff5d8b08aa,11539,Adrián Embarba Blázquez,17,Right Wing,77.8,75.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ff7f264-9402-4d19-ac6c-c5ff5d8b08aa,2269,2,00:15:17.460,60,17,4,Duel,133,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,d77ab677-a9e9-4323-bad6-f4c24ac40223,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,42.3,4.8,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
