id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,ball_recovery_recovery_failure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,block_deflection
de32a26c-3df6-4a22-bbd8-62f96575fc16,3250,2,00:40:29.562,85,29,43,Carry,194,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.719998,,56d851b5-ecb1-4186-b9c6-612de1fac0db,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,74.5,23.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,d025c852-01fe-4853-a220-4a697ded2ab4,76.2,14.5,e9867e4e-fbba-4465-a10c-e3d0f0420084,,,,,,,,,,,,,,,,,,,,,
e9867e4e-fbba-4465-a10c-e3d0f0420084,3251,2,00:40:31.965,85,31,17,Pressure,194,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.385004,,56d851b5-ecb1-4186-b9c6-612de1fac0db,5463,Luka Modrić,15,Left Center Midfield,40.2,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de32a26c-3df6-4a22-bbd8-62f96575fc16,,,,,,,,,,,,,,,,,,,,,,,,
56d851b5-ecb1-4186-b9c6-612de1fac0db,3252,2,00:40:32.282,85,32,30,Pass,194,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.395036,,e1f5950b-6ace-4fa0-9f7a-d2b5e9d2c73d,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,76.2,14.5,11298.0,José Ignacio Martínez García,14.725827,-1.3027575,1.0,Ground Pass,80.1,0.3,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,e9867e4e-fbba-4465-a10c-e3d0f0420084,,,,,,,,,,,,,,,,,,,,,,,,
e1f5950b-6ace-4fa0-9f7a-d2b5e9d2c73d,3253,2,00:40:34.677,85,34,42,Ball Receipt*,194,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,56d851b5-ecb1-4186-b9c6-612de1fac0db,11298,José Ignacio Martínez García,6,Left Back,80.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43c37dca-f99d-4f2a-a48c-2dedc4682e2d,3254,2,00:40:34.677,85,34,43,Carry,194,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.964296,,0e0267a3-1ac7-4caf-835d-81ddf20c825f,11298,José Ignacio Martínez García,6,Left Back,80.1,0.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,e1f5950b-6ace-4fa0-9f7a-d2b5e9d2c73d,91.4,2.4,fffed06e-ffc8-4db6-ad65-1f36402572fa,,,,,,,,,,,,,,,,,,,,,
fffed06e-ffc8-4db6-ad65-1f36402572fa,3255,2,00:40:35.766,85,35,17,Pressure,194,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.75758,,43c37dca-f99d-4f2a-a48c-2dedc4682e2d,5200,Lucas Vázquez Iglesias,17,Right Wing,30.0,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e0267a3-1ac7-4caf-835d-81ddf20c825f,3256,2,00:40:36.641,85,36,30,Pass,194,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.729143,,da20ebf6-ad1d-417c-9fae-9c5142310e74,11298,José Ignacio Martínez García,6,Left Back,91.4,2.4,24782.0,Jonhatan Montiel Caballero,12.5781555,1.4592612,1.0,Ground Pass,92.8,14.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da20ebf6-ad1d-417c-9fae-9c5142310e74,3257,2,00:40:37.370,85,37,42,Ball Receipt*,194,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0e0267a3-1ac7-4caf-835d-81ddf20c825f,24782,Jonhatan Montiel Caballero,17,Right Wing,92.8,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11cac50b-e5a3-44c1-a3d9-21d90ae18d52,3258,2,00:40:37.370,85,37,43,Carry,194,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.670997,,4fcefc6c-d37a-4cc1-9e5f-4ee50a97b966,24782,Jonhatan Montiel Caballero,17,Right Wing,92.8,14.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,66cc4e61-10f4-4750-9449-4069e490deee,97.4,24.3,da20ebf6-ad1d-417c-9fae-9c5142310e74,,,,,,,,,,,,,,,,,,,,,
66cc4e61-10f4-4750-9449-4069e490deee,3259,2,00:40:39.173,85,39,17,Pressure,194,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.630757,,11cac50b-e5a3-44c1-a3d9-21d90ae18d52,20016,Kléper Laveran Lima Ferreira,3,Right Center Back,20.0,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fcefc6c-d37a-4cc1-9e5f-4ee50a97b966,3260,2,00:40:40.041,85,40,14,Dribble,194,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,e31ddd53-64ce-45f3-b8c6-730a316a6836,24782,Jonhatan Montiel Caballero,17,Right Wing,97.4,24.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
cba7363c-7d86-4741-8ea3-378e8fd12e35,3289,2,00:41:52.553,86,52,30,Pass,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.937417,,2f74473b-1490-4121-8a7c-34861411ebf9,24782,Jonhatan Montiel Caballero,17,Right Wing,7.2,48.7,7900.0,Tiago Manuel Dias Correia,7.826238,0.1798535,3.0,High Pass,14.9,50.1,,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,839d0a53-8ca6-49e8-8def-e1c4c72fd349,,,,,,,,,,,,,,,True,,,,,,,,,
d8b9094a-60ff-4941-8f9e-20ac63cf730e,3290,2,00:41:53.931,86,53,17,Pressure,197,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.438846,,,19677,Karim Benzema,23,Center Forward,100.6,29.4,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f74473b-1490-4121-8a7c-34861411ebf9,3291,2,00:41:54.491,86,54,42,Ball Receipt*,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cba7363c-7d86-4741-8ea3-378e8fd12e35,7900,Tiago Manuel Dias Correia,2,Right Back,14.9,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa74cc02-f468-4fce-83d1-9c4468c4eb78,3292,2,00:41:54.491,86,54,43,Carry,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.094449,,2f74473b-1490-4121-8a7c-34861411ebf9,7900,Tiago Manuel Dias Correia,2,Right Back,14.9,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea899059-3715-47b8-b58b-a7582eb8c248,19.3,51.1,,,,,,,,,,,,,,,,,,,,,,
ea899059-3715-47b8-b58b-a7582eb8c248,3293,2,00:41:54.585,86,54,14,Dribble,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,d42e4585-d867-458c-a2a9-9cd622570efc,7900,Tiago Manuel Dias Correia,2,Right Back,19.3,51.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
d42e4585-d867-458c-a2a9-9cd622570efc,3294,2,00:41:54.585,86,54,4,Duel,197,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,ea899059-3715-47b8-b58b-a7582eb8c248,19677,Karim Benzema,23,Center Forward,100.8,29.0,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,
fa779d30-8d1c-49c8-a921-fd0cc5044796,3295,2,00:41:55.976,86,55,17,Pressure,197,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.348934,,77a00cfe-8778-4338-be42-8e6c625f98e2,19677,Karim Benzema,23,Center Forward,97.9,29.2,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,805d419e-3280-48f9-b083-13becb117783,,,,,,,,,,,,,,,,,,,,,,,,
805d419e-3280-48f9-b083-13becb117783,3296,2,00:41:56.246,86,56,2,Ball Recovery,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,fa779d30-8d1c-49c8-a921-fd0cc5044796,24782,Jonhatan Montiel Caballero,17,Right Wing,19.5,48.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77a00cfe-8778-4338-be42-8e6c625f98e2,3297,2,00:41:56.246,86,56,43,Carry,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.572511,,62fdc374-58e9-448f-9fd2-d3a36ea5bb40,24782,Jonhatan Montiel Caballero,17,Right Wing,19.5,48.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6515455f-0070-42b0-800d-2054cc92a021,21.2,47.8,805d419e-3280-48f9-b083-13becb117783,fa779d30-8d1c-49c8-a921-fd0cc5044796,,,,,,,,,,,,,,,,,,,,
6515455f-0070-42b0-800d-2054cc92a021,3298,2,00:41:56.604,86,56,17,Pressure,197,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.301424,,62fdc374-58e9-448f-9fd2-d3a36ea5bb40,5456,Mateo Kovačić,13,Right Center Midfield,96.4,33.9,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,77a00cfe-8778-4338-be42-8e6c625f98e2,,,,,,,,,,,,,,,,,,,,,,,,
62fdc374-58e9-448f-9fd2-d3a36ea5bb40,3299,2,00:41:56.818,86,56,30,Pass,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.227073,,6515455f-0070-42b0-800d-2054cc92a021,24782,Jonhatan Montiel Caballero,17,Right Wing,21.2,47.8,27144.0,Antonio Amaya Carazo,6.6483083,-1.4501727,1.0,Ground Pass,22.0,41.2,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,ff6064a6-f366-4bb9-86be-083a4f6b8a20,,,,,,,,,,,,,,,,,,,,,,,,
1004dfd6-853d-407d-8a7a-8a0bf7b9a4fa,3300,2,00:41:57.645,86,57,17,Pressure,197,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.397172,,,20016,Kléper Laveran Lima Ferreira,3,Right Center Back,97.2,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff6064a6-f366-4bb9-86be-083a4f6b8a20,3301,2,00:41:58.045,86,58,42,Ball Receipt*,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,62fdc374-58e9-448f-9fd2-d3a36ea5bb40,27144,Antonio Amaya Carazo,5,Left Center Back,22.0,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00dfb18d-e89f-4e61-be1a-232b791bca81,3302,2,00:41:58.045,86,58,43,Carry,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.019659,,38b6f952-549d-484c-ad21-93501c6bb0bd,27144,Antonio Amaya Carazo,5,Left Center Back,22.0,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff6064a6-f366-4bb9-86be-083a4f6b8a20,22.4,40.9,,,,,,,,,,,,,,,,,,,,,,
38b6f952-549d-484c-ad21-93501c6bb0bd,3303,2,00:41:58.065,86,58,30,Pass,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.040387,,26a48f78-9587-4f6c-8766-936fdcae7893,27144,Antonio Amaya Carazo,5,Left Center Back,22.4,40.9,26848.0,Roberto Trashorras Gayoso,4.110961,-1.4977558,1.0,Ground Pass,22.7,36.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,7c7217fd-bea7-4bb1-863a-8853693021a6,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,
7c7217fd-bea7-4bb1-863a-8853693021a6,3304,2,00:41:58.106,86,58,42,Ball Receipt*,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,38b6f952-549d-484c-ad21-93501c6bb0bd,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,21.2,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,
26a48f78-9587-4f6c-8766-936fdcae7893,3305,2,00:41:58.106,86,58,6,Block,197,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,38b6f952-549d-484c-ad21-93501c6bb0bd,20016,Kléper Laveran Lima Ferreira,3,Right Center Back,97.4,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
d787a7b1-f049-41a8-8800-692c8742c397,3306,2,00:41:59.287,86,59,2,Ball Recovery,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,6852,Jozabed Sánchez Ruiz,21,Left Wing,26.8,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36070481-43d9-496c-bcbb-319684f80414,3307,2,00:41:59.287,86,59,43,Carry,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.765324,,0664bd4a-2f7d-4475-944d-a943929f1520,6852,Jozabed Sánchez Ruiz,21,Left Wing,26.8,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d787a7b1-f049-41a8-8800-692c8742c397,32.2,26.6,,,,,,,,,,,,,,,,,,,,,,
0664bd4a-2f7d-4475-944d-a943929f1520,3308,2,00:42:01.052,87,1,30,Pass,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.297618,,3f0602a7-e345-4063-90cf-268e9693a430,6852,Jozabed Sánchez Ruiz,21,Left Wing,32.2,26.6,24782.0,Jonhatan Montiel Caballero,45.2429,-0.548759,1.0,Ground Pass,70.8,3.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f0602a7-e345-4063-90cf-268e9693a430,3309,2,00:42:04.350,87,4,42,Ball Receipt*,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0664bd4a-2f7d-4475-944d-a943929f1520,24782,Jonhatan Montiel Caballero,17,Right Wing,70.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa8d79c7-4c14-4768-aa6c-5380eab616f1,3310,2,00:42:04.350,87,4,43,Carry,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.012091,,0326dd11-8a0e-44ba-9161-c81091bb3106,24782,Jonhatan Montiel Caballero,17,Right Wing,70.8,3.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,3f0602a7-e345-4063-90cf-268e9693a430,77.0,3.2,c90afa15-8b18-493d-bbf8-0a13580ea4fe,,,,,,,,,,,,,,,,,,,,,
c90afa15-8b18-493d-bbf8-0a13580ea4fe,3311,2,00:42:04.472,87,4,17,Pressure,197,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.769372,,fa8d79c7-4c14-4768-aa6c-5380eab616f1,5200,Lucas Vázquez Iglesias,17,Right Wing,42.0,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0326dd11-8a0e-44ba-9161-c81091bb3106,3312,2,00:42:05.362,87,5,14,Dribble,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,c0246d83-fd81-4721-84d9-3eb67ea573c3,24782,Jonhatan Montiel Caballero,17,Right Wing,77.0,3.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
c0246d83-fd81-4721-84d9-3eb67ea573c3,3313,2,00:42:05.362,87,5,4,Duel,197,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,0326dd11-8a0e-44ba-9161-c81091bb3106,5200,Lucas Vázquez Iglesias,17,Right Wing,43.1,76.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,
a71778c0-c998-4c35-b334-72b4a6f9927f,3314,2,00:42:13.623,87,13,30,Pass,198,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.382894,,57a02464-0ffd-412f-ad42-f819f850bdb8,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,77.8,0.1,24782.0,Jonhatan Montiel Caballero,8.125269,1.3347727,2.0,Low Pass,79.7,8.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57a02464-0ffd-412f-ad42-f819f850bdb8,3315,2,00:42:15.006,87,15,42,Ball Receipt*,198,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,a71778c0-c998-4c35-b334-72b4a6f9927f,24782,Jonhatan Montiel Caballero,17,Right Wing,79.7,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bd94dbc-938d-4177-8376-d0e447f25243,3316,2,00:42:15.006,87,15,43,Carry,198,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.765463,,28b9ec4c-2d1f-4f37-b294-e5266178698a,24782,Jonhatan Montiel Caballero,17,Right Wing,79.7,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57a02464-0ffd-412f-ad42-f819f850bdb8,78.5,5.8,,,,,,,,,,,,,,,,,,,,,,
28b9ec4c-2d1f-4f37-b294-e5266178698a,3317,2,00:42:15.771,87,15,30,Pass,198,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.015895,,dc6a6b31-907a-428a-b424-bf6c7d81a821,24782,Jonhatan Montiel Caballero,17,Right Wing,78.5,5.8,11298.0,José Ignacio Martínez García,14.441953,-3.0653517,1.0,Ground Pass,64.1,4.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc6a6b31-907a-428a-b424-bf6c7d81a821,3318,2,00:42:16.787,87,16,42,Ball Receipt*,198,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,28b9ec4c-2d1f-4f37-b294-e5266178698a,11298,José Ignacio Martínez García,6,Left Back,64.1,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98b615dd-a38f-4b2d-8277-405a931a9d53,3319,2,00:42:16.787,87,16,30,Pass,198,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.020114,,c9e3b796-831e-4d97-90a2-77d12d220b31,11298,José Ignacio Martínez García,6,Left Back,64.1,4.7,6852.0,Jozabed Sánchez Ruiz,8.856636,1.4576453,1.0,Ground Pass,65.1,13.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9e3b796-831e-4d97-90a2-77d12d220b31,3320,2,00:42:17.807,87,17,42,Ball Receipt*,198,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,98b615dd-a38f-4b2d-8277-405a931a9d53,6852,Jozabed Sánchez Ruiz,21,Left Wing,65.1,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb4578c4-9c0e-479c-b596-6b62a0bed055,3321,2,00:42:17.807,87,17,30,Pass,198,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.853674,,dec7f3c1-7377-45f6-83f4-1c5f525c7d57,6852,Jozabed Sánchez Ruiz,21,Left Wing,65.1,13.5,11298.0,José Ignacio Martínez García,9.726768,-1.8307365,1.0,Ground Pass,62.6,4.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dec7f3c1-7377-45f6-83f4-1c5f525c7d57,3322,2,00:42:18.661,87,18,42,Ball Receipt*,198,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,eb4578c4-9c0e-479c-b596-6b62a0bed055,11298,José Ignacio Martínez García,6,Left Back,62.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ec3c259-c026-4e52-a81c-294e86688f2a,3323,2,00:42:18.661,87,18,43,Carry,198,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.095204,,545d2762-6349-4413-8519-2c4c9bcf8420,11298,José Ignacio Martínez García,6,Left Back,62.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dec7f3c1-7377-45f6-83f4-1c5f525c7d57,62.2,6.0,,,,,,,,,,,,,,,,,,,,,,
545d2762-6349-4413-8519-2c4c9bcf8420,3324,2,00:42:19.756,87,19,30,Pass,198,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.596125,,af7a67f2-57d3-4a50-9bc8-3a383edc8cfc,11298,José Ignacio Martínez García,6,Left Back,62.2,6.0,24782.0,Jonhatan Montiel Caballero,9.2612095,0.4346702,1.0,Ground Pass,70.6,9.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af7a67f2-57d3-4a50-9bc8-3a383edc8cfc,3325,2,00:42:20.352,87,20,42,Ball Receipt*,198,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,545d2762-6349-4413-8519-2c4c9bcf8420,24782,Jonhatan Montiel Caballero,17,Right Wing,70.6,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a2a2228-6959-4d92-abcb-b3eba8978027,3326,2,00:42:20.352,87,20,30,Pass,198,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.67219,,cb5539a9-dc43-430a-85ea-6e20c176f543,24782,Jonhatan Montiel Caballero,17,Right Wing,70.6,9.9,26848.0,Roberto Trashorras Gayoso,10.070253,-1.0048287,1.0,Ground Pass,76.0,1.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,ee4caa7b-96d1-4bef-8e89-d1caa79a4a80,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,
ee4caa7b-96d1-4bef-8e89-d1caa79a4a80,3327,2,00:42:21.025,87,21,42,Ball Receipt*,198,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1a2a2228-6959-4d92-abcb-b3eba8978027,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,76.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,
0cd9e20c-c36a-4a43-a119-ee9e188dc789,3342,2,00:42:54.663,87,54,30,Pass,200,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.588529,,fff508b6-9c6b-463e-9b19-9a4627968ee2,10612,Yoel Rodríguez Oterino,1,Goalkeeper,28.1,48.2,7900.0,Tiago Manuel Dias Correia,34.53882,0.6104888,1.0,Ground Pass,56.4,68.0,40.0,Right Foot,62.0,Free Kick,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fff508b6-9c6b-463e-9b19-9a4627968ee2,3343,2,00:42:56.251,87,56,42,Ball Receipt*,200,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,0cd9e20c-c36a-4a43-a119-ee9e188dc789,7900,Tiago Manuel Dias Correia,2,Right Back,56.4,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e78b809b-d714-47cb-8aaa-a89b0b60f668,3344,2,00:42:58.011,87,58,30,Pass,200,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.964964,,cff9f5d9-45cf-43c1-b73f-738fda09ec46,7900,Tiago Manuel Dias Correia,2,Right Back,61.4,67.8,24782.0,Jonhatan Montiel Caballero,13.984634,-0.6177557,1.0,Ground Pass,72.8,59.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cff9f5d9-45cf-43c1-b73f-738fda09ec46,3345,2,00:42:58.976,87,58,42,Ball Receipt*,200,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,e78b809b-d714-47cb-8aaa-a89b0b60f668,24782,Jonhatan Montiel Caballero,17,Right Wing,72.8,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57904bf1-62b5-4dd3-ab5f-45ad86cf64ce,3346,2,00:42:58.976,87,58,43,Carry,200,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,6.462494,,41a46bbf-235e-4fdd-9fa8-59237cbf7d68,24782,Jonhatan Montiel Caballero,17,Right Wing,72.8,59.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,b07db3f0-f9f6-4b7e-9e7f-f394ed73092f,108.5,67.6,cff9f5d9-45cf-43c1-b73f-738fda09ec46,,,,,,,,,,,,,,,,,,,,,
41a46bbf-235e-4fdd-9fa8-59237cbf7d68,3347,2,00:42:59.752,87,59,17,Pressure,200,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,3.496847,,57904bf1-62b5-4dd3-ab5f-45ad86cf64ce,5456,Mateo Kovačić,13,Right Center Midfield,40.8,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d97e3c95-daff-4715-a36d-2bf9408f33f0,3348,2,00:43:03.963,88,3,17,Pressure,200,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,1.275796,,,5201,Sergio Ramos García,5,Left Center Back,16.2,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d350ecc-8d85-4e48-8286-e014340d9e02,3349,2,00:43:04.632,88,4,17,Pressure,200,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,0.559124,,,3063,Danilo Luiz da Silva,6,Left Back,13.9,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
