id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,clearance,counterpress,dribble,duel,ball_recovery,interception,off_camera,block,shot,goalkeeper,foul_committed,foul_won,substitution,50_50,related_events_0,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,pass_type_id,pass_type_name,pass_aerial_won,ball_recovery_recovery_failure,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_switch,block_deflection,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,related_events_4,pass_outswinging,pass_technique_id,pass_technique_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_advantage,foul_won_advantage,foul_won_defensive,clearance_aerial_won,clearance_head,dribble_nutmeg,pass_cross,shot_first_time,foul_committed_type_id,foul_committed_type_name,pass_through_ball,clearance_left_foot,pass_inswinging,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name
6d3aa86a-023f-4188-b837-eafe280d8400,290,1,00:06:11.649,6,11,2,Ball Recovery,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,63.8,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8d390ad-b50d-4dab-8d75-6ac0d717f25f,291,1,00:06:11.649,6,11,43,Carry,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.565832,,,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,63.8,10.1,,,True,,,,,,,,,,,,,,,,,6d3aa86a-023f-4188-b837-eafe280d8400,6ec9f012-1fa3-4c5c-b80b-8dc8d1a73f0a,b3741b79-2f70-41a8-b0c8-828b13fc76e2,61.4,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ec9f012-1fa3-4c5c-b80b-8dc8d1a73f0a,292,1,00:06:12.017,6,12,17,Pressure,15,360,Rayo Vallecano,3,From Free Kick,212,Atlético Madrid,0.207085,,,6383,Thomas Teye Partey,12,Right Midfield,56.5,73.0,,,,,,,,,,,,,,,,,,,,5477c831-82b1-4edd-8602-0a797e8f3a5d,b3741b79-2f70-41a8-b0c8-828b13fc76e2,d8d390ad-b50d-4dab-8d75-6ac0d717f25f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e388d3b-aed8-43d0-8bf0-91ebf100b78d,293,1,00:06:12.215,6,12,39,Dribbled Past,15,360,Rayo Vallecano,3,From Free Kick,212,Atlético Madrid,0.0,,,6383,Thomas Teye Partey,12,Right Midfield,58.7,73.0,,,,,,,,,,,,,,,,,,,,5477c831-82b1-4edd-8602-0a797e8f3a5d,b3741b79-2f70-41a8-b0c8-828b13fc76e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3741b79-2f70-41a8-b0c8-828b13fc76e2,294,1,00:06:12.215,6,12,14,Dribble,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,61.4,7.1,,,True,,,,,,,,,,,,,,,,,0e388d3b-aed8-43d0-8bf0-91ebf100b78d,6ec9f012-1fa3-4c5c-b80b-8dc8d1a73f0a,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5477c831-82b1-4edd-8602-0a797e8f3a5d,295,1,00:06:12.215,6,12,43,Carry,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.181415,,,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,61.4,7.1,,,True,,,,,,,,,,,,,,,,,0e388d3b-aed8-43d0-8bf0-91ebf100b78d,21e7637e-6425-4d83-9c5e-a034edf05e2c,66a85edd-ea20-40d3-8c4b-3146bd947d04,57.4,6.5,,,,,,,,,,,,,,,,,,,,,,,6ec9f012-1fa3-4c5c-b80b-8dc8d1a73f0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3741b79-2f70-41a8-b0c8-828b13fc76e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66a85edd-ea20-40d3-8c4b-3146bd947d04,296,1,00:06:12.840,6,12,17,Pressure,15,360,Rayo Vallecano,3,From Free Kick,212,Atlético Madrid,0.474934,,,6383,Thomas Teye Partey,12,Right Midfield,60.7,74.0,,,,,,,,,,,,,,,,,,,,5477c831-82b1-4edd-8602-0a797e8f3a5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21e7637e-6425-4d83-9c5e-a034edf05e2c,297,1,00:06:13.396,6,13,30,Pass,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.769772,,,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,57.4,6.5,,,,,,,,,,,,,,,,,,,,d043f84a-46a3-4ad6-a526-66a56e074f06,,,,,6713.0,Diego Javier Llorente Ríos,12.747549,1.6571949,1.0,Ground Pass,56.3,19.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d043f84a-46a3-4ad6-a526-66a56e074f06,298,1,00:06:14.166,6,14,42,Ball Receipt*,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,56.3,19.2,,,,,,,,,,,,,,,,,,,,21e7637e-6425-4d83-9c5e-a034edf05e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a80e245e-43c5-48a0-9ec2-28186f6daee8,299,1,00:06:14.166,6,14,43,Carry,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.801063,,,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,56.3,19.2,,,,,,,,,,,,,,,,,,,,25755d39-e51c-4c1c-bbc8-3620a43e08a5,d043f84a-46a3-4ad6-a526-66a56e074f06,,54.5,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25755d39-e51c-4c1c-bbc8-3620a43e08a5,300,1,00:06:14.967,6,14,30,Pass,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.172987,,,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,54.5,22.5,,,,,,,,,,,,,,,,,,,,2f67a576-debe-4a73-88e1-a23cd6339d38,,,,,27144.0,Antonio Amaya Carazo,20.71835,2.0689874,1.0,Ground Pass,44.6,40.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f67a576-debe-4a73-88e1-a23cd6339d38,301,1,00:06:16.140,6,16,42,Ball Receipt*,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,27144,Antonio Amaya Carazo,3,Right Center Back,44.6,40.7,,,,,,,,,,,,,,,,,,,,25755d39-e51c-4c1c-bbc8-3620a43e08a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27d18dfb-8467-436a-9c07-f454217c55a4,302,1,00:06:16.140,6,16,43,Carry,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.461015,,,27144,Antonio Amaya Carazo,3,Right Center Back,44.6,40.7,,,,,,,,,,,,,,,,,,,,2f67a576-debe-4a73-88e1-a23cd6339d38,6e20d354-6597-451a-9025-1c13fd11a532,,47.4,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e20d354-6597-451a-9025-1c13fd11a532,303,1,00:06:18.601,6,18,30,Pass,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.31636,,,27144,Antonio Amaya Carazo,3,Right Center Back,47.4,42.7,,,,,,,,,,,,,,,,,,,,2224689b-7b53-49e4-a4ae-7e3b4f75b710,,,,,6852.0,Jozabed Sánchez Ruiz,19.909042,1.2061468,1.0,Ground Pass,54.5,61.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224689b-7b53-49e4-a4ae-7e3b4f75b710,304,1,00:06:19.917,6,19,42,Ball Receipt*,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,54.5,61.3,,,,,,,,,,,,,,,,,,,,6e20d354-6597-451a-9025-1c13fd11a532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46527747-e8fa-496c-a493-d14c0b00e314,305,1,00:06:19.917,6,19,43,Carry,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.983808,,,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,54.5,61.3,,,,,,,,,,,,,,,,,,,,2224689b-7b53-49e4-a4ae-7e3b4f75b710,2a1878e0-7b56-426b-ba9a-71f73d095a03,,50.9,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a1878e0-7b56-426b-ba9a-71f73d095a03,306,1,00:06:20.901,6,20,30,Pass,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.652779,,,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,50.9,69.6,,,,,,,,,,,,,,,,,,,,1b5ae062-2118-49fe-aabf-79b0359fbdf6,,,,,24138.0,Joaquín José Marín Ruiz,16.653229,0.54968804,1.0,Ground Pass,65.1,78.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b5ae062-2118-49fe-aabf-79b0359fbdf6,307,1,00:06:22.554,6,22,42,Ball Receipt*,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,24138,Joaquín José Marín Ruiz,2,Right Back,65.1,78.3,,,,,,,,,,,,,,,,,,,,2a1878e0-7b56-426b-ba9a-71f73d095a03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680e1a06-2251-4e25-b18c-b8931699fde2,308,1,00:06:22.554,6,22,43,Carry,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.1835,,,24138,Joaquín José Marín Ruiz,2,Right Back,65.1,78.3,,,True,,,,,,,,,,,,,,,,,1b5ae062-2118-49fe-aabf-79b0359fbdf6,dadbe428-dbc6-4100-bd1b-2c13d13eb867,e019b6aa-f164-445b-9ee3-e104894dd80f,71.3,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e019b6aa-f164-445b-9ee3-e104894dd80f,309,1,00:06:22.944,6,22,17,Pressure,15,360,Rayo Vallecano,3,From Free Kick,212,Atlético Madrid,0.500965,,,12021,Óliver Torres Muñoz,16,Left Midfield,51.4,3.6,,,,,,,,,,,,,,,,,,,,680e1a06-2251-4e25-b18c-b8931699fde2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019edb1-3669-4d07-9413-dd472d076f05,310,1,00:06:23.737,6,23,39,Dribbled Past,15,360,Rayo Vallecano,3,From Free Kick,212,Atlético Madrid,0.0,,,12021,Óliver Torres Muñoz,16,Left Midfield,48.8,2.0,,,,,,,,,,,,,,,,,,,,dadbe428-dbc6-4100-bd1b-2c13d13eb867,fb75fe45-92e2-4326-8cc9-f2d680add719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dadbe428-dbc6-4100-bd1b-2c13d13eb867,311,1,00:06:23.737,6,23,14,Dribble,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,24138,Joaquín José Marín Ruiz,2,Right Back,71.3,78.1,,,True,,,,,,,,,,,,,,,,,1019edb1-3669-4d07-9413-dd472d076f05,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb75fe45-92e2-4326-8cc9-f2d680add719,312,1,00:06:23.737,6,23,43,Carry,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.942905,,,24138,Joaquín José Marín Ruiz,2,Right Back,71.3,78.1,,,True,,,,,,,,,,,,,,,,,1019edb1-3669-4d07-9413-dd472d076f05,5e5b6999-cdfb-4791-82d2-971e0c143e69,dadbe428-dbc6-4100-bd1b-2c13d13eb867,70.3,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e5b6999-cdfb-4791-82d2-971e0c143e69,313,1,00:06:24.680,6,24,30,Pass,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.72779,,,24138,Joaquín José Marín Ruiz,2,Right Back,70.3,75.2,,,,,,,,,,,,,,,,,,,,1cb9775d-aa2f-41a3-b383-cdd631476af6,,,,,6852.0,Jozabed Sánchez Ruiz,7.9120164,-2.8598208,1.0,Ground Pass,62.7,73.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cb9775d-aa2f-41a3-b383-cdd631476af6,314,1,00:06:25.408,6,25,42,Ball Receipt*,15,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,62.7,73.0,,,,,,,,,,,,,,,,,,,,5e5b6999-cdfb-4791-82d2-971e0c143e69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
