id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_left_foot,ball_recovery_recovery_failure
b2b78edd-5f6a-4cce-bb38-53348ce32410,2032,2,00:09:28.378,54,28,30,Pass,133,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.695526,,f46ee340-7034-4815-9fe7-0afff87f9054,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,51.8,3.8,26848.0,Roberto Trashorras Gayoso,12.844454,1.9961351,1.0,Ground Pass,46.5,15.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f46ee340-7034-4815-9fe7-0afff87f9054,2033,2,00:09:29.074,54,29,42,Ball Receipt*,133,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,b2b78edd-5f6a-4cce-bb38-53348ce32410,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,46.5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ed3cf3a-3dd0-4488-9fde-bf3831db6163,2034,2,00:09:29.074,54,29,30,Pass,133,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.343195,,311b07c0-206c-4191-b178-8d81afd0eff9,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,46.5,15.5,11298.0,José Ignacio Martínez García,9.642096,0.09347678,1.0,Ground Pass,56.1,16.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311b07c0-206c-4191-b178-8d81afd0eff9,2035,2,00:09:30.417,54,30,42,Ball Receipt*,133,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,4ed3cf3a-3dd0-4488-9fde-bf3831db6163,11298,José Ignacio Martínez García,6,Left Back,56.1,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13a758be-3570-40c2-bc2e-f6b8c39cdb47,2036,2,00:09:30.417,54,30,30,Pass,133,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.372843,,52aa4ad9-90ba-49d3-93e5-565f2d2763ae,11298,José Ignacio Martínez García,6,Left Back,55.7,16.2,26222.0,José Eduardo Rosa Vale de Castro,14.105673,-1.5424352,1.0,Ground Pass,56.1,2.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52aa4ad9-90ba-49d3-93e5-565f2d2763ae,2037,2,00:09:31.790,54,31,42,Ball Receipt*,133,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,13a758be-3570-40c2-bc2e-f6b8c39cdb47,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,56.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ca5dd3b-9723-41ac-ba62-f1457ecd9973,2038,2,00:09:31.790,54,31,43,Carry,133,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.286823,,1ad280f1-a363-4cad-b2ba-715c79440418,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,56.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52aa4ad9-90ba-49d3-93e5-565f2d2763ae,62.9,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ad280f1-a363-4cad-b2ba-715c79440418,2039,2,00:09:33.077,54,33,30,Pass,133,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.576487,,6f6272bc-fa39-4df1-92e4-56006d460b5b,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,62.9,3.4,23761.0,Alhassane Bangoura,10.577334,1.3028859,1.0,Ground Pass,65.7,13.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f6272bc-fa39-4df1-92e4-56006d460b5b,2040,2,00:09:33.653,54,33,42,Ball Receipt*,133,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,1ad280f1-a363-4cad-b2ba-715c79440418,23761,Alhassane Bangoura,17,Right Wing,65.7,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4b418ce-22da-4320-b05d-c79701655769,2041,2,00:09:33.653,54,33,43,Carry,133,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.527911,,1d3f89fe-9d81-4c46-8d53-7c5da1e3dca6,23761,Alhassane Bangoura,17,Right Wing,65.7,13.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6f6272bc-fa39-4df1-92e4-56006d460b5b,64.7,12.1,,a6bb2eb2-d5cb-4b2f-a856-44522d3fcde5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6bb2eb2-d5cb-4b2f-a856-44522d3fcde5,2042,2,00:09:33.921,54,33,17,Pressure,133,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.270771,,1d3f89fe-9d81-4c46-8d53-7c5da1e3dca6,5574,Toni Kroos,10,Center Defensive Midfield,56.1,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4b418ce-22da-4320-b05d-c79701655769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d3f89fe-9d81-4c46-8d53-7c5da1e3dca6,2043,2,00:09:34.181,54,34,30,Pass,133,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.929384,,a6bb2eb2-d5cb-4b2f-a856-44522d3fcde5,23761,Alhassane Bangoura,17,Right Wing,64.7,12.1,26848.0,Roberto Trashorras Gayoso,6.5734315,0.23021959,1.0,Ground Pass,71.1,13.6,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,c7e8fad9-6c9f-4f00-a8d3-7ef42dbc38be,,,,d15e5686-051c-4cd9-b8a1-6fe381ecb1ec,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d15e5686-051c-4cd9-b8a1-6fe381ecb1ec,2044,2,00:09:35.111,54,35,42,Ball Receipt*,133,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,1d3f89fe-9d81-4c46-8d53-7c5da1e3dca6,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,69.4,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349a5277-9570-416a-bb96-25273468a2b6,2059,2,00:09:41.041,54,41,2,Ball Recovery,135,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,11542,Javier Guerra Rodríguez,23,Center Forward,70.6,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f17202d8-b55b-4835-82b3-e5fa80ddb9b9,2060,2,00:09:41.041,54,41,43,Carry,135,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.719999,,349a5277-9570-416a-bb96-25273468a2b6,11542,Javier Guerra Rodríguez,23,Center Forward,70.6,23.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,34aa4654-7d08-4336-b869-4ec9b799dd1a,69.2,18.8,,44be6078-3a8b-419a-9224-22cc09d830f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44be6078-3a8b-419a-9224-22cc09d830f6,2061,2,00:09:41.830,54,41,17,Pressure,135,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.966432,,34aa4654-7d08-4336-b869-4ec9b799dd1a,5201,Sergio Ramos García,5,Left Center Back,46.5,57.3,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,f17202d8-b55b-4835-82b3-e5fa80ddb9b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34aa4654-7d08-4336-b869-4ec9b799dd1a,2062,2,00:09:42.761,54,42,30,Pass,135,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.222982,,44be6078-3a8b-419a-9224-22cc09d830f6,11542,Javier Guerra Rodríguez,23,Center Forward,69.2,18.8,6852.0,Jozabed Sánchez Ruiz,8.2,-1.5707964,1.0,Ground Pass,69.2,10.6,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,c23c1e1a-2f0a-4cb0-b9d3-37efd8ba5240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4376c3cc-0aaa-4131-95d1-3cecdc65f89f,2063,2,00:09:43.873,54,43,17,Pressure,135,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,2.088338,,02d9eae2-91bd-45d8-a74d-9a31b6dd76e4,5201,Sergio Ramos García,5,Left Center Back,49.9,68.4,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,61a4cb53-dc48-4c9a-8986-b0f987d68f1c,,,,c23c1e1a-2f0a-4cb0-b9d3-37efd8ba5240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c23c1e1a-2f0a-4cb0-b9d3-37efd8ba5240,2064,2,00:09:43.984,54,43,42,Ball Receipt*,135,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,34aa4654-7d08-4336-b869-4ec9b799dd1a,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,69.2,10.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4376c3cc-0aaa-4131-95d1-3cecdc65f89f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02d9eae2-91bd-45d8-a74d-9a31b6dd76e4,2065,2,00:09:43.984,54,43,43,Carry,135,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.851073,,2e900028-94a1-40cd-bd0c-9d26ce50f12a,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,69.2,10.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4376c3cc-0aaa-4131-95d1-3cecdc65f89f,68.3,6.1,,61a4cb53-dc48-4c9a-8986-b0f987d68f1c,,,,,c23c1e1a-2f0a-4cb0-b9d3-37efd8ba5240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e900028-94a1-40cd-bd0c-9d26ce50f12a,2066,2,00:09:45.836,54,45,22,Foul Committed,135,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,02d9eae2-91bd-45d8-a74d-9a31b6dd76e4,5201,Sergio Ramos García,5,Left Center Back,51.8,74.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,61a4cb53-dc48-4c9a-8986-b0f987d68f1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61a4cb53-dc48-4c9a-8986-b0f987d68f1c,2067,2,00:09:45.836,54,45,21,Foul Won,135,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,2e900028-94a1-40cd-bd0c-9d26ce50f12a,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,68.3,6.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4376c3cc-0aaa-4131-95d1-3cecdc65f89f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77304468-0fca-497c-b018-f3896258e168,2068,2,00:09:57.645,54,57,30,Pass,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.041228,,9ae0eb8d-2d80-48a8-bcf0-130271827227,11298,José Ignacio Martínez García,6,Left Back,67.9,7.2,26848.0,Roberto Trashorras Gayoso,6.2369866,2.4242709,1.0,Ground Pass,63.2,11.3,40.0,Right Foot,62.0,Free Kick,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ae0eb8d-2d80-48a8-bcf0-130271827227,2069,2,00:09:59.686,54,59,42,Ball Receipt*,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,77304468-0fca-497c-b018-f3896258e168,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,63.2,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4690408d-9978-42e4-8cc7-4367b20c074f,2070,2,00:10:04.334,55,4,30,Pass,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.723878,,0e16a789-a5e6-49c1-9ffa-a878f1ea3725,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,61.2,13.2,6852.0,Jozabed Sánchez Ruiz,8.670063,1.4435802,1.0,Ground Pass,62.3,21.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e16a789-a5e6-49c1-9ffa-a878f1ea3725,2071,2,00:10:05.058,55,5,42,Ball Receipt*,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,4690408d-9978-42e4-8cc7-4367b20c074f,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,62.3,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502b7539-21e4-43d6-b1b0-9f44dc99b2b5,2072,2,00:10:05.058,55,5,30,Pass,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.888103,,1b66ac83-5e18-42a2-bd15-f18640309d3a,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,62.3,21.8,26222.0,José Eduardo Rosa Vale de Castro,19.104973,-3.0367157,1.0,Ground Pass,43.3,19.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b66ac83-5e18-42a2-bd15-f18640309d3a,2073,2,00:10:06.946,55,6,42,Ball Receipt*,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,502b7539-21e4-43d6-b1b0-9f44dc99b2b5,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,43.3,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae177f33-2eeb-40db-8e31-34e2311ca4f4,2074,2,00:10:06.946,55,6,43,Carry,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.983618,,086c955c-e93c-4321-a84e-e58309036df7,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,43.3,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b66ac83-5e18-42a2-bd15-f18640309d3a,50.1,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
086c955c-e93c-4321-a84e-e58309036df7,2075,2,00:10:09.929,55,9,30,Pass,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.87299,,e76bb143-1006-446a-bf1e-972dfb7d88b2,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,50.1,23.2,23761.0,Alhassane Bangoura,15.373029,-0.15017654,1.0,Ground Pass,65.3,20.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e76bb143-1006-446a-bf1e-972dfb7d88b2,2076,2,00:10:10.802,55,10,42,Ball Receipt*,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,086c955c-e93c-4321-a84e-e58309036df7,23761,Alhassane Bangoura,17,Right Wing,65.3,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3968390f-ab82-4294-940b-92220a7ccbbe,2077,2,00:10:10.802,55,10,43,Carry,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.079999,,c91d3a0f-c17a-43b2-8b50-57027bd615c0,23761,Alhassane Bangoura,17,Right Wing,65.3,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e76bb143-1006-446a-bf1e-972dfb7d88b2,65.3,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c91d3a0f-c17a-43b2-8b50-57027bd615c0,2078,2,00:10:10.882,55,10,30,Pass,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.840523,,c37a722a-af9e-4ecd-ac99-93d1b3c4b218,23761,Alhassane Bangoura,17,Right Wing,65.3,20.9,11298.0,José Ignacio Martínez García,5.456189,-2.6861415,2.0,Low Pass,60.4,18.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c37a722a-af9e-4ecd-ac99-93d1b3c4b218,2079,2,00:10:11.723,55,11,42,Ball Receipt*,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,c91d3a0f-c17a-43b2-8b50-57027bd615c0,11298,José Ignacio Martínez García,6,Left Back,60.4,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
febee01c-6e6d-480a-b163-ea690d9d1984,2080,2,00:10:11.723,55,11,30,Pass,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.288032,,5c0edc14-ec30-42c6-a58e-3cebdd8825bc,11298,José Ignacio Martínez García,6,Left Back,60.4,18.5,26848.0,Roberto Trashorras Gayoso,16.462381,-2.2313068,2.0,Low Pass,50.3,5.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
