id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,off_camera,player,position,location,pass,carry,under_pressure,dribble,duel,ball_recovery,ball_receipt,clearance,out,foul_won,foul_committed,counterpress,interception,shot,goalkeeper,substitution,miscontrol,bad_behaviour,player_off,tactics,related_events_0,related_events_1,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location_0,carry_end_location_1,related_events_2,pass_switch,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,pass_aerial_won,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,related_events_3
2a3ae20a-05e0-438b-abb6-51e695fa899c,111,1,00:02:22.133,2,22,42,Ball Receipt*,6,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a7e4f4c-55cf-4295-bbed-d26763ba7ed1,,27483.0,Benoît Trémoulinas,6.0,Left Back,35.6,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a5ce6af-5a9a-41a1-b10b-9200693b954d,112,1,00:02:22.133,2,22,43,Carry,6,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,0.039999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11de6f2a-d75e-4079-b56a-1fa9cf4c5324,2a3ae20a-05e0-438b-abb6-51e695fa899c,27483.0,Benoît Trémoulinas,6.0,Left Back,35.6,10.9,,,,,,,,,,,,,35.6,10.9,,,,,,,,,,,,,,,,,,,,,,,
11de6f2a-d75e-4079-b56a-1fa9cf4c5324,113,1,00:02:22.173,2,22,30,Pass,6,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,1.289706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1b0a690-8b5d-4c24-995a-9354ec4a914d,,27483.0,Benoît Trémoulinas,6.0,Left Back,35.6,10.9,,,27.572632,0.072599456,3.0,High Pass,63.1,12.9,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
d1b0a690-8b5d-4c24-995a-9354ec4a914d,114,1,00:02:23.463,2,23,30,Pass,6,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.962303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11de6f2a-d75e-4079-b56a-1fa9cf4c5324,98b7e9ea-94f2-412d-8a72-dfe4b2ace58e,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,57.0,67.2,26607.0,José Raúl Baena Urdiales,11.479112,-0.31899574,2.0,Low Pass,67.9,63.6,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,
98b7e9ea-94f2-412d-8a72-dfe4b2ace58e,115,1,00:02:24.425,2,24,42,Ball Receipt*,6,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1b0a690-8b5d-4c24-995a-9354ec4a914d,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,67.9,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94008fcf-cc03-4fe3-acfa-e91389da6a8e,116,1,00:02:24.425,2,24,43,Carry,6,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.140942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944c1369-95e1-4324-870f-8ddc16f477f9,98b7e9ea-94f2-412d-8a72-dfe4b2ace58e,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,67.9,63.6,,,,,,,,,,,,,72.0,61.3,,,,,,,,,,,,,,,,,,,,,,,
944c1369-95e1-4324-870f-8ddc16f477f9,117,1,00:02:25.566,2,25,22,Foul Committed,6,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,72.0,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24.0,Handball,,,,,,
5595ab4f-ad63-4ecc-83eb-0255d176b2b5,119,1,00:02:56.225,2,56,2,Ball Recovery,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acedc319-6063-4ec8-8d85-f5111a7b23cf,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,9.2,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d27376-8e41-47be-bd8c-4df54efd4cfa,120,1,00:02:56.225,2,56,43,Carry,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.593146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5595ab4f-ad63-4ecc-83eb-0255d176b2b5,5cc6bbf1-73fd-4ed5-b505-b6de6a59bb50,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,9.2,33.6,,,,,,,,,,,,,9.8,33.0,,,,,,,,,,,,,,,,,,,,,,,
5cc6bbf1-73fd-4ed5-b505-b6de6a59bb50,121,1,00:03:01.818,3,1,30,Pass,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.277184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d993116-df18-448d-9b0a-72fe1037a2fe,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,9.8,33.0,6713.0,Diego Javier Llorente Ríos,14.629422,-1.3009472,1.0,Ground Pass,13.7,18.9,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d993116-df18-448d-9b0a-72fe1037a2fe,122,1,00:03:03.095,3,3,42,Ball Receipt*,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cc6bbf1-73fd-4ed5-b505-b6de6a59bb50,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,13.7,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bd07ef6-68c9-422c-80ce-f735c905e7f0,123,1,00:03:03.095,3,3,43,Carry,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.865662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0ec4f96e-c9fd-4307-aa67-0f60201d2543,2adaf180-15d0-4d3c-ac7f-f238a4917901,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,13.7,18.9,,,,,,,,,,,,,20.9,13.6,9d993116-df18-448d-9b0a-72fe1037a2fe,,,,,,,,,,,,,,,,,,,,,,
2adaf180-15d0-4d3c-ac7f-f238a4917901,124,1,00:03:05.526,3,5,17,Pressure,8,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.723058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ec4f96e-c9fd-4307-aa67-0f60201d2543,5bd07ef6-68c9-422c-80ce-f735c905e7f0,6401.0,Kevin Gameiro,23.0,Center Forward,101.2,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ec4f96e-c9fd-4307-aa67-0f60201d2543,125,1,00:03:05.961,3,5,30,Pass,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.778216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,2adaf180-15d0-4d3c-ac7f-f238a4917901,99872ffb-ca8e-451c-a7fc-24dc7864c1fc,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,20.9,13.6,11298.0,José Ignacio Martínez García,14.230249,-0.9652517,1.0,Ground Pass,29.0,1.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,
99872ffb-ca8e-451c-a7fc-24dc7864c1fc,126,1,00:03:06.739,3,6,42,Ball Receipt*,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ec4f96e-c9fd-4307-aa67-0f60201d2543,,11298.0,José Ignacio Martínez García,6.0,Left Back,29.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05e3fc39-bcd8-4e1a-996a-a16742c58db6,127,1,00:03:06.739,3,6,43,Carry,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.576233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,99872ffb-ca8e-451c-a7fc-24dc7864c1fc,cc8af977-784f-45ea-9896-dbf66a558fc6,11298.0,José Ignacio Martínez García,6.0,Left Back,29.0,1.9,,,,,,,,,,,,,25.1,4.9,e45ba697-18a8-4423-a161-660c5541e922,,,,,,,,,,,,,,,,,,,,,,
cc8af977-784f-45ea-9896-dbf66a558fc6,128,1,00:03:08.114,3,8,17,Pressure,8,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.726173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05e3fc39-bcd8-4e1a-996a-a16742c58db6,,6841.0,Víctor Machín Pérez,17.0,Right Wing,91.4,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e45ba697-18a8-4423-a161-660c5541e922,129,1,00:03:09.316,3,9,30,Pass,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.074096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a76b79f8-edf8-4629-9712-758c1ec21104,,11298.0,José Ignacio Martínez García,6.0,Left Back,25.1,4.9,6713.0,Diego Javier Llorente Ríos,17.202616,3.1241527,1.0,Ground Pass,7.9,5.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,
a76b79f8-edf8-4629-9712-758c1ec21104,130,1,00:03:10.390,3,10,42,Ball Receipt*,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e45ba697-18a8-4423-a161-660c5541e922,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,7.9,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6e703c-2d85-4199-a6ba-3e02ce2a5243,131,1,00:03:10.390,3,10,43,Carry,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.265504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,824c7687-9e17-4ae1-8536-3aaefc0a3de8,a76b79f8-edf8-4629-9712-758c1ec21104,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,7.9,5.2,,,,,,,,,,,,,12.6,4.4,f7ee543d-f1de-4fe2-be67-4989234e84cf,,,,,,,,,,,,,,,,,,,,,,
f7ee543d-f1de-4fe2-be67-4989234e84cf,132,1,00:03:11.008,3,11,17,Pressure,8,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.6322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b6e703c-2d85-4199-a6ba-3e02ce2a5243,,6401.0,Kevin Gameiro,23.0,Center Forward,109.0,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824c7687-9e17-4ae1-8536-3aaefc0a3de8,133,1,00:03:11.655,3,11,30,Pass,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.184498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d0cf0d3-4b8f-4ac2-9462-3c238643381f,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,12.6,4.4,,,2.2472205,0.36397895,2.0,Low Pass,14.7,5.2,38.0,Left Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
3d0cf0d3-4b8f-4ac2-9462-3c238643381f,134,1,00:03:11.840,3,11,6,Block,8,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824c7687-9e17-4ae1-8536-3aaefc0a3de8,,6401.0,Kevin Gameiro,23.0,Center Forward,105.4,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aad7311f-284a-4183-8404-61a5ede03631,135,1,00:03:13.500,3,13,17,Pressure,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.599744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd04650-f922-4ea8-9054-7defea6bd20e,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,47.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dd04650-f922-4ea8-9054-7defea6bd20e,136,1,00:03:14.086,3,14,30,Pass,8,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.683079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,039c15f0-5741-43b5-963e-e5c11a7f5b2a,aad7311f-284a-4183-8404-61a5ede03631,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,74.0,71.6,6672.0,Jorge Andújar Moreno,7.496666,0.80426383,2.0,Low Pass,79.2,77.0,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,
c42a5839-2917-4e3f-908e-7f5e05ef5651,137,1,00:03:14.723,3,14,17,Pressure,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.449873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,039c15f0-5741-43b5-963e-e5c11a7f5b2a,711e2545-37de-4d09-a082-74ca1dde5c0d,11298.0,José Ignacio Martínez García,6.0,Left Back,39.2,5.8,,,,,,,,,,,,,,,da4c449d-3696-466c-8ed9-0b58d50c7c8d,,,,,,,,,,,,,,,,,,,,,,
039c15f0-5741-43b5-963e-e5c11a7f5b2a,138,1,00:03:14.769,3,14,42,Ball Receipt*,8,360,Rayo Vallecano,1,Regular Play,213,Sevilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1dd04650-f922-4ea8-9054-7defea6bd20e,c42a5839-2917-4e3f-908e-7f5e05ef5651,6672.0,Jorge Andújar Moreno,2.0,Right Back,79.2,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da4c449d-3696-466c-8ed9-0b58d50c7c8d,139,1,00:03:14.769,3,14,43,Carry,8,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,039c15f0-5741-43b5-963e-e5c11a7f5b2a,711e2545-37de-4d09-a082-74ca1dde5c0d,6672.0,Jorge Andújar Moreno,2.0,Right Back,79.2,77.0,,,,,,,,,,,,,78.7,76.2,c42a5839-2917-4e3f-908e-7f5e05ef5651,,,,,,,,,,,,,,,,,,,,,,
711e2545-37de-4d09-a082-74ca1dde5c0d,140,1,00:03:14.849,3,14,38,Miscontrol,8,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,c42a5839-2917-4e3f-908e-7f5e05ef5651,,6672.0,Jorge Andújar Moreno,2.0,Right Back,78.7,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dca7f1b-a9e6-4a9e-a661-51f9b4dcc631,141,1,00:03:29.977,3,29,30,Pass,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.211333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350649c5-7c93-4405-91a4-5ac725a21ab3,,11298.0,José Ignacio Martínez García,6.0,Left Back,49.2,0.1,7900.0,Tiago Manuel Dias Correia,19.768661,0.19342732,3.0,High Pass,68.6,3.9,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,
350649c5-7c93-4405-91a4-5ac725a21ab3,142,1,00:03:31.188,3,31,42,Ball Receipt*,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dca7f1b-a9e6-4a9e-a661-51f9b4dcc631,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,68.6,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bca9b86b-ea4f-47b1-81f5-267e9ce06044,143,1,00:03:31.268,3,31,4,Duel,9,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,86b62333-1ec4-46cc-a41c-d96b4237c8d9,,6672.0,Jorge Andújar Moreno,2.0,Right Back,51.5,76.2,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,
86b62333-1ec4-46cc-a41c-d96b4237c8d9,144,1,00:03:31.268,3,31,30,Pass,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.861573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,bca9b86b-ea4f-47b1-81f5-267e9ce06044,c14c595e-52a8-4090-8202-d00781ffcae9,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,68.6,3.9,26685.0,Nicolás Ladislao Fedor Flores,8.17435,0.13497674,3.0,High Pass,76.7,5.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
c14c595e-52a8-4090-8202-d00781ffcae9,145,1,00:03:32.129,3,32,42,Ball Receipt*,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86b62333-1ec4-46cc-a41c-d96b4237c8d9,,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,76.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af98e98e-19e5-45d3-9dd3-7a01eefe65e3,146,1,00:03:32.129,3,32,43,Carry,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.082203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46bf7a32-7fd5-4f12-8c69-85ea87dc7f1e,c14c595e-52a8-4090-8202-d00781ffcae9,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,76.7,5.0,,,,,,,,,,,,,79.7,5.0,,,,,,,,,,,,,,,,,,,,,,,
46bf7a32-7fd5-4f12-8c69-85ea87dc7f1e,147,1,00:03:32.212,3,32,30,Pass,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.704119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d648a99-dabc-4fd7-8b1a-d91c2956ae57,b2622b87-27bd-4e0f-8245-71c6a2ca358a,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,79.7,5.0,26607.0,José Raúl Baena Urdiales,18.056854,2.8145883,3.0,High Pass,62.6,10.8,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
bb5e8d51-4c96-4ff9-9207-1fdff1628a14,148,1,00:03:33.383,3,33,17,Pressure,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.459977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,67.3,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2622b87-27bd-4e0f-8245-71c6a2ca358a,149,1,00:03:33.916,3,33,42,Ball Receipt*,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46bf7a32-7fd5-4f12-8c69-85ea87dc7f1e,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,64.0,11.1,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,
4c4d5650-56d8-4b3d-ace4-03bec41747b1,150,1,00:03:33.916,3,33,22,Foul Committed,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d648a99-dabc-4fd7-8b1a-d91c2956ae57,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,65.9,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d648a99-dabc-4fd7-8b1a-d91c2956ae57,151,1,00:03:33.916,3,33,21,Foul Won,9,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,46bf7a32-7fd5-4f12-8c69-85ea87dc7f1e,4c4d5650-56d8-4b3d-ace4-03bec41747b1,7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,54.2,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
f9c30f58-b8dd-41d8-8d3d-b63afcaa1fef,160,1,00:04:08.447,4,8,30,Pass,11,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.240758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,141045d2-4686-4976-9eef-92fe7c9575e0,ae00583e-3d23-4942-8b0f-adde4284859d,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,32.8,47.7,26848.0,Roberto Trashorras Gayoso,6.8154235,-1.1793911,3.0,High Pass,35.4,41.4,,,66.0,Recovery,,,,,,,,,,,,,,,,True,,,,,,,,,
141045d2-4686-4976-9eef-92fe7c9575e0,161,1,00:04:09.688,4,9,42,Ball Receipt*,11,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9c30f58-b8dd-41d8-8d3d-b63afcaa1fef,,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,35.4,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
