id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,clearance,ball_receipt,interception,counterpress,out,foul_committed,foul_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble,shot,ball_recovery,miscontrol,block,substitution,injury_stoppage,50_50,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events,carry_end_location_0,carry_end_location_1,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_2,pass_cross,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_technique_id,pass_technique_name,pass_inswinging,pass_switch,dribble_outcome_id,dribble_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,related_events_3,clearance_left_foot,foul_won_defensive,shot_end_location_2,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,clearance_aerial_won,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_outswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_aerial_won,shot_first_time,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,block_save_block
034d8cae-c8ab-42fb-8c0e-df2b41182f17,452,1,00:13:05.670,13,5,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1a0b7d18-3097-42d7-aafc-5de916818d59,,11542,Javier Guerra Rodríguez,23,Center Forward,75.0,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6aa70c29-efd2-44d2-be17-53bd44af7f3c,453,1,00:13:05.670,13,5,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.039999,,034d8cae-c8ab-42fb-8c0e-df2b41182f17,,11542,Javier Guerra Rodríguez,23,Center Forward,75.0,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9d2d9ca-fd0f-45ba-ae57-6fcf5a60de7d,,,,,,,,,,,,,,,,,,,,78.1,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9d2d9ca-fd0f-45ba-ae57-6fcf5a60de7d,454,1,00:13:05.710,13,5,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.342747,,037c99f5-b1cc-486d-8feb-c753c5a22cbe,,11542,Javier Guerra Rodríguez,23,Center Forward,78.1,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,937c5009-5790-4693-b2f5-cda7693483e7,4711.0,Pablo Hernández Domínguez,14.266745,0.47305173,2.0,Low Pass,90.8,22.5,40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdf2d782-7de6-4482-ab5c-33dbbcc0d75f,455,1,00:13:07.616,13,7,17,Pressure,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.638071,,037c99f5-b1cc-486d-8feb-c753c5a22cbe,,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,91.7,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937c5009-5790-4693-b2f5-cda7693483e7,456,1,00:13:08.053,13,8,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d9d2d9ca-fd0f-45ba-ae57-6fcf5a60de7d,,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,88.0,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
037c99f5-b1cc-486d-8feb-c753c5a22cbe,457,1,00:13:08.053,13,8,9,Clearance,35,360,Rayo Vallecano,1,Regular Play,223,Málaga,0.0,,cdf2d782-7de6-4482-ab5c-33dbbcc0d75f,,16723,Egor Filipenko,9,Right Defensive Midfield,29.3,57.6,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,d9d2d9ca-fd0f-45ba-ae57-6fcf5a60de7d,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e572f380-aaec-413d-b6c7-db9913973e96,458,1,00:13:24.774,13,24,30,Pass,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.866716,,b9710aec-400d-4472-86ed-13f18d45672d,,11298,José Ignacio Martínez García,6,Left Back,101.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,10.907337,1.6074771,2.0,Low Pass,100.6,11.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9710aec-400d-4472-86ed-13f18d45672d,459,1,00:13:25.641,13,25,42,Ball Receipt*,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e572f380-aaec-413d-b6c7-db9913973e96,,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,100.6,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3894a3a7-0d0d-445d-896c-17b2171774b3,460,1,00:13:25.641,13,25,43,Carry,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.039999,,64d97fc4-a8d0-4d65-874d-6d9ab4406928,,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,100.6,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9710aec-400d-4472-86ed-13f18d45672d,,,,,,,,,,,,,,,,,,,,100.6,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64d97fc4-a8d0-4d65-874d-6d9ab4406928,461,1,00:13:25.681,13,25,30,Pass,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.344587,,b950f927-252b-48c6-ae72-fd646473c027,,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,100.6,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11298.0,José Ignacio Martínez García,12.649111,-0.6055447,1.0,Ground Pass,111.0,4.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b950f927-252b-48c6-ae72-fd646473c027,462,1,00:13:27.025,13,27,42,Ball Receipt*,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,64d97fc4-a8d0-4d65-874d-6d9ab4406928,,11298,José Ignacio Martínez García,6,Left Back,111.0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4df009db-9608-48e8-af62-75cd051dfaca,463,1,00:13:27.025,13,27,43,Carry,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.558871,,b5daec30-7c0c-479b-bdae-9535b188321f,,11298,José Ignacio Martínez García,6,Left Back,111.0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,b950f927-252b-48c6-ae72-fd646473c027,,,,,,,,,,,,,,,,,,,,108.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5daec30-7c0c-479b-bdae-9535b188321f,464,1,00:13:30.584,13,30,30,Pass,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.527942,,f430119f-47b3-4090-949c-31ebe283a16e,,11298,José Ignacio Martínez García,6,Left Back,108.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,10.375452,1.7549602,1.0,Ground Pass,106.9,15.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f430119f-47b3-4090-949c-31ebe283a16e,465,1,00:13:31.112,13,31,42,Ball Receipt*,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b5daec30-7c0c-479b-bdae-9535b188321f,,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,106.9,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e8c963f-f5ce-4da1-b908-9ef742026d62,466,1,00:13:31.112,13,31,43,Carry,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.095070004,,5876651d-491f-4d3c-8d5e-f0993ce923d4,,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,106.9,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,f430119f-47b3-4090-949c-31ebe283a16e,,,,,,,,,,,,,,,,,,,,106.4,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5876651d-491f-4d3c-8d5e-f0993ce923d4,467,1,00:13:31.207,13,31,30,Pass,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.062012,,5db24dfd-426f-461f-a4fa-9f9dab5315a8,,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,106.4,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11298.0,José Ignacio Martínez García,13.601471,-0.6287963,2.0,Low Pass,117.4,8.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5db24dfd-426f-461f-a4fa-9f9dab5315a8,468,1,00:13:33.269,13,33,42,Ball Receipt*,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,5876651d-491f-4d3c-8d5e-f0993ce923d4,,11298,José Ignacio Martínez García,6,Left Back,117.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c39d7d4e-2aaf-48e5-a6cc-6a87b41573b8,469,1,00:13:33.269,13,33,43,Carry,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.335402,,5db24dfd-426f-461f-a4fa-9f9dab5315a8,,11298,José Ignacio Martínez García,6,Left Back,117.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cba837e-885b-43d6-b705-e77e4f873b40,,,,,,,,,,,,,,,,,,,,117.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cba837e-885b-43d6-b705-e77e4f873b40,470,1,00:13:33.604,13,33,30,Pass,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.955539,,3c5d32ea-362d-4dae-bc7c-65d1e994602d,,11298,José Ignacio Martínez García,6,Left Back,117.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.140423,1.6787088,3.0,High Pass,114.8,32.0,38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c5d32ea-362d-4dae-bc7c-65d1e994602d,471,1,00:13:34.560,13,34,9,Clearance,36,360,Rayo Vallecano,4,From Throw In,223,Málaga,0.0,,7cba837e-885b-43d6-b705-e77e4f873b40,,6727,Raúl Albentosa Redal,3,Right Center Back,5.3,48.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a5fbbd0-306c-4ac7-905c-6c674840e18c,472,1,00:13:37.203,13,37,6,Block,36,360,Rayo Vallecano,4,From Throw In,223,Málaga,0.0,,,,26669,Weligton Róbson Pena de Oliveira,5,Left Center Back,12.2,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3eb75ab-b6cb-4144-9418-e69d3d08d2f3,473,1,00:13:38.249,13,38,9,Clearance,36,360,Rayo Vallecano,4,From Throw In,223,Málaga,0.0,,,,6727,Raúl Albentosa Redal,3,Right Center Back,9.1,43.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f77d140-ce4b-4c25-9319-8f99d1efb5df,474,1,00:13:40.669,13,40,30,Pass,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.452006,,0eaab755-b249-475a-90ca-77fb9a1a06e1,,7900,Tiago Manuel Dias Correia,21,Left Wing,91.3,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11298.0,José Ignacio Martínez García,6.4660654,0.88397866,2.0,Low Pass,95.4,21.7,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0eaab755-b249-475a-90ca-77fb9a1a06e1,475,1,00:13:42.121,13,42,42,Ball Receipt*,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,9f77d140-ce4b-4c25-9319-8f99d1efb5df,,11298,José Ignacio Martínez García,6,Left Back,95.4,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903d2f4-721a-4210-bd81-ad8141e86428,476,1,00:13:42.121,13,42,43,Carry,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.132377,,0eaab755-b249-475a-90ca-77fb9a1a06e1,,11298,José Ignacio Martínez García,6,Left Back,95.4,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9e0a921-0a5d-4f3e-a1f5-23b46f05f2ed,,,,,,,,,,,,,,,,,,,,95.8,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9e0a921-0a5d-4f3e-a1f5-23b46f05f2ed,477,1,00:13:42.253,13,42,30,Pass,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.48974,,08bc7449-3f35-4006-911b-9d82aba49426,,11298,José Ignacio Martínez García,6,Left Back,95.8,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,10.288342,0.36787167,1.0,Ground Pass,105.4,27.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08bc7449-3f35-4006-911b-9d82aba49426,478,1,00:13:42.743,13,42,42,Ball Receipt*,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b9e0a921-0a5d-4f3e-a1f5-23b46f05f2ed,,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,105.4,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
