id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,duel,counterpress,ball_receipt,foul_won,shot,block,goalkeeper,off_camera,out,clearance,interception,foul_committed,dribble,ball_recovery,substitution,miscontrol,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,related_events_3,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_deflected,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,block_deflection,related_events,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,pass_switch,pass_cross,pass_technique_id,pass_technique_name,pass_inswinging,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,pass_through_ball,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_right_foot,related_events_4,foul_committed_card_id,foul_committed_card_name,location,pass_goal_assist,shot_first_time
56aa50cf-5b03-4ea0-981e-96b201a9902e,164,1,00:04:01.154,4,1,42,Ball Receipt*,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,4f6e9120-f0b5-4914-91ff-704f78cb2ccc,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,33.0,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32a894d6-3513-4912-9b87-d9cc1b43353b,165,1,00:04:01.216,4,1,30,Pass,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.667089,,55765886-92df-4473-b39c-952c08b2c5ad,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,34.6,11.3,9246.0,Patrick Ebert,21.272047,0.51623064,1.0,Ground Pass,53.1,21.8,,,40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55765886-92df-4473-b39c-952c08b2c5ad,166,1,00:04:03.883,4,3,42,Ball Receipt*,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,32a894d6-3513-4912-9b87-d9cc1b43353b,9246,Patrick Ebert,19,Center Attacking Midfield,53.1,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d242146-f47d-4bed-980e-09da754ceae3,167,1,00:04:03.888,4,3,30,Pass,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.688854,,b9e49374-7d54-4caf-aca0-ad7c878c1e33,9246,Patrick Ebert,19,Center Attacking Midfield,52.1,21.8,26607.0,José Raúl Baena Urdiales,8.273452,-2.0344439,1.0,Ground Pass,48.4,14.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9e49374-7d54-4caf-aca0-ad7c878c1e33,168,1,00:04:04.577,4,4,42,Ball Receipt*,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1d242146-f47d-4bed-980e-09da754ceae3,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,48.4,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1be95f8-e358-47af-842b-6a19e7a6c9da,169,1,00:04:04.577,4,4,30,Pass,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.780493,,2ae9f8fb-e243-42dc-aee1-8a480828c83a,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,48.4,14.4,7900.0,Tiago Manuel Dias Correia,44.466843,-0.26625204,3.0,High Pass,91.3,2.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdd16833-8eba-4618-b8f1-709845224cdc,170,1,00:04:08.340,4,8,17,Pressure,22,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.736654,,269ab4e7-4acd-4b2f-845b-23a117f2f692,6828,Jaume Vicent Costa Jordá,2,Right Back,28.2,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ae9f8fb-e243-42dc-aee1-8a480828c83a,,,f55359d5-7652-4e63-bcc9-a2e3a853931a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ae9f8fb-e243-42dc-aee1-8a480828c83a,171,1,00:04:08.357,4,8,42,Ball Receipt*,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b1be95f8-e358-47af-842b-6a19e7a6c9da,7900,Tiago Manuel Dias Correia,21,Left Wing,91.3,2.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,cdd16833-8eba-4618-b8f1-709845224cdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269ab4e7-4acd-4b2f-845b-23a117f2f692,172,1,00:04:08.357,4,8,43,Carry,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.718969,,2ae9f8fb-e243-42dc-aee1-8a480828c83a,7900,Tiago Manuel Dias Correia,21,Left Wing,91.3,2.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,cdd16833-8eba-4618-b8f1-709845224cdc,92.4,3.9,f55359d5-7652-4e63-bcc9-a2e3a853931a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f55359d5-7652-4e63-bcc9-a2e3a853931a,173,1,00:04:09.076,4,9,3,Dispossessed,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,046168ac-2e84-440f-8f0f-d04a4c2bea79,7900,Tiago Manuel Dias Correia,21,Left Wing,92.4,3.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,cdd16833-8eba-4618-b8f1-709845224cdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046168ac-2e84-440f-8f0f-d04a4c2bea79,174,1,00:04:09.076,4,9,4,Duel,22,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,f55359d5-7652-4e63-bcc9-a2e3a853931a,6828,Jaume Vicent Costa Jordá,2,Right Back,27.7,76.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,17.0,Success Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e9987c5-41c5-4a73-95e2-afefe5ff1b9c,210,1,00:05:38.214,5,38,2,Ball Recovery,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,ddbd30fe-a9f7-4041-bc86-3af5c1f5a8f7,10612,Yoel Rodríguez Oterino,1,Goalkeeper,22.6,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffbc0046-4896-4d9d-b83a-0212c5ed4706,211,1,00:05:38.214,5,38,43,Carry,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.546342,,1e9987c5-41c5-4a73-95e2-afefe5ff1b9c,10612,Yoel Rodríguez Oterino,1,Goalkeeper,22.6,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43fde038-1657-4d69-8243-a5c792146096,9.6,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43fde038-1657-4d69-8243-a5c792146096,212,1,00:05:40.761,5,40,30,Pass,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.495258,,e38c2388-80a2-49bf-a4ab-12dfd6f8b5c4,10612,Yoel Rodríguez Oterino,1,Goalkeeper,9.6,29.1,24138.0,Joaquín José Marín Ruiz,36.878178,0.86217004,2.0,Low Pass,33.6,57.1,,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e38c2388-80a2-49bf-a4ab-12dfd6f8b5c4,213,1,00:05:43.256,5,43,42,Ball Receipt*,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,43fde038-1657-4d69-8243-a5c792146096,24138,Joaquín José Marín Ruiz,2,Right Back,33.6,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff410307-d438-4e19-9938-7130aba30481,214,1,00:05:43.256,5,43,43,Carry,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.006078,,cce29a58-d8d7-4c6f-ad16-8b03d2da1ad5,24138,Joaquín José Marín Ruiz,2,Right Back,33.6,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e38c2388-80a2-49bf-a4ab-12dfd6f8b5c4,30.4,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cce29a58-d8d7-4c6f-ad16-8b03d2da1ad5,215,1,00:05:44.262,5,44,30,Pass,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.500948,,b4375b3b-7708-4518-8c42-bc3ef3ccf04a,24138,Joaquín José Marín Ruiz,2,Right Back,30.4,57.7,6713.0,Diego Javier Llorente Ríos,17.304625,-1.4607773,1.0,Ground Pass,32.3,40.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4375b3b-7708-4518-8c42-bc3ef3ccf04a,216,1,00:05:45.763,5,45,42,Ball Receipt*,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cce29a58-d8d7-4c6f-ad16-8b03d2da1ad5,6713,Diego Javier Llorente Ríos,3,Right Center Back,32.3,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550f769-b497-4d93-9cbf-1e634cdf1bd4,217,1,00:05:45.763,5,45,43,Carry,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.186815,,57d8d163-74b2-4851-858f-1796ddee7326,6713,Diego Javier Llorente Ríos,3,Right Center Back,32.3,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4375b3b-7708-4518-8c42-bc3ef3ccf04a,32.3,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57d8d163-74b2-4851-858f-1796ddee7326,218,1,00:05:46.950,5,46,30,Pass,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.745303,,7e7a1514-3a58-4c11-949b-1b99fded9267,6713,Diego Javier Llorente Ríos,3,Right Center Back,32.3,40.5,26222.0,José Eduardo Rosa Vale de Castro,25.898455,-1.4469203,1.0,Ground Pass,35.5,14.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e7a1514-3a58-4c11-949b-1b99fded9267,219,1,00:05:48.695,5,48,42,Ball Receipt*,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,57d8d163-74b2-4851-858f-1796ddee7326,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,35.5,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e401ee2d-5d4f-4fa1-a612-6b86ed570946,220,1,00:05:48.695,5,48,43,Carry,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.783748,,7e7a1514-3a58-4c11-949b-1b99fded9267,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,35.5,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8ec4e11-2de2-4f77-8a4c-542214ab1998,36.9,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8ec4e11-2de2-4f77-8a4c-542214ab1998,221,1,00:05:50.479,5,50,30,Pass,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.050937,,1a16f1f9-bd45-4d01-a050-bf3e0275ad29,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,36.9,12.5,6914.0,Roberto Román Triguero,20.09975,-0.5438325,1.0,Ground Pass,54.1,2.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c023010-039a-4614-95dd-c7db69a80295,222,1,00:05:51.490,5,51,17,Pressure,25,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.729427,,1a16f1f9-bd45-4d01-a050-bf3e0275ad29,6357,Jonathan dos Santos Ramírez,12,Right Midfield,66.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a1a01ec-565b-493a-a7c9-0951f1d422be,,,84047292-d699-4327-98a5-c90e6a6574c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a16f1f9-bd45-4d01-a050-bf3e0275ad29,223,1,00:05:51.530,5,51,42,Ball Receipt*,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0c023010-039a-4614-95dd-c7db69a80295,6914,Roberto Román Triguero,6,Left Back,54.1,2.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,a8ec4e11-2de2-4f77-8a4c-542214ab1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a1a01ec-565b-493a-a7c9-0951f1d422be,224,1,00:05:51.530,5,51,43,Carry,25,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.43237,,0c023010-039a-4614-95dd-c7db69a80295,6914,Roberto Román Triguero,6,Left Back,54.1,2.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1a16f1f9-bd45-4d01-a050-bf3e0275ad29,54.3,2.3,84047292-d699-4327-98a5-c90e6a6574c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
