id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,pass,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,related_events_1,carry_end_location_0,carry_end_location_1,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,block_offensive,related_events_2,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name
eee871ef-dac3-43ae-a2b0-5b3bfe231ca1,2329,2,00:16:18.258,61,18,30,Pass,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.371547,,a0722fbb-0520-4658-8c1f-700672e8789f,23761.0,Alhassane Bangoura,17.0,Right Wing,84.6,69.9,24138.0,Joaquín José Marín Ruiz,8.009994,3.0916343,1.0,Ground Pass,76.6,70.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0722fbb-0520-4658-8c1f-700672e8789f,2330,2,00:16:19.629,61,19,42,Ball Receipt*,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,eee871ef-dac3-43ae-a2b0-5b3bfe231ca1,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,76.6,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a97d4dc2-a4c3-46fa-beda-5bceb1e17c41,2331,2,00:16:19.629,61,19,30,Pass,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.731033,,f4f2ce0a-be73-4c71-9be3-d47aac8fb45f,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,76.6,70.3,26848.0,Roberto Trashorras Gayoso,9.6187315,-1.6332152,1.0,Ground Pass,76.0,60.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4f2ce0a-be73-4c71-9be3-d47aac8fb45f,2332,2,00:16:20.360,61,20,42,Ball Receipt*,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,a97d4dc2-a4c3-46fa-beda-5bceb1e17c41,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,76.0,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32dd8db0-4dbf-427f-844c-6834d9194c5a,2333,2,00:16:20.360,61,20,43,Carry,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.399998,,264ec8b1-7b52-4439-b3c6-99b3cd4c4d52,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,76.0,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4f2ce0a-be73-4c71-9be3-d47aac8fb45f,83.5,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264ec8b1-7b52-4439-b3c6-99b3cd4c4d52,2334,2,00:16:22.760,61,22,30,Pass,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.362382,,d2c08266-70d0-4804-82b1-ef18b8b093c3,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,83.5,58.5,24138.0,Joaquín José Marín Ruiz,14.491722,1.0268265,1.0,Ground Pass,91.0,70.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2c08266-70d0-4804-82b1-ef18b8b093c3,2335,2,00:16:24.123,61,24,42,Ball Receipt*,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,264ec8b1-7b52-4439-b3c6-99b3cd4c4d52,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,91.0,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54267f45-131e-48b9-804a-7e4985ee8151,2336,2,00:16:24.123,61,24,43,Carry,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.841696,,c2befa0e-4cf3-41b9-979a-a7cbea7c77ed,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,91.0,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2c08266-70d0-4804-82b1-ef18b8b093c3,93.7,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2befa0e-4cf3-41b9-979a-a7cbea7c77ed,2337,2,00:16:24.964,61,24,30,Pass,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.714981,,11b96cff-b8be-4903-9ef1-1b24ce255ae9,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,93.7,69.2,23761.0,Alhassane Bangoura,4.3416586,-2.2419403,1.0,Ground Pass,91.0,65.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11b96cff-b8be-4903-9ef1-1b24ce255ae9,2338,2,00:16:25.679,61,25,42,Ball Receipt*,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,c2befa0e-4cf3-41b9-979a-a7cbea7c77ed,23761.0,Alhassane Bangoura,17.0,Right Wing,91.0,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44f01f65-e4a1-43a6-b817-854f1d459b69,2339,2,00:16:25.679,61,25,43,Carry,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.999999,,11b96cff-b8be-4903-9ef1-1b24ce255ae9,23761.0,Alhassane Bangoura,17.0,Right Wing,91.0,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eacecdd-dccf-4ccb-ad75-4a52f6b74e2e,91.0,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eacecdd-dccf-4ccb-ad75-4a52f6b74e2e,2340,2,00:16:26.679,61,26,30,Pass,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.712602,,b6468c4f-fec6-45de-8f4f-8efbe8f16468,23761.0,Alhassane Bangoura,17.0,Right Wing,91.0,64.5,26848.0,Roberto Trashorras Gayoso,6.2241464,-2.333471,1.0,Ground Pass,86.7,60.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6468c4f-fec6-45de-8f4f-8efbe8f16468,2341,2,00:16:27.385,61,27,42,Ball Receipt*,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,5eacecdd-dccf-4ccb-ad75-4a52f6b74e2e,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,86.7,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8317aced-9217-4d56-9a03-bec874025dcb,2342,2,00:16:27.385,61,27,30,Pass,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.9,,2aeb6c60-306c-4826-8bb5-e00dbf289588,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,84.6,59.8,23761.0,Alhassane Bangoura,9.972462,0.76412475,1.0,Ground Pass,91.8,66.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2aeb6c60-306c-4826-8bb5-e00dbf289588,2343,2,00:16:28.285,61,28,42,Ball Receipt*,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,8317aced-9217-4d56-9a03-bec874025dcb,23761.0,Alhassane Bangoura,17.0,Right Wing,91.8,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b59c92fc-cfdf-4aa9-abd5-9d5cb5d34392,2344,2,00:16:28.285,61,28,43,Carry,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.972851,,2aeb6c60-306c-4826-8bb5-e00dbf289588,23761.0,Alhassane Bangoura,17.0,Right Wing,91.8,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e09b61a5-f9d0-4197-8985-c09994f51614,93.3,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e09b61a5-f9d0-4197-8985-c09994f51614,2345,2,00:16:29.258,61,29,30,Pass,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.787199,,8f15f037-7d60-4bf1-9809-adb0758ef5df,23761.0,Alhassane Bangoura,17.0,Right Wing,93.3,63.2,6852.0,Jozabed Sánchez Ruiz,13.583077,-1.0379524,2.0,Low Pass,100.2,51.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f15f037-7d60-4bf1-9809-adb0758ef5df,2346,2,00:16:30.045,61,30,42,Ball Receipt*,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,e09b61a5-f9d0-4197-8985-c09994f51614,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,100.2,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c1357fe-60d6-4109-b001-34bd6d03df7d,2347,2,00:16:30.045,61,30,43,Carry,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.059308,,0d9dfb57-80b5-460b-9b44-41bd331da0c4,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,100.2,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f15f037-7d60-4bf1-9809-adb0758ef5df,104.2,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d9dfb57-80b5-460b-9b44-41bd331da0c4,2348,2,00:16:31.104,61,31,30,Pass,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.116752,,9f902063-3e60-439d-b54d-721c22a14160,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,104.2,53.2,24138.0,Joaquín José Marín Ruiz,12.564235,0.9894161,1.0,Ground Pass,111.1,63.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f902063-3e60-439d-b54d-721c22a14160,2349,2,00:16:32.221,61,32,42,Ball Receipt*,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,0d9dfb57-80b5-460b-9b44-41bd331da0c4,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,111.1,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba1d623d-c88f-434f-83aa-9e3e399592c6,2350,2,00:16:32.221,61,32,43,Carry,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.079999,,0984feac-fd61-4cd4-bdf1-9d18734c226b,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,111.1,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f902063-3e60-439d-b54d-721c22a14160,111.1,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0984feac-fd61-4cd4-bdf1-9d18734c226b,2351,2,00:16:32.301,61,32,30,Pass,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.819903,,147a77df-80ad-471a-b7af-ea2647143623,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,111.1,63.7,11542.0,Javier Guerra Rodríguez,24.101452,-1.4124688,2.0,Low Pass,114.9,39.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38f2bfcb-9904-40d8-a3c7-3f08cf45f696,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147a77df-80ad-471a-b7af-ea2647143623,2352,2,00:16:33.121,61,33,42,Ball Receipt*,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,0984feac-fd61-4cd4-bdf1-9d18734c226b,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,113.2,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38f2bfcb-9904-40d8-a3c7-3f08cf45f696,2353,2,00:16:33.121,61,33,23,Goal Keeper,144,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.0,,0984feac-fd61-4cd4-bdf1-9d18734c226b,5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,5.2,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,In Play Danger,30.0,Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d653717c-2ac2-479d-bf58-2a5298a76524,2354,2,00:16:34.469,61,34,2,Ball Recovery,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,,11298.0,José Ignacio Martínez García,6.0,Left Back,106.8,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
