index,period,minute,second,type_id,team_name,type_name,possession,play_pattern_name,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_name,pass_outcome_name
5,1,0,0,30,Rayo Vallecano,Pass,2,From Kick Off,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,61.0,40.1,26848.0,Roberto Trashorras Gayoso,18.662529,1.0,Ground Pass,43.7,47.1,Right Foot,
7,1,0,3,30,Rayo Vallecano,Pass,2,From Kick Off,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,41.5,45.9,27144.0,Antonio Amaya Carazo,24.671644,1.0,Ground Pass,35.0,22.1,Right Foot,
10,1,0,6,30,Rayo Vallecano,Pass,2,From Kick Off,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,42.2,16.3,7900.0,Tiago Manuel Dias Correia,73.96499,3.0,High Pass,116.1,13.2,Left Foot,
16,1,0,29,30,Rayo Vallecano,Pass,3,From Corner,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,120.0,0.1,,,34.247627,3.0,High Pass,113.9,33.8,Right Foot,Incomplete
20,1,0,34,30,Rayo Vallecano,Pass,3,From Corner,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,108.3,7.1,,,34.46404,3.0,High Pass,117.9,40.2,Right Foot,Incomplete
42,1,1,37,30,Rayo Vallecano,Pass,7,Regular Play,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,22.8,35.7,26848.0,Roberto Trashorras Gayoso,6.606815,2.0,Low Pass,29.4,36.0,Left Foot,
45,1,1,38,30,Rayo Vallecano,Pass,7,Regular Play,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,28.6,34.5,,,29.061659,3.0,High Pass,53.9,48.8,Right Foot,Incomplete
47,1,1,42,30,Rayo Vallecano,Pass,7,Regular Play,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,44.7,41.6,23761.0,Alhassane Bangoura,31.620405,3.0,High Pass,53.4,72.0,Head,
51,1,1,45,30,Rayo Vallecano,Pass,7,Regular Play,23761.0,Alhassane Bangoura,17.0,Right Wing,65.0,75.7,6914.0,Roberto Román Triguero,12.301626,2.0,Low Pass,77.3,75.9,Right Foot,
55,1,1,49,30,Rayo Vallecano,Pass,7,Regular Play,6914.0,Roberto Román Triguero,2.0,Right Back,99.2,77.6,11542.0,Javier Guerra Rodríguez,1.2083046,2.0,Low Pass,100.3,77.1,Right Foot,Incomplete
58,1,1,56,30,Rayo Vallecano,Pass,8,From Throw In,6914.0,Roberto Román Triguero,2.0,Right Back,101.3,80.0,4711.0,Pablo Hernández Domínguez,9.340771,2.0,Low Pass,110.0,76.6,,
61,1,1,59,30,Rayo Vallecano,Pass,8,From Throw In,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,112.9,74.0,6914.0,Roberto Román Triguero,6.0671244,1.0,Ground Pass,113.8,68.0,Left Foot,Incomplete
92,1,2,45,30,Rayo Vallecano,Pass,11,From Throw In,11298.0,José Ignacio Martínez García,6.0,Left Back,27.6,0.1,11542.0,Javier Guerra Rodríguez,22.784424,3.0,High Pass,48.4,9.4,,
95,1,2,47,30,Rayo Vallecano,Pass,11,From Throw In,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,48.2,9.1,,,7.8638415,3.0,High Pass,56.0,10.1,,Incomplete
97,1,2,50,30,Rayo Vallecano,Pass,11,From Throw In,11298.0,José Ignacio Martínez García,6.0,Left Back,40.8,12.4,7900.0,Tiago Manuel Dias Correia,15.800317,3.0,High Pass,56.6,12.5,Head,Incomplete
101,1,2,53,30,Rayo Vallecano,Pass,11,From Throw In,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,51.6,13.1,4711.0,Pablo Hernández Domínguez,4.4,2.0,Low Pass,51.6,17.5,Head,Incomplete
111,1,2,57,30,Rayo Vallecano,Pass,11,From Throw In,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,35.7,21.3,11542.0,Javier Guerra Rodríguez,14.893287,2.0,Low Pass,50.2,17.9,Left Foot,
114,1,2,58,30,Rayo Vallecano,Pass,11,From Throw In,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,54.6,18.2,4711.0,Pablo Hernández Domínguez,5.440588,1.0,Ground Pass,50.2,21.4,Left Foot,
117,1,3,1,30,Rayo Vallecano,Pass,11,From Throw In,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,57.8,13.4,7900.0,Tiago Manuel Dias Correia,52.14873,2.0,Low Pass,109.3,5.2,Right Foot,
120,1,3,8,30,Rayo Vallecano,Pass,11,From Throw In,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,108.8,6.6,11542.0,Javier Guerra Rodríguez,34.613583,3.0,High Pass,116.7,40.3,Right Foot,Incomplete
166,1,4,24,30,Rayo Vallecano,Pass,14,From Free Kick,10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,14.9,34.7,,,68.5035,3.0,High Pass,82.1,21.4,Right Foot,Incomplete
168,1,4,28,30,Rayo Vallecano,Pass,14,From Free Kick,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,55.6,28.7,11542.0,Javier Guerra Rodríguez,17.057842,3.0,High Pass,71.2,21.8,Head,
171,1,4,30,30,Rayo Vallecano,Pass,14,From Free Kick,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,73.2,20.7,6852.0,Jozabed Sánchez Ruiz,4.609772,1.0,Ground Pass,68.7,21.7,Right Foot,
175,1,4,31,30,Rayo Vallecano,Pass,14,From Free Kick,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,70.1,17.5,7900.0,Tiago Manuel Dias Correia,15.520632,1.0,Ground Pass,79.3,5.0,Right Foot,
182,1,4,36,30,Rayo Vallecano,Pass,14,From Free Kick,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,99.6,9.3,,,22.147234,1.0,Ground Pass,108.9,29.4,Left Foot,Incomplete
195,1,4,46,30,Rayo Vallecano,Pass,14,From Free Kick,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,53.0,21.4,7900.0,Tiago Manuel Dias Correia,14.598972,2.0,Low Pass,65.7,14.2,Left Foot,Unknown
198,1,4,54,30,Rayo Vallecano,Pass,15,From Free Kick,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,62.2,19.6,23761.0,Alhassane Bangoura,60.31625,1.0,Ground Pass,85.1,75.4,Right Foot,
201,1,5,3,30,Rayo Vallecano,Pass,15,From Free Kick,23761.0,Alhassane Bangoura,17.0,Right Wing,106.8,77.7,,,4.2544093,2.0,Low Pass,108.9,74.0,Right Foot,Incomplete
206,1,5,6,30,Rayo Vallecano,Pass,15,From Free Kick,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,103.8,57.8,7900.0,Tiago Manuel Dias Correia,50.42876,3.0,High Pass,115.3,8.7,Right Foot,
209,1,5,13,30,Rayo Vallecano,Pass,15,From Free Kick,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,112.4,6.4,,,27.106457,3.0,High Pass,110.0,33.4,Right Foot,Incomplete
212,1,5,18,30,Rayo Vallecano,Pass,15,From Free Kick,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,94.4,47.9,4711.0,Pablo Hernández Domínguez,13.931619,2.0,Low Pass,104.1,37.9,,
231,1,5,56,30,Rayo Vallecano,Pass,17,Regular Play,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,72.2,62.9,11542.0,Javier Guerra Rodríguez,44.224087,1.0,Ground Pass,100.6,29.0,Right Foot,
