index,period,minute,second,type_id,team_name,type_name,possession,play_pattern_name,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_name,pass_outcome_name
1949,2,63,33,30,Rayo Vallecano,Pass,146,From Free Kick,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,73.6,61.8,,,48.002083,3.0,High Pass,109.2,29.6,Right Foot,Incomplete
1970,2,64,48,30,Rayo Vallecano,Pass,149,From Free Kick,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,50.9,31.8,6852.0,Jozabed Sánchez Ruiz,11.651609,1.0,Ground Pass,59.9,24.4,Right Foot,
1973,2,64,49,30,Rayo Vallecano,Pass,149,From Free Kick,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,59.9,24.4,26848.0,Roberto Trashorras Gayoso,5.80517,1.0,Ground Pass,56.0,28.7,Right Foot,
1976,2,64,52,30,Rayo Vallecano,Pass,149,From Free Kick,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,54.9,22.2,6713.0,Diego Javier Llorente Ríos,17.218596,1.0,Ground Pass,55.7,5.0,Left Foot,
1980,2,64,56,30,Rayo Vallecano,Pass,149,From Free Kick,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,47.8,6.0,4711.0,Pablo Hernández Domínguez,21.466719,1.0,Ground Pass,68.7,1.1,Left Foot,Out
1994,2,66,5,30,Rayo Vallecano,Pass,151,From Goal Kick,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,7.0,44.1,,,86.52965,3.0,High Pass,91.7,61.8,Right Foot,Incomplete
2000,2,66,18,30,Rayo Vallecano,Pass,151,From Goal Kick,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,89.3,65.1,26685.0,Nicolás Ladislao Fedor Flores,20.890667,1.0,Ground Pass,108.2,74.0,Right Foot,
2002,2,66,21,30,Rayo Vallecano,Pass,151,From Goal Kick,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,111.4,72.2,,,27.709385,3.0,High Pass,114.8,44.7,Right Foot,Incomplete
2006,2,66,26,30,Rayo Vallecano,Pass,151,From Goal Kick,4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,109.2,24.4,,,29.358644,3.0,High Pass,120.0,51.7,Right Foot,Out
2015,2,67,9,30,Rayo Vallecano,Pass,153,From Free Kick,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,50.2,69.2,11539.0,Adrián Embarba Blázquez,8.026207,1.0,Ground Pass,57.1,65.1,Right Foot,
