id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,interception,duel,dribble,out,clearance,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,foul_won,ball_recovery,foul_committed,block,50_50,miscontrol,substitution,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_through_ball,pass_technique_id,pass_technique_name,pass_cross,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_3,foul_committed_advantage,foul_won_advantage,dribble_overrun,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,pass_deflected,block_deflection,shot_open_goal,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,location,interception_outcome_id,interception_outcome_name,pass_aerial_won,clearance_head,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_other,pass_no_touch,player,position
e4a3c2fd-20df-412e-bdba-dd9aeb24ecd6,3177,2,00:32:03.773,77,3,43,Carry,148,217,Barcelona,4,From Throw In,217,Barcelona,0.966309,,39e617b3-71f8-452d-8e0b-3ba09b4ed8e2,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,37.3,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,d25a27a4-2be9-44a3-89c8-e9bd0e0116cd,,,,,,,,,,,,,,,36.9,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39e617b3-71f8-452d-8e0b-3ba09b4ed8e2,3178,2,00:32:04.740,77,4,30,Pass,148,217,Barcelona,4,From Throw In,217,Barcelona,2.618911,,bbdc62dd-b67e-47d6-9f5e-18357500bcbd,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,36.9,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,22.348602,2.7320006,1.0,Ground Pass,16.4,40.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbdc62dd-b67e-47d6-9f5e-18357500bcbd,3179,2,00:32:07.359,77,7,42,Ball Receipt*,148,217,Barcelona,4,From Throw In,217,Barcelona,,,39e617b3-71f8-452d-8e0b-3ba09b4ed8e2,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,16.4,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f24c5aa-0838-46cf-aad0-aeb84ae857f0,3180,2,00:32:07.359,77,7,43,Carry,148,217,Barcelona,4,From Throw In,217,Barcelona,5.074689,,5c44313b-417c-4940-92e1-d3f6d716896c,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,16.4,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,bbdc62dd-b67e-47d6-9f5e-18357500bcbd,,,,,,,,,,,,,,,17.8,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c44313b-417c-4940-92e1-d3f6d716896c,3181,2,00:32:12.433,77,12,30,Pass,148,217,Barcelona,4,From Throw In,217,Barcelona,2.9658,,3287062a-bfe1-4fb2-a6c1-e3d4723ea88d,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,17.8,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,48.440582,0.7079545,3.0,High Pass,54.6,75.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3287062a-bfe1-4fb2-a6c1-e3d4723ea88d,3182,2,00:32:15.399,77,15,42,Ball Receipt*,148,217,Barcelona,4,From Throw In,217,Barcelona,,,5c44313b-417c-4940-92e1-d3f6d716896c,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,54.6,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8bb16be-de04-4ee7-8d06-8f1d132afba8,3183,2,00:32:15.399,77,15,43,Carry,148,217,Barcelona,4,From Throw In,217,Barcelona,0.4296,,2e4b06f9-2260-40d5-a64c-2c652d2b2c1f,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,54.6,75.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,3287062a-bfe1-4fb2-a6c1-e3d4723ea88d,,,,,,,,,,,,,,6be20b65-49e2-4e8f-8c6b-bfca84fd352f,52.3,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6be20b65-49e2-4e8f-8c6b-bfca84fd352f,3184,2,00:32:15.682,77,15,17,Pressure,148,217,Barcelona,4,From Throw In,222,Villarreal,0.528186,,2e4b06f9-2260-40d5-a64c-2c652d2b2c1f,,5186.0,Denis Cheryshev,16.0,Left Midfield,67.8,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,b8bb16be-de04-4ee7-8d06-8f1d132afba8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e4b06f9-2260-40d5-a64c-2c652d2b2c1f,3185,2,00:32:15.829,77,15,30,Pass,148,217,Barcelona,4,From Throw In,217,Barcelona,0.984238,,48f01ad4-53e5-4a98-93f2-a039fccaa399,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,52.3,74.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,6be20b65-49e2-4e8f-8c6b-bfca84fd352f,4324.0,Daniel Alves da Silva,10.002,2.9402754,1.0,Ground Pass,42.5,76.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48f01ad4-53e5-4a98-93f2-a039fccaa399,3186,2,00:32:16.813,77,16,42,Ball Receipt*,148,217,Barcelona,4,From Throw In,217,Barcelona,,,2e4b06f9-2260-40d5-a64c-2c652d2b2c1f,,4324.0,Daniel Alves da Silva,2.0,Right Back,42.5,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
