id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,counterpress,duel,dribble,shot,interception,out,50_50,ball_recovery,foul_committed,foul_won,block,bad_behaviour,substitution,related_events,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,duel_type_id,duel_type_name,related_events_1,pass_aerial_won,pass_switch,related_events_2,carry_end_location_0,carry_end_location_1,related_events_3,dribble_outcome_id,dribble_outcome_name,related_events_4,pass_through_ball,pass_technique_id,pass_technique_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,dribble_overrun,pass_cross,pass_cut_back,shot_first_time,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_5,clearance_aerial_won,clearance_head,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_miscommunication,clearance_left_foot,pass_outswinging,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,shot_deflected
d969e98c-5850-4408-b9a3-98aed3df5505,541,1,00:15:39.864,15,39,42,Ball Receipt*,45,217,Barcelona,4,From Throw In,217,Barcelona,,,f257aecc-ae4e-4ef9-a653-c36c64745e26,,10609,Jérémy Mathieu,5,Left Center Back,24.1,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d59ec13-7eec-458c-82c4-be0c126071a3,542,1,00:15:39.864,15,39,43,Carry,45,217,Barcelona,4,From Throw In,217,Barcelona,1.8096,,68bc7090-db7f-4086-bd56-cad8548c0a8e,,10609,Jérémy Mathieu,5,Left Center Back,24.1,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d969e98c-5850-4408-b9a3-98aed3df5505,,,,29.9,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bc7090-db7f-4086-bd56-cad8548c0a8e,543,1,00:15:41.674,15,41,30,Pass,45,217,Barcelona,4,From Throw In,217,Barcelona,1.7143,,67a9ffb4-1d88-4b5e-b2d7-d76191e1cb95,,10609,Jérémy Mathieu,5,Left Center Back,29.9,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,17.267889,-0.33640152,1.0,Ground Pass,46.2,26.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67a9ffb4-1d88-4b5e-b2d7-d76191e1cb95,544,1,00:15:43.388,15,43,42,Ball Receipt*,45,217,Barcelona,4,From Throw In,217,Barcelona,,,68bc7090-db7f-4086-bd56-cad8548c0a8e,,5216,Andrés Iniesta Luján,15,Left Center Midfield,46.2,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c7e7ff9-0229-48d1-8fe6-1b3443d56bbd,545,1,00:15:43.388,15,43,43,Carry,45,217,Barcelona,4,From Throw In,217,Barcelona,2.105,,1a9ffb33-a0ef-4c7d-92d1-1af21121e218,,5216,Andrés Iniesta Luján,15,Left Center Midfield,46.2,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67a9ffb4-1d88-4b5e-b2d7-d76191e1cb95,,,,40.9,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a9ffb33-a0ef-4c7d-92d1-1af21121e218,546,1,00:15:45.493,15,45,30,Pass,45,217,Barcelona,4,From Throw In,217,Barcelona,1.9175,,928666b8-0896-4aa9-a72c-31dd97fff62a,,5216,Andrés Iniesta Luján,15,Left Center Midfield,40.9,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,38.81082,1.3420663,3.0,High Pass,49.7,67.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c90c4323-104f-45c9-9d2d-03ee77e3dd55,547,1,00:15:46.848,15,46,17,Pressure,45,217,Barcelona,4,From Throw In,360,Rayo Vallecano,1.663247,,38272d29-e1c4-4580-9585-6c626b2caae2,,10851,Luis Carlos Pereira Carneiro,21,Left Wing,65.5,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71acadc2-685b-4749-86a7-27626c00608f,,,928666b8-0896-4aa9-a72c-31dd97fff62a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928666b8-0896-4aa9-a72c-31dd97fff62a,548,1,00:15:47.410,15,47,42,Ball Receipt*,45,217,Barcelona,4,From Throw In,217,Barcelona,,,1a9ffb33-a0ef-4c7d-92d1-1af21121e218,,4324,Daniel Alves da Silva,2,Right Back,49.7,67.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c90c4323-104f-45c9-9d2d-03ee77e3dd55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71acadc2-685b-4749-86a7-27626c00608f,549,1,00:15:47.410,15,47,43,Carry,45,217,Barcelona,4,From Throw In,217,Barcelona,0.9223,,38272d29-e1c4-4580-9585-6c626b2caae2,,4324,Daniel Alves da Silva,2,Right Back,49.7,67.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928666b8-0896-4aa9-a72c-31dd97fff62a,,,c90c4323-104f-45c9-9d2d-03ee77e3dd55,48.7,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38272d29-e1c4-4580-9585-6c626b2caae2,550,1,00:15:48.333,15,48,30,Pass,45,217,Barcelona,4,From Throw In,217,Barcelona,0.8479,,c90c4323-104f-45c9-9d2d-03ee77e3dd55,,4324,Daniel Alves da Silva,2,Right Back,48.7,67.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,11.049435,-0.4393609,1.0,Ground Pass,58.7,62.6,38.0,Left Foot,,,,,,,,,eff3b389-6c0f-409b-8144-70c0c568d61d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eff3b389-6c0f-409b-8144-70c0c568d61d,551,1,00:15:49.181,15,49,42,Ball Receipt*,45,217,Barcelona,4,From Throw In,217,Barcelona,,,38272d29-e1c4-4580-9585-6c626b2caae2,,20131,Xavier Hernández Creus,13,Right Center Midfield,58.7,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75d46603-8f18-41a9-aa77-64ce1a446964,552,1,00:15:49.181,15,49,30,Pass,45,217,Barcelona,4,From Throw In,217,Barcelona,1.0425,,77da294f-95ce-4149-af04-10bbb681cc8f,,20131,Xavier Hernández Creus,13,Right Center Midfield,58.7,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,8.0,3.1415927,1.0,Ground Pass,50.7,62.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77da294f-95ce-4149-af04-10bbb681cc8f,553,1,00:15:50.223,15,50,42,Ball Receipt*,45,217,Barcelona,4,From Throw In,217,Barcelona,,,75d46603-8f18-41a9-aa77-64ce1a446964,,4324,Daniel Alves da Silva,2,Right Back,50.7,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5bd7f1f-c3dd-45a8-820e-e83ef4d69a5e,554,1,00:15:50.223,15,50,30,Pass,45,217,Barcelona,4,From Throw In,217,Barcelona,1.0924,,66c6ffb3-e9e1-49d5-98ef-b93cbb89a50b,,4324,Daniel Alves da Silva,2,Right Back,50.7,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,12.955694,-1.6635526,1.0,Ground Pass,49.5,49.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66c6ffb3-e9e1-49d5-98ef-b93cbb89a50b,555,1,00:15:51.316,15,51,42,Ball Receipt*,45,217,Barcelona,4,From Throw In,217,Barcelona,,,d5bd7f1f-c3dd-45a8-820e-e83ef4d69a5e,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,49.5,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41bf0d4f-17a5-4e10-9fce-af3fd08e40b2,556,1,00:15:51.316,15,51,43,Carry,45,217,Barcelona,4,From Throw In,217,Barcelona,1.4262,,66c6ffb3-e9e1-49d5-98ef-b93cbb89a50b,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,49.5,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e32dd90d-b850-42ec-9b1c-2348d05fabd9,,,,49.5,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e32dd90d-b850-42ec-9b1c-2348d05fabd9,557,1,00:15:52.742,15,52,30,Pass,45,217,Barcelona,4,From Throw In,217,Barcelona,2.0623,,adfe5bb8-413c-4e0f-ba45-850a61e207d6,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,49.5,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,29.839067,-1.3990362,1.0,Ground Pass,54.6,20.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adfe5bb8-413c-4e0f-ba45-850a61e207d6,558,1,00:15:54.804,15,54,42,Ball Receipt*,45,217,Barcelona,4,From Throw In,217,Barcelona,,,e32dd90d-b850-42ec-9b1c-2348d05fabd9,,10609,Jérémy Mathieu,5,Left Center Back,54.6,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb6ddbb4-0048-4217-8af6-f0e22d11961a,559,1,00:15:54.804,15,54,43,Carry,45,217,Barcelona,4,From Throw In,217,Barcelona,1.4679,,5c1238ae-511e-4152-868d-2738f7d31186,,10609,Jérémy Mathieu,5,Left Center Back,54.6,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adfe5bb8-413c-4e0f-ba45-850a61e207d6,,,,64.4,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1238ae-511e-4152-868d-2738f7d31186,560,1,00:15:56.272,15,56,30,Pass,45,217,Barcelona,4,From Throw In,217,Barcelona,0.8386,,74d54673-3ec4-42f6-8060-5046398e78db,,10609,Jérémy Mathieu,5,Left Center Back,64.4,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,17.304625,-0.5334821,1.0,Ground Pass,79.3,9.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245f7bbc-240a-4b80-88d8-d4600f2308d9,561,1,00:15:56.818,15,56,17,Pressure,45,217,Barcelona,4,From Throw In,360,Rayo Vallecano,2.707061,,1d7711fb-36be-46ea-b785-04f3dc9b181a,,6914,Roberto Román Triguero,2,Right Back,35.5,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4be2655d-4ed3-4350-b52c-328cf72bac33,,,74d54673-3ec4-42f6-8060-5046398e78db,,,aeded5d2-06c7-451e-8851-03c516f60f79,,,bd9eaccc-7fc9-41a7-a227-ac60054c6f1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74d54673-3ec4-42f6-8060-5046398e78db,562,1,00:15:57.111,15,57,42,Ball Receipt*,45,217,Barcelona,4,From Throw In,217,Barcelona,,,245f7bbc-240a-4b80-88d8-d4600f2308d9,,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,79.3,9.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c1238ae-511e-4152-868d-2738f7d31186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeded5d2-06c7-451e-8851-03c516f60f79,563,1,00:15:57.111,15,57,43,Carry,45,217,Barcelona,4,From Throw In,217,Barcelona,1.8052,,245f7bbc-240a-4b80-88d8-d4600f2308d9,,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,79.3,9.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74d54673-3ec4-42f6-8060-5046398e78db,,,bd9eaccc-7fc9-41a7-a227-ac60054c6f1c,79.3,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd9eaccc-7fc9-41a7-a227-ac60054c6f1c,564,1,00:15:58.916,15,58,30,Pass,45,217,Barcelona,4,From Throw In,217,Barcelona,0.59,,1d7711fb-36be-46ea-b785-04f3dc9b181a,,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,79.3,10.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,7.392564,1.9739119,1.0,Ground Pass,76.4,17.5,40.0,Right Foot,,,,,,,,,245f7bbc-240a-4b80-88d8-d4600f2308d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d7711fb-36be-46ea-b785-04f3dc9b181a,565,1,00:15:59.506,15,59,42,Ball Receipt*,45,217,Barcelona,4,From Throw In,217,Barcelona,,,245f7bbc-240a-4b80-88d8-d4600f2308d9,,5216,Andrés Iniesta Luján,15,Left Center Midfield,76.4,17.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd9eaccc-7fc9-41a7-a227-ac60054c6f1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4be2655d-4ed3-4350-b52c-328cf72bac33,566,1,00:15:59.506,15,59,43,Carry,45,217,Barcelona,4,From Throw In,217,Barcelona,2.6609,,1d7711fb-36be-46ea-b785-04f3dc9b181a,,5216,Andrés Iniesta Luján,15,Left Center Midfield,76.4,17.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245f7bbc-240a-4b80-88d8-d4600f2308d9,,,dede348a-e752-4676-a3a2-8b0fc1dc305f,77.3,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
