id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,off_camera,under_pressure,dribble,ball_receipt,counterpress,interception,clearance,foul_committed,foul_won,shot,goalkeeper,duel,out,block,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,related_events,pass_aerial_won,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,pass_inswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,pass_cross,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,clearance_left_foot,related_events_3
aedd2984-91bb-42cb-8a90-dbcedec65c69,1359,1,00:34:22.956,34,22,30,Pass,76,217,Barcelona,9,From Kick Off,217,Barcelona,1.031399,,15f43abe-3685-41e8-832f-6a1d696420ed,10609,Jérémy Mathieu,6,Left Back,66.0,2.7,5216.0,Andrés Iniesta Luján,12.745587,0.4636476,1.0,Ground Pass,77.4,8.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fb35098-5177-4bd0-90ff-e091d6e95fd1,1360,1,00:34:23.607,34,23,17,Pressure,76,217,Barcelona,9,From Kick Off,220,Real Madrid,0.430675,,15f43abe-3685-41e8-832f-6a1d696420ed,5463,Luka Modrić,9,Right Defensive Midfield,43.3,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7213e079-03a7-4187-ac4f-a54e84ae36c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15f43abe-3685-41e8-832f-6a1d696420ed,1361,1,00:34:23.987,34,23,42,Ball Receipt*,76,217,Barcelona,9,From Kick Off,217,Barcelona,,,0fb35098-5177-4bd0-90ff-e091d6e95fd1,5216,Andrés Iniesta Luján,15,Left Center Midfield,77.4,8.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,aedd2984-91bb-42cb-8a90-dbcedec65c69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7213e079-03a7-4187-ac4f-a54e84ae36c6,1362,1,00:34:23.987,34,23,38,Miscontrol,76,217,Barcelona,9,From Kick Off,217,Barcelona,0.0,,0fb35098-5177-4bd0-90ff-e091d6e95fd1,5216,Andrés Iniesta Luján,15,Left Center Midfield,76.4,9.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea0dba73-3efe-4e99-91e1-e435491d6860,1431,1,00:35:35.464,35,35,4,Duel,78,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,24961c69-fcce-4824-baee-149e08e2b349,4324,Daniel Alves da Silva,2,Right Back,2.6,72.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,4.0,Won,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aa9396a-94ce-4850-a047-a6d238698192,1432,1,00:35:35.464,35,35,43,Carry,78,217,Barcelona,1,Regular Play,217,Barcelona,9.3305,,054fb5fa-2f85-49e0-a22e-c005d76839be,4324,Daniel Alves da Silva,2,Right Back,2.6,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea0dba73-3efe-4e99-91e1-e435491d6860,42.6,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054fb5fa-2f85-49e0-a22e-c005d76839be,1433,1,00:35:44.794,35,44,30,Pass,78,217,Barcelona,1,Regular Play,217,Barcelona,0.9865,,e8307c94-836d-41f5-b2f5-3fa5310f98e0,4324,Daniel Alves da Silva,2,Right Back,42.6,65.3,20131.0,Xavier Hernández Creus,7.705842,1.6097376,1.0,Ground Pass,42.3,73.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8307c94-836d-41f5-b2f5-3fa5310f98e0,1434,1,00:35:45.781,35,45,42,Ball Receipt*,78,217,Barcelona,1,Regular Play,217,Barcelona,,,054fb5fa-2f85-49e0-a22e-c005d76839be,20131,Xavier Hernández Creus,13,Right Center Midfield,42.3,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430d34d-659a-4d06-98f9-78a314b0d85d,1435,1,00:35:45.781,35,45,43,Carry,78,217,Barcelona,1,Regular Play,217,Barcelona,0.9543,,7695de75-51fe-4cac-8979-f74945c673e2,20131,Xavier Hernández Creus,13,Right Center Midfield,42.3,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8307c94-836d-41f5-b2f5-3fa5310f98e0,45.2,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7695de75-51fe-4cac-8979-f74945c673e2,1436,1,00:35:46.735,35,46,30,Pass,78,217,Barcelona,1,Regular Play,217,Barcelona,0.8016,,88bb5dc7-0878-4599-a415-4db86c27ca7e,20131,Xavier Hernández Creus,13,Right Center Midfield,45.2,68.2,5203.0,Sergio Busquets i Burgos,7.879086,-1.152572,1.0,Ground Pass,48.4,61.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88bb5dc7-0878-4599-a415-4db86c27ca7e,1437,1,00:35:47.536,35,47,42,Ball Receipt*,78,217,Barcelona,1,Regular Play,217,Barcelona,,,7695de75-51fe-4cac-8979-f74945c673e2,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,48.4,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2e98acb-147d-43d8-92aa-bd15903e6177,1438,1,00:35:47.536,35,47,43,Carry,78,217,Barcelona,1,Regular Play,217,Barcelona,2.5309,,72b63f7b-e6b3-41f1-ab52-7869b43be987,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,48.4,61.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,7acd19b1-e02f-4af6-9e5a-7679b9e1768d,42.9,63.6,,,,,88bb5dc7-0878-4599-a415-4db86c27ca7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7acd19b1-e02f-4af6-9e5a-7679b9e1768d,1439,1,00:35:48.782,35,48,17,Pressure,78,217,Barcelona,1,Regular Play,220,Real Madrid,1.305182,,72b63f7b-e6b3-41f1-ab52-7869b43be987,5463,Luka Modrić,9,Right Defensive Midfield,70.7,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2e98acb-147d-43d8-92aa-bd15903e6177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
