id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,clearance,counterpress,dribble,duel,interception,off_camera,out,foul_won,block,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery,foul_committed,miscontrol,50_50,bad_behaviour,substitution,related_events,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,location,pass_aerial_won,foul_committed_card_id,foul_committed_card_name,pass_technique_id,pass_technique_name,pass_through_ball,pass_deflected,shot_one_on_one,pass_cross,foul_won_defensive,interception_outcome_id,interception_outcome_name,pass_cut_back,block_deflection
cae6c441-0f24-44d7-87cc-8bcff552cfc4,752,1,00:14:41.363,14,41,42,Ball Receipt*,30,217,Barcelona,7,From Goal Kick,217,Barcelona,,,78f6ee42-d386-4c35-935c-4dfb84884132,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,44.1,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc3e211b-8c28-4c99-b5fb-17e34dca5abf,753,1,00:14:41.363,14,41,43,Carry,30,217,Barcelona,7,From Goal Kick,217,Barcelona,1.12753,,540bb9f5-ec4d-4a87-b70b-8bb6b4a2f968,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,44.1,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cae6c441-0f24-44d7-87cc-8bcff552cfc4,,43.9,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540bb9f5-ec4d-4a87-b70b-8bb6b4a2f968,754,1,00:14:42.491,14,42,30,Pass,30,217,Barcelona,7,From Goal Kick,217,Barcelona,1.97297,,093cab0c-536b-4a82-89f9-f39ad59d677e,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,43.9,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,28.91107,0.8809296,1.0,Ground Pass,62.3,67.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093cab0c-536b-4a82-89f9-f39ad59d677e,755,1,00:14:44.464,14,44,42,Ball Receipt*,30,217,Barcelona,7,From Goal Kick,217,Barcelona,,,540bb9f5-ec4d-4a87-b70b-8bb6b4a2f968,4324,Daniel Alves da Silva,2,Right Back,62.3,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c82db107-2be6-4cd9-aa84-d3a05910b5b5,756,1,00:14:44.464,14,44,43,Carry,30,217,Barcelona,7,From Goal Kick,217,Barcelona,0.47073,,093cab0c-536b-4a82-89f9-f39ad59d677e,4324,Daniel Alves da Silva,2,Right Back,62.3,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260956bb-c122-44e5-b6f8-f5671d8aa52e,,65.7,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260956bb-c122-44e5-b6f8-f5671d8aa52e,757,1,00:14:44.935,14,44,30,Pass,30,217,Barcelona,7,From Goal Kick,217,Barcelona,1.572928,,4224c8a7-684f-46ef-b2af-dad34b0649b4,4324,Daniel Alves da Silva,2,Right Back,65.7,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,16.860012,0.64231485,1.0,Ground Pass,79.2,76.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4224c8a7-684f-46ef-b2af-dad34b0649b4,758,1,00:14:46.507,14,46,42,Ball Receipt*,30,217,Barcelona,7,From Goal Kick,217,Barcelona,,,260956bb-c122-44e5-b6f8-f5671d8aa52e,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,79.2,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1db9bb68-11de-4b2c-b692-2ad7d9c3e7b2,759,1,00:14:46.507,14,46,43,Carry,30,217,Barcelona,7,From Goal Kick,217,Barcelona,1.419272,,2de85768-3300-4088-ba02-368cd427b110,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,79.2,76.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,4224c8a7-684f-46ef-b2af-dad34b0649b4,42b9e8bd-4bbc-43d0-806e-f9b97c72254b,78.2,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42b9e8bd-4bbc-43d0-806e-f9b97c72254b,760,1,00:14:46.953,14,46,17,Pressure,30,217,Barcelona,7,From Goal Kick,212,Atlético Madrid,0.690671,,1db9bb68-11de-4b2c-b692-2ad7d9c3e7b2,5199,Jorge Resurrección Merodio,16,Left Midfield,40.6,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec701861-5ba9-4721-ac17-48042424d77c,761,1,00:14:47.927,14,47,39,Dribbled Past,30,217,Barcelona,7,From Goal Kick,212,Atlético Madrid,0.0,,2940feaa-0b32-411e-9214-627370d8e874,5199,Jorge Resurrección Merodio,16,Left Midfield,41.9,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2de85768-3300-4088-ba02-368cd427b110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2de85768-3300-4088-ba02-368cd427b110,762,1,00:14:47.927,14,47,14,Dribble,30,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,ec701861-5ba9-4721-ac17-48042424d77c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.2,75.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940feaa-0b32-411e-9214-627370d8e874,763,1,00:14:47.927,14,47,43,Carry,30,217,Barcelona,7,From Goal Kick,217,Barcelona,5.804908,,06c0c01f-6e1f-457e-8886-2ce247a5d102,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.2,75.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,2de85768-3300-4088-ba02-368cd427b110,b2bfe6ae-3f7c-49a8-a78e-725dc3382625,81.6,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec701861-5ba9-4721-ac17-48042424d77c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2bfe6ae-3f7c-49a8-a78e-725dc3382625,764,1,00:14:51.697,14,51,17,Pressure,30,217,Barcelona,7,From Goal Kick,212,Atlético Madrid,1.694839,,2940feaa-0b32-411e-9214-627370d8e874,5487,Antoine Griezmann,19,Center Attacking Midfield,40.9,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7bb6e88-5a5f-4cee-8fa2-10614c63f299,765,1,00:14:53.732,14,53,22,Foul Committed,30,217,Barcelona,7,From Goal Kick,212,Atlético Madrid,0.0,,06c0c01f-6e1f-457e-8886-2ce247a5d102,5487,Antoine Griezmann,19,Center Attacking Midfield,38.5,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06c0c01f-6e1f-457e-8886-2ce247a5d102,766,1,00:14:53.732,14,53,21,Foul Won,30,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,c7bb6e88-5a5f-4cee-8fa2-10614c63f299,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,81.6,54.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19442959-2c33-4a48-adba-a30c721ae15e,767,1,00:15:41.576,15,41,30,Pass,31,217,Barcelona,3,From Free Kick,217,Barcelona,1.0573,,c8bd81f1-b38d-4caa-b94f-67e3a55da089,5470,Ivan Rakitić,13,Right Center Midfield,81.6,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,28.71167,-0.8001754,1.0,Ground Pass,101.6,33.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,Free Kick,,,,,,20569dd8-1692-43c2-9f56-c51ebdd672d2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d2df15c-fa78-4284-a7a3-679238a95b90,768,1,00:15:42.242,15,42,17,Pressure,31,217,Barcelona,3,From Free Kick,212,Atlético Madrid,0.4162,,20569dd8-1692-43c2-9f56-c51ebdd672d2,5259,José María Giménez de Vargas,3,Right Center Back,15.4,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8bd81f1-b38d-4caa-b94f-67e3a55da089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8bd81f1-b38d-4caa-b94f-67e3a55da089,769,1,00:15:42.634,15,42,42,Ball Receipt*,31,217,Barcelona,3,From Free Kick,217,Barcelona,,,19442959-2c33-4a48-adba-a30c721ae15e,4320,Neymar da Silva Santos Junior,21,Left Wing,101.6,33.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,6d2df15c-fa78-4284-a7a3-679238a95b90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20569dd8-1692-43c2-9f56-c51ebdd672d2,770,1,00:15:42.634,15,42,16,Shot,31,217,Barcelona,3,From Free Kick,217,Barcelona,0.0478,,6d2df15c-fa78-4284-a7a3-679238a95b90,4320,Neymar da Silva Santos Junior,21,Left Wing,100.6,35.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,91f3e692-d5c5-40fa-82a2-30a654f7127a,c17e2625-5682-4d0b-8941-99c96e99d8c8,,,,,,,,,,,,,,,,,0.050878096,101.5,35.6,,96.0,Blocked,True,93.0,Normal,40.0,Right Foot,87.0,Open Play,102.7,69.1,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,True,101.8,35.8,5259.0,José María Giménez de Vargas,3.0,Right Center Back,False,119.2,38.3,7069.0,Miguel Ángel Moyà Rumbo,1.0,Goalkeeper,False,107.9,44.0,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,102.7,47.4,5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,False,107.9,46.8,5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,False,108.1,48.4,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,101.2,57.1,11094.0,Arda Turan,12.0,Right Midfield,False,90.6,53.0,5487.0,Antoine Griezmann,19.0,Center Attacking Midfield,False,88.0,58.1,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,88.1,59.2,5211.0,Jordi Alba Ramos,6.0,Left Back,True,105.7,32.2,6375.0,Juan Francisco Torres Belén,2.0,Right Back,False,,,,,,,,,,,,,,,,,,,19442959-2c33-4a48-adba-a30c721ae15e,108.4,37.3,20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,False,107.4,37.8,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,True,107.4,36.8,4324.0,Daniel Alves da Silva,2.0,Right Back,True,106.4,37.4,6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,False,105.9,33.3,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,True,106.9,33.7,4788.0,Jesús Gámez Duarte,6.0,Left Back,False,106.7,39.9,5472.0,Mario Mandžukić,23.0,Center Forward,False,,,,,,,,,,,,,,,,,
91f3e692-d5c5-40fa-82a2-30a654f7127a,771,1,00:15:42.681,15,42,6,Block,31,217,Barcelona,3,From Free Kick,212,Atlético Madrid,0.0,,20569dd8-1692-43c2-9f56-c51ebdd672d2,5259,José María Giménez de Vargas,3,Right Center Back,18.6,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c17e2625-5682-4d0b-8941-99c96e99d8c8,772,1,00:15:43.095,15,43,23,Goal Keeper,31,217,Barcelona,3,From Free Kick,212,Atlético Madrid,0.0,,20569dd8-1692-43c2-9f56-c51ebdd672d2,7069,Miguel Ángel Moyà Rumbo,1,Goalkeeper,0.9,41.8,,,,,,,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,41.8,,,,,,,,,,,,,,,
c26fc7ea-8e89-4165-84e2-87980b7c98b8,773,1,00:15:44.745,15,44,2,Ball Recovery,31,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,105.3,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cc83cb4-0eb0-40e2-9e0a-c089c99fdc8b,774,1,00:15:44.745,15,44,43,Carry,31,217,Barcelona,3,From Free Kick,217,Barcelona,1.812459,,478bdef8-1a45-44e7-8653-36cd73a8682a,5216,Andrés Iniesta Luján,15,Left Center Midfield,105.3,64.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,5982a6c2-9069-4375-a4b4-e94e512f4c11,c26fc7ea-8e89-4165-84e2-87980b7c98b8,103.2,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478bdef8-1a45-44e7-8653-36cd73a8682a,775,1,00:15:45.822,15,45,17,Pressure,31,217,Barcelona,3,From Free Kick,212,Atlético Madrid,1.082673,,5982a6c2-9069-4375-a4b4-e94e512f4c11,11094,Arda Turan,12,Right Midfield,14.8,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cc83cb4-0eb0-40e2-9e0a-c089c99fdc8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5982a6c2-9069-4375-a4b4-e94e512f4c11,776,1,00:15:46.558,15,46,30,Pass,31,217,Barcelona,3,From Free Kick,217,Barcelona,0.4289,,478bdef8-1a45-44e7-8653-36cd73a8682a,5216,Andrés Iniesta Luján,15,Left Center Midfield,103.2,57.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,e346220f-9e8a-4ae8-9d1b-8312d667afdf,,,,,,4.767599,-1.4021994,3.0,High Pass,104.0,53.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
