id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,out,under_pressure,counterpress,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,dribble,clearance,duel,50_50,interception,foul_committed,foul_won,block,substitution,ball_recovery,injury_stoppage,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,related_events,ball_recovery_recovery_failure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,pass_deflected,pass_switch,pass_cross,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_won_defensive,block_deflection,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate
fd4f851f-36ad-4c21-bfab-5efaaf472da5,2167,2,00:02:51.726,47,51,17,Pressure,96,217,Barcelona,1,Regular Play,217,Barcelona,0.612043,,376031e4-c191-4a7d-9b72-46a4e3915595,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,47.6,69.1,,,,,,True,,,,,,,,,,,,,,,,,,,,,,f8a9468c-8719-4899-a02a-69f3cdf73ff6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8a9468c-8719-4899-a02a-69f3cdf73ff6,2168,2,00:02:51.863,47,51,42,Ball Receipt*,96,217,Barcelona,1,Regular Play,1042,Elche,,,24f611f6-f284-45d7-8838-86b1693552e8,6733,Pedro Mosquera Parada,15,Left Center Midfield,73.4,14.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,fd4f851f-36ad-4c21-bfab-5efaaf472da5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376031e4-c191-4a7d-9b72-46a4e3915595,2169,2,00:02:51.863,47,51,43,Carry,96,217,Barcelona,1,Regular Play,1042,Elche,0.8444,,963801e2-1483-4ee8-858a-aaaeb19f0896,6733,Pedro Mosquera Parada,15,Left Center Midfield,73.4,14.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,f8a9468c-8719-4899-a02a-69f3cdf73ff6,,,,,,,,,,,,,,fd4f851f-36ad-4c21-bfab-5efaaf472da5,71.1,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963801e2-1483-4ee8-858a-aaaeb19f0896,2170,2,00:02:52.708,47,52,30,Pass,96,217,Barcelona,1,Regular Play,1042,Elche,1.419047,,9421c1cf-a247-4ff3-9f57-dd6efffc3f47,6733,Pedro Mosquera Parada,15,Left Center Midfield,71.1,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,d71f4f38-9867-476b-ae33-a3baf20ec676,16001.0,Garry Mendes Rodrigues,9.13017,-0.5028432,1.0,Ground Pass,79.1,5.8,,,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d71f4f38-9867-476b-ae33-a3baf20ec676,2171,2,00:02:54.127,47,54,42,Ball Receipt*,96,217,Barcelona,1,Regular Play,1042,Elche,,,963801e2-1483-4ee8-858a-aaaeb19f0896,16001,Garry Mendes Rodrigues,16,Left Midfield,80.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9421c1cf-a247-4ff3-9f57-dd6efffc3f47,2172,2,00:02:54.127,47,54,10,Interception,96,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,963801e2-1483-4ee8-858a-aaaeb19f0896,4324,Daniel Alves da Silva,2,Right Back,41.9,75.2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699e038-a99c-4ddc-95bb-e475c39ae755,2173,2,00:02:54.127,47,54,43,Carry,96,217,Barcelona,1,Regular Play,217,Barcelona,3.332953,,33a7a1b6-21c0-475e-82c6-4fd4f40876a4,4324,Daniel Alves da Silva,2,Right Back,41.9,75.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,412eeebe-ae35-465e-8930-3a3688018b86,,,,,,,,,,,,,,9421c1cf-a247-4ff3-9f57-dd6efffc3f47,34.1,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412eeebe-ae35-465e-8930-3a3688018b86,2174,2,00:02:56.605,47,56,17,Pressure,96,217,Barcelona,1,Regular Play,1042,Elche,1.087175,,33a7a1b6-21c0-475e-82c6-4fd4f40876a4,16001,Garry Mendes Rodrigues,16,Left Midfield,84.8,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4699e038-a99c-4ddc-95bb-e475c39ae755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33a7a1b6-21c0-475e-82c6-4fd4f40876a4,2175,2,00:02:57.460,47,57,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,1.34668,,412eeebe-ae35-465e-8930-3a3688018b86,4324,Daniel Alves da Silva,2,Right Back,34.1,70.8,,,,,True,,,,,,,,,,,,,,,,,,,,,,,a72c35e2-ce34-41f0-ae88-e2ffcedc7215,7068.0,Marc Bartra Aregall,20.322647,-2.5986414,1.0,Ground Pass,16.7,60.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a72c35e2-ce34-41f0-ae88-e2ffcedc7215,2176,2,00:02:58.806,47,58,42,Ball Receipt*,96,217,Barcelona,1,Regular Play,217,Barcelona,,,33a7a1b6-21c0-475e-82c6-4fd4f40876a4,7068,Marc Bartra Aregall,3,Right Center Back,16.7,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0738130f-91e7-4a3a-8550-ee1b338fb1be,2177,2,00:02:58.806,47,58,43,Carry,96,217,Barcelona,1,Regular Play,217,Barcelona,1.07942,,332fba54-c258-47d1-9806-c18550d66d82,7068,Marc Bartra Aregall,3,Right Center Back,16.7,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,a72c35e2-ce34-41f0-ae88-e2ffcedc7215,,,,,,,,,,,,,,,16.7,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332fba54-c258-47d1-9806-c18550d66d82,2178,2,00:02:59.886,47,59,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,1.823695,,dcbd61e2-5d8e-4eeb-a598-0d0a97f65b8d,7068,Marc Bartra Aregall,3,Right Center Back,16.7,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,33.20738,-1.5918776,1.0,Ground Pass,16.0,27.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcbd61e2-5d8e-4eeb-a598-0d0a97f65b8d,2179,2,00:03:01.709,48,1,42,Ball Receipt*,96,217,Barcelona,1,Regular Play,217,Barcelona,,,332fba54-c258-47d1-9806-c18550d66d82,10609,Jérémy Mathieu,5,Left Center Back,16.0,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e0ae0bf-a8fe-4c90-b068-815bdfc9281f,2180,2,00:03:01.709,48,1,43,Carry,96,217,Barcelona,1,Regular Play,217,Barcelona,1.440005,,53082de8-9f4f-442b-a336-0b23954d6e23,10609,Jérémy Mathieu,5,Left Center Back,16.0,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcbd61e2-5d8e-4eeb-a598-0d0a97f65b8d,,,,,,,,,,,,,,,26.5,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53082de8-9f4f-442b-a336-0b23954d6e23,2181,2,00:03:03.149,48,3,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,1.776631,,81911917-d3a5-45bd-b7af-1e1bf486e49f,10609,Jérémy Mathieu,5,Left Center Back,26.5,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,28.640007,-0.64419943,1.0,Ground Pass,49.4,6.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
