id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,ball_receipt,ball_recovery,under_pressure,counterpress,clearance,interception,dribble,duel,goalkeeper,shot,off_camera,out,foul_committed,foul_won,injury_stoppage,substitution,miscontrol,block,bad_behaviour,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_cross,pass_switch,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_deflected,block_deflection,related_events,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,foul_committed_advantage,foul_won_advantage,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_lost_in_play,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate
5fcaf3ba-9acb-4332-97f2-6945a21f6988,3188,2,00:22:36.857,67,36,30,Pass,108,217,Barcelona,9,From Kick Off,217,Barcelona,1.538458,,1f407b8e-ee46-4291-951a-e07a8ba6f160,4320,Neymar da Silva Santos Junior,21,Left Wing,97.7,15.2,5503.0,Lionel Andrés Messi Cuccittini,15.340469,2.490269,1.0,Ground Pass,85.5,24.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f407b8e-ee46-4291-951a-e07a8ba6f160,3189,2,00:22:38.396,67,38,42,Ball Receipt*,108,217,Barcelona,9,From Kick Off,217,Barcelona,,,5fcaf3ba-9acb-4332-97f2-6945a21f6988,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,85.5,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f488909b-e84f-410d-bc2e-37b5c2bf2c35,3190,2,00:22:38.396,67,38,43,Carry,108,217,Barcelona,9,From Kick Off,217,Barcelona,0.78314203,,1f407b8e-ee46-4291-951a-e07a8ba6f160,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,85.5,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2783f7f6-b660-4901-967e-4942ae3910a0,,85.7,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783f7f6-b660-4901-967e-4942ae3910a0,3191,2,00:22:39.179,67,39,30,Pass,108,217,Barcelona,9,From Kick Off,217,Barcelona,0.6919,,729843d5-94b7-46b6-8dce-e9a714e60801,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,85.7,25.3,20131.0,Xavier Hernández Creus,10.046392,1.1828964,1.0,Ground Pass,89.5,34.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729843d5-94b7-46b6-8dce-e9a714e60801,3192,2,00:22:39.871,67,39,42,Ball Receipt*,108,217,Barcelona,9,From Kick Off,217,Barcelona,,,2783f7f6-b660-4901-967e-4942ae3910a0,20131,Xavier Hernández Creus,15,Left Center Midfield,89.5,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03a8b9dd-e709-49b7-8c7b-ed4355dcdb71,3193,2,00:22:39.871,67,39,43,Carry,108,217,Barcelona,9,From Kick Off,217,Barcelona,3.9523,,5d761231-714f-470e-829b-489fa57a935d,20131,Xavier Hernández Creus,15,Left Center Midfield,89.5,34.6,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,729843d5-94b7-46b6-8dce-e9a714e60801,d29defcc-0d85-475c-b9a5-1560a6fbc029,83.6,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d761231-714f-470e-829b-489fa57a935d,3194,2,00:22:42.017,67,42,17,Pressure,108,217,Barcelona,9,From Kick Off,219,RC Deportivo La Coruña,1.535356,,03a8b9dd-e709-49b7-8c7b-ed4355dcdb71,5582,Celso Borges Mora,9,Right Defensive Midfield,33.7,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d29defcc-0d85-475c-b9a5-1560a6fbc029,3195,2,00:22:43.823,67,43,30,Pass,108,217,Barcelona,9,From Kick Off,217,Barcelona,0.603878,,ad312310-180f-4d5b-ab84-38eda2e99d49,20131,Xavier Hernández Creus,15,Left Center Midfield,83.6,38.6,6998.0,Rafael Alcântara do Nascimento,8.5,2.0607536,1.0,Ground Pass,79.6,46.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad312310-180f-4d5b-ab84-38eda2e99d49,3196,2,00:22:44.427,67,44,42,Ball Receipt*,108,217,Barcelona,9,From Kick Off,217,Barcelona,,,d29defcc-0d85-475c-b9a5-1560a6fbc029,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,79.6,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fb3b003-3e73-4d16-85a9-fefbbe8a3f35,3197,2,00:22:44.427,67,44,43,Carry,108,217,Barcelona,9,From Kick Off,217,Barcelona,1.986222,,84254256-5a1c-4995-8972-cb6433dfacd5,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,79.6,46.1,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,ad312310-180f-4d5b-ab84-38eda2e99d49,bee27898-10ad-4641-bb97-4f4eebcbf534,78.4,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bee27898-10ad-4641-bb97-4f4eebcbf534,3198,2,00:22:45.762,67,45,17,Pressure,108,217,Barcelona,9,From Kick Off,219,RC Deportivo La Coruña,0.857389,,84254256-5a1c-4995-8972-cb6433dfacd5,6732,Lucas Pérez Martínez,23,Center Forward,39.2,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fb3b003-3e73-4d16-85a9-fefbbe8a3f35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84254256-5a1c-4995-8972-cb6433dfacd5,3199,2,00:22:46.413,67,46,30,Pass,108,217,Barcelona,9,From Kick Off,217,Barcelona,1.690502,,7c5c8950-0bc2-4f27-8488-a6a7f32fc3c1,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,78.4,39.4,22102.0,Adriano Correia Claro,29.275415,-1.4990021,1.0,Ground Pass,80.5,10.2,,,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,bee27898-10ad-4641-bb97-4f4eebcbf534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c5c8950-0bc2-4f27-8488-a6a7f32fc3c1,3200,2,00:22:48.104,67,48,42,Ball Receipt*,108,217,Barcelona,9,From Kick Off,217,Barcelona,,,84254256-5a1c-4995-8972-cb6433dfacd5,22102,Adriano Correia Claro,6,Left Back,80.5,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdbee863-9e70-457f-8995-574120175cac,3201,2,00:22:48.104,67,48,43,Carry,108,217,Barcelona,9,From Kick Off,217,Barcelona,0.958098,,7c5c8950-0bc2-4f27-8488-a6a7f32fc3c1,22102,Adriano Correia Claro,6,Left Back,80.5,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4d0b185-af92-47ae-9d6c-25cc53867fa8,,83.4,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d0b185-af92-47ae-9d6c-25cc53867fa8,3202,2,00:22:49.062,67,49,30,Pass,108,217,Barcelona,9,From Kick Off,217,Barcelona,1.103953,,7f73cd40-3806-445a-a4b4-61ff67f25b56,22102,Adriano Correia Claro,6,Left Back,83.4,10.2,4320.0,Neymar da Silva Santos Junior,12.006665,-0.033320997,1.0,Ground Pass,95.4,9.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f73cd40-3806-445a-a4b4-61ff67f25b56,3203,2,00:22:50.166,67,50,42,Ball Receipt*,108,217,Barcelona,9,From Kick Off,217,Barcelona,,,c4d0b185-af92-47ae-9d6c-25cc53867fa8,4320,Neymar da Silva Santos Junior,21,Left Wing,95.4,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65ff7ba3-fa15-4dbe-b0a3-2ca31599abd7,3204,2,00:22:50.166,67,50,43,Carry,108,217,Barcelona,9,From Kick Off,217,Barcelona,2.981596,,7f73cd40-3806-445a-a4b4-61ff67f25b56,4320,Neymar da Silva Santos Junior,21,Left Wing,95.4,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e40747d5-0e0b-4789-91ea-f43baa5cc724,,97.3,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e40747d5-0e0b-4789-91ea-f43baa5cc724,3205,2,00:22:53.147,67,53,30,Pass,108,217,Barcelona,9,From Kick Off,217,Barcelona,1.522611,,d92aa4f3-845f-410a-b507-da007474527e,4320,Neymar da Silva Santos Junior,21,Left Wing,97.3,11.0,6998.0,Rafael Alcântara do Nascimento,12.984991,2.1310282,1.0,Ground Pass,90.4,22.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d92aa4f3-845f-410a-b507-da007474527e,3206,2,00:22:54.670,67,54,42,Ball Receipt*,108,217,Barcelona,9,From Kick Off,217,Barcelona,,,e40747d5-0e0b-4789-91ea-f43baa5cc724,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,90.4,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d184cfb6-00ba-41a8-b362-a77c15048943,3207,2,00:22:54.670,67,54,43,Carry,108,217,Barcelona,9,From Kick Off,217,Barcelona,1.48834,,0e883042-a825-481b-aa12-aca14b7840e5,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,90.4,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d92aa4f3-845f-410a-b507-da007474527e,,94.8,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e883042-a825-481b-aa12-aca14b7840e5,3208,2,00:22:56.158,67,56,30,Pass,108,217,Barcelona,9,From Kick Off,217,Barcelona,1.885266,,804c85da-58f1-4da9-8dd6-1eed8bab92ec,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,94.8,20.3,4320.0,Neymar da Silva Santos Junior,16.985876,-1.7843567,1.0,Ground Pass,91.2,3.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804c85da-58f1-4da9-8dd6-1eed8bab92ec,3209,2,00:22:58.044,67,58,42,Ball Receipt*,108,217,Barcelona,9,From Kick Off,217,Barcelona,,,0e883042-a825-481b-aa12-aca14b7840e5,4320,Neymar da Silva Santos Junior,21,Left Wing,91.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3c24449-06d1-41d5-be4d-6f75369aad81,3210,2,00:22:58.044,67,58,43,Carry,108,217,Barcelona,9,From Kick Off,217,Barcelona,2.042034,,2d6936f0-3e59-43a5-bd04-8cc97f5893d6,4320,Neymar da Silva Santos Junior,21,Left Wing,91.2,3.7,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,804c85da-58f1-4da9-8dd6-1eed8bab92ec,900290c4-6e9d-453b-bd5c-09c5d1ee6611,90.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900290c4-6e9d-453b-bd5c-09c5d1ee6611,3211,2,00:22:58.831,67,58,17,Pressure,108,217,Barcelona,9,From Kick Off,219,RC Deportivo La Coruña,1.329827,,2d6936f0-3e59-43a5-bd04-8cc97f5893d6,6732,Lucas Pérez Martínez,23,Center Forward,34.2,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3c24449-06d1-41d5-be4d-6f75369aad81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a4b7eb7-461c-43cc-8523-4b94b0bb30f3,3212,2,00:23:00.086,68,0,22,Foul Committed,108,217,Barcelona,9,From Kick Off,219,RC Deportivo La Coruña,0.0,,2d6936f0-3e59-43a5-bd04-8cc97f5893d6,6732,Lucas Pérez Martínez,23,Center Forward,29.5,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d6936f0-3e59-43a5-bd04-8cc97f5893d6,3213,2,00:23:00.086,68,0,21,Foul Won,108,217,Barcelona,9,From Kick Off,217,Barcelona,0.0,,0a4b7eb7-461c-43cc-8523-4b94b0bb30f3,4320,Neymar da Silva Santos Junior,21,Left Wing,90.6,4.1,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,900290c4-6e9d-453b-bd5c-09c5d1ee6611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da429c8a-4f06-4855-9b32-828042806253,3214,2,00:23:15.765,68,15,30,Pass,109,217,Barcelona,3,From Free Kick,217,Barcelona,2.209257,,8ca1acf5-9de2-4132-95ba-690d414817d4,4320,Neymar da Silva Santos Junior,21,Left Wing,90.5,4.3,,,43.178005,1.2036225,1.0,Ground Pass,106.0,44.6,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,True,,,,,,,,,,,,,,True,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ca1acf5-9de2-4132-95ba-690d414817d4,3215,2,00:23:17.975,68,17,9,Clearance,109,217,Barcelona,3,From Free Kick,219,RC Deportivo La Coruña,0.0,,da429c8a-4f06-4855-9b32-828042806253,6777,Sidnei Rechel da Silva Júnior,5,Left Center Back,14.1,35.5,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9a63684-7494-4b7c-8462-5a029b517ddd,3223,2,00:23:25.899,68,25,2,Ball Recovery,111,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,1b468e5b-f0b0-4b18-9e45-2678c1be9258,22102,Adriano Correia Claro,6,Left Back,27.9,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8da7e65e-48c6-43b6-8dce-ee59b358dff5,3224,2,00:23:25.899,68,25,43,Carry,111,217,Barcelona,1,Regular Play,217,Barcelona,3.6017,,5179d9fd-fe44-4bf7-b313-946d65b78b5f,22102,Adriano Correia Claro,6,Left Back,27.9,26.6,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,f67eb531-5f7e-4d99-9236-333dc63d0917,f9a63684-7494-4b7c-8462-5a029b517ddd,36.1,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5179d9fd-fe44-4bf7-b313-946d65b78b5f,3225,2,00:23:28.230,68,28,17,Pressure,111,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.939365,,8da7e65e-48c6-43b6-8dce-ee59b358dff5,27243,Oriol Riera Magem,19,Center Attacking Midfield,86.1,50.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f67eb531-5f7e-4d99-9236-333dc63d0917,3226,2,00:23:29.501,68,29,30,Pass,111,217,Barcelona,1,Regular Play,217,Barcelona,1.3266,,271b4ab6-07f8-4491-9dc7-95bf5b468155,22102,Adriano Correia Claro,6,Left Back,36.1,33.7,5503.0,Lionel Andrés Messi Cuccittini,19.864038,-0.34403986,1.0,Ground Pass,54.8,27.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271b4ab6-07f8-4491-9dc7-95bf5b468155,3227,2,00:23:29.900,68,29,42,Ball Receipt*,111,217,Barcelona,1,Regular Play,217,Barcelona,,,f67eb531-5f7e-4d99-9236-333dc63d0917,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,54.8,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371d5bcb-29d0-4e78-9d3e-a96ec4afbc1b,3228,2,00:23:29.900,68,29,43,Carry,111,217,Barcelona,1,Regular Play,217,Barcelona,3.7863,,271b4ab6-07f8-4491-9dc7-95bf5b468155,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,54.8,27.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,4ac5c529-d35a-452b-b4a3-a28d385b2116,6b504d91-a766-4459-8289-53d5a61ff692,42.7,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ac5c529-d35a-452b-b4a3-a28d385b2116,3229,2,00:23:29.900,68,29,6,Block,111,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.0,,371d5bcb-29d0-4e78-9d3e-a96ec4afbc1b,27243,Oriol Riera Magem,19,Center Attacking Midfield,73.0,52.3,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b28e42f-85f3-4293-86ae-e3ea317ff0e0,3230,2,00:23:30.209,68,30,17,Pressure,111,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,1.417101,,,26107,Alberto Lopo García,3,Right Center Back,62.9,50.6,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c0b4483-357c-42ca-a11d-621081ba3c3b,3231,2,00:23:31.912,68,31,17,Pressure,111,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,1.585077,,,5582,Celso Borges Mora,9,Right Defensive Midfield,70.3,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b504d91-a766-4459-8289-53d5a61ff692,3232,2,00:23:33.687,68,33,30,Pass,111,217,Barcelona,1,Regular Play,217,Barcelona,1.0067,,933b25c3-45c6-422d-be76-e90b8a3785e3,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,42.7,24.9,20131.0,Xavier Hernández Creus,19.231745,1.2260236,1.0,Ground Pass,49.2,43.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933b25c3-45c6-422d-be76-e90b8a3785e3,3233,2,00:23:34.693,68,34,42,Ball Receipt*,111,217,Barcelona,1,Regular Play,217,Barcelona,,,6b504d91-a766-4459-8289-53d5a61ff692,20131,Xavier Hernández Creus,15,Left Center Midfield,49.2,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1a88f88-bc54-4cef-bbed-97269c4fccfd,3234,2,00:23:34.693,68,34,43,Carry,111,217,Barcelona,1,Regular Play,217,Barcelona,1.2054,,7453e405-2c29-49e9-a268-3467d450e95b,20131,Xavier Hernández Creus,15,Left Center Midfield,49.2,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933b25c3-45c6-422d-be76-e90b8a3785e3,,52.7,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
