id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,counterpress,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,out,clearance,dribble,foul_committed,foul_won,interception,ball_recovery,block,substitution,bad_behaviour,50_50,player,position,location,goalkeeper
74f251d6-c789-47e5-bf0f-f2e50e033b70,3959,2,00:48:08.730,93,8,23,Goal Keeper,178,217,Barcelona,1,Regular Play,207,Valencia,0.0,,0dfbd199-cac8-469a-8b98-46419b48b36a,25144.0,Diego Alves Carreira,1.0,Goalkeeper,10.7,41.3,,,,,,,,46.0,Standing,43.0,Prone,26.0,Goal Conceded,55.0,No Touch,,,,,,,,,,,,,,,,
481c98f7-2ad3-4b07-b1ff-ed6a535024d8,3960,2,00:48:51.005,93,51,34,Half End,178,217,Barcelona,1,Regular Play,207,Valencia,0.0,,2c8cb5f7-1a17-484a-bf17-877a3e30fd98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c8cb5f7-1a17-484a-bf17-877a3e30fd98,3961,2,00:48:51.005,93,51,34,Half End,178,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,481c98f7-2ad3-4b07-b1ff-ed6a535024d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
