id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,counterpress,dribble,duel,ball_receipt,block,off_camera,interception,ball_recovery,shot,goalkeeper,foul_committed,foul_won,out,clearance,substitution,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,foul_committed_advantage,foul_won_advantage,pass_cross,pass_switch,pass_cut_back,shot_first_time,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,foul_committed_penalty,foul_won_penalty
4cb0710f-c909-4bbb-8fdd-792d3f52a44f,124,1,00:02:01.677,2,1,42,Ball Receipt*,6,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bc7e0a4-f90c-40f6-a310-534cb8a78ece,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,75.4,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e12e2b5b-37eb-4fb6-aaf3-32c2ffa0e497,125,1,00:02:01.677,2,1,43,Carry,6,217,Barcelona,4,From Throw In,217,Barcelona,1.218225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174e2cb-3596-4289-9ce7-32a7038413dd,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,75.4,50.2,,,,,,,,,,,,,4cb0710f-c909-4bbb-8fdd-792d3f52a44f,75.4,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174e2cb-3596-4289-9ce7-32a7038413dd,126,1,00:02:02.895,2,2,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,1.690002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e364b411-9314-44c8-a791-70f0ef3b25a0,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,75.4,50.2,10609.0,Jérémy Mathieu,22.562136,-1.4508393,1.0,Ground Pass,78.1,27.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e364b411-9314-44c8-a791-70f0ef3b25a0,127,1,00:02:04.586,2,4,42,Ball Receipt*,6,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174e2cb-3596-4289-9ce7-32a7038413dd,10609.0,Jérémy Mathieu,5.0,Left Center Back,78.1,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b277a32-2c01-4d57-b723-8ff7552b5055,128,1,00:02:04.586,2,4,43,Carry,6,217,Barcelona,4,From Throw In,217,Barcelona,2.1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca3e62ac-6913-4d07-b87f-df2c274128ca,10609.0,Jérémy Mathieu,5.0,Left Center Back,78.1,27.8,,,,,,,,,,,,,e364b411-9314-44c8-a791-70f0ef3b25a0,89.9,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca3e62ac-6913-4d07-b87f-df2c274128ca,129,1,00:02:06.752,2,6,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,0.581999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79c30b2b-3f11-4fe6-8087-ef141522bcc1,10609.0,Jérémy Mathieu,5.0,Left Center Back,89.9,23.4,5246.0,Luis Alberto Suárez Díaz,9.2358,0.5849996,1.0,Ground Pass,97.6,28.5,38.0,Left Foot,,,81c72b27-e485-4d85-9572-c2102d659af5,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81c72b27-e485-4d85-9572-c2102d659af5,130,1,00:02:07.334,2,7,42,Ball Receipt*,6,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca3e62ac-6913-4d07-b87f-df2c274128ca,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,99.3,28.4,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79c30b2b-3f11-4fe6-8087-ef141522bcc1,131,1,00:02:07.334,2,7,6,Block,6,217,Barcelona,4,From Throw In,216,Getafe,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca3e62ac-6913-4d07-b87f-df2c274128ca,17054.0,Emiliano Daniel Velázquez Maldonado,3.0,Right Center Back,22.5,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19b63506-6255-4bc0-a6d4-e741ca1fc519,132,1,00:02:08.067,2,8,17,Pressure,6,217,Barcelona,4,From Throw In,216,Getafe,0.238237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49b6f264-3612-4f4e-bf4b-2c1c9c8ad32b,6745.0,Mehdi Lacen,9.0,Right Defensive Midfield,25.1,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49b6f264-3612-4f4e-bf4b-2c1c9c8ad32b,133,1,00:02:08.241,2,8,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,1.112441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,19b63506-6255-4bc0-a6d4-e741ca1fc519,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,93.8,31.1,5246.0,Luis Alberto Suárez Díaz,12.528368,0.2914568,1.0,Ground Pass,105.8,34.7,40.0,Right Foot,66.0,Recovery,5b597b17-e93a-4c3f-9298-d83f542c9297,,,7a4ee699-7e02-4b32-a7f1-c2bd729a4cb4,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b597b17-e93a-4c3f-9298-d83f542c9297,134,1,00:02:09.354,2,9,42,Ball Receipt*,6,217,Barcelona,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49b6f264-3612-4f4e-bf4b-2c1c9c8ad32b,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,108.2,33.1,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a4ee699-7e02-4b32-a7f1-c2bd729a4cb4,135,1,00:02:09.354,2,9,10,Interception,6,217,Barcelona,4,From Throw In,216,Getafe,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49b6f264-3612-4f4e-bf4b-2c1c9c8ad32b,6614.0,Alexis Ruano Delgado,5.0,Left Center Back,14.3,45.4,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0919147f-00f5-460d-94a2-ed98ca490132,147,1,00:02:21.906,2,21,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,2.5939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fcbed8b-c615-4e9a-a038-e1bc5e54125c,22102.0,Adriano Correia Claro,6.0,Left Back,64.4,13.5,7068.0,Marc Bartra Aregall,19.887936,2.567536,1.0,Ground Pass,47.7,24.3,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fcbed8b-c615-4e9a-a038-e1bc5e54125c,148,1,00:02:24.500,2,24,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0919147f-00f5-460d-94a2-ed98ca490132,7068.0,Marc Bartra Aregall,3.0,Right Center Back,47.7,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14e14f91-db40-4d5b-8d44-b0974d4156ed,149,1,00:02:24.500,2,24,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,1.2964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b08c6b9-429c-4193-a898-e7dcb241c439,7068.0,Marc Bartra Aregall,3.0,Right Center Back,47.7,24.3,,,,,,,,,,,,,8fcbed8b-c615-4e9a-a038-e1bc5e54125c,43.9,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b08c6b9-429c-4193-a898-e7dcb241c439,150,1,00:02:25.796,2,25,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d6c5c44-4455-4249-84f7-7e21c52b29ab,7068.0,Marc Bartra Aregall,3.0,Right Center Back,43.9,27.3,4324.0,Daniel Alves da Silva,28.188828,1.2793396,1.0,Ground Pass,52.0,54.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d6c5c44-4455-4249-84f7-7e21c52b29ab,151,1,00:02:27.659,2,27,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b08c6b9-429c-4193-a898-e7dcb241c439,4324.0,Daniel Alves da Silva,2.0,Right Back,52.0,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ddcba0b-6834-422c-8ab1-bebfe8e1df5c,152,1,00:02:27.659,2,27,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,0.5584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d6c5c44-4455-4249-84f7-7e21c52b29ab,4324.0,Daniel Alves da Silva,2.0,Right Back,52.0,54.3,,,,,,,,,,,,,dc7f7425-022f-4724-8909-86fca0fd5061,52.0,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc7f7425-022f-4724-8909-86fca0fd5061,153,1,00:02:28.218,2,28,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.4068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0519320c-6421-429f-b4b3-c6032f7b2c90,4324.0,Daniel Alves da Silva,2.0,Right Back,52.0,54.3,20131.0,Xavier Hernández Creus,19.080095,-1.2838576,1.0,Ground Pass,57.4,36.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0519320c-6421-429f-b4b3-c6032f7b2c90,154,1,00:02:29.625,2,29,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc7f7425-022f-4724-8909-86fca0fd5061,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,57.4,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79b50c1b-13e5-414a-8fc5-e3d671146ef5,155,1,00:02:29.625,2,29,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,3.8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0519320c-6421-429f-b4b3-c6032f7b2c90,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,57.4,36.0,,,,,,,,,,,,,5ca7dbe7-799a-441f-95da-7dd58ea3778d,65.8,34.0,80de5188-062a-4abd-a502-b833828ebc72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ca7dbe7-799a-441f-95da-7dd58ea3778d,156,1,00:02:32.567,2,32,17,Pressure,8,217,Barcelona,1,Regular Play,216,Getafe,0.954417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79b50c1b-13e5-414a-8fc5-e3d671146ef5,27179.0,Fredy Hinestroza Arias,19.0,Center Attacking Midfield,55.3,38.1,,,,,,,,,,,,,80de5188-062a-4abd-a502-b833828ebc72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80de5188-062a-4abd-a502-b833828ebc72,157,1,00:02:33.487,2,33,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,2.1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,37f08a87-ca08-40a7-b6d7-d93b4e25bf1d,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,65.8,34.0,22102.0,Adriano Correia Claro,30.594934,-1.2169988,1.0,Ground Pass,76.4,5.3,40.0,Right Foot,,,5ca7dbe7-799a-441f-95da-7dd58ea3778d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37f08a87-ca08-40a7-b6d7-d93b4e25bf1d,158,1,00:02:35.632,2,35,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80de5188-062a-4abd-a502-b833828ebc72,22102.0,Adriano Correia Claro,6.0,Left Back,76.4,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acdf6660-1835-4c3c-a0bf-caa642e69c23,159,1,00:02:35.632,2,35,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,3.2971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37f08a87-ca08-40a7-b6d7-d93b4e25bf1d,22102.0,Adriano Correia Claro,6.0,Left Back,76.4,5.3,,,,,,,,,,,,,c7476f59-5f4e-4e41-90d8-84f08b2b06a8,79.6,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7476f59-5f4e-4e41-90d8-84f08b2b06a8,160,1,00:02:38.929,2,38,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b90f3f3-e0ec-411e-90cb-6ace0d412df0,22102.0,Adriano Correia Claro,6.0,Left Back,79.6,19.3,4320.0,Neymar da Silva Santos Junior,15.658863,-1.078585,1.0,Ground Pass,87.0,5.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b90f3f3-e0ec-411e-90cb-6ace0d412df0,161,1,00:02:40.131,2,40,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7476f59-5f4e-4e41-90d8-84f08b2b06a8,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,87.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
