id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,out,under_pressure,clearance,duel,counterpress,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble,foul_committed,foul_won,off_camera,interception,block,ball_recovery,substitution,50_50,miscontrol,goalkeeper,related_events_1,foul_committed_advantage,foul_won_advantage,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,player,position,location,pass_type_id,pass_type_name,related_events,foul_won_defensive,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_4,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_goal_assist,dribble_nutmeg,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate
55070875-8b25-4972-83e6-28f894f1baee,2261,2,00:03:03.729,48,3,2,Ball Recovery,92,217,Barcelona,1,Regular Play,214,Espanyol,0.0,,,6706.0,Francisco Casilla Cortés,1.0,Goalkeeper,11.2,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d170b214-9195-49fc-b20a-47cef5f1cc13,2262,2,00:03:03.729,48,3,43,Carry,92,217,Barcelona,1,Regular Play,214,Espanyol,2.276858,,55070875-8b25-4972-83e6-28f894f1baee,6706.0,Francisco Casilla Cortés,1.0,Goalkeeper,11.2,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce6204d4-463f-4c27-9be9-4a51cd7e911a,,,,14.6,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce6204d4-463f-4c27-9be9-4a51cd7e911a,2263,2,00:03:06.006,48,6,30,Pass,92,217,Barcelona,1,Regular Play,214,Espanyol,2.067555,,bf1dc991-ab2e-47fa-8829-930527f7ca9e,6706.0,Francisco Casilla Cortés,1.0,Goalkeeper,14.6,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6709.0,Anaitz Arbilla Zabala,21.324165,1.1659045,1.0,Ground Pass,23.0,64.9,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf1dc991-ab2e-47fa-8829-930527f7ca9e,2264,2,00:03:08.074,48,8,42,Ball Receipt*,92,217,Barcelona,1,Regular Play,214,Espanyol,,,ce6204d4-463f-4c27-9be9-4a51cd7e911a,6709.0,Anaitz Arbilla Zabala,2.0,Right Back,23.0,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cede680-eb49-4dff-83f4-43dbe3eca38d,2265,2,00:03:08.074,48,8,43,Carry,92,217,Barcelona,1,Regular Play,214,Espanyol,3.036508,,4c7c6a37-2f1a-459a-9aa9-4ad8cd63d750,6709.0,Anaitz Arbilla Zabala,2.0,Right Back,23.0,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf1dc991-ab2e-47fa-8829-930527f7ca9e,,,,41.3,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c7c6a37-2f1a-459a-9aa9-4ad8cd63d750,2266,2,00:03:11.110,48,11,30,Pass,92,217,Barcelona,1,Regular Play,214,Espanyol,1.298235,,42a17713-9e1c-4ba8-a040-016cde2bffd4,6709.0,Anaitz Arbilla Zabala,2.0,Right Back,41.3,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a00be029-a58f-4f00-ab30-42969d151987,,,,,,,,,6767.0,Sergio García De La Fuente,26.599625,0.0865755,1.0,Ground Pass,67.8,74.5,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42a17713-9e1c-4ba8-a040-016cde2bffd4,2267,2,00:03:12.409,48,12,42,Ball Receipt*,92,217,Barcelona,1,Regular Play,214,Espanyol,,,4c7c6a37-2f1a-459a-9aa9-4ad8cd63d750,6767.0,Sergio García De La Fuente,24.0,Left Center Forward,69.9,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00be029-a58f-4f00-ab30-42969d151987,2268,2,00:03:12.409,48,12,9,Clearance,92,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,4c7c6a37-2f1a-459a-9aa9-4ad8cd63d750,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,53.2,6.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202b1e4-a7f1-4e97-a44a-7b36307dc767,2269,2,00:03:15.546,48,15,2,Ball Recovery,92,217,Barcelona,1,Regular Play,214,Espanyol,0.0,,,6706.0,Francisco Casilla Cortés,1.0,Goalkeeper,13.1,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ec73223-5fd3-4908-a1d0-9ac20f32f132,2270,2,00:03:15.546,48,15,43,Carry,92,217,Barcelona,1,Regular Play,214,Espanyol,6.173524,,20b3ea5e-6005-4aa2-b8f8-b51e74bee9f0,6706.0,Francisco Casilla Cortés,1.0,Goalkeeper,13.1,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2202b1e4-a7f1-4e97-a44a-7b36307dc767,,,,16.7,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20b3ea5e-6005-4aa2-b8f8-b51e74bee9f0,2271,2,00:03:21.719,48,21,30,Pass,92,217,Barcelona,1,Regular Play,214,Espanyol,1.700514,,ff7c77fa-3d50-4c62-aa2e-7b6ae9adb757,6706.0,Francisco Casilla Cortés,1.0,Goalkeeper,16.7,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6762.0,Álvaro González Soberón,19.80101,0.010100666,1.0,Ground Pass,36.5,48.5,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff7c77fa-3d50-4c62-aa2e-7b6ae9adb757,2272,2,00:03:23.420,48,23,42,Ball Receipt*,92,217,Barcelona,1,Regular Play,214,Espanyol,,,20b3ea5e-6005-4aa2-b8f8-b51e74bee9f0,6762.0,Álvaro González Soberón,3.0,Right Center Back,36.5,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5d72b06-4bcb-4e28-9e68-b73bbc2f32e1,2273,2,00:03:23.420,48,23,43,Carry,92,217,Barcelona,1,Regular Play,214,Espanyol,3.579396,,2ffc2038-660e-49fc-ae55-7be26d9028da,6762.0,Álvaro González Soberón,3.0,Right Center Back,36.5,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff7c77fa-3d50-4c62-aa2e-7b6ae9adb757,,,,37.3,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ffc2038-660e-49fc-ae55-7be26d9028da,2274,2,00:03:26.999,48,26,30,Pass,92,217,Barcelona,1,Regular Play,214,Espanyol,1.336915,,,6762.0,Álvaro González Soberón,3.0,Right Center Back,37.3,50.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.849342,0.82977396,2.0,Low Pass,64.2,80.0,40.0,Right Foot,74.0,Injury Clearance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b1aeabe-93ec-4e9a-acb4-a521b7402fa5,2275,2,00:03:31.428,48,31,40,Injury Stoppage,92,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b27426d-ec9f-4c16-b8c9-b7af2de278cb,2276,2,00:04:09.659,49,9,30,Pass,93,217,Barcelona,4,From Throw In,217,Barcelona,1.5,,,5211.0,Jordi Alba Ramos,6.0,Left Back,55.3,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,24.03768,0.23085245,2.0,Low Pass,78.7,6.5,,,74.0,Injury Clearance,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436d20ff-575f-459d-aecd-5ca7b91211ef,2277,2,00:04:11.697,49,11,30,Pass,93,217,Barcelona,4,From Throw In,214,Espanyol,1.56,,225607f9-7b62-4525-8b2d-a583308b0a20,6709.0,Anaitz Arbilla Zabala,2.0,Right Back,42.3,74.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,c55ff871-1701-42c5-a763-9dd55aa705fe,,,,,,,,,6767.0,Sergio García De La Fuente,53.50187,-0.061719265,3.0,High Pass,95.7,71.2,40.0,Right Foot,9.0,Incomplete,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c55ff871-1701-42c5-a763-9dd55aa705fe,2278,2,00:04:13.257,49,13,42,Ball Receipt*,93,217,Barcelona,4,From Throw In,214,Espanyol,,,436d20ff-575f-459d-aecd-5ca7b91211ef,6767.0,Sergio García De La Fuente,24.0,Left Center Forward,92.6,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225607f9-7b62-4525-8b2d-a583308b0a20,2279,2,00:04:13.257,49,13,2,Ball Recovery,94,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,436d20ff-575f-459d-aecd-5ca7b91211ef,5211.0,Jordi Alba Ramos,6.0,Left Back,25.3,9.8,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cc13a6e-6fa7-41f4-b90d-b9f3c50feff8,2280,2,00:04:14.923,49,14,30,Pass,94,217,Barcelona,1,Regular Play,217,Barcelona,2.244301,,b672a390-a84d-4f98-b9fb-4f612e8f0cff,5211.0,Jordi Alba Ramos,6.0,Left Back,16.4,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,23.568836,2.042034,1.0,Ground Pass,5.7,35.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a35b9a69-be55-48a6-928a-cf78625d95f0,2281,2,00:04:15.829,49,15,17,Pressure,94,217,Barcelona,1,Regular Play,214,Espanyol,1.379239,,3b33992c-e37b-4c71-a380-ab57a3eebb54,5200.0,Lucas Vázquez Iglesias,12.0,Right Midfield,103.1,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b672a390-a84d-4f98-b9fb-4f612e8f0cff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b672a390-a84d-4f98-b9fb-4f612e8f0cff,2282,2,00:04:17.167,49,17,42,Ball Receipt*,94,217,Barcelona,1,Regular Play,217,Barcelona,,,9cc13a6e-6fa7-41f4-b90d-b9f3c50feff8,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5.7,35.7,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,a35b9a69-be55-48a6-928a-cf78625d95f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b33992c-e37b-4c71-a380-ab57a3eebb54,2283,2,00:04:17.167,49,17,43,Carry,94,217,Barcelona,1,Regular Play,217,Barcelona,0.1211,,1ede61cf-2145-445b-b17a-527e93358aec,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5.7,35.7,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,a35b9a69-be55-48a6-928a-cf78625d95f0,,,b672a390-a84d-4f98-b9fb-4f612e8f0cff,5.5,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ede61cf-2145-445b-b17a-527e93358aec,2284,2,00:04:17.288,49,17,30,Pass,94,217,Barcelona,1,Regular Play,217,Barcelona,2.5809,,058307f1-6468-4728-9411-6f05dfdd54c6,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,5.5,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,45.916664,-0.85012245,3.0,High Pass,35.8,3.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
058307f1-6468-4728-9411-6f05dfdd54c6,2285,2,00:04:19.869,49,19,42,Ball Receipt*,94,217,Barcelona,1,Regular Play,217,Barcelona,,,1ede61cf-2145-445b-b17a-527e93358aec,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,35.8,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cf2c02c-7aab-4ba2-bb76-717d08004e3b,2286,2,00:04:19.869,49,19,43,Carry,94,217,Barcelona,1,Regular Play,217,Barcelona,0.3074,,058307f1-6468-4728-9411-6f05dfdd54c6,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,35.8,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6113133f-0f22-4ce5-afa7-5a9635e50b12,,,,32.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6113133f-0f22-4ce5-afa7-5a9635e50b12,2287,2,00:04:20.176,49,20,38,Miscontrol,94,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,32.8,5.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ae587ea-7986-4e75-9c76-8ecef46ae677,2297,2,00:04:36.354,49,36,4,Duel,96,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,65d7902c-b87d-4037-acf1-227154382775,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,22.8,4.4,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328d2ed2-ba9d-473d-ba03-bdb8e6e2c6ca,2298,2,00:04:37.465,49,37,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,0.7214,,95b90a3b-4495-4a5c-8b5c-fc58d5071230,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,26.5,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,6.706713,-0.35004488,1.0,Ground Pass,32.8,5.8,40.0,Right Foot,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95b90a3b-4495-4a5c-8b5c-fc58d5071230,2299,2,00:04:38.186,49,38,42,Ball Receipt*,96,217,Barcelona,1,Regular Play,217,Barcelona,,,328d2ed2-ba9d-473d-ba03-bdb8e6e2c6ca,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,32.8,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f07b9d48-003c-44de-8c0b-c569c38ffe5a,2300,2,00:04:38.186,49,38,43,Carry,96,217,Barcelona,1,Regular Play,217,Barcelona,1.6866,,7493df1b-e622-4db3-ba04-fd33e971feae,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,32.8,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95b90a3b-4495-4a5c-8b5c-fc58d5071230,,,,43.8,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76539617-2dbc-4b14-a56c-6af8072c2f0e,2301,2,00:04:39.873,49,39,39,Dribbled Past,96,217,Barcelona,1,Regular Play,214,Espanyol,0.0,,7493df1b-e622-4db3-ba04-fd33e971feae,18407.0,José Alberto Cañas Ruiz Herrera,13.0,Right Center Midfield,77.2,74.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,76e87b83-bfa1-4c41-8ddf-2affd0e99306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
