id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,dribble,duel,ball_receipt,block,off_camera,interception,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed,foul_won,out,clearance,substitution,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,related_events,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate
35769b85-533b-4ec8-9d10-00560c5122c8,1163,1,00:29:16.717,29,16,43,Carry,62,217,Barcelona,1,Regular Play,217,Barcelona,1.50691,,2e6f9e8d-4b27-4257-ace0-b3fb06395d56,20131,Xavier Hernández Creus,15,Left Center Midfield,65.1,21.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,41ef7789-efb4-4404-82a9-0e7b21605010,9a51d887-6e64-4df6-9c5a-43af1e939e15,66.5,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41ef7789-efb4-4404-82a9-0e7b21605010,1164,1,00:29:17.253,29,17,17,Pressure,62,217,Barcelona,1,Regular Play,216,Getafe,1.464509,,2e6f9e8d-4b27-4257-ace0-b3fb06395d56,27112,Papa Babacar Diawara,23,Center Forward,53.4,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35769b85-533b-4ec8-9d10-00560c5122c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e6f9e8d-4b27-4257-ace0-b3fb06395d56,1165,1,00:29:18.224,29,18,30,Pass,62,217,Barcelona,1,Regular Play,217,Barcelona,0.9052,,41ef7789-efb4-4404-82a9-0e7b21605010,20131,Xavier Hernández Creus,15,Left Center Midfield,66.5,22.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,47c724a6-4fdc-4be1-932d-435f8237079f,,,,,22102.0,Adriano Correia Claro,10.043903,-2.1864161,1.0,Ground Pass,60.7,14.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47c724a6-4fdc-4be1-932d-435f8237079f,1166,1,00:29:19.129,29,19,42,Ball Receipt*,62,217,Barcelona,1,Regular Play,217,Barcelona,,,2e6f9e8d-4b27-4257-ace0-b3fb06395d56,22102,Adriano Correia Claro,6,Left Back,60.7,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5780fcb8-1c04-4547-98e3-4e55b9dd52e6,1167,1,00:29:19.129,29,19,43,Carry,62,217,Barcelona,1,Regular Play,217,Barcelona,0.9049,,47c724a6-4fdc-4be1-932d-435f8237079f,22102,Adriano Correia Claro,6,Left Back,60.7,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a01be2ae-30ba-411f-bf82-3ff7cc16d429,,60.7,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a01be2ae-30ba-411f-bf82-3ff7cc16d429,1168,1,00:29:20.034,29,20,30,Pass,62,217,Barcelona,1,Regular Play,217,Barcelona,1.8505,,a0cbb255-c20f-4e92-9ac5-cb2beb1ec343,22102,Adriano Correia Claro,6,Left Back,60.7,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.709121,1.6072764,1.0,Ground Pass,60.2,27.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0cbb255-c20f-4e92-9ac5-cb2beb1ec343,1169,1,00:29:21.885,29,21,42,Ball Receipt*,62,217,Barcelona,1,Regular Play,217,Barcelona,,,a01be2ae-30ba-411f-bf82-3ff7cc16d429,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,60.2,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a52f145-1815-4aa8-b681-db14ea86054a,1170,1,00:29:21.885,29,21,43,Carry,62,217,Barcelona,1,Regular Play,217,Barcelona,0.1269,,a0cbb255-c20f-4e92-9ac5-cb2beb1ec343,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,60.2,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3efd9a1-e2c0-449a-b690-bd7945da6a8f,,63.1,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3efd9a1-e2c0-449a-b690-bd7945da6a8f,1171,1,00:29:22.012,29,22,30,Pass,62,217,Barcelona,1,Regular Play,217,Barcelona,1.1128,,6aa2e224-c250-4dab-ac61-350c53c0ce15,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,63.1,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,14.142136,0.5016041,1.0,Ground Pass,75.5,36.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6aa2e224-c250-4dab-ac61-350c53c0ce15,1172,1,00:29:23.125,29,23,42,Ball Receipt*,62,217,Barcelona,1,Regular Play,217,Barcelona,,,b3efd9a1-e2c0-449a-b690-bd7945da6a8f,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,75.5,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
