id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,duel,clearance,counterpress,interception,ball_recovery,dribble,out,off_camera,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_won,foul_committed,miscontrol,substitution,block,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_2,carry_end_location_0,carry_end_location_1,foul_committed_advantage,foul_won_advantage,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_assisted_shot_id,pass_shot_assist,related_events_3,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cross,shot_end_location_2,shot_aerial_won,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,related_events_4,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,player,position
7c764982-1302-4797-9293-50a7e9c13da1,3048,2,00:28:17.172,73,17,23,Goal Keeper,156,217,Barcelona,1,Regular Play,322,Eibar,0.0,,5b0e038d-7274-47e0-ad63-84d2d0bee242,27462.0,Xabier Iruretagoiena Aranzamendi,1.0,Goalkeeper,1.6,42.8,,,,,,,,,,,,,,45.0,Diving,44.0,Set,26.0,Goal Conceded,55.0,No Touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2ef69e3-7246-4828-8b6d-ba9e08dcc81e,3049,2,00:29:21.677,74,21,19,Substitution,156,217,Barcelona,1,Regular Play,322,Eibar,0.0,,,6699.0,Ander Capa Rodríguez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,26684.0,Derek Owusu Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65df90e0-cedb-48b6-9338-794573252f11,3065,2,00:29:47.753,74,47,30,Pass,158,217,Barcelona,1,Regular Play,217,Barcelona,1.183111,,468eded7-8637-45e2-a1a8-45a9ba9e1fe0,5211.0,Jordi Alba Ramos,6.0,Left Back,40.9,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a194cc-69b5-4991-a221-57366bac68fc,5216.0,Andrés Iniesta Luján,16.601204,0.3827435,2.0,Low Pass,56.3,22.1,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116dd9e-2d89-4e76-9bc7-a66ebca4d310,3066,2,00:29:48.859,74,48,17,Pressure,158,217,Barcelona,1,Regular Play,322,Eibar,0.437823,,468eded7-8637-45e2-a1a8-45a9ba9e1fe0,26684.0,Derek Owusu Boateng,15.0,Left Center Midfield,63.8,58.2,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,a2827cfe-9e61-4556-8691-5ecd3dd83d88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468eded7-8637-45e2-a1a8-45a9ba9e1fe0,3067,2,00:29:48.936,74,48,42,Ball Receipt*,158,217,Barcelona,1,Regular Play,217,Barcelona,,,3116dd9e-2d89-4e76-9bc7-a66ebca4d310,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,56.3,22.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65df90e0-cedb-48b6-9338-794573252f11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2827cfe-9e61-4556-8691-5ecd3dd83d88,3068,2,00:29:48.936,74,48,43,Carry,158,217,Barcelona,1,Regular Play,217,Barcelona,1.39884,,3116dd9e-2d89-4e76-9bc7-a66ebca4d310,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,56.3,22.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468eded7-8637-45e2-a1a8-45a9ba9e1fe0,,,,,,,,,,,,,75df08d0-d367-4ecc-a52c-040e5b92dd65,56.8,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2c82b13-d284-4285-aece-59e9ef51e933,3069,2,00:29:50.335,74,50,22,Foul Committed,158,217,Barcelona,1,Regular Play,322,Eibar,0.0,,684a8e8d-bb6e-45d1-afe6-b02b85db02a5,26684.0,Derek Owusu Boateng,15.0,Left Center Midfield,63.3,45.4,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,75df08d0-d367-4ecc-a52c-040e5b92dd65,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75df08d0-d367-4ecc-a52c-040e5b92dd65,3070,2,00:29:50.335,74,50,21,Foul Won,158,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,d2c82b13-d284-4285-aece-59e9ef51e933,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,56.8,34.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684a8e8d-bb6e-45d1-afe6-b02b85db02a5,3071,2,00:29:50.335,74,50,43,Carry,158,217,Barcelona,1,Regular Play,217,Barcelona,1.144061,,75df08d0-d367-4ecc-a52c-040e5b92dd65,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,56.8,34.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8bf4b82-ed42-454e-bce3-14586d8d7607,,,,,,,,,,,,,d2c82b13-d284-4285-aece-59e9ef51e933,65.3,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8bf4b82-ed42-454e-bce3-14586d8d7607,3072,2,00:29:51.479,74,51,30,Pass,158,217,Barcelona,1,Regular Play,217,Barcelona,1.86986,,8406ba64-e548-4a51-ae23-dc7168090726,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,65.3,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,18.432852,1.329765,1.0,Ground Pass,69.7,59.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
