id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,out,under_pressure,counterpress,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,dribble,clearance,duel,50_50,interception,foul_committed,foul_won,block,substitution,ball_recovery,injury_stoppage,related_events,player,position,goalkeeper,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,related_events_3,pass_cross,foul_committed_advantage,foul_won_advantage,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events_4,dribble_nutmeg,pass_cut_back,pass_aerial_won,clearance_right_foot,pass_no_touch,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time
9f75667e-2596-4dda-b0c5-1e77f757c5a0,3075,2,00:26:06.847,71,6,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,1.707412,,8eb746ca-a50b-4b90-9c76-5a81d2ddc1c9,10609.0,Jérémy Mathieu,5.0,Left Center Back,44.6,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfd43b3c-cca9-453c-9a3c-db87ae1c5964,,,,,,,,,,,,,,48.6,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8eb746ca-a50b-4b90-9c76-5a81d2ddc1c9,3076,2,00:26:08.554,71,8,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,2.096153,,0b52233f-4e64-475b-922c-0d5570a481a6,10609.0,Jérémy Mathieu,5.0,Left Center Back,48.6,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,35.560932,-0.8929812,1.0,Ground Pass,70.9,21.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b52233f-4e64-475b-922c-0d5570a481a6,3077,2,00:26:10.650,71,10,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,8eb746ca-a50b-4b90-9c76-5a81d2ddc1c9,5211.0,Jordi Alba Ramos,6.0,Left Back,70.9,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114d3de-99ef-4f98-9f68-4bdf8ddb24ab,3078,2,00:26:10.650,71,10,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,1.354647,,0b52233f-4e64-475b-922c-0d5570a481a6,5211.0,Jordi Alba Ramos,6.0,Left Back,70.9,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f8fec8d-2820-4bfb-b332-aead1a682b87,,,,,,,,,,,,,,70.9,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f8fec8d-2820-4bfb-b332-aead1a682b87,3079,2,00:26:12.005,71,12,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,0.882796,,6b8504bd-fcff-425a-8cc8-9e13c3eefca7,5211.0,Jordi Alba Ramos,6.0,Left Back,70.9,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,6.64003,2.4950795,1.0,Ground Pass,65.6,25.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b8504bd-fcff-425a-8cc8-9e13c3eefca7,3080,2,00:26:12.888,71,12,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,3f8fec8d-2820-4bfb-b332-aead1a682b87,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,65.6,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eeb3991-052b-40a6-91c8-c6b4264265f3,3081,2,00:26:12.888,71,12,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,1.897139,,1b146b10-e434-4ad3-a6ce-e8a73722f580,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,65.6,25.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,6b8504bd-fcff-425a-8cc8-9e13c3eefca7,,,,,,,,,,,,,e45dc126-d513-4299-a1d6-2f91af0eb9d2,64.4,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b146b10-e434-4ad3-a6ce-e8a73722f580,3082,2,00:26:13.115,71,13,17,Pressure,136,217,Barcelona,4,From Throw In,1042,Elche,4.261649,,2eeb3991-052b-40a6-91c8-c6b4264265f3,6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,54.7,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e106c55-a199-49c0-897c-efde9c0d481c,,,,,,,,,,,,,ae76dea7-d0f6-4c87-bf01-d737205fc019,,,,,,,,,,,,,,,,,,,e45dc126-d513-4299-a1d6-2f91af0eb9d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965f63a5-bb31-4243-8a15-4d62320a48af,3083,2,00:26:14.785,71,14,39,Dribbled Past,136,217,Barcelona,4,From Throw In,1042,Elche,0.0,,8e106c55-a199-49c0-897c-efde9c0d481c,6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,56.6,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e45dc126-d513-4299-a1d6-2f91af0eb9d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e45dc126-d513-4299-a1d6-2f91af0eb9d2,3084,2,00:26:14.785,71,14,14,Dribble,136,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,1b146b10-e434-4ad3-a6ce-e8a73722f580,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,64.4,19.7,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,965f63a5-bb31-4243-8a15-4d62320a48af,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e106c55-a199-49c0-897c-efde9c0d481c,3085,2,00:26:14.785,71,14,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,2.097565,,1b146b10-e434-4ad3-a6ce-e8a73722f580,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,64.4,19.7,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,965f63a5-bb31-4243-8a15-4d62320a48af,,,,,,,,,,,,,ae76dea7-d0f6-4c87-bf01-d737205fc019,71.9,22.2,,,,,,,,,,,,,,,,,e45dc126-d513-4299-a1d6-2f91af0eb9d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae76dea7-d0f6-4c87-bf01-d737205fc019,3086,2,00:26:16.883,71,16,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.410001,,1b146b10-e434-4ad3-a6ce-e8a73722f580,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,71.9,22.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,3bee4695-9b92-47e5-906e-55c0bb9fa699,5211.0,Jordi Alba Ramos,18.598118,-0.7739918,3.0,High Pass,85.2,9.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bee4695-9b92-47e5-906e-55c0bb9fa699,3087,2,00:26:18.293,71,18,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,ae76dea7-d0f6-4c87-bf01-d737205fc019,5211.0,Jordi Alba Ramos,6.0,Left Back,85.2,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dee7227-e35c-4e30-937a-d5ed88c39505,3088,2,00:26:18.293,71,18,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,1.466999,,3bee4695-9b92-47e5-906e-55c0bb9fa699,5211.0,Jordi Alba Ramos,6.0,Left Back,85.2,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd0c66d6-fe3f-47a2-b7f3-3b9aaf6e0166,,,,,,,,,,,,,,94.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd0c66d6-fe3f-47a2-b7f3-3b9aaf6e0166,3089,2,00:26:19.760,71,19,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,0.976286,,29dca760-b44c-4f78-8583-98f5b298b03d,5211.0,Jordi Alba Ramos,6.0,Left Back,94.0,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,11.317244,2.3811893,1.0,Ground Pass,85.8,20.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29dca760-b44c-4f78-8583-98f5b298b03d,3090,2,00:26:20.736,71,20,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,fd0c66d6-fe3f-47a2-b7f3-3b9aaf6e0166,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,85.8,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc6470a6-c8bc-4a7b-a22f-3dd0f53be002,3091,2,00:26:20.736,71,20,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,1.678014,,29dca760-b44c-4f78-8583-98f5b298b03d,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,85.8,20.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,7d42dfbb-eb28-44f3-967a-ab5e3aa2d012,,,,,,,,,,,,,d9d1acb6-a07e-4b28-a268-21c12e9bc012,85.6,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9d1acb6-a07e-4b28-a268-21c12e9bc012,3092,2,00:26:21.832,71,21,17,Pressure,136,217,Barcelona,4,From Throw In,1042,Elche,0.882971,,7d42dfbb-eb28-44f3-967a-ab5e3aa2d012,6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,32.0,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc6470a6-c8bc-4a7b-a22f-3dd0f53be002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d42dfbb-eb28-44f3-967a-ab5e3aa2d012,3093,2,00:26:22.414,71,22,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.835377,,d9d1acb6-a07e-4b28-a268-21c12e9bc012,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,85.6,22.6,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,de3a7c90-fd04-44ce-bb6f-94df11beb17d,4324.0,Daniel Alves da Silva,38.91555,1.5990664,3.0,High Pass,84.5,61.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de3a7c90-fd04-44ce-bb6f-94df11beb17d,3094,2,00:26:24.249,71,24,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,7d42dfbb-eb28-44f3-967a-ab5e3aa2d012,4324.0,Daniel Alves da Silva,2.0,Right Back,84.5,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938406d6-bfb0-4078-a5d1-ae869b779023,3095,2,00:26:24.249,71,24,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,0.734023,,ba4f1887-55dd-4a87-9c76-3c0b6eddb1ea,4324.0,Daniel Alves da Silva,2.0,Right Back,84.5,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de3a7c90-fd04-44ce-bb6f-94df11beb17d,,,,,,,,,,,,,,85.8,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba4f1887-55dd-4a87-9c76-3c0b6eddb1ea,3096,2,00:26:24.983,71,24,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.273106,,90693968-b398-4e0d-a8fe-977405859842,4324.0,Daniel Alves da Silva,2.0,Right Back,85.8,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.977822,0.4444192,2.0,Low Pass,92.1,64.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90693968-b398-4e0d-a8fe-977405859842,3097,2,00:26:26.256,71,26,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,ba4f1887-55dd-4a87-9c76-3c0b6eddb1ea,5503.0,Lionel Andrés Messi Cuccittini,22.0,Right Center Forward,92.1,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd5be4d8-c8e3-42c0-b7bf-4cc382cec272,3098,2,00:26:26.256,71,26,43,Carry,136,217,Barcelona,4,From Throw In,217,Barcelona,3.059294,,4d49bbbc-be56-43d3-9e6f-e957673bd45a,5503.0,Lionel Andrés Messi Cuccittini,22.0,Right Center Forward,92.1,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90693968-b398-4e0d-a8fe-977405859842,,,,,,,,,,,,,,92.1,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d49bbbc-be56-43d3-9e6f-e957673bd45a,3099,2,00:26:29.316,71,29,30,Pass,136,217,Barcelona,4,From Throw In,217,Barcelona,1.2852,,ca45c072-613f-4093-a5c6-f5827067fa17,5503.0,Lionel Andrés Messi Cuccittini,22.0,Right Center Forward,92.1,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f80ef752-55ff-4d18-aca2-317ed08955da,5216.0,Andrés Iniesta Luján,19.275114,-1.6591077,1.0,Ground Pass,90.4,39.0,38.0,Left Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f80ef752-55ff-4d18-aca2-317ed08955da,3100,2,00:26:30.601,71,30,42,Ball Receipt*,136,217,Barcelona,4,From Throw In,217,Barcelona,,,4d49bbbc-be56-43d3-9e6f-e957673bd45a,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,89.0,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51614ead-b6e3-4111-acf4-de8c9837c8eb,3117,2,00:26:40.765,71,40,2,Ball Recovery,138,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,45.4,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9230075b-905f-440f-8d6d-379d24e683b7,3118,2,00:26:40.765,71,40,43,Carry,138,217,Barcelona,1,Regular Play,217,Barcelona,6.400194,,51614ead-b6e3-4111-acf4-de8c9837c8eb,5470.0,Ivan Rakitić,13.0,Right Center Midfield,45.4,19.3,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,9b37891a-50e0-4ae7-8e1f-8e361eea9a89,,,,,,,,,,,,,e063a74a-bd1a-4ca8-9e36-ba5474d6b1f1,64.8,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b37891a-50e0-4ae7-8e1f-8e361eea9a89,3119,2,00:26:41.919,71,41,17,Pressure,138,217,Barcelona,1,Regular Play,1042,Elche,5.480943,,9230075b-905f-440f-8d6d-379d24e683b7,8584.0,Jonathas Cristian de Jesus,24.0,Left Center Forward,76.0,65.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,e063a74a-bd1a-4ca8-9e36-ba5474d6b1f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e063a74a-bd1a-4ca8-9e36-ba5474d6b1f1,3120,2,00:26:47.165,71,47,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,0.566564,,106f0e18-57e2-4066-bbb9-a00aef5d1f2b,5470.0,Ivan Rakitić,13.0,Right Center Midfield,64.8,5.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,9b37891a-50e0-4ae7-8e1f-8e361eea9a89,5211.0,Jordi Alba Ramos,8.009994,3.0916343,1.0,Ground Pass,56.8,5.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c25d7a45-d6d1-4fef-8731-984a87657f0d,3121,2,00:26:47.708,71,47,17,Pressure,138,217,Barcelona,1,Regular Play,1042,Elche,0.798556,,07c520c4-b690-48c8-b9af-da07443737ab,16001.0,Garry Mendes Rodrigues,16.0,Left Midfield,64.8,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106f0e18-57e2-4066-bbb9-a00aef5d1f2b,,,,,,,,,,,,,5234e041-b863-41a5-aeb6-d6bf106f4a67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106f0e18-57e2-4066-bbb9-a00aef5d1f2b,3122,2,00:26:47.732,71,47,42,Ball Receipt*,138,217,Barcelona,1,Regular Play,217,Barcelona,,,c25d7a45-d6d1-4fef-8731-984a87657f0d,5211.0,Jordi Alba Ramos,6.0,Left Back,56.8,5.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,e063a74a-bd1a-4ca8-9e36-ba5474d6b1f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07c520c4-b690-48c8-b9af-da07443737ab,3123,2,00:26:47.732,71,47,43,Carry,138,217,Barcelona,1,Regular Play,217,Barcelona,0.189736,,106f0e18-57e2-4066-bbb9-a00aef5d1f2b,5211.0,Jordi Alba Ramos,6.0,Left Back,56.8,5.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,5234e041-b863-41a5-aeb6-d6bf106f4a67,,,,,,,,,,,,,c25d7a45-d6d1-4fef-8731-984a87657f0d,57.4,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234e041-b863-41a5-aeb6-d6bf106f4a67,3124,2,00:26:47.922,71,47,30,Pass,138,217,Barcelona,1,Regular Play,217,Barcelona,0.903955,,16f9f57c-94c4-478b-afe5-58bc8a7cd2ca,5211.0,Jordi Alba Ramos,6.0,Left Back,57.4,5.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,c25d7a45-d6d1-4fef-8731-984a87657f0d,5203.0,Sergio Busquets i Burgos,8.683317,2.0756576,1.0,Ground Pass,53.2,12.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
