id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,interception,counterpress,duel,off_camera,out,clearance,dribble,ball_recovery,shot,goalkeeper,foul_won,foul_committed,block,50_50,bad_behaviour,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,50_50_outcome_id,50_50_outcome_name,pass_outcome_id,pass_outcome_name,foul_won_defensive,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,related_events_3,related_events_4,pass_cross,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed_card_id,foul_committed_card_name,player,position,location,pass_through_ball,pass_technique_id,pass_technique_name,pass_inswinging,clearance_aerial_won,pass_outswinging,clearance_left_foot,ball_recovery_recovery_failure,pass_goal_assist
81c423ba-ad5a-4fc0-a190-ff9b6e828cca,1577,1,00:37:48.424,37,48,30,Pass,74,217,Barcelona,3,From Free Kick,217,Barcelona,1.577773,,28b66044-cc5f-4004-92e3-517a1e195ac6,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,85.1,5.5,5216.0,Andrés Iniesta Luján,22.852789,2.322152,1.0,Ground Pass,69.5,22.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28b66044-cc5f-4004-92e3-517a1e195ac6,1578,1,00:37:50.001,37,50,42,Ball Receipt*,74,217,Barcelona,3,From Free Kick,217,Barcelona,,,81c423ba-ad5a-4fc0-a190-ff9b6e828cca,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,69.5,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af57d9ca-0fdc-4bd8-8068-830128294fcd,1579,1,00:37:50.001,37,50,43,Carry,74,217,Barcelona,3,From Free Kick,217,Barcelona,0.591127,,28b66044-cc5f-4004-92e3-517a1e195ac6,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,69.5,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbad04d9-7c6e-4339-8a56-09b9d2c1c410,69.5,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbad04d9-7c6e-4339-8a56-09b9d2c1c410,1580,1,00:37:50.592,37,50,30,Pass,74,217,Barcelona,3,From Free Kick,217,Barcelona,1.195193,,0877c8db-f8e1-4d82-8155-3dd1a1df78e7,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,69.5,22.2,5506.0,Javier Alejandro Mascherano,9.433981,2.1293957,1.0,Ground Pass,64.5,30.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0877c8db-f8e1-4d82-8155-3dd1a1df78e7,1581,1,00:37:51.788,37,51,42,Ball Receipt*,74,217,Barcelona,3,From Free Kick,217,Barcelona,,,cbad04d9-7c6e-4339-8a56-09b9d2c1c410,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,64.5,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1994af7-bc9c-4c85-8a29-441eae9487f2,1582,1,00:37:51.788,37,51,43,Carry,74,217,Barcelona,3,From Free Kick,217,Barcelona,0.269107,,0877c8db-f8e1-4d82-8155-3dd1a1df78e7,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,64.5,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407d0388-0625-4fe6-a10d-978cdc96b40b,65.6,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407d0388-0625-4fe6-a10d-978cdc96b40b,1583,1,00:37:52.057,37,52,30,Pass,74,217,Barcelona,3,From Free Kick,217,Barcelona,0.537248,,e27cd8ce-5904-4412-b8e1-ff9c7087a33b,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,65.6,27.1,5216.0,Andrés Iniesta Luján,17.266151,-1.2527088,1.0,Ground Pass,71.0,10.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e27cd8ce-5904-4412-b8e1-ff9c7087a33b,1584,1,00:37:52.594,37,52,42,Ball Receipt*,74,217,Barcelona,3,From Free Kick,217,Barcelona,,,407d0388-0625-4fe6-a10d-978cdc96b40b,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,71.0,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4165c30-1af5-45ba-98f0-51e637db967b,1585,1,00:37:52.594,37,52,43,Carry,74,217,Barcelona,3,From Free Kick,217,Barcelona,0.764552,,9d3d9e67-d6d9-4672-837e-2fe50ac2e39d,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,71.0,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e27cd8ce-5904-4412-b8e1-ff9c7087a33b,70.2,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d3d9e67-d6d9-4672-837e-2fe50ac2e39d,1586,1,00:37:53.359,37,53,30,Pass,74,217,Barcelona,3,From Free Kick,217,Barcelona,0.992336,,4f93e24e-d325-4e5d-97f7-d6f6bdeb88c8,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,70.2,9.4,5506.0,Javier Alejandro Mascherano,16.101242,1.5832181,1.0,Ground Pass,70.0,25.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f93e24e-d325-4e5d-97f7-d6f6bdeb88c8,1587,1,00:37:54.351,37,54,42,Ball Receipt*,74,217,Barcelona,3,From Free Kick,217,Barcelona,,,9d3d9e67-d6d9-4672-837e-2fe50ac2e39d,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,70.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f41f77ef-0381-412d-9f89-3c65af653aa8,1588,1,00:37:54.351,37,54,43,Carry,74,217,Barcelona,3,From Free Kick,217,Barcelona,1.671264,,33b9aaa6-e5c0-4912-ac06-58517497c468,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,70.0,25.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4f93e24e-d325-4e5d-97f7-d6f6bdeb88c8,70.0,28.4,c9401416-343b-457f-be3d-4394f3ebf3ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33b9aaa6-e5c0-4912-ac06-58517497c468,1589,1,00:37:54.507,37,54,17,Pressure,74,217,Barcelona,3,From Free Kick,220,Real Madrid,1.030927,,f41f77ef-0381-412d-9f89-3c65af653aa8,5574.0,Toni Kroos,10.0,Center Defensive Midfield,42.8,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9401416-343b-457f-be3d-4394f3ebf3ae,1590,1,00:37:56.022,37,56,30,Pass,74,217,Barcelona,3,From Free Kick,217,Barcelona,2.651478,,3bd4194c-2394-40c1-bb86-4cf4e0849e1d,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,70.0,28.4,5503.0,Lionel Andrés Messi Cuccittini,49.35504,1.3956547,2.0,Low Pass,78.6,77.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bd4194c-2394-40c1-bb86-4cf4e0849e1d,1591,1,00:37:58.674,37,58,42,Ball Receipt*,74,217,Barcelona,3,From Free Kick,217,Barcelona,,,c9401416-343b-457f-be3d-4394f3ebf3ae,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,78.6,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b21239e3-5c40-45f4-8a20-560fefd01ba7,1592,1,00:37:58.674,37,58,43,Carry,74,217,Barcelona,3,From Free Kick,217,Barcelona,3.653722,,3bd4194c-2394-40c1-bb86-4cf4e0849e1d,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,78.6,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcfa92fa-ada9-49b8-9174-c6a786ac4e72,83.8,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcfa92fa-ada9-49b8-9174-c6a786ac4e72,1593,1,00:38:02.327,38,2,30,Pass,74,217,Barcelona,3,From Free Kick,217,Barcelona,1.175426,,8e431456-b50a-4bc9-97f2-d4903ecaf432,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,83.8,73.1,5506.0,Javier Alejandro Mascherano,27.073973,-2.1403584,1.0,Ground Pass,69.2,50.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e431456-b50a-4bc9-97f2-d4903ecaf432,1594,1,00:38:03.503,38,3,42,Ball Receipt*,74,217,Barcelona,3,From Free Kick,217,Barcelona,,,bcfa92fa-ada9-49b8-9174-c6a786ac4e72,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,69.2,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c492b4a-ba19-491e-be7c-c1a4f82d1eac,1595,1,00:38:03.503,38,3,43,Carry,74,217,Barcelona,3,From Free Kick,217,Barcelona,1.636774,,8e431456-b50a-4bc9-97f2-d4903ecaf432,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,69.2,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e30ff204-c576-47c1-a27c-f242d5fbcde3,68.4,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e30ff204-c576-47c1-a27c-f242d5fbcde3,1596,1,00:38:05.140,38,5,30,Pass,74,217,Barcelona,3,From Free Kick,217,Barcelona,1.096538,,440dd1ff-7de6-457f-b946-554394d31866,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,68.4,48.2,4324.0,Daniel Alves da Silva,31.083115,1.0524483,1.0,Ground Pass,83.8,75.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440dd1ff-7de6-457f-b946-554394d31866,1597,1,00:38:06.236,38,6,42,Ball Receipt*,74,217,Barcelona,3,From Free Kick,217,Barcelona,,,e30ff204-c576-47c1-a27c-f242d5fbcde3,4324.0,Daniel Alves da Silva,2.0,Right Back,83.8,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c58a9fce-20cc-4066-9672-2eb41ceaad31,1598,1,00:38:06.236,38,6,43,Carry,74,217,Barcelona,3,From Free Kick,217,Barcelona,1.421158,,440dd1ff-7de6-457f-b946-554394d31866,4324.0,Daniel Alves da Silva,2.0,Right Back,83.8,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9249540e-a912-4571-bccf-8a43fcb0517e,89.2,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9249540e-a912-4571-bccf-8a43fcb0517e,1599,1,00:38:07.657,38,7,30,Pass,74,217,Barcelona,3,From Free Kick,217,Barcelona,1.557204,,34f1d9e7-2bc6-4e50-a0ac-fb42e96c35a8,4324.0,Daniel Alves da Silva,2.0,Right Back,89.2,75.5,5246.0,Luis Alberto Suárez Díaz,28.567465,-0.7903486,3.0,High Pass,109.3,55.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,a8f09365-561e-443e-b357-2a71187fab22,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8f09365-561e-443e-b357-2a71187fab22,1600,1,00:38:09.214,38,9,42,Ball Receipt*,74,217,Barcelona,3,From Free Kick,217,Barcelona,,,9249540e-a912-4571-bccf-8a43fcb0517e,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,105.4,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34f1d9e7-2bc6-4e50-a0ac-fb42e96c35a8,1601,1,00:38:09.214,38,9,9,Clearance,74,217,Barcelona,3,From Free Kick,220,Real Madrid,0.0,,9249540e-a912-4571-bccf-8a43fcb0517e,5201.0,Sergio Ramos García,5.0,Left Center Back,10.8,24.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0acafc49-d30a-4d71-8182-207c4362b151,1637,1,00:39:44.206,39,44,30,Pass,77,217,Barcelona,3,From Free Kick,217,Barcelona,1.351102,,b5824978-9133-47b3-b9ff-bb36608211f6,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,13.8,49.5,10609.0,Jérémy Mathieu,24.950552,-1.252848,1.0,Ground Pass,21.6,25.8,40.0,Right Foot,62.0,Free Kick,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5824978-9133-47b3-b9ff-bb36608211f6,1638,1,00:39:45.557,39,45,42,Ball Receipt*,77,217,Barcelona,3,From Free Kick,217,Barcelona,,,0acafc49-d30a-4d71-8182-207c4362b151,10609.0,Jérémy Mathieu,5.0,Left Center Back,21.6,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3fcfb5b-2c3f-42ee-93d9-8d1c7eea7bf4,1639,1,00:39:45.865,39,45,30,Pass,77,217,Barcelona,3,From Free Kick,217,Barcelona,0.476888,,d34f3785-4ced-4b76-ad55-eea8a63b371b,10609.0,Jérémy Mathieu,5.0,Left Center Back,24.5,25.8,5470.0,Ivan Rakitić,31.75925,0.48477122,1.0,Ground Pass,52.6,40.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d34f3785-4ced-4b76-ad55-eea8a63b371b,1640,1,00:39:46.342,39,46,42,Ball Receipt*,77,217,Barcelona,3,From Free Kick,217,Barcelona,,,c3fcfb5b-2c3f-42ee-93d9-8d1c7eea7bf4,5470.0,Ivan Rakitić,13.0,Right Center Midfield,52.6,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ea9408b-4462-4a8c-8ead-9d8b93c769ee,1641,1,00:39:46.342,39,46,43,Carry,77,217,Barcelona,3,From Free Kick,217,Barcelona,0.431734,,67bed861-b2f3-4717-af99-736521127bfe,5470.0,Ivan Rakitić,13.0,Right Center Midfield,52.6,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d34f3785-4ced-4b76-ad55-eea8a63b371b,51.0,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67bed861-b2f3-4717-af99-736521127bfe,1642,1,00:39:46.774,39,46,30,Pass,77,217,Barcelona,3,From Free Kick,217,Barcelona,1.29156,,19e38102-5a2f-4f94-a43c-1a5b9408f5f0,5470.0,Ivan Rakitić,13.0,Right Center Midfield,51.0,38.8,10609.0,Jérémy Mathieu,21.69447,-2.0550597,1.0,Ground Pass,40.9,19.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19e38102-5a2f-4f94-a43c-1a5b9408f5f0,1643,1,00:39:48.065,39,48,42,Ball Receipt*,77,217,Barcelona,3,From Free Kick,217,Barcelona,,,67bed861-b2f3-4717-af99-736521127bfe,10609.0,Jérémy Mathieu,5.0,Left Center Back,40.9,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d72f848-6e67-43c0-900a-e94adf9c2a22,1644,1,00:39:48.065,39,48,43,Carry,77,217,Barcelona,3,From Free Kick,217,Barcelona,5.604537,,19e38102-5a2f-4f94-a43c-1a5b9408f5f0,10609.0,Jérémy Mathieu,5.0,Left Center Back,40.9,19.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4d5f5813-45b7-490b-9f8b-4560620b13ab,52.3,19.0,aae0226a-61f7-4a67-b0f9-1d0f4956ecab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aae0226a-61f7-4a67-b0f9-1d0f4956ecab,1645,1,00:39:53.666,39,53,17,Pressure,77,217,Barcelona,3,From Free Kick,220,Real Madrid,0.825228,,0783485e-55e3-4e3a-9831-22ac5525688f,5463.0,Luka Modrić,13.0,Right Center Midfield,61.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d72f848-6e67-43c0-900a-e94adf9c2a22,,,14c65240-ddd1-4d02-8906-49a9a62d7e19,,,,,,,,,,,,,,,,,,,4d5f5813-45b7-490b-9f8b-4560620b13ab,9228bb43-beac-429d-8786-65144f3f7d78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
