id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,miscontrol,ball_receipt,out,dribble,clearance,counterpress,interception,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,foul_won,foul_committed,injury_stoppage,ball_recovery,block,bad_behaviour,substitution,50_50,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_outswinging,pass_technique_id,pass_technique_name,duel_type_id,duel_type_name,shot_end_location_2,shot_aerial_won,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,dribble_outcome_id,dribble_outcome_name,foul_committed_card_id,foul_committed_card_name,pass_through_ball,pass_cross,pass_goal_assist
3ae17ead-1ed5-4682-a967-03c1fdad065a,2217,2,00:06:27.192,51,27,30,Pass,96,217,Barcelona,3,From Free Kick,217,Barcelona,0.830947,,3d973208-d45f-4306-a51e-a33910228369,5506,Javier Alejandro Mascherano,5,Left Center Back,42.0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,15.62626,0.41497546,1.0,Ground Pass,56.3,27.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d973208-d45f-4306-a51e-a33910228369,2218,2,00:06:28.023,51,28,42,Ball Receipt*,96,217,Barcelona,3,From Free Kick,217,Barcelona,,,3ae17ead-1ed5-4682-a967-03c1fdad065a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.3,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39916bd4-3824-4e6a-b4e6-941f26dee0da,2219,2,00:06:28.023,51,28,43,Carry,96,217,Barcelona,3,From Free Kick,217,Barcelona,0.561973,,26d5e84e-4d67-4ea2-9c68-f1ce645cd61c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.3,27.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d973208-d45f-4306-a51e-a33910228369,56.5,27.5,9b0a1251-37d4-4a52-b243-bfa6e9d48ee3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b0a1251-37d4-4a52-b243-bfa6e9d48ee3,2220,2,00:06:28.063,51,28,17,Pressure,96,217,Barcelona,3,From Free Kick,373,Córdoba CF,0.8947,,26d5e84e-4d67-4ea2-9c68-f1ce645cd61c,24139,Luis Eduardo Delgado Pacheco,19,Center Attacking Midfield,69.5,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39916bd4-3824-4e6a-b4e6-941f26dee0da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135ff3b9-ab4c-482c-951a-3e0f870d67bb,2221,2,00:06:28.585,51,28,22,Foul Committed,96,217,Barcelona,3,From Free Kick,373,Córdoba CF,0.0,,26d5e84e-4d67-4ea2-9c68-f1ce645cd61c,24139,Luis Eduardo Delgado Pacheco,19,Center Attacking Midfield,63.6,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,
26d5e84e-4d67-4ea2-9c68-f1ce645cd61c,2222,2,00:06:28.585,51,28,21,Foul Won,96,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,135ff3b9-ab4c-482c-951a-3e0f870d67bb,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.5,27.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b0a1251-37d4-4a52-b243-bfa6e9d48ee3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e5f4b33-9622-439f-9898-3b3ee41e1902,2223,2,00:06:48.914,51,48,30,Pass,97,217,Barcelona,3,From Free Kick,217,Barcelona,0.880432,,e3c4b13d-e339-4424-bdef-a681095ed918,5470,Ivan Rakitić,13,Right Center Midfield,54.3,28.9,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,5203.0,Sergio Busquets i Burgos,9.633276,-0.08314123,1.0,Ground Pass,63.9,28.1,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3c4b13d-e339-4424-bdef-a681095ed918,2224,2,00:06:49.794,51,49,42,Ball Receipt*,97,217,Barcelona,3,From Free Kick,217,Barcelona,,,6e5f4b33-9622-439f-9898-3b3ee41e1902,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,63.9,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a63e9ea-1697-4b3e-a9da-c67b42640baf,2225,2,00:06:50.666,51,50,30,Pass,97,217,Barcelona,3,From Free Kick,217,Barcelona,1.569509,,ec8a860f-4990-4b1d-b481-17e0cd1e1dbe,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,63.3,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,23.303432,0.91012955,3.0,High Pass,77.6,46.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec8a860f-4990-4b1d-b481-17e0cd1e1dbe,2226,2,00:06:52.236,51,52,42,Ball Receipt*,97,217,Barcelona,3,From Free Kick,217,Barcelona,,,2a63e9ea-1697-4b3e-a9da-c67b42640baf,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.6,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13750977-9390-4329-b839-b935eaf0a328,2227,2,00:06:52.236,51,52,43,Carry,97,217,Barcelona,3,From Free Kick,217,Barcelona,0.643091,,3e230fef-c6f9-445b-839f-d6d40dcefb54,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.6,46.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dde03f2c-026a-4aba-bfee-d66641207d1b,77.4,46.3,ec8a860f-4990-4b1d-b481-17e0cd1e1dbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dde03f2c-026a-4aba-bfee-d66641207d1b,2228,2,00:06:52.351,51,52,17,Pressure,97,217,Barcelona,3,From Free Kick,373,Córdoba CF,0.9715,,13750977-9390-4329-b839-b935eaf0a328,27238,Edimar Curitiba Fraga,6,Left Back,38.5,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e230fef-c6f9-445b-839f-d6d40dcefb54,,,bb514925-e572-40e2-b1c7-8bc1977f13e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa237ac2-03b3-43ec-85c5-d5d03f5a718a,2229,2,00:06:52.879,51,52,39,Dribbled Past,97,217,Barcelona,3,From Free Kick,373,Córdoba CF,0.0,,3e230fef-c6f9-445b-839f-d6d40dcefb54,27238,Edimar Curitiba Fraga,6,Left Back,42.7,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb514925-e572-40e2-b1c7-8bc1977f13e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e230fef-c6f9-445b-839f-d6d40dcefb54,2230,2,00:06:52.879,51,52,14,Dribble,97,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,aa237ac2-03b3-43ec-85c5-d5d03f5a718a,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.4,46.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dde03f2c-026a-4aba-bfee-d66641207d1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,
bb514925-e572-40e2-b1c7-8bc1977f13e3,2231,2,00:06:52.879,51,52,43,Carry,97,217,Barcelona,3,From Free Kick,217,Barcelona,1.2116,,3e230fef-c6f9-445b-839f-d6d40dcefb54,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.4,46.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827b270e-80b5-47a9-a3ad-4aba949521a4,83.8,42.3,aa237ac2-03b3-43ec-85c5-d5d03f5a718a,,,,,,,,dde03f2c-026a-4aba-bfee-d66641207d1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827b270e-80b5-47a9-a3ad-4aba949521a4,2232,2,00:06:54.090,51,54,30,Pass,97,217,Barcelona,3,From Free Kick,217,Barcelona,0.3839,,20356efc-08df-4d3c-836e-4f718313b838,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,83.8,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,11.461239,-0.51048833,1.0,Ground Pass,93.8,36.7,,,38.0,Left Foot,,3a8bb819-ce81-4f5e-a064-b19d29b87733,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
20356efc-08df-4d3c-836e-4f718313b838,2233,2,00:06:54.474,51,54,42,Ball Receipt*,97,217,Barcelona,3,From Free Kick,217,Barcelona,,,827b270e-80b5-47a9-a3ad-4aba949521a4,4320,Neymar da Silva Santos Junior,21,Left Wing,99.5,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a8bb819-ce81-4f5e-a064-b19d29b87733,2234,2,00:06:54.474,51,54,10,Interception,97,217,Barcelona,3,From Free Kick,373,Córdoba CF,0.0,,827b270e-80b5-47a9-a3ad-4aba949521a4,26573,Íñigo López Montaña,3,Right Center Back,26.3,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16fbfabf-c024-4b2d-854e-3e813a3a50fe,2235,2,00:06:56.284,51,56,2,Ball Recovery,97,217,Barcelona,3,From Free Kick,373,Córdoba CF,0.0,,,24811,David Omar Rodríguez Barrera,11,Left Defensive Midfield,29.9,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8483ed8-04a3-44f1-b038-19fe930ca741,2236,2,00:06:56.284,51,56,43,Carry,97,217,Barcelona,3,From Free Kick,373,Córdoba CF,5.4225,,16fbfabf-c024-4b2d-854e-3e813a3a50fe,24811,David Omar Rodríguez Barrera,11,Left Defensive Midfield,29.9,31.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaa0e65c-c2f4-4200-b6f9-3df3fdeedf99,28.9,35.6,e42314d0-84ec-447c-82f3-b2fa7011388d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaa0e65c-c2f4-4200-b6f9-3df3fdeedf99,2237,2,00:06:59.212,51,59,17,Pressure,97,217,Barcelona,3,From Free Kick,217,Barcelona,2.716672,,e42314d0-84ec-447c-82f3-b2fa7011388d,5470,Ivan Rakitić,13,Right Center Midfield,87.0,48.3,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8483ed8-04a3-44f1-b038-19fe930ca741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e42314d0-84ec-447c-82f3-b2fa7011388d,2238,2,00:07:01.707,52,1,30,Pass,97,217,Barcelona,3,From Free Kick,373,Córdoba CF,2.1191,,2dedefae-0713-4083-80e1-6f1708b1414b,24811,David Omar Rodríguez Barrera,11,Left Defensive Midfield,28.9,35.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,27237.0,Adrián Javier Gunino Duque,41.914795,1.2754548,1.0,Ground Pass,41.1,75.7,,,40.0,Right Foot,,aaa0e65c-c2f4-4200-b6f9-3df3fdeedf99,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dedefae-0713-4083-80e1-6f1708b1414b,2239,2,00:07:03.826,52,3,42,Ball Receipt*,97,217,Barcelona,3,From Free Kick,373,Córdoba CF,,,e42314d0-84ec-447c-82f3-b2fa7011388d,27237,Adrián Javier Gunino Duque,2,Right Back,41.1,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d670f8df-cd04-487d-9e2c-e9416d7c9bab,2240,2,00:07:03.826,52,3,43,Carry,97,217,Barcelona,3,From Free Kick,373,Córdoba CF,1.5863,,2dedefae-0713-4083-80e1-6f1708b1414b,27237,Adrián Javier Gunino Duque,2,Right Back,41.1,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ca1fe31-a8fa-41a0-887b-907c13e6b30b,51.6,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ca1fe31-a8fa-41a0-887b-907c13e6b30b,2241,2,00:07:05.412,52,5,30,Pass,97,217,Barcelona,3,From Free Kick,373,Córdoba CF,2.456446,,7080342a-0627-473c-88d3-e135e3e6f1a7,27237,Adrián Javier Gunino Duque,2,Right Back,51.6,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,42.47964,0.061244067,1.0,Ground Pass,94.0,79.0,,,40.0,Right Foot,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7080342a-0627-473c-88d3-e135e3e6f1a7,2242,2,00:07:07.869,52,7,42,Ball Receipt*,97,217,Barcelona,3,From Free Kick,373,Córdoba CF,,,9ca1fe31-a8fa-41a0-887b-907c13e6b30b,7900,Tiago Manuel Dias Correia,17,Right Wing,98.8,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e50c443-4ad3-4776-a933-2ddfa864159b,2243,2,00:07:10.924,52,10,30,Pass,98,217,Barcelona,4,From Throw In,217,Barcelona,1.728497,,5668f486-a791-4d3b-994f-9b453206822c,5211,Jordi Alba Ramos,6,Left Back,26.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,19.664434,0.5936443,2.0,Low Pass,43.2,11.1,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668f486-a791-4d3b-994f-9b453206822c,2244,2,00:07:12.652,52,12,42,Ball Receipt*,98,217,Barcelona,4,From Throw In,217,Barcelona,,,6e50c443-4ad3-4776-a933-2ddfa864159b,5216,Andrés Iniesta Luján,15,Left Center Midfield,43.2,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4408f2c2-8d3d-443a-bd3f-337df185875d,2245,2,00:07:12.652,52,12,43,Carry,98,217,Barcelona,4,From Throw In,217,Barcelona,2.516503,,5668f486-a791-4d3b-994f-9b453206822c,5216,Andrés Iniesta Luján,15,Left Center Midfield,43.2,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fceb6ad-f4c5-475d-b0b4-ca9fbdae2b93,40.7,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
